,group,variable,month,17.23 COVID 1RA DOSIS DENTRO,17.23 COVID 1RA DOSIS DENTRO,17.23 COVID 1RA DOSIS FUERA,17.23 COVID 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN PEDRO DE MACHA,otras vacunaciones,covid 1ra dosis,2021-08-01,51,37,57,62,108,99,207
SAN PEDRO DE QUEMES,otras vacunaciones,covid 1ra dosis,2021-08-01,23,23,7,5,30,28,58
SAN PEDRO DE TIQUINA,otras vacunaciones,covid 1ra dosis,2021-08-01,26,16,5,6,31,22,53
SAN PEDRO(PND),otras vacunaciones,covid 1ra dosis,2021-08-01,2,2,86,87,88,89,177
SAN RAMON BENI,otras vacunaciones,covid 1ra dosis,2021-08-01,27,46,0,0,27,46,73
SAN RAMON SCZ,otras vacunaciones,covid 1ra dosis,2021-08-01,172,201,0,0,172,201,373
SANTA ANA,otras vacunaciones,covid 1ra dosis,2021-08-01,199,187,259,375,458,562,1020
SANTA CRUZ DE LA SIERRA,otras vacunaciones,covid 1ra dosis,2021-08-01,18511,21186,8042,8036,26553,29222,55775
SANTA ROSA,otras vacunaciones,covid 1ra dosis,2021-08-01,95,90,79,38,174,128,302
SANTA ROSA DEL SARA,otras vacunaciones,covid 1ra dosis,2021-08-01,10,13,0,0,10,13,23
SANTIAGO DE CALLAPA,otras vacunaciones,covid 1ra dosis,2021-08-01,31,34,11,6,42,40,82
SANTIAGO DE HUARI,otras vacunaciones,covid 1ra dosis,2021-08-01,15,11,16,24,31,35,66
SANTIAGO DE HUATA,otras vacunaciones,covid 1ra dosis,2021-08-01,16,33,30,57,46,90,136
SANTIAGO DE MACHACA,otras vacunaciones,covid 1ra dosis,2021-08-01,5,0,1,3,6,3,9
SANTIVAÑES,otras vacunaciones,covid 1ra dosis,2021-08-01,80,89,0,0,80,89,169
SANTUARIO DE QUILLACAS,otras vacunaciones,covid 1ra dosis,2021-08-01,13,19,0,0,13,19,32
SAPAHAQUI,otras vacunaciones,covid 1ra dosis,2021-08-01,8,6,2,6,10,12,22
SENA,otras vacunaciones,covid 1ra dosis,2021-08-01,90,63,5,3,95,66,161
SHINAOTA,otras vacunaciones,covid 1ra dosis,2021-08-01,18,16,16,0,34,16,50
SICA SICA (VILLA AROMA),otras vacunaciones,covid 1ra dosis,2021-08-01,8,17,8,2,16,19,35
SICAYA,otras vacunaciones,covid 1ra dosis,2021-08-01,7,7,0,1,7,8,15
SIPE SIPE,otras vacunaciones,covid 1ra dosis,2021-08-01,300,398,153,204,453,602,1055
SOPACHUY,otras vacunaciones,covid 1ra dosis,2021-08-01,86,108,13,22,99,130,229
SORACACHI,otras vacunaciones,covid 1ra dosis,2021-08-01,93,97,0,0,93,97,190
SORATA,otras vacunaciones,covid 1ra dosis,2021-08-01,94,96,42,49,136,145,281
SUCRE,otras vacunaciones,covid 1ra dosis,2021-08-01,1953,2646,704,848,2657,3494,6151
TACACOMA,otras vacunaciones,covid 1ra dosis,2021-08-01,35,34,10,9,45,43,88
TACOBAMBA,otras vacunaciones,covid 1ra dosis,2021-08-01,24,17,28,24,52,41,93
TACOPAYA,otras vacunaciones,covid 1ra dosis,2021-08-01,16,20,18,18,34,38,72
TAHUA,otras vacunaciones,covid 1ra dosis,2021-08-01,27,35,9,10,36,45,81
TAPACARI,otras vacunaciones,covid 1ra dosis,2021-08-01,89,120,0,0,89,120,209
TARABUCO,otras vacunaciones,covid 1ra dosis,2021-08-01,42,52,54,56,96,108,204
TARACO,otras vacunaciones,covid 1ra dosis,2021-08-01,47,47,40,28,87,75,162
TARATA,otras vacunaciones,covid 1ra dosis,2021-08-01,27,43,0,0,27,43,70
TARIJA,otras vacunaciones,covid 1ra dosis,2021-08-01,2536,2931,1306,1476,3842,4407,8249
TARVITA,otras vacunaciones,covid 1ra dosis,2021-08-01,177,220,125,139,302,359,661
TEOPONTE,otras vacunaciones,covid 1ra dosis,2021-08-01,44,26,24,19,68,45,113
TIAHUANACU,otras vacunaciones,covid 1ra dosis,2021-08-01,36,65,11,18,47,83,130
TINGUIPAYA,otras vacunaciones,covid 1ra dosis,2021-08-01,58,88,95,163,153,251,404
TIPUANI,otras vacunaciones,covid 1ra dosis,2021-08-01,0,0,4,4,4,4,8
TIQUIPAYA,otras vacunaciones,covid 1ra dosis,2021-08-01,1100,1181,7,11,1107,1192,2299
TIRAQUE (CBBA),otras vacunaciones,covid 1ra dosis,2021-08-01,15,30,0,0,15,30,45
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,covid 1ra dosis,2021-08-01,4,2,4,7,8,9,17
TOCO,otras vacunaciones,covid 1ra dosis,2021-08-01,12,12,0,0,12,12,24
TODOS SANTOS,otras vacunaciones,covid 1ra dosis,2021-08-01,3,1,0,0,3,1,4
TOLATA,otras vacunaciones,covid 1ra dosis,2021-08-01,77,58,0,0,77,58,135
TOLEDO,otras vacunaciones,covid 1ra dosis,2021-08-01,22,28,0,0,22,28,50
TOMAVE,otras vacunaciones,covid 1ra dosis,2021-08-01,30,78,21,34,51,112,163
TOMINA,otras vacunaciones,covid 1ra dosis,2021-08-01,203,224,3,5,206,229,435
TORO TORO,otras vacunaciones,covid 1ra dosis,2021-08-01,148,202,38,83,186,285,471
TOTORA(CBBA),otras vacunaciones,covid 1ra dosis,2021-08-01,61,62,6,7,67,69,136
TOTORA(ORR),otras vacunaciones,covid 1ra dosis,2021-08-01,24,26,9,12,33,38,71
TRIGAL,otras vacunaciones,covid 1ra dosis,2021-08-01,17,18,17,22,34,40,74
TRINIDAD,otras vacunaciones,covid 1ra dosis,2021-08-01,1322,1580,245,332,1567,1912,3479
TUPIZA,otras vacunaciones,covid 1ra dosis,2021-08-01,384,428,57,94,441,522,963
TURCO,otras vacunaciones,covid 1ra dosis,2021-08-01,24,28,0,0,24,28,52
UMALA,otras vacunaciones,covid 1ra dosis,2021-08-01,20,22,41,35,61,57,118
UNCIA,otras vacunaciones,covid 1ra dosis,2021-08-01,98,197,44,37,142,234,376
URIONDO (A. CONCEPCION),otras vacunaciones,covid 1ra dosis,2021-08-01,219,213,0,0,219,213,432
URUBICHA,otras vacunaciones,covid 1ra dosis,2021-08-01,54,61,0,0,54,61,115
UYUNI,otras vacunaciones,covid 1ra dosis,2021-08-01,712,840,56,74,768,914,1682
VACAS,otras vacunaciones,covid 1ra dosis,2021-08-01,14,11,0,1,14,12,26
VALLEGRANDE,otras vacunaciones,covid 1ra dosis,2021-08-01,210,268,6,6,216,274,490
VIACHA,otras vacunaciones,covid 1ra dosis,2021-08-01,27,42,8,8,35,50,85
VILA VILA,otras vacunaciones,covid 1ra dosis,2021-08-01,3,5,1,3,4,8,12
VILLA CHARCAS,otras vacunaciones,covid 1ra dosis,2021-08-01,83,108,55,70,138,178,316
VILLA MONTES,otras vacunaciones,covid 1ra dosis,2021-08-01,356,329,237,257,593,586,1179
VILLA NUEVA (LOMA ALTA),otras vacunaciones,covid 1ra dosis,2021-08-01,7,4,9,10,16,14,30
VILLA RIVERO,otras vacunaciones,covid 1ra dosis,2021-08-01,10,31,0,0,10,31,41
VILLA SERRANO,otras vacunaciones,covid 1ra dosis,2021-08-01,110,105,46,24,156,129,285
VILLA TUNARI,otras vacunaciones,covid 1ra dosis,2021-08-01,89,86,34,48,123,134,257
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,covid 1ra dosis,2021-08-01,182,121,55,28,237,149,386
VILLAZON,otras vacunaciones,covid 1ra dosis,2021-08-01,247,424,312,371,559,795,1354
VINTO,otras vacunaciones,covid 1ra dosis,2021-08-01,530,651,0,0,530,651,1181
VITICHI,otras vacunaciones,covid 1ra dosis,2021-08-01,187,295,82,138,269,433,702
WALDO BALLIVIAN,otras vacunaciones,covid 1ra dosis,2021-08-01,8,7,17,13,25,20,45
WARNES,otras vacunaciones,covid 1ra dosis,2021-08-01,1054,1056,0,0,1054,1056,2110
YACO,otras vacunaciones,covid 1ra dosis,2021-08-01,6,11,18,16,24,27,51
YACUIBA,otras vacunaciones,covid 1ra dosis,2021-08-01,659,721,227,219,886,940,1826
YAMPARAEZ,otras vacunaciones,covid 1ra dosis,2021-08-01,75,82,36,44,111,126,237
YANACACHI,otras vacunaciones,covid 1ra dosis,2021-08-01,27,26,2,4,29,30,59
YAPACANI,otras vacunaciones,covid 1ra dosis,2021-08-01,261,245,0,0,261,245,506
YOCALLA,otras vacunaciones,covid 1ra dosis,2021-08-01,117,146,26,48,143,194,337
YOTALA,otras vacunaciones,covid 1ra dosis,2021-08-01,70,68,5,11,75,79,154
YUNCHARA,otras vacunaciones,covid 1ra dosis,2021-08-01,17,15,23,31,40,46,86
ZUDAÑEZ,otras vacunaciones,covid 1ra dosis,2021-08-01,49,71,0,0,49,71,120
ACACIO,otras vacunaciones,covid 1ra dosis,2021-09-01,99,132,19,27,118,159,277
ACHACACHI,otras vacunaciones,covid 1ra dosis,2021-09-01,1,4,2,3,3,7,10
AIQUILE,otras vacunaciones,covid 1ra dosis,2021-09-01,39,38,0,0,39,38,77
ALALAY,otras vacunaciones,covid 1ra dosis,2021-09-01,2,8,0,0,2,8,10
ALCALA,otras vacunaciones,covid 1ra dosis,2021-09-01,1,1,7,5,8,6,14
ALTO BENI,otras vacunaciones,covid 1ra dosis,2021-09-01,5,11,41,36,46,47,93
ANCORAIMES,otras vacunaciones,covid 1ra dosis,2021-09-01,42,38,2,0,44,38,82
ANDAMARCA,otras vacunaciones,covid 1ra dosis,2021-09-01,21,27,0,0,21,27,48
ANTEQUERA,otras vacunaciones,covid 1ra dosis,2021-09-01,6,8,0,0,6,8,14
ANZALDO,otras vacunaciones,covid 1ra dosis,2021-09-01,52,53,0,0,52,53,105
APOLO,otras vacunaciones,covid 1ra dosis,2021-09-01,11,11,8,17,19,28,47
ARAMPAMPA,otras vacunaciones,covid 1ra dosis,2021-09-01,16,18,37,50,53,68,121
ARANI,otras vacunaciones,covid 1ra dosis,2021-09-01,93,122,0,0,93,122,215
ARBIETO,otras vacunaciones,covid 1ra dosis,2021-09-01,125,167,0,0,125,167,292
ARQUE,otras vacunaciones,covid 1ra dosis,2021-09-01,36,49,23,54,59,103,162
ASCENCION DE GUARAYOS,otras vacunaciones,covid 1ra dosis,2021-09-01,126,129,61,39,187,168,355
ATOCHA,otras vacunaciones,covid 1ra dosis,2021-09-01,47,61,28,42,75,103,178
AUCAPATA,otras vacunaciones,covid 1ra dosis,2021-09-01,6,3,2,2,8,5,13
AYATA,otras vacunaciones,covid 1ra dosis,2021-09-01,4,4,0,0,4,4,8
AYO AYO,otras vacunaciones,covid 1ra dosis,2021-09-01,5,9,3,2,8,11,19
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,covid 1ra dosis,2021-09-01,79,85,5,14,84,99,183
AZURDUY,otras vacunaciones,covid 1ra dosis,2021-09-01,80,82,69,65,149,147,296
BATALLAS,otras vacunaciones,covid 1ra dosis,2021-09-01,83,90,5,3,88,93,181
BAURES,otras vacunaciones,covid 1ra dosis,2021-09-01,94,72,0,0,94,72,166
BELEN DE URMIRI,otras vacunaciones,covid 1ra dosis,2021-09-01,18,18,0,1,18,19,37
BELLA FLOR,otras vacunaciones,covid 1ra dosis,2021-09-01,14,2,22,30,36,32,68
BETANZOS,otras vacunaciones,covid 1ra dosis,2021-09-01,190,301,155,213,345,514,859
BOLIVAR,otras vacunaciones,covid 1ra dosis,2021-09-01,5,11,3,9,8,20,28
BOLPEBRA,otras vacunaciones,covid 1ra dosis,2021-09-01,0,0,27,16,27,16,43
BOYUIBE,otras vacunaciones,covid 1ra dosis,2021-09-01,19,13,0,0,19,13,32
BUENA VISTA,otras vacunaciones,covid 1ra dosis,2021-09-01,111,149,0,0,111,149,260
CABEZAS,otras vacunaciones,covid 1ra dosis,2021-09-01,133,120,0,4,133,124,257
CAIROMA,otras vacunaciones,covid 1ra dosis,2021-09-01,13,13,25,32,38,45,83
"CAIZA ""D""",otras vacunaciones,covid 1ra dosis,2021-09-01,62,102,42,64,104,166,270
CAJUATA,otras vacunaciones,covid 1ra dosis,2021-09-01,9,21,1,3,10,24,34
CALACOTO,otras vacunaciones,covid 1ra dosis,2021-09-01,0,0,1,1,1,1,2
CALAMARCA,otras vacunaciones,covid 1ra dosis,2021-09-01,11,15,0,1,11,16,27
CAMARGO,otras vacunaciones,covid 1ra dosis,2021-09-01,0,0,74,98,74,98,172
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,covid 1ra dosis,2021-09-01,44,38,5,7,49,45,94
CAMIRI,otras vacunaciones,covid 1ra dosis,2021-09-01,327,336,9,9,336,345,681
CAPINOTA,otras vacunaciones,covid 1ra dosis,2021-09-01,98,150,0,0,98,150,248
CAQUIAVIRI,otras vacunaciones,covid 1ra dosis,2021-09-01,6,16,4,4,10,20,30
CARANAVI,otras vacunaciones,covid 1ra dosis,2021-09-01,34,43,7,16,41,59,100
CARAPARI,otras vacunaciones,covid 1ra dosis,2021-09-01,73,67,131,5,204,72,276
CARIPUYO,otras vacunaciones,covid 1ra dosis,2021-09-01,102,122,100,129,202,251,453
CARMEN RIVERO TORREZ,otras vacunaciones,covid 1ra dosis,2021-09-01,35,32,17,21,52,53,105
CATACORA,otras vacunaciones,covid 1ra dosis,2021-09-01,1,2,1,3,2,5,7
CHALLAPATA,otras vacunaciones,covid 1ra dosis,2021-09-01,54,82,12,17,66,99,165
CHAQUI,otras vacunaciones,covid 1ra dosis,2021-09-01,66,111,34,49,100,160,260
CHARAGUA,otras vacunaciones,covid 1ra dosis,2021-09-01,217,135,0,0,217,135,352
CHARAÑA,otras vacunaciones,covid 1ra dosis,2021-09-01,9,4,6,9,15,13,28
CHAYANTA,otras vacunaciones,covid 1ra dosis,2021-09-01,36,65,18,29,54,94,148
CHIMORE,otras vacunaciones,covid 1ra dosis,2021-09-01,6,6,11,16,17,22,39
CHOQUE COTA,otras vacunaciones,covid 1ra dosis,2021-09-01,20,26,0,0,20,26,46
CHUA COCANI,otras vacunaciones,covid 1ra dosis,2021-09-01,20,13,11,0,31,13,44
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,covid 1ra dosis,2021-09-01,44,51,29,33,73,84,157
CHUMA,otras vacunaciones,covid 1ra dosis,2021-09-01,1,9,5,6,6,15,21
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,covid 1ra dosis,2021-09-01,16,28,19,33,35,61,96
CKOCHAS,otras vacunaciones,covid 1ra dosis,2021-09-01,84,112,77,103,161,215,376
CLIZA,otras vacunaciones,covid 1ra dosis,2021-09-01,167,241,0,0,167,241,408
COBIJA,otras vacunaciones,covid 1ra dosis,2021-09-01,239,267,162,109,401,376,777
COCHABAMBA,otras vacunaciones,covid 1ra dosis,2021-09-01,8428,10267,144,104,8572,10371,18943
COIPASA,otras vacunaciones,covid 1ra dosis,2021-09-01,5,3,0,0,5,3,8
COLCAPIRHUA,otras vacunaciones,covid 1ra dosis,2021-09-01,209,275,263,309,472,584,1056
"COLCHA ""K""",otras vacunaciones,covid 1ra dosis,2021-09-01,168,185,23,15,191,200,391
COLLANA,otras vacunaciones,covid 1ra dosis,2021-09-01,7,13,0,0,7,13,20
COLOMI,otras vacunaciones,covid 1ra dosis,2021-09-01,157,88,0,0,157,88,245
COLPA BELGICA,otras vacunaciones,covid 1ra dosis,2021-09-01,39,41,0,0,39,41,80
COLQUECHACA,otras vacunaciones,covid 1ra dosis,2021-09-01,50,88,157,191,207,279,486
COLQUENCHA,otras vacunaciones,covid 1ra dosis,2021-09-01,32,48,6,2,38,50,88
COLQUIRI,otras vacunaciones,covid 1ra dosis,2021-09-01,48,60,69,91,117,151,268
COMANCHE,otras vacunaciones,covid 1ra dosis,2021-09-01,1,4,0,0,1,4,5
COMARAPA,otras vacunaciones,covid 1ra dosis,2021-09-01,7,10,5,6,12,16,28
COMBAYA,otras vacunaciones,covid 1ra dosis,2021-09-01,1,7,4,3,5,10,15
CONCEPCION,otras vacunaciones,covid 1ra dosis,2021-09-01,434,489,17,14,451,503,954
COPACABANA,otras vacunaciones,covid 1ra dosis,2021-09-01,64,74,34,34,98,108,206
CORIPATA,otras vacunaciones,covid 1ra dosis,2021-09-01,15,13,0,0,15,13,28
CORO CORO,otras vacunaciones,covid 1ra dosis,2021-09-01,4,3,3,8,7,11,18
COROICO,otras vacunaciones,covid 1ra dosis,2021-09-01,17,26,21,34,38,60,98
CORQUE,otras vacunaciones,covid 1ra dosis,2021-09-01,33,33,0,0,33,33,66
COTAGAITA,otras vacunaciones,covid 1ra dosis,2021-09-01,37,67,5,21,42,88,130
COTOCA,otras vacunaciones,covid 1ra dosis,2021-09-01,659,749,102,101,761,850,1611
CUATRO CAÑADAS,otras vacunaciones,covid 1ra dosis,2021-09-01,109,118,33,54,142,172,314
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,covid 1ra dosis,2021-09-01,19,8,0,0,19,8,27
CUEVO,otras vacunaciones,covid 1ra dosis,2021-09-01,39,30,17,10,56,40,96
CULPINA,otras vacunaciones,covid 1ra dosis,2021-09-01,146,164,0,0,146,164,310
CURVA,otras vacunaciones,covid 1ra dosis,2021-09-01,0,5,1,1,1,6,7
DESAGUADERO,otras vacunaciones,covid 1ra dosis,2021-09-01,16,19,0,0,16,19,35
EL ALTO,otras vacunaciones,covid 1ra dosis,2021-09-01,7071,11009,11968,15485,19039,26494,45533
EL CHORO,otras vacunaciones,covid 1ra dosis,2021-09-01,16,17,0,0,16,17,33
EL PUENTE(STC),otras vacunaciones,covid 1ra dosis,2021-09-01,118,94,21,18,139,112,251
EL PUENTE(TJA),otras vacunaciones,covid 1ra dosis,2021-09-01,75,77,7,6,82,83,165
EL TORNO,otras vacunaciones,covid 1ra dosis,2021-09-01,251,279,0,0,251,279,530
EL VILLAR,otras vacunaciones,covid 1ra dosis,2021-09-01,0,0,20,18,20,18,38
ENTRE RIOS TRJ,otras vacunaciones,covid 1ra dosis,2021-09-01,155,192,20,14,175,206,381
ESMERALDA,otras vacunaciones,covid 1ra dosis,2021-09-01,2,2,0,0,2,2,4
EUCALIPTUS,otras vacunaciones,covid 1ra dosis,2021-09-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,covid 1ra dosis,2021-09-01,0,0,32,30,32,30,62
EXALTACION,otras vacunaciones,covid 1ra dosis,2021-09-01,3,1,0,0,3,1,4
FERNANDEZ ALONSO,otras vacunaciones,covid 1ra dosis,2021-09-01,104,136,0,0,104,136,240
FILADELFIA,otras vacunaciones,covid 1ra dosis,2021-09-01,13,10,52,62,65,72,137
GENERAL SAAVEDRA,otras vacunaciones,covid 1ra dosis,2021-09-01,85,68,0,0,85,68,153
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,covid 1ra dosis,2021-09-01,3,5,7,3,10,8,18
GUANAY,otras vacunaciones,covid 1ra dosis,2021-09-01,12,8,3,4,15,12,27
GUAQUI,otras vacunaciones,covid 1ra dosis,2021-09-01,55,56,2,5,57,61,118
GUAYARAMERIN,otras vacunaciones,covid 1ra dosis,2021-09-01,150,168,19,21,169,189,358
GUTIERREZ,otras vacunaciones,covid 1ra dosis,2021-09-01,128,97,0,0,128,97,225
HUACARETA,otras vacunaciones,covid 1ra dosis,2021-09-01,33,24,5,6,38,30,68
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,covid 1ra dosis,2021-09-01,25,17,11,10,36,27,63
HUACHACALLA,otras vacunaciones,covid 1ra dosis,2021-09-01,10,11,0,0,10,11,21
HUANUNI,otras vacunaciones,covid 1ra dosis,2021-09-01,26,28,0,0,26,28,54
HUARACAJE,otras vacunaciones,covid 1ra dosis,2021-09-01,8,16,6,15,14,31,45
HUARINA,otras vacunaciones,covid 1ra dosis,2021-09-01,0,0,2,1,2,1,3
HUATAJATA,otras vacunaciones,covid 1ra dosis,2021-09-01,10,8,1,0,11,8,19
HUAYLLAMARCA,otras vacunaciones,covid 1ra dosis,2021-09-01,32,38,3,6,35,44,79
HUMANATA,otras vacunaciones,covid 1ra dosis,2021-09-01,14,13,2,3,16,16,32
ICHOCA,otras vacunaciones,covid 1ra dosis,2021-09-01,1,1,0,0,1,1,2
ICLA,otras vacunaciones,covid 1ra dosis,2021-09-01,25,28,6,11,31,39,70
INCAHUASI,otras vacunaciones,covid 1ra dosis,2021-09-01,52,78,23,38,75,116,191
INGAVI (HUMAITA),otras vacunaciones,covid 1ra dosis,2021-09-01,9,3,15,11,24,14,38
INQUISIVI,otras vacunaciones,covid 1ra dosis,2021-09-01,7,11,42,38,49,49,98
IRUPANA (VILLA DE LANZA),otras vacunaciones,covid 1ra dosis,2021-09-01,2,3,2,0,4,3,7
IXIAMAS,otras vacunaciones,covid 1ra dosis,2021-09-01,15,6,12,8,27,14,41
JESUS DE MACHACA,otras vacunaciones,covid 1ra dosis,2021-09-01,6,10,0,0,6,10,16
LA ASUNTA,otras vacunaciones,covid 1ra dosis,2021-09-01,43,46,14,29,57,75,132
LA GUARDIA,otras vacunaciones,covid 1ra dosis,2021-09-01,504,596,43,51,547,647,1194
LA PAZ,otras vacunaciones,covid 1ra dosis,2021-09-01,6807,4869,2246,2309,9053,7178,16231
LAGUNILLAS,otras vacunaciones,covid 1ra dosis,2021-09-01,44,42,7,3,51,45,96
LAJA,otras vacunaciones,covid 1ra dosis,2021-09-01,65,87,10,16,75,103,178
LAS CARRERAS,otras vacunaciones,covid 1ra dosis,2021-09-01,29,22,0,0,29,22,51
LLALLAGUA,otras vacunaciones,covid 1ra dosis,2021-09-01,194,303,41,59,235,362,597
LLICA,otras vacunaciones,covid 1ra dosis,2021-09-01,41,61,2,8,43,69,112
LORETO,otras vacunaciones,covid 1ra dosis,2021-09-01,19,17,16,13,35,30,65
LURIBAY,otras vacunaciones,covid 1ra dosis,2021-09-01,3,8,31,39,34,47,81
MACHARETI,otras vacunaciones,covid 1ra dosis,2021-09-01,41,28,4,5,45,33,78
MAGDALENA,otras vacunaciones,covid 1ra dosis,2021-09-01,123,108,68,121,191,229,420
MALLA,otras vacunaciones,covid 1ra dosis,2021-09-01,1,3,4,1,5,4,9
MAPIRI,otras vacunaciones,covid 1ra dosis,2021-09-01,18,9,5,6,23,15,38
MECAPACA,otras vacunaciones,covid 1ra dosis,2021-09-01,14,17,11,14,25,31,56
MINEROS,otras vacunaciones,covid 1ra dosis,2021-09-01,164,289,0,0,164,289,453
MIZQUE,otras vacunaciones,covid 1ra dosis,2021-09-01,6,3,0,0,6,3,9
MOCOMOCO,otras vacunaciones,covid 1ra dosis,2021-09-01,16,11,5,3,21,14,35
MOJINETE,otras vacunaciones,covid 1ra dosis,2021-09-01,3,4,0,0,3,4,7
MOJOCOYA,otras vacunaciones,covid 1ra dosis,2021-09-01,91,122,11,14,102,136,238
MONTEAGUDO,otras vacunaciones,covid 1ra dosis,2021-09-01,172,170,4,6,176,176,352
MONTERO,otras vacunaciones,covid 1ra dosis,2021-09-01,1054,1459,34,47,1088,1506,2594
MORO MORO,otras vacunaciones,covid 1ra dosis,2021-09-01,24,28,3,7,27,35,62
MOROCHATA,otras vacunaciones,covid 1ra dosis,2021-09-01,8,14,8,18,16,32,48
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,covid 1ra dosis,2021-09-01,12,8,15,7,27,15,42
NAZACARA DE PACAJES,otras vacunaciones,covid 1ra dosis,2021-09-01,3,3,0,0,3,3,6
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,covid 1ra dosis,2021-09-01,4,1,7,1,11,2,13
OCURI,otras vacunaciones,covid 1ra dosis,2021-09-01,80,141,77,119,157,260,417
OKINAWA,otras vacunaciones,covid 1ra dosis,2021-09-01,75,66,0,0,75,66,141
OMEREQUE,otras vacunaciones,covid 1ra dosis,2021-09-01,1,1,2,2,3,3,6
ORURO,otras vacunaciones,covid 1ra dosis,2021-09-01,3686,4160,25,28,3711,4188,7899
PADCAYA,otras vacunaciones,covid 1ra dosis,2021-09-01,45,64,0,0,45,64,109
PADILLA,otras vacunaciones,covid 1ra dosis,2021-09-01,23,21,0,0,23,21,44
PAILON,otras vacunaciones,covid 1ra dosis,2021-09-01,324,346,0,0,324,346,670
PALCA,otras vacunaciones,covid 1ra dosis,2021-09-01,7,5,9,9,16,14,30
PALOS BLANCOS,otras vacunaciones,covid 1ra dosis,2021-09-01,20,18,18,15,38,33,71
PAMPA AULLAGAS,otras vacunaciones,covid 1ra dosis,2021-09-01,11,17,0,0,11,17,28
PAMPA GRANDE,otras vacunaciones,covid 1ra dosis,2021-09-01,56,60,0,0,56,60,116
PAPEL PAMPA,otras vacunaciones,covid 1ra dosis,2021-09-01,37,36,39,52,76,88,164
PATACAMAYA,otras vacunaciones,covid 1ra dosis,2021-09-01,6,7,1,6,7,13,20
PAZÑA,otras vacunaciones,covid 1ra dosis,2021-09-01,28,44,3,15,31,59,90
PELECHUCO,otras vacunaciones,covid 1ra dosis,2021-09-01,7,6,7,9,14,15,29
POCOATA,otras vacunaciones,covid 1ra dosis,2021-09-01,68,76,256,407,324,483,807
POCONA,otras vacunaciones,covid 1ra dosis,2021-09-01,38,51,0,0,38,51,89
POJO (CBBA),otras vacunaciones,covid 1ra dosis,2021-09-01,24,42,0,0,24,42,66
POOPO,otras vacunaciones,covid 1ra dosis,2021-09-01,23,41,0,0,23,41,64
PORCO,otras vacunaciones,covid 1ra dosis,2021-09-01,81,175,32,10,113,185,298
POROMA,otras vacunaciones,covid 1ra dosis,2021-09-01,88,110,88,101,176,211,387
PORONGO,otras vacunaciones,covid 1ra dosis,2021-09-01,23,37,0,0,23,37,60
PORTACHUELO,otras vacunaciones,covid 1ra dosis,2021-09-01,115,138,0,0,115,138,253
PORVENIR,otras vacunaciones,covid 1ra dosis,2021-09-01,15,16,20,27,35,43,78
POSTRER VALLE,otras vacunaciones,covid 1ra dosis,2021-09-01,9,10,4,3,13,13,26
POTOSI,otras vacunaciones,covid 1ra dosis,2021-09-01,1743,2634,414,393,2157,3027,5184
PRESTO,otras vacunaciones,covid 1ra dosis,2021-09-01,18,25,22,28,40,53,93
PUCARA,otras vacunaciones,covid 1ra dosis,2021-09-01,8,15,0,0,8,15,23
PUCARANI,otras vacunaciones,covid 1ra dosis,2021-09-01,95,111,17,24,112,135,247
PUERTO ACOSTA,otras vacunaciones,covid 1ra dosis,2021-09-01,1,0,0,0,1,0,1
PUERTO GONZALO MORENO,otras vacunaciones,covid 1ra dosis,2021-09-01,5,9,76,42,81,51,132
PUERTO PEREZ,otras vacunaciones,covid 1ra dosis,2021-09-01,4,9,7,8,11,17,28
PUERTO RICO,otras vacunaciones,covid 1ra dosis,2021-09-01,11,11,206,184,217,195,412
PUERTO SILES,otras vacunaciones,covid 1ra dosis,2021-09-01,2,3,0,28,2,31,33
PUERTO VILLARROEL,otras vacunaciones,covid 1ra dosis,2021-09-01,37,38,2,0,39,38,77
PUNA,otras vacunaciones,covid 1ra dosis,2021-09-01,87,154,63,69,150,223,373
PUNATA,otras vacunaciones,covid 1ra dosis,2021-09-01,319,397,16,17,335,414,749
QUILLACOLLO,otras vacunaciones,covid 1ra dosis,2021-09-01,1984,2267,1,1,1985,2268,4253
QUIME,otras vacunaciones,covid 1ra dosis,2021-09-01,6,9,3,14,9,23,32
QUIRUSILLAS,otras vacunaciones,covid 1ra dosis,2021-09-01,6,6,0,0,6,6,12
RAQAYPAMPA(ETA),otras vacunaciones,covid 1ra dosis,2021-09-01,2,3,1,3,3,6,9
RAVELO,otras vacunaciones,covid 1ra dosis,2021-09-01,128,145,129,135,257,280,537
REYES,otras vacunaciones,covid 1ra dosis,2021-09-01,97,105,13,16,110,121,231
RIBERALTA,otras vacunaciones,covid 1ra dosis,2021-09-01,489,696,3,9,492,705,1197
ROBORE,otras vacunaciones,covid 1ra dosis,2021-09-01,157,200,0,0,157,200,357
