,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
TARACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,0,0,1,0,1,1
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,32,0,27,0,59,59
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,14,0,23,0,37,37
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,0,0,14,0,14,14
TIAHUANACU,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,3,0,1,0,4,4
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,5,0,0,0,5,5
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,2,0,6,0,8,8
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,0,0,3,0,3,3
TOMAVE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,4,0,3,0,7,7
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,0,0,2,0,2,2
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,0,0,4,0,4,4
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,8,0,3,0,11,11
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,2,0,0,0,2,2
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,1,0,4,0,5,5
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,2,0,0,0,2,2
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,1,0,2,0,3,3
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,1,0,2,0,3,3
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,0,0,1,0,1,1
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,0,0,17,0,17,17
VITICHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,35,0,25,0,60,60
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,3,0,3,0,6,6
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,0,0,3,0,3,3
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,2,0,1,0,3,3
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-07-01,0,1,0,3,0,4,4
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,58,0,59,59
ALALAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
ANTEQUERA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,3,0,3,3
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,14,0,15,15
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,8,0,14,0,22,22
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,7,0,1,0,8,8
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,5,0,7,7
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,7,0,7,7
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,27,0,27,27
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,7,0,12,0,19,19
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,6,0,7,7
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,1,0,3,3
CAJUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,3,0,5,0,8,8
CAMARGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,5,0,0,0,5,5
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,12,0,13,13
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,3,0,3,0,6,6
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,3,0,18,0,21,21
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,9,0,0,0,9,9
CHARAÑA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,4,0,4,4
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,28,0,28,28
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,8,0,10,10
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,9,0,15,0,24,24
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,0,0,2,2
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,73,0,171,0,244,244
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,7,0,2,0,9,9
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,1,0,2,2
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,0,0,2,2
COLPA BELGICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,9,0,9,9
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,3,0,4,4
COMANCHE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,7,0,9,9
COMARAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,4,0,0,0,4,4
COMBAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,4,0,4,4
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,12,0,12,12
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,6,0,0,0,6,6
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,3,0,2,0,5,5
DESAGUADERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,1,0,2,2
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,286,0,631,0,917,917
EL CHORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,5,0,4,0,9,9
EL PUENTE(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,0,0,2,2
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,10,0,5,0,15,15
EUCALIPTUS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,7,0,8,8
EXALTACION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,3,0,3,3
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,7,0,8,8
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,5,0,5,5
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,10,0,11,11
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,4,0,28,0,32,32
HUARINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,5,0,5,5
HUAYLLAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,1,0,2,2
ICHOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,1,0,2,2
INGAVI (HUMAITA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,2,0,3,3
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,6,0,3,0,9,9
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,17,0,0,0,17,17
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,19,0,19,19
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,8,0,0,0,8,8
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,5,0,0,0,5,5
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,169,0,740,0,909,909
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,1,0,2,2
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,7,0,7,7
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,2,0,4,4
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,1,0,2,2
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,0,0,2,2
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,4,0,0,0,4,4
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,8,0,8,8
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,5,0,5,5
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,9,0,28,0,37,37
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,19,0,19,19
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,1,0,2,2
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,4,0,0,0,4,4
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,25,0,30,0,55,55
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,11,0,16,0,27,27
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,4,0,47,0,51,51
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,5,0,11,0,16,16
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,4,0,3,0,7,7
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,49,0,49,49
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,4,0,36,0,40,40
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,12,0,47,0,59,59
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,2,0,3,3
PUERTO CARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,4,0,4,4
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,3,0,3,3
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,12,0,5,0,17,17
PUNATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,3,0,6,0,9,9
QUILLACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,27,0,31,0,58,58
RAQAYPAMPA(ETA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
RAVELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
REYES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,0,0,2,2
ROBORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,20,0,22,22
RURRENABAQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,3,0,3,3
SABAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,20,0,20,20
SACABA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,9,0,26,0,35,35
SACACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,6,0,7,7
SAN ANDRES DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,18,0,19,19
SAN BORJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,27,0,29,29
SAN BUENA VENTURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,6,0,6,6
SAN IGNACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,4,0,6,6
SAN IGNACIO DE VELASCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,198,0,14,0,212,212
SAN JOAQUIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,31,0,0,0,31,31
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,44,0,44,44
SAN LORENZO(TJA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,7,0,18,0,25,25
SAN LUCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,39,0,39,39
SAN PEDRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,10,0,12,12
SAN PEDRO DE MACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,1,0,2,2
SANTA ANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,5,0,5,5
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,122,0,425,0,547,547
SANTA ROSA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,6,0,0,0,6,6
SANTIAGO DE HUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,3,0,5,5
SANTIAGO DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,0,0,2,2
SANTUARIO DE QUILLACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,7,0,7,7
SAPAHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,2,0,3,3
SHINAOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,5,0,5,5
SIPE SIPE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,35,0,36,36
SOPACHUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,5,0,0,0,5,5
SUCRE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,33,0,33,0,66,66
TACOBAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
TARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,2,0,3,3
TARACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,7,0,9,9
TARIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,38,0,40,0,78,78
TARVITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
TEOPONTE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,0,0,2,2
TIAHUANACU,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,4,0,6,6
TIPUANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,3,0,5,5
TIQUIPAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,6,0,10,0,16,16
TIRAQUE (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,6,0,6,6
TOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,7,0,7,7
TOLEDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,3,0,4,4
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,2,0,0,0,2,2
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,4,0,4,4
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,8,0,6,0,14,14
TRIGAL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,7,0,0,0,7,7
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,14,0,16,0,30,30
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,13,0,32,0,45,45
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,5,0,3,0,8,8
VACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,1,0,1,1
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,6,0,38,0,44,44
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,5,0,5,5
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,4,0,14,0,18,18
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,0,0,2,0,2,2
WALDO BALLIVIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,1,0,2,2
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,38,0,68,0,106,106
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,4,0,0,0,4,4
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,7,0,1,0,8,8
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,1,0,2,2
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-08-01,0,1,0,3,0,4,4
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,26,0,26,26
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,1,0,6,0,7,7
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,1,0,4,0,5,5
ALALAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2021-09-01,0,0,0,3,0,3,3
