,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
PUCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,8,0,0,1,8,9
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,1,5,2,6,3,9
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,1,7,1,7,8
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,8,18,8,18,26
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,8,12,6,17,14,29,43
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,0,2,0,2,2
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,12,30,188,171,200,201,401
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,22,37,43,58,65,95,160
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,1,0,3,0,4,4
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,25,34,175,290,200,324,524
QUIABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,3,8,8,8,11,19
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,29,54,318,483,347,537,884
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,3,0,70,62,73,62,135
QUIRUSILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,5,5,2,5,7,10,17
RAQAYPAMPA(ETA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,5,7,26,23,31,30,61
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,1,1,2,3,3,6
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,1,0,0,1,1,2
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,18,19,6,12,24,31,55
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,13,24,128,216,141,240,381
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,10,18,13,16,23,34,57
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,0,0,0,1,0,1
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,61,97,143,291,204,388,592
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,2,1,6,2,8,10
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,1,24,22,25,23,48
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,2,2,3,4,5,9
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,3,7,13,31,16,38,54
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,1,1,1,1,2
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,27,23,27,23,50
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,2,1,1,2,3,5
SAN BENITO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,3,5,6,11,9,16,25
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,6,4,4,12,10,16,26
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,9,10,31,11,40,51
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,7,8,46,114,53,122,175
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,14,16,19,26,33,42,75
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,35,43,4,24,39,67,106
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,4,3,5,3,9,6,15
SAN JOAQUIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,2,0,0,1,2,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,7,17,254,439,261,456,717
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,4,7,25,51,29,58,87
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,34,48,135,142,169,190,359
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,2,5,5,7,7,14
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,9,19,48,105,57,124,181
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,1,0,1,0,1
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,4,6,14,40,18,46,64
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,7,27,19,59,26,86,112
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,5,8,13,35,18,43,61
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,11,32,9,20,20,52,72
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,5,7,0,0,5,7,12
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,8,6,3,11,11,17,28
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,3,4,4,4,7,11
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,5,6,0,0,5,6,11
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,1,0,1,0,1
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,7,6,5,7,12,19
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,1,11,9,11,10,21
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,85,75,0,0,85,75,160
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,1,17,36,19,37,56
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1979,2865,4775,5498,6754,8363,15117
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,15,23,10,13,25,36,61
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,0,0,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,4,2,4,5,8,7,15
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,1,3,9,3,10,13
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,4,11,7,11,11,22
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,14,5,25,18,39,23,62
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,3,57,55,57,58,115
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,44,54,44,39,88,93,181
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,1,10,12,12,13,25
SIPE SIPE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,32,94,53,170,85,264,349
SOPACHUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,5,45,0,1,5,46,51
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,21,25,32,17,53,42,95
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,244,592,1952,3299,2196,3891,6087
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,3,16,4,18,7,25
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,0,2,11,3,11,14
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,1,5,9,6,10,16
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,36,28,76,34,112,62,174
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,10,5,6,6,16,22
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,5,3,15,14,20,17,37
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,3,12,20,12,23,35
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,126,152,586,913,712,1065,1777
TARVITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,15,19,67,77,82,96,178
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,8,15,20,40,28,55,83
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,12,10,7,28,19,38,57
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,2,1,1,3,3,6
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,1,1,1,1,2,3
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,26,36,111,183,137,219,356
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,3,12,3,12,15
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,1,8,8,9,9,18
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,2,13,25,15,27,42
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,1,1,5,1,6,7
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,1,1,1,1,2
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,4,7,7,21,11,28,39
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,2,0,0,0,2,2
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,8,12,10,32,18,44,62
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,1,1,3,5,4,6,10
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,242,30,53,131,295,161,456
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,6,12,21,45,27,57,84
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,1,3,2,5,3,8
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,5,2,191,4,196,6,202
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,5,0,1,0,6,6
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,0,1,0,1,1
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,21,52,47,72,68,124,192
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,1,2,2,2,3,5
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,17,54,28,68,45,122,167
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,41,75,84,155,125,230,355
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,4,4,8,6,12,18
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,9,27,32,78,41,105,146
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,23,21,17,36,40,57,97
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,3,7,3,7,10
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,3,1,21,29,24,30,54
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,3,3,19,8,22,11,33
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,32,20,45,51,77,71,148
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,0,5,6,7,6,13
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,48,96,157,221,205,317,522
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,6,18,10,34,16,52,68
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,3,6,8,6,11,17
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,77,117,287,432,364,549,913
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,6,6,16,13,22,19,41
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,17,38,318,519,335,557,892
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,6,9,7,8,13,17,30
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,4,1,8,9,12,10,22
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,29,103,160,267,189,370,559
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,0,0,44,37,44,37,81
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,2,1,1,16,3,17,20
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-09-01,4,9,34,48,38,57,95
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,2,5,4,6,6,11,17
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,13,26,127,198,140,224,364
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,15,24,12,30,27,54,81
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,5,6,8,18,13,24,37
ALCALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,0,4,5,8,5,12,17
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,4,6,0,0,4,6,10
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,1,0,4,3,5,3,8
ANTEQUERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,0,1,12,8,12,9,21
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,4,5,7,6,11,11,22
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,1,0,6,17,7,17,24
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,0,3,8,21,8,24,32
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,3,11,1,1,4,12,16
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,5,8,6,6,11,14,25
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,1,3,9,15,10,18,28
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,0,1,4,10,4,11,15
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,9,17,26,21,35,38,73
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,3,1,0,0,3,1,4
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,3,3,21,22,24,25,49
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,0,1,0,0,0,1,1
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,3,6,0,0,3,6,9
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,1,0,1,3,2,3,5
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,1,7,10,41,11,48,59
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,0,1,5,4,5,5,10
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,1,1,1,10,2,11,13
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2021-10-01,2,17,3,1,5,18,23
