,group,variable,month,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS DENTRO,ANTIROTAVIRÍCA 2DA DOSIS FUERA,ANTIROTAVIRÍCA 2DA DOSIS FUERA,TOTALES
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,3,7,6,18
POCONA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,3,2,3,13
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,8,6,1,4,19
POOPO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,3,0,0,4
PORCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,14,5,0,2,21
POROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,9,2,5,3,19
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,9,10,3,1,23
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,31,24,0,1,56
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,3,5,0,1,9
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,0,1,0,1
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,169,184,19,13,385
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,3,3,1,8
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,17,12,8,9,46
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,2,4,1,12
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,7,1,4,17
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,4,2,0,2,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,2,1,6,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,19,17,2,0,38
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,8,7,0,3,18
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,1,0,0,3
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,19,14,0,0,33
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,47,36,9,3,95
PUNA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,7,5,3,5,20
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,20,23,3,2,48
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,0,0,1,2
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,96,74,45,36,251
QUIME,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,4,6,6,4,20
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,2,0,0,2
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,1,6,1,8
REYES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,15,11,0,1,27
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,131,106,11,17,265
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,14,11,0,1,26
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,13,12,6,2,33
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,2,2,0,5
SACABA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,119,107,11,10,247
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,4,1,1,8
SACACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,7,8,8,6,29
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,3,4,2,0,9
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,4,3,5,4,16
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,6,0,0,6
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,1,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,6,11,6,5,28
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,3,0,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,0,0,0,5
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,3,4,2,2,11
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,7,5,0,3,15
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,55,32,5,6,98
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,14,7,6,4,31
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,24,22,3,2,51
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,21,27,6,3,57
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,45,43,6,13,107
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,4,2,11,10,27
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,13,8,3,2,26
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,4,4,0,0,8
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,22,17,10,9,58
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,12,8,2,0,22
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,43,54,9,11,117
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,2,0,0,3
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,19,14,3,2,38
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,17,9,10,4,40
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,8,15,1,1,25
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,9,11,3,1,24
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,4,0,0,1,5
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,16,8,0,0,24
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,16,9,32,9,66
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,3,0,1,6
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,0,1,0,1
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,3,0,0,0,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,6,2,2,15
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,6,3,4,3,16
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,20,17,0,1,38
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,23,16,0,1,40
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1503,1408,25,22,2958
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,9,1,0,15
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,13,9,2,2,26
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,1,0,0,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,4,9,3,17
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,3,2,1,11
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,3,4,0,0,7
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,6,3,2,13
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,4,1,1,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,7,15,2,0,24
SENA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,8,9,5,0,22
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,9,20,1,0,30
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,6,17,0,0,23
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,2,0,0,3
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,42,33,5,1,81
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,4,4,4,3,15
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,6,2,1,2,11
SORATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,8,12,8,8,36
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,281,251,5,5,542
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,3,0,0,0,3
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,4,1,6,13
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,1,0,2,5
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,1,1,0,2
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,8,10,4,5,27
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,6,7,3,6,22
TARACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,0,1,0,2
TARATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,7,7,5,1,20
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,164,177,9,8,358
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,8,5,5,23
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,9,1,3,18
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,11,7,0,1,19
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,11,10,18,18,57
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,8,9,1,1,19
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,48,47,6,9,110
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,8,9,12,9,38
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,2,1,1,4
TOCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,3,9,0,2,14
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,3,2,0,2,7
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,3,1,1,7
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,11,9,4,2,26
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,2,2,1,5
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,5,5,7,1,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,15,7,6,3,31
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,1,0,1,3
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,3,0,0,4
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,150,125,11,5,291
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,47,31,7,3,88
TURCO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,3,0,0,4
UMALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,4,3,4,2,13
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,9,8,5,2,24
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,14,2,4,22
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,6,8,1,2,17
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,11,9,2,1,23
VACAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,0,3,10,6,19
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,11,14,1,0,26
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,51,50,2,2,105
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,3,3,3,2,11
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,15,8,2,7,32
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,37,51,7,5,100
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,1,0,1,3
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,4,7,1,1,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,6,2,1,4,13
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,60,59,4,3,126
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,7,6,3,2,18
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,27,21,2,2,52
VINTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,45,42,15,11,113
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,7,3,2,0,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,1,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,149,155,2,5,311
YACO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,4,2,7,14
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,72,78,8,9,167
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,5,1,2,9
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,3,2,0,0,5
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,47,46,20,20,133
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,1,2,2,7
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,2,1,1,5
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,1,3,1,2,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-07-01,2,5,2,2,11
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,2,0,2,4,8
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,16,14,3,9,42
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,13,7,9,6,35
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,16,9,5,1,31
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,3,1,2,7
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,0,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,7,11,1,1,20
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,6,6,4,4,20
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,3,1,0,1,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,0,1,2,4
APOLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,6,11,3,1,21
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,1,2,3,7
ARANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,5,13,1,0,19
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,11,10,5,4,30
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,4,5,3,2,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,31,36,3,3,73
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,11,10,4,0,25
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,0,1,1,3,5
AYATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,3,5,3,3,14
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,2,1,0,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,20,15,9,10,54
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,5,3,3,3,14
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,7,8,3,5,23
BAURES,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,4,2,0,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,2,0,1,0,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,0,0,1,2,3
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,0,3,0,1,4
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,31,26,4,2,63
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,19,17,7,5,48
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,0,4,5,10
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,0,0,0,1,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,5,2,1,4,12
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,9,9,2,2,22
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,23,16,8,9,56
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,5,8,4,2,19
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,10,12,0,4,26
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,7,10,2,1,20
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,2,1,0,4
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,4,3,1,0,8
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,6,11,4,1,22
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,0,2,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,38,46,0,1,85
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,17,21,0,3,41
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,5,5,0,1,11
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,12,17,4,4,37
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,34,40,1,4,79
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,13,13,4,3,33
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,3,3,3,10
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,3,5,0,0,8
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,0,0,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,22,19,7,10,58
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,10,2,1,0,13
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,17,11,12,15,55
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,0,1,0,1,2
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,6,7,2,5,20
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,21,26,3,1,51
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,0,4,0,0,4
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,4,5,0,0,9
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,10,13,0,0,23
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,6,5,2,1,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,3,4,1,9
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,8,7,8,2,25
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,7,13,3,4,27
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,57,73,9,12,151
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,8,10,14,12,44
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,667,649,3,2,1321
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,38,47,4,3,92
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,11,11,0,2,24
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,2,0,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,4,16,3,2,25
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,5,0,0,6
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,7,16,12,15,50
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,7,11,0,0,18
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,13,8,9,8,38
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,3,2,1,0,6
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,16,13,1,1,31
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,23,20,4,3,50
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,8,1,3,1,13
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,6,17,0,0,23
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,3,2,1,1,7
COROICO,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,11,5,1,0,17
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,1,3,2,1,7
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,14,9,1,1,25
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 2da dosis,2016-08-01,74,76,1,4,155
