,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-07-01,2,5,2,2,11
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,0,2,4,8
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,20,15,4,9,48
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,13,8,10,6,37
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,17,9,5,2,33
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,3,1,2,7
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,11,1,1,20
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,6,6,4,4,20
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,1,0,1,5
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,1,2,4
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,11,3,1,22
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,1,2,3,7
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,14,1,0,20
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,11,10,5,4,30
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,5,3,2,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,32,37,3,3,75
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,11,9,4,1,25
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,1,1,3,5
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,5,3,3,14
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,2,1,0,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,20,14,11,10,55
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,6,3,3,2,14
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,9,3,6,25
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,4,2,0,7
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,0,1,0,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,0,1,2,3
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,3,0,2,5
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,29,26,3,2,60
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,19,17,7,5,48
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,4,5,10
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,0,1,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,2,1,4,12
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,9,11,2,2,24
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,28,18,16,14,76
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,9,4,2,20
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,7,0,4,16
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,10,2,1,20
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,2,1,0,4
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,3,1,1,9
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,11,4,1,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,2,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,38,48,0,1,87
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,16,23,0,3,42
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,5,0,1,11
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,13,17,4,5,39
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,35,40,1,4,80
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,13,12,3,5,33
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,3,3,3,10
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,5,0,0,8
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,0,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,27,19,7,10,63
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,10,2,1,0,13
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,18,11,30,30,89
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,1,0,1,2
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,6,8,2,5,21
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,20,27,3,1,51
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,4,0,0,4
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,5,0,0,9
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,11,14,3,0,28
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,6,5,2,1,14
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,5,5,2,14
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,8,7,8,2,25
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,13,3,4,27
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,54,71,10,12,147
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,8,11,16,12,47
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,666,663,4,3,1336
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,1,0,2
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,40,48,4,3,95
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,11,13,0,2,26
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,0,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,17,3,2,26
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,5,0,0,6
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,8,17,15,14,54
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,11,0,0,18
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,13,8,9,8,38
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,2,1,0,5
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,17,14,1,1,33
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,23,20,5,4,52
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,8,1,4,1,14
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,8,19,0,0,27
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,2,1,1,8
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,12,5,1,0,18
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,3,2,1,7
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,15,10,4,2,31
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,73,78,1,4,156
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,24,24,2,6,56
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,1,0,0,2
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,2,2,2,9
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,11,13,7,3,34
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,2,0,0,3
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,1,1,3
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,4,0,0,5
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,653,616,190,184,1643
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,2,2,2,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,13,17,0,0,30
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,7,1,2,15
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,55,55,6,7,123
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,2,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,19,8,5,7,39
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,55,60,2,1,118
ESCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,0,1,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,4,0,0,9
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,1,2,2,5
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,1,0,1,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,14,7,4,0,25
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,5,3,4,16
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,12,23,1,0,36
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,5,2,3,14
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,9,3,2,21
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,2,0,1,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,60,52,5,3,120
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,5,6,6,24
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,12,3,2,19
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,2,0,0,2
HUACHACALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,2,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,19,10,4,5,38
HUARACAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,8,0,0,13
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,3,2,5,15
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,2,1,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,1,1,1,4
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,3,0,0,4
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,3,1,0,5
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,6,1,4,2,13
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,1,5,7,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,1,0,1,2
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,5,6,4,19
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,10,6,6,3,25
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,9,2,1,1,13
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,11,9,0,0,20
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,38,41,12,14,105
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,99,101,3,2,205
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,644,621,8,3,1276
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,6,3,6,17
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,15,11,2,0,28
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,0,0,1,3
LICOMA PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,2,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,9,10,28,32,79
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,0,0,0,2
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,2,1,0,3
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,3,2,1,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,5,0,0,7
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,8,3,0,3,14
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,12,12,7,1,32
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,14,12,0,0,26
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,0,1,4,5
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,19,16,1,0,36
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,8,0,2,17
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,24,19,10,13,66
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,11,19,10,11,51
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,8,5,2,22
MOJINETE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,0,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,6,4,0,15
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,24,18,2,2,46
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,174,149,11,11,345
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,0,1,0,3
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,4,7,7,19
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,1,3,1,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,2,0,3
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,2,2,5,10
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,14,7,1,1,23
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,6,2,1,11
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,267,270,9,14,560
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,6,12,2,1,21
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,7,5,2,1,15
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,35,28,12,5,80
PALCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,23,17,2,6,48
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,21,29,3,2,55
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,1,0,1,2
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,9,0,1,13
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,4,1,3,11
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,2,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,18,20,2,0,40
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,1,1,3
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,2,1,2,10
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,3,15,9,28
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,6,1,4,16
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,5,4,1,13
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,6,0,0,10
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,14,8,0,3,25
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,7,9,4,22
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,16,7,1,2,26
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,30,18,0,2,50
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,6,2,1,13
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,199,184,10,12,405
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,2,3,4,11
PUCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,1,0,1,2
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,22,7,4,9,42
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,3,5,7,18
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,7,5,5,21
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,0,4,0,6
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,2,2,0,5
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,16,29,0,2,47
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,5,6,1,3,15
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,15,20,2,3,40
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,61,66,6,8,141
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,9,5,3,7,24
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,18,16,1,2,37
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,7,0,0,9
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,106,90,56,49,301
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,4,3,2,12
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,1,0,0,2
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,10,2,10,12,34
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,13,15,1,3,32
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,136,109,8,14,267
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,9,11,2,2,24
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,16,17,1,3,37
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,2,2,0,5
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,112,123,13,16,264
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,1,0,0,3
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,8,8,13,6,35
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,3,0,2,2,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,4,2,5,5,16
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,11,2,1,1,15
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,8,7,3,1,19
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,4,1,1,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,2,4,1,0,7
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,10,6,1,2,19
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2016-08-01,59,38,9,4,110
