,group,variable,month,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS FUERA,ANTINEUMOCÓCICA 1RA DOSIS FUERA,TOTALES
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,9,9,3,1,22
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,10,3,5,22
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,1,1,3,5
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,2,1,2,7
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,3,1,0,8
APOLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,15,15,1,3,34
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,1,1,3
ARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,14,4,0,0,18
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,10,12,2,5,29
ARQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,10,7,6,9,32
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,42,28,24,0,94
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,11,10,1,0,22
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,0,1,0,4
AYATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,4,3,0,9
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,12,6,1,2,21
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,14,14,9,16,53
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,4,4,4,17
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,10,3,2,5,20
BAURES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,2,0,0,7
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,3,0,0,6
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,29,22,5,1,57
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,16,10,8,6,40
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,5,0,3,9
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,2,0,2,8
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,15,9,3,3,30
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,25,17,14,7,63
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,8,2,3,18
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,11,0,0,16
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,12,7,2,0,21
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,0,1,4,7
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,11,3,0,0,14
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,8,8,2,1,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,1,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,28,36,0,1,65
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,17,20,1,3,41
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,2,0,1,7
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,14,9,1,3,27
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,41,42,3,4,90
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,13,18,2,1,34
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,3,5,5,16
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,6,4,0,0,10
CATACORA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,0,1,1,2
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,2,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,30,27,7,8,72
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,2,1,1,8
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,21,17,20,11,69
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,7,3,4,19
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,21,19,7,7,54
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,1,1,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,1,1,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,13,9,2,2,26
CHUMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,5,3,6,17
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,8,2,3,16
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,6,10,5,3,24
CLIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,22,11,3,2,38
COBIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,49,47,8,4,108
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,5,15,9,34
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,701,647,4,2,1354
COIPASA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,48,57,0,1,106
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,2,1,0,7
COLLANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,1,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,22,16,3,2,43
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,6,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,12,9,12,9,42
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,10,5,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,12,9,6,5,32
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,2,1,1,4
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,19,14,1,1,35
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,2,1,0,4
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,22,20,7,7,56
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,6,3,4,3,16
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,16,14,0,0,30
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,5,2,3,12
COROICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,10,6,1,3,20
CORQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,3,0,1,6
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,14,10,2,3,29
COTOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,84,85,2,1,172
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,25,18,2,5,50
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,1,0,1,2
CUEVO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,2,2,5
CULPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,10,8,4,5,27
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,3,0,1,8
CURVA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,0,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,8,6,0,0,14
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,753,690,159,195,1797
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,8,12,2,1,23
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,7,9,1,2,19
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,50,44,7,8,109
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,0,1,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,13,9,6,9,37
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,50,60,2,2,114
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,3,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,5,1,0,10
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,0,2,0,2
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,0,2,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,10,14,1,7,32
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,5,0,3,13
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,18,18,0,1,37
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,8,2,7,20
GUANAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,13,19,2,2,36
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,2,1,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,53,52,8,4,117
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,7,6,9,5,27
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,4,0,0,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,2,0,3
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,8,15,0,2,25
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,0,2,1,6
HUARINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,1,3,0,7
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,0,1,1,2
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,7,4,1,1,13
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,4,2,0,7
ICLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,4,0,2,10
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,4,5,3,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,2,0,0,4
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,3,6,5,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,8,9,1,4,22
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,8,6,2,1,17
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,7,9,0,1,17
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,30,38,11,11,90
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,94,108,3,1,206
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,666,623,6,8,1303
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,4,2,1,9
LAJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,14,14,1,2,31
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,1,1,2,6
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,2,0,2,4
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,16,23,34,30,103
LLICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,1,0,0,2
LORETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,2,0,0,5
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,4,1,0,9
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,4,0,0,5
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,6,7,2,1,16
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,16,14,2,2,34
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,13,13,0,0,26
MALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,0,0,1,1
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,14,14,1,1,30
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,6,6,1,1,14
MINEROS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,26,8,2,3,39
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,15,19,6,14,54
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,4,7,6,18
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,0,0,1,1
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,7,1,5,18
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,21,21,3,0,45
MONTERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,138,140,4,4,286
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,5,2,0,8
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,3,10,6,23
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,1,1,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,2,0,1,4
OCURI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,3,5,7,19
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,15,20,1,0,36
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,1,4,2,11
ORURO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,331,314,9,17,671
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,8,16,1,2,27
PADILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,7,0,0,12
PAILON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,37,27,9,4,77
PALCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,15,13,3,5,36
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,21,18,3,6,48
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,2,0,1,5
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,11,6,1,0,18
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,0,0,1
PASORAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,1,1,2,4
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,16,13,1,11,41
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,3,1,0,5
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,5,0,0,10
POCOATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,3,14,15,34
POCONA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,6,4,0,6,16
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,4,3,2,14
POOPO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,7,0,0,9
PORCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,6,17,1,2,26
POROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,3,3,2,12
PORONGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,11,7,2,0,20
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,19,10,0,0,29
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,1,2,4,10
POSTRER VALLE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,203,210,11,16,440
PRESTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,0,1,0,5
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,13,10,11,6,40
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,0,4,4,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,6,9,5,3,23
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,2,0,5,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,0,0,1,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,10,17,0,0,27
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,8,8,1,0,17
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,19,29,1,1,50
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,66,78,5,6,155
PUNA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,6,8,6,1,21
PUNATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,21,30,5,1,57
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,1,0,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,95,102,63,42,302
QUIME,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,8,0,1,12
QUIRUSILLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,0,0,0,3
RAVELO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,4,10,10,25
REYES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,13,11,2,2,28
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,128,112,7,8,255
ROBORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,17,17,1,8,43
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,14,21,0,0,35
SABAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,0,1,0,2
SACABA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,114,129,9,19,271
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,3,0,0,6
SACACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,11,10,8,33
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,3,1,1,10
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,5,7,2,3,17
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,9,8,1,1,19
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,1,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,4,3,3,2,12
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,1,3,0,0,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,1,1,0,4
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,6,4,1,1,12
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,0,8,12,20
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,40,51,7,4,102
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,11,7,1,0,19
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,20,21,0,0,41
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,26,19,2,2,49
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,51,50,7,8,116
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,0,4,0,0,4
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,13,16,2,1,32
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,12,5,0,0,17
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,15,9,18,19,61
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,7,10,1,2,20
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,34,38,8,7,87
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,3,4,6,3,16
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,22,15,0,0,37
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,16,12,8,6,42
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,27,23,3,2,55
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,11,9,2,2,24
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,2,1,0,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,12,13,1,0,26
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2016-08-01,15,15,7,4,41
