,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,5,0,0,11
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,2,2,5,1,10
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,9,7,1,0,17
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,11,4,7,28
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,1,1,2,5
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,5,1,0,9
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,5,7,6,6,24
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,49,44,3,5,101
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,11,10,6,8,35
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,21,9,0,1,31
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,17,22,7,4,50
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,62,42,10,9,123
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,0,2,15,6,23
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,12,14,1,3,30
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,9,4,3,1,17
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,21,14,8,10,53
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,8,11,0,2,21
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,42,47,12,7,108
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,7,0,0,8
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,22,16,0,1,39
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,11,13,2,7,33
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,9,6,1,2,18
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,9,8,4,2,23
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,1,0,1,5
SAN PEDRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,14,9,0,0,23
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,11,17,23,5,56
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,2,2,0,0,4
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,0,2,1,1,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,2,0,0,1,3
SAN RAFAEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,4,2,2,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,5,3,5,19
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,17,9,0,0,26
SANTA ANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,21,20,1,1,43
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1695,1506,30,23,3254
SANTA ROSA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,12,5,5,1,23
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,13,15,2,1,31
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,1,1,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,4,3,3,6,16
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,3,1,2,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,2,0,0,5
SANTIVAÑES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,4,1,1,9
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,2,0,3,6
SAPAHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,4,4,1,1,10
SENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,11,5,2,0,18
SHINAOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,18,21,0,0,39
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,12,15,1,1,29
SICAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,1,1,3,6
SIPE SIPE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,55,60,1,1,117
SOPACHUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,2,2,0,4,8
SORACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,4,4,2,1,11
SORATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,4,4,3,8,19
SUCRE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,278,268,6,5,557
TACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,0,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,10,11,0,0,21
TACOBAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,0,2,3,6
TACOPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,5,2,3,1,11
TAHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,10,14,6,5,35
TARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,7,4,3,2,16
TARACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,0,0,0,1
TARATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,2,2,2,12
TARIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,189,196,8,8,401
TARVITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,4,3,2,15
TEOPONTE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,8,7,2,4,21
TIAWANACU,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,10,1,1,18
TINGUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,14,5,4,11,34
TIPUANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,3,1,0,10
TIQUIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,52,71,5,10,138
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,13,12,9,9,43
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,2,0,1,0,3
TOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,4,3,1,3,11
TOLATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,4,0,0,7
TOLEDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,1,1,2,7
TOMAVE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,3,4,4,14
TOMINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,4,1,2,2,9
TORO TORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,2,3,4,12
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,5,8,7,5,25
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,4,0,0,5
TRIGAL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,2,1,0,0,3
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,132,137,9,8,286
TUPIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,39,39,9,4,91
TURCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,2,3,0,0,5
UMALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,2,2,4,14
UNCIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,7,10,3,0,20
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,7,11,0,3,21
URUBICHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,4,4,3,0,11
UYUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,16,0,3,25
VACAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,4,1,3,6,14
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,10,10,1,2,23
VIACHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,59,53,3,2,117
VILA VILA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,0,1,1,2,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,12,2,3,20
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,60,30,6,4,100
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,0,3,1,0,4
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,2,6,12,23
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,5,4,1,2,12
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,74,80,5,4,163
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,2,2,4,14
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,45,28,4,2,79
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,52,46,12,11,121
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,7,1,0,0,8
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,0,1,0,0,1
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,132,127,4,3,266
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,1,5,5,7,18
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,73,73,6,10,162
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,2,2,1,0,5
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,4,0,0,7
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,40,34,14,11,99
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,3,0,0,2,5
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,4,4,2,1,11
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,0,0,3,0,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-07-01,6,3,1,2,12
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,0,2,2,7
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,29,20,2,5,56
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,5,11,7,6,29
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,13,10,3,4,30
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,0,3,0,4
ALCALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,9,9,3,1,22
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,4,10,3,5,22
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,0,1,1,3,5
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,2,2,1,2,7
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,4,3,1,0,8
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,15,15,1,3,34
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,0,1,1,3
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,14,4,0,0,18
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,10,12,2,5,29
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,10,7,6,9,32
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,39,25,2,0,66
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,13,11,1,0,25
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,0,2,0,5
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,2,4,3,0,9
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,12,6,1,1,20
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,14,13,9,16,52
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,5,4,4,4,17
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,10,3,2,4,19
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,5,2,0,0,7
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,3,0,0,6
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,29,28,5,1,63
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,16,10,8,6,40
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,5,0,3,9
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,4,2,0,2,8
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,15,9,3,3,30
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,26,17,9,5,57
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,5,7,2,3,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,9,12,0,0,21
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,12,7,2,0,21
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,2,0,1,5,8
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,10,2,0,0,12
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,8,8,2,1,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,2,1,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,28,36,0,1,65
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,15,19,1,3,38
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,2,0,1,6
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,13,6,1,3,23
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,40,41,3,4,88
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,14,17,2,0,33
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,3,5,5,16
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,6,4,0,0,10
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,0,0,1,1,2
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,0,2,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,27,27,6,8,68
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,4,2,1,1,8
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,21,16,30,19,86
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,0,0,0,1,1
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,5,7,4,4,20
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,21,18,7,8,54
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,0,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,1,1,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,1,1,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,12,8,2,1,23
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,2,5,3,5,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,2,1,2,2,7
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,6,10,4,3,23
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,22,11,3,1,37
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,49,49,8,4,110
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,5,5,14,9,33
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,693,626,2,2,1323
COIPASA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,47,57,0,1,105
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,6,3,1,0,10
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,1,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,22,16,3,2,43
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,5,6,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,12,8,11,9,40
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,10,5,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,12,9,6,5,32
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,0,1,1,1,3
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,19,14,1,1,35
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,2,1,0,4
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,22,21,6,6,55
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,5,3,3,3,14
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,14,11,0,0,25
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,4,2,3,10
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,10,6,1,3,20
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,2,2,0,1,5
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,13,10,2,3,28
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,80,83,2,1,166
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,24,18,2,5,49
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,0,1,0,1,2
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,0,2,2,5
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,10,8,4,5,27
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,4,3,0,1,8
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,0,0,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,6,4,0,0,10
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,708,653,146,184,1691
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,10,12,2,1,25
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,7,9,2,2,20
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,49,42,6,7,104
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,0,1,0,4
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,11,9,6,9,35
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,47,59,1,2,109
ESCOMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,3,0,0,4
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,4,4,1,0,9
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,0,0,2,0,2
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,2,2,0,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,10,13,3,11,37
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,5,5,0,3,13
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,18,19,0,0,37
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,6,2,7,18
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,13,9,2,2,26
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,2,1,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,51,46,3,4,104
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,7,6,9,5,27
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,4,0,0,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,1,1,0,3
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,8,15,0,2,25
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,0,1,1,5
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,1,3,0,7
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,0,0,1,1,2
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,5,4,1,1,11
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,4,2,0,7
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,4,4,0,2,10
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,3,4,5,3,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,2,2,0,0,4
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,1,3,5,5,14
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2016-08-01,8,9,1,4,22
