,group,variable,month,PÍLDORA: USUARIAS CONTINUAS < 15,PÍLDORA: USUARIAS CONTINUAS 15 - 19,PÍLDORA: USUARIAS CONTINUAS 20 - 34,PÍLDORA: USUARIAS CONTINUAS 35 - 49,PÍLDORA: USUARIAS CONTINUAS 50 Y +,TOTALES
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,2,0,3
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,36,10,0,47
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,1,0,1,1,0,3
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,2,22,9,0,33
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,36,34,0,71
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,5,57,21,2,85
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,1,2,3,1,0,7
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,6,31,0,0,37
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,3,0,0,4
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,3,13,6,1,23
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,2,1,0,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,10,6,0,17
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,5,1,0,6
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,6,5,0,12
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,2,6,3,0,11
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,2,6,1,1,10
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,2,12,18,1,33
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,0,0,1
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,18,7,1,27
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,5,2,0,7
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,0,2,0,2
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,0,1,0,1
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,4,0,5
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,9,11,0,20
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,3,21,2,0,26
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,4,2,1,8
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,2,8,5,0,15
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,24,107,40,1,172
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,2,7,5,0,14
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,21,12,0,34
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,0,1,0,1
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,1,0,2
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,1,0,2
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,1,0,2
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,0,2,0,3
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,1,0,0,2
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,20,6,0,26
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,2,1,0,3
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,4,3,0,7
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,11,30,9,1,51
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,2,2,0,4
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,2,0,3
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,1,0,2
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,2,2,22,6,0,32
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,2,2,1,0,5
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,2,1,0,3
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,2,1,0,4
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,1,0,2
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,2,1,0,3
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,14,1,0,16
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,0,3,0,3
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,2,0,0,2
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,3,1,0,5
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,3,2,0,6
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,3,1,0,4
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,5,0,0,5
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,2,0,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,3,21,3,0,27
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,10,4,0,14
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,2,1,0,3
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,16,6,0,22
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,13,7,0,20
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,3,1,1,6
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,9,1,0,10
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,14,10,1,26
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,4,3,0,7
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,2,12,4,0,18
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,0,0,1
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,0,0,1
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,3,3,0,6
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,3,29,19,0,51
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,4,2,0,7
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,4,2,0,6
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,21,1,0,22
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,0,1,0,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,8,71,23,1,103
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,3,9,6,0,18
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,2,1,0,4
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,11,1,0,12
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,0,0,0,1
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,1,2,0,0,3
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-06-01,0,0,1,1,0,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,3,0,0,4
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,5,1,0,6
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,1,0,2
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,1,0,2
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,5,7,0,12
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,0,0,1
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,2,1,0,4
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,2,0,0,2
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,3,0,0,4
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,3,1,0,4
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,10,4,0,14
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,6,0,0,6
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,0,0,1
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,3,0,4
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,14,6,0,20
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,2,0,1,3
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,1,0,1
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,16,9,0,26
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,1,0,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,3,7,2,0,12
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,6,5,0,12
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,2,1,0,4
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,4,0,0,4
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,0,0,1
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,10,2,0,13
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,8,17,8,0,33
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,2,0,0,2
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,1,0,1
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,4,0,0,4
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,1,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,2,1,0,3
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,1,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,6,1,0,7
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,3,0,0,3
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,2,0,0,2
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,0,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,5,1,0,6
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,8,2,0,10
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,2,0,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,1,0,1
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,1,0,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,8,6,0,14
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,0,0,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,7,5,0,12
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,1,0,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,1,0,1
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,2,0,2
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,1,1,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,1,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,2,23,12,0,37
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,1,2,0,3
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,2,26,19,0,47
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,7,2,0,9
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,6,2,0,9
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,5,5,1,12
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,2,9,7,0,18
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,1,0,0,2
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,0,3,1,4
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,0,2,0,0,2
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,3,2,0,6
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias continuas,2019-07-01,0,1,9,4,0,14
