,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,17,24,68,43,85,67,152
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,5,3,9,14,14,17,31
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,3,2,8,16,11,18,29
TAHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,0,0,0,1,0,1,1
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,17,13,34,19,51,32,83
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,19,25,1,1,20,26,46
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,0,0,8,8,8,8,16
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,0,2,0,0,0,2,2
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,229,292,297,342,526,634,1160
TARVITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,5,7,4,15,9,22,31
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,2,2,7,5,9,7,16
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,22,28,1,2,23,30,53
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,5,3,7,13,12,16,28
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,8,1,5,4,13,5,18
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,18,29,25,47,43,76,119
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,10,20,44,56,54,76,130
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,1,2,3,1,4,3,7
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,1,1,0,0,1,1,2
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,8,6,2,6,10,12,22
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,8,7,2,2,10,9,19
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,2,3,0,2,2,5,7
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,14,16,28,34,42,50,92
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,1,1,0,0,1,1,2
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,8,8,4,11,12,19,31
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,88,160,125,115,213,275,488
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,30,49,59,46,89,95,184
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,0,1,2,5,2,6,8
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,1,2,1,0,2,2,4
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,3,10,1,2,4,12,16
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,9,6,0,0,9,6,15
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,9,15,4,13,13,28,41
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,5,5,4,5,9,10,19
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,25,43,3,3,28,46,74
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,13,30,48,116,61,146,207
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,2,10,46,77,48,87,135
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,6,37,15,41,21,78,99
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,48,50,6,13,54,63,117
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,0,4,0,0,0,4,4
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,5,10,9,7,14,17,31
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,27,27,0,0,27,27,54
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,21,23,59,92,80,115,195
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,3,5,0,3,3,8,11
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,17,21,3,1,20,22,42
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,10,20,67,139,77,159,236
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,0,3,0,0,0,3,3
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,318,481,60,125,378,606,984
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,79,95,97,196,176,291,467
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,10,39,12,16,22,55,77
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,4,8,0,0,4,8,12
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,80,83,102,144,182,227,409
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,3,1,2,0,5,1,6
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,1,2,1,3,2,5,7
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,0,0,1,1,1,1,2
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-07-01,5,7,5,17,10,24,34
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,1,8,9,8,10,18
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,6,23,2,6,8,29,37
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,45,37,37,59,82,96,178
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,2,2,2,2,4
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,7,19,1,6,8,25,33
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,2,4,2,4,6
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,5,4,0,0,5,4,9
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,9,10,9,10,19
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,5,41,21,42,26,68
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,10,14,14,16,24,30,54
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,2,0,0,1,2,3
AYATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,1,0,1,0,1
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,7,10,0,0,7,10,17
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,2,2,15,14,17,16,33
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,1,55,51,56,52,108
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,1,0,1,1,2,3
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,6,4,0,0,6,4,10
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,0,0,0,1,0,1
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,0,0,1,1,1,2
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,17,18,25,55,42,73,115
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,5,5,1,1,6,6,12
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,3,9,3,9,12
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,29,23,0,0,29,23,52
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,19,15,22,19,41,34,75
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,7,8,13,13,20,21,41
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,1,4,1,4,5
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,2,12,4,3,6,15,21
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,0,5,0,5,5
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,1,3,6,3,7,10
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,15,20,14,30,29,50,79
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,10,18,14,27,24,45,69
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,21,31,0,0,21,31,52
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,2,0,1,9,3,9,12
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,2,6,7,6,9,15
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,6,8,24,10,30,18,48
CHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,1,0,0,1,1,2
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,5,11,14,21,19,32,51
CHARAÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,2,2,0,0,2,2,4
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,1,1,1,1,2
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,31,44,86,89,117,133,250
CHIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,11,12,0,0,11,12,23
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,2,0,4,11,6,11,17
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,12,9,0,0,12,9,21
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,97,27,19,12,116,39,155
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,9,13,3,4,12,17,29
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,117,174,298,487,415,661,1076
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,48,36,171,119,219,155,374
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,3,0,0,1,3,4
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,8,40,37,41,45,86
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,2,0,0,0,2,2
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,26,43,27,28,53,71,124
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,2,0,1,0,3,3
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,0,2,0,2,2
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,1,2,1,2,3
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,4,6,0,0,4,6,10
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,2,7,5,8,7,15
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,4,8,0,0,4,8,12
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,2,2,1,6,3,8,11
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,5,5,12,13,17,18,35
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,12,16,1,0,13,16,29
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,2,6,2,6,8
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,2,0,0,0,2,2
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,1,1,6,1,7,8
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,416,711,474,885,890,1596,2486
EL CHORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,0,1,0,2,0,2
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,4,11,13,12,17,29
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,2,0,0,1,2,3
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,92,125,287,222,379,347,726
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,2,1,0,1,2,3
EUREKA (SANTOS MERCADO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,2,2,2,2,4,6
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,14,40,30,44,44,84,128
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,1,1,4,1,5,6
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,4,12,27,17,31,29,60
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,13,22,19,31,32,53,85
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,2,3,2,3,5
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,12,7,0,0,12,7,19
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,14,12,6,35,20,47,67
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,4,3,0,0,4,3,7
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,4,0,4,0,4
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,1,1,1,1,2
INGAVI (HUMAITA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,1,0,0,0,1,0,1
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,6,2,10,12,16,14,30
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,13,9,8,5,21,14,35
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,0,0,1,0,1,1
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,1,10,11,10,12,22
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,58,81,1,3,59,84,143
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,140,183,0,0,140,183,323
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,207,286,258,274,465,560,1025
LAGUNILLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,1,0,3,0,4,4
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,6,9,0,2,6,11,17
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,8,2,0,0,8,2,10
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,10,14,0,0,10,14,24
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,1,13,29,13,30,43
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,0,3,0,1,0,4,4
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,7,9,3,4,10,13,23
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,4,16,25,76,29,92,121
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2019-08-01,4,5,11,5,15,10,25
