municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitamina A,TOTAL
COMANCHE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
COMARAPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,21,21
COMBAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,4,4
CONCEPCION,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,38,38
COPACABANA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,28,28
CORIPATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,20,20
CORO CORO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,10,10
COROICO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,23,23
CORQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,9,9
COTAGAITA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,55,55
COTOCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,80,80
CUATRO CAÑADAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,37,37
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
CUEVO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,9,9
CULPINA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,27,27
CURAHUARA DE CARANGAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,7,7
CURVA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,5,5
DESAGUADERO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,8,8
EL ALTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,1894,1894
EL CHORO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,10,10
EL PUENTE(STC),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,25,25
EL PUENTE(TJA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,24,24
EL TORNO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,86,86
EL VILLAR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,4,4
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,86,86
ENTRE RIOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,34,34
EUCALIPTUS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,11,11
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,1,1
EXALTACION,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,7,7
FERNANDEZ ALONSO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,22,22
FILADELFIA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,9,9
GENERAL SAAVEDRA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,31,31
GUANAY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,25,25
GUAQUI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,14,14
GUAYARAMERIN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,95,95
GUTIERREZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,28,28
HUACARETA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,24,24
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,5,5
HUACHACALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,1,1
HUANUNI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,40,40
HUARACAJE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,10,10
HUAYLLAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,7,7
ICHOCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,4,4
ICLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,28,28
INCAHUASI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,57,57
INGAVI (HUMAITA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,1,1
INQUISIVI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,24,24
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,15,15
IXIAMAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,9,9
JESUS DE MACHACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,22,22
LA ASUNTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,86,86
LA GUARDIA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,65,65
LA PAZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,1176,1176
LAGUNILLAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,14,14
LAJA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,37,37
LAS CARRERAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,7,7
LICOMA PAMPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,1,1
LLALLAGUA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,48,48
LORETO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,14,14
LURIBAY,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,16,16
MACHACAMARCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,7,7
MACHARETI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,16,16
MAGDALENA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,18,18
MAIRANA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,13,13
MALLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
MAPIRI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,40,40
MECAPACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,20,20
MINEROS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,48,48
MIZQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,48,48
MOCOMOCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,36,36
MOJINETE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,1,1
MOJOCOYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,16,16
MONTEAGUDO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,30,30
MONTERO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,219,219
MORO MORO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
MOROCHATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,99,99
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,5,5
NAZACARA DE PACAJES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,7,7
OCURI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,46,46
OKINAWA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,15,15
OMEREQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,18,18
ORURO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,485,485
PADCAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,26,26
PADILLA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,22,22
PAILON,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,45,45
PALCA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,38,38
PALOS BLANCOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,29,29
PAMPA AULLAGAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
PAMPA GRANDE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,16,16
PAPEL PAMPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
PASORAPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
PATACAMAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,27,27
PAZÑA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,9,9
PELECHUCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,31,31
POCOATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,36,36
POCONA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,29,29
POJO (CBBA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,36,36
POOPO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,7,7
PORCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,22,22
POROMA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,36,36
PORONGO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,17,17
PORTACHUELO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,30,30
PORVENIR,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,15,15
POSTRER VALLE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
POTOSI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,332,332
PRESTO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,17,17
PUCARA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
PUCARANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,71,71
PUERTO ACOSTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,37,37
PUERTO CARABUCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,24,24
PUERTO GONZALO MORENO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,10,10
PUERTO PEREZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,18,18
PUERTO QUIJARRO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,31,31
PUERTO RICO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,10,10
PUERTO SILES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,5,5
PUERTO SUAREZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,43,43
PUERTO VILLARROEL,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,112,112
PUNA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,60,60
PUNATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,47,47
QUIABAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
QUILLACOLLO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,167,167
QUIME,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,15,15
RAVELO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,19,19
REYES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,65,65
RIBERALTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,263,263
ROBORE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,24,24
RURRENABAQUE,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,33,33
SABAYA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,8,8
SACABA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,293,293
SACABAMBA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,5,5
SACACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,29,29
SAIPINA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,10,10
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,19,19
SAMAIPATA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,15,15
SAN AGUSTIN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,2,2
SAN ANDRES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,32,32
SAN ANDRES DE MACHACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,3,3
SAN ANTONIO DE ESMORUCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,6,6
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,9,9
SAN BENITO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,26,26
SAN BORJA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,96,96
SAN BUENA VENTURA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,27,27
SAN CARLOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,23,23
SAN IGNACIO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,81,81
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,108,108
SAN JAVIER(BNI),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,6,6
SAN JAVIER(STC),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,32,32
SAN JOAQUIN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,19,19
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,42,42
SAN JUAN DE YAPACANI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,19,19
SAN JULIAN,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,54,54
SAN LORENZO(PND),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,19,19
SAN LORENZO(TJA),nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,30,30
SAN LUCAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,81,81
SAN MATIAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,26,26
SAN MIGUEL DE VELASCO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,18,18
SAN PABLO DE LIPEZ,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,5,5
SAN PEDRO,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,34,34
SAN PEDRO DE BUENA VISTA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,64,64
SAN PEDRO DE CURAHUARA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,4,4
SAN PEDRO DE TIQUINA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,7,7
SAN RAFAEL,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,12,12
SAN RAMON,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,31,31
SAN RAMON,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,12,12
SANTA ANA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,47,47
SANTA CRUZ DE LA SIERRA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,1551,1551
SANTA ROSA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,30,30
SANTA ROSA DEL SARA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,30,30
SANTIAGO DE CALLAPA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,35,35
SANTIAGO DE HUARI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,16,16
SANTIAGO DE MACHACA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,8,8
SANTIVAÑES,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,8,8
SANTUARIO DE QUILLACAS,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,7,7
SAPAHAQUI,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,17,17
SENA,nutricion y micronutrientes,ninos de 6 a 11 meses con dosis unica de vitamina a,2009-08-01,6,6
