municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,129,129
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,129,129
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,259,259
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,66,66
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,10,10
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,33,33
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,210,210
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,103,103
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,272,272
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,1194,1194
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,12,12
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,39,39
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,296,296
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,341,341
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,347,347
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,41,41
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,10,10
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,178,178
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,34,34
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,18,18
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,10,10
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,686,686
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,231,231
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,43,43
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,126,126
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,156,156
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,200,200
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,2121,2121
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,19,19
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,71,71
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,18,18
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,54,54
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,289,289
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,49,49
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,23,23
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,5,5
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,355,355
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,70,70
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,100,100
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,320,320
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,20,20
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,193,193
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,414,414
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,283,283
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,42,42
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,74,74
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,14,14
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,155,155
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,56,56
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,40,40
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,18,18
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,272,272
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,32,32
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,266,266
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,94,94
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,193,193
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,65,65
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,194,194
HUATAJATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,8,8
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,159,159
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,30,30
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,7,7
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,260,260
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,392,392
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,35,35
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,311,311
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,20,20
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,83,83
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,70,70
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,84,84
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,8,8
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,316,316
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,27,27
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,97,97
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,131,131
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,316,316
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,90,90
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,59,59
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,337,337
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,555,555
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,364,364
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,137,137
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,43,43
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,19,19
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,161,161
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,353,353
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,235,235
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,88,88
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,262,262
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,689,689
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,1542,1542
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,68,68
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,4,4
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,44,44
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,73,73
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,1056,1056
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,410,410
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,604,604
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,107,107
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,212,212
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,256,256
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,158,158
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,53,53
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,20,20
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,118,118
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,44,44
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,70,70
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,81,81
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,40,40
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2021-07-01,1112,1112
