municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,203,203
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,35,35
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,72,72
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,26,26
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,59,59
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,76,76
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,46,46
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,86,86
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,70,70
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,131,131
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,39,39
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,64,64
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,80,80
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,181,181
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,5,5
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,10,10
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,327,327
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,5,5
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,12,12
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,83,83
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,176,176
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,300,300
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,40,40
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,83,83
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,72,72
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,19,19
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,55,55
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,69,69
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,478,478
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,16,16
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,86,86
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,130,130
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,139,139
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,45,45
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,69,69
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,135,135
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,65,65
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,424,424
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,6,6
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,134,134
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,236,236
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,20,20
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,59,59
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,14,14
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,55,55
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,80,80
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,473,473
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,194,194
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,220,220
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,9,9
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,186,186
CHOQUE COTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,8,8
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,6,6
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,240,240
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,77,77
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,80,80
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,165,165
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,25,25
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,108,108
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,175,175
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,10,10
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,28,28
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,12,12
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,127,127
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,55,55
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,15,15
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,24,24
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,529,529
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,105,105
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,29,29
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,15,15
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,59,59
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,51,51
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,1668,1668
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,3,3
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,59,59
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,55,55
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,677,677
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,14,14
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,15,15
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,5,5
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,607,607
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,4,4
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,90,90
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,256,256
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,107,107
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,233,233
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,565,565
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,573,573
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,184,184
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,5,5
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,30,30
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,245,245
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,39,39
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,165,165
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,81,81
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,72,72
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,56,56
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,190,190
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,45,45
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,30,30
ICHOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,6,6
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,179,179
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,386,386
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,63,63
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,47,47
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,12,12
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,22,22
LA ASUNTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2021-08-01,1,1
