,group,variable,month,BCG < A 1 AÑO - D,BCG < A 1 AÑO - D,BCG < A 1 AÑO - F,BCG < A 1 AÑO - F,BCG 12 A 23 MESES - D,BCG 12 A 23 MESES - D,BCG 12 A 23 MESES - F,BCG 12 A 23 MESES - F,BCG 2 AÑOS - D,BCG 2 AÑOS - D,BCG 2 AÑOS - F,BCG 2 AÑOS - F,BCG 3 AÑOS - D,BCG 3 AÑOS - D,BCG 3 AÑOS - F,BCG 3 AÑOS - F,BCG 4 AÑOS - D,BCG 4 AÑOS - D,BCG 4 AÑOS - F,BCG 4 AÑOS - F,TOTALES,TOTALES,TOTALES
VINTO,vacunacion en menores  de 5 anos,bcg,2024-06-01,42,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,88
VITICHI,vacunacion en menores  de 5 anos,bcg,2024-06-01,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
WALDO BALLIVIAN,vacunacion en menores  de 5 anos,bcg,2024-06-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
WARNES,vacunacion en menores  de 5 anos,bcg,2024-06-01,57,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,70,127
YACO,vacunacion en menores  de 5 anos,bcg,2024-06-01,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
YACUIBA,vacunacion en menores  de 5 anos,bcg,2024-06-01,38,45,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,47,87
YAMPARAEZ,vacunacion en menores  de 5 anos,bcg,2024-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YANACACHI,vacunacion en menores  de 5 anos,bcg,2024-06-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
YAPACANI,vacunacion en menores  de 5 anos,bcg,2024-06-01,38,40,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,84
YOCALLA,vacunacion en menores  de 5 anos,bcg,2024-06-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
YOTALA,vacunacion en menores  de 5 anos,bcg,2024-06-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ZUDAÑEZ,vacunacion en menores  de 5 anos,bcg,2024-06-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
ACHACACHI,vacunacion en menores  de 5 anos,bcg,2024-07-01,22,22,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,53
ACHOCALLA,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14
AIQUILE,vacunacion en menores  de 5 anos,bcg,2024-07-01,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
ALALAY,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ALTO BENI,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
ANCORAIMES,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
ANDAMARCA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
ANZALDO,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
APOLO,vacunacion en menores  de 5 anos,bcg,2024-07-01,8,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20
ARAMPAMPA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ARANI,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
ARBIETO,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
ARQUE,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
ASCENCION DE GUARAYOS,vacunacion en menores  de 5 anos,bcg,2024-07-01,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,36
ATOCHA,vacunacion en menores  de 5 anos,bcg,2024-07-01,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
AUCAPATA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
AYATA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
AYO AYO,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en menores  de 5 anos,bcg,2024-07-01,5,15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,34
AZURDUY,vacunacion en menores  de 5 anos,bcg,2024-07-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
BATALLAS,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
BAURES,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
BELEN DE URMIRI,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BELLA FLOR,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BERMEJO,vacunacion en menores  de 5 anos,bcg,2024-07-01,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,42
BETANZOS,vacunacion en menores  de 5 anos,bcg,2024-07-01,8,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,22
BOLIVAR,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
BOYUIBE,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BUENA VISTA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
CABEZAS,vacunacion en menores  de 5 anos,bcg,2024-07-01,7,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,22
CAIROMA,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
"CAIZA ""D""",vacunacion en menores  de 5 anos,bcg,2024-07-01,2,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,14
CAJUATA,vacunacion en menores  de 5 anos,bcg,2024-07-01,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
CALACOTO,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
CALAMARCA,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15
CAMARGO,vacunacion en menores  de 5 anos,bcg,2024-07-01,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18
CAMIRI,vacunacion en menores  de 5 anos,bcg,2024-07-01,23,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,51
CAPINOTA,vacunacion en menores  de 5 anos,bcg,2024-07-01,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19
CAQUIAVIRI,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
CARACOLLO,vacunacion en menores  de 5 anos,bcg,2024-07-01,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14
CARANAVI,vacunacion en menores  de 5 anos,bcg,2024-07-01,27,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,57
CARAPARI,vacunacion en menores  de 5 anos,bcg,2024-07-01,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14
CARIPUYO,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
CARMEN RIVERO TORREZ,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
CHACARILLA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHALLAPATA,vacunacion en menores  de 5 anos,bcg,2024-07-01,25,25,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,59
CHAQUI,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
CHARAGUA,vacunacion en menores  de 5 anos,bcg,2024-07-01,14,9,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,23,63
CHAYANTA,vacunacion en menores  de 5 anos,bcg,2024-07-01,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
CHIMORE,vacunacion en menores  de 5 anos,bcg,2024-07-01,15,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,29
CHIPAYA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
CHOQUE COTA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHUA COCANI,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,bcg,2024-07-01,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,19
CHUMA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
CKOCHAS,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13
CLIZA,vacunacion en menores  de 5 anos,bcg,2024-07-01,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,31
COBIJA,vacunacion en menores  de 5 anos,bcg,2024-07-01,37,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,49,86
COCAPATA,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,19
COCHABAMBA,vacunacion en menores  de 5 anos,bcg,2024-07-01,501,457,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,462,967
COLCAPIRHUA,vacunacion en menores  de 5 anos,bcg,2024-07-01,25,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,53
"COLCHA ""K""",vacunacion en menores  de 5 anos,bcg,2024-07-01,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
COLLANA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COLOMI,vacunacion en menores  de 5 anos,bcg,2024-07-01,11,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26
COLPA BELGICA,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
COLQUECHACA,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22
COLQUENCHA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
COLQUIRI,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13
COMANCHE,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COMARAPA,vacunacion en menores  de 5 anos,bcg,2024-07-01,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,18
CONCEPCION,vacunacion en menores  de 5 anos,bcg,2024-07-01,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,28
COPACABANA,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
CORIPATA,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
CORO CORO,vacunacion en menores  de 5 anos,bcg,2024-07-01,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
COROICO,vacunacion en menores  de 5 anos,bcg,2024-07-01,7,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,25
CORQUE,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
COTAGAITA,vacunacion en menores  de 5 anos,bcg,2024-07-01,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
COTOCA,vacunacion en menores  de 5 anos,bcg,2024-07-01,47,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,38,85
CUATRO CAÑADAS,vacunacion en menores  de 5 anos,bcg,2024-07-01,12,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,31
CUEVO,vacunacion en menores  de 5 anos,bcg,2024-07-01,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
CULPINA,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
CURAHUARA DE CARANGAS,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CURVA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
DESAGUADERO,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7
EL ALTO,vacunacion en menores  de 5 anos,bcg,2024-07-01,584,519,38,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,553,1175
EL PUENTE(STC),vacunacion en menores  de 5 anos,bcg,2024-07-01,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
EL PUENTE(TJA),vacunacion en menores  de 5 anos,bcg,2024-07-01,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
EL TORNO,vacunacion en menores  de 5 anos,bcg,2024-07-01,17,28,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,55
EL VILLAR,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ENTRE RIOS TRJ,vacunacion en menores  de 5 anos,bcg,2024-07-01,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
ENTRE RIOS CBBA,vacunacion en menores  de 5 anos,bcg,2024-07-01,13,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,38
ESCARA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ESCOMA,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
EUCALIPTUS,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
EXALTACION,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FERNANDEZ ALONSO,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
FILADELFIA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GAIOC JATUN AYLLU YURA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
GENERAL SAAVEDRA,vacunacion en menores  de 5 anos,bcg,2024-07-01,8,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18
GIA-TIM,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en menores  de 5 anos,bcg,2024-07-01,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8
GUANAY,vacunacion en menores  de 5 anos,bcg,2024-07-01,5,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
GUAQUI,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
GUAYARAMERIN,vacunacion en menores  de 5 anos,bcg,2024-07-01,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,57
GUTIERREZ,vacunacion en menores  de 5 anos,bcg,2024-07-01,9,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16
HUACARAJE,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
HUACARETA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
HUACAYA (VILLA DE HUACAYA),vacunacion en menores  de 5 anos,bcg,2024-07-01,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
HUANUNI,vacunacion en menores  de 5 anos,bcg,2024-07-01,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
HUARINA,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
HUAYLLAMARCA,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
HUMANATA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
ICHOCA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
ICLA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
INCAHUASI,vacunacion en menores  de 5 anos,bcg,2024-07-01,5,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18
INGAVI (HUMAITA),vacunacion en menores  de 5 anos,bcg,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
INQUISIVI,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11
IRUPANA (VILLA DE LANZA),vacunacion en menores  de 5 anos,bcg,2024-07-01,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
IXIAMAS,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
JESUS DE MACHACA,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
LA ASUNTA,vacunacion en menores  de 5 anos,bcg,2024-07-01,17,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,49
LA GUARDIA,vacunacion en menores  de 5 anos,bcg,2024-07-01,38,23,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,35,85
LA PAZ,vacunacion en menores  de 5 anos,bcg,2024-07-01,552,571,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,573,1127
LAGUNILLAS,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LAJA,vacunacion en menores  de 5 anos,bcg,2024-07-01,5,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18
LICOMA PAMPA,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
LLALLAGUA,vacunacion en menores  de 5 anos,bcg,2024-07-01,12,18,19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,49,80
LLICA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
LURIBAY,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
MACHARETI,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
MAGDALENA,vacunacion en menores  de 5 anos,bcg,2024-07-01,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12
MAIRANA,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
MALLA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
MAPIRI,vacunacion en menores  de 5 anos,bcg,2024-07-01,2,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17
MECAPACA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MINEROS,vacunacion en menores  de 5 anos,bcg,2024-07-01,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,28
MIZQUE,vacunacion en menores  de 5 anos,bcg,2024-07-01,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18
MOCOMOCO,vacunacion en menores  de 5 anos,bcg,2024-07-01,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
MOJOCOYA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
MONTEAGUDO,vacunacion en menores  de 5 anos,bcg,2024-07-01,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,30
MONTERO,vacunacion en menores  de 5 anos,bcg,2024-07-01,73,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,77,150
MORO MORO,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MOROCHATA,vacunacion en menores  de 5 anos,bcg,2024-07-01,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NAZACARA DE PACAJES,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
OCURI,vacunacion en menores  de 5 anos,bcg,2024-07-01,4,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
OKINAWA,vacunacion en menores  de 5 anos,bcg,2024-07-01,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
OMEREQUE,vacunacion en menores  de 5 anos,bcg,2024-07-01,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6
ORURO,vacunacion en menores  de 5 anos,bcg,2024-07-01,248,254,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,257,507
PADCAYA,vacunacion en menores  de 5 anos,bcg,2024-07-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
PADILLA,vacunacion en menores  de 5 anos,bcg,2024-07-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
PAILON,vacunacion en menores  de 5 anos,bcg,2024-07-01,18,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,40
PALCA,vacunacion en menores  de 5 anos,bcg,2024-07-01,3,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19
PALOS BLANCOS,vacunacion en menores  de 5 anos,bcg,2024-07-01,8,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,26
