,group,variable,month,ANTIPOLIOMELITICA 1RA DOSIS < A 1 AÑO - D,ANTIPOLIOMELITICA 1RA DOSIS < A 1 AÑO - D,ANTIPOLIOMELITICA 1RA DOSIS < A 1 AÑO - F,ANTIPOLIOMELITICA 1RA DOSIS < A 1 AÑO - F,ANTIPOLIOMELITICA 1RA DOSIS 12 A 23 MESES - D,ANTIPOLIOMELITICA 1RA DOSIS 12 A 23 MESES - D,ANTIPOLIOMELITICA 1RA DOSIS 12 A 23 MESES - F,ANTIPOLIOMELITICA 1RA DOSIS 12 A 23 MESES - F,ANTIPOLIOMELITICA 1RA DOSIS 2 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 2 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 2 AÑOS - F,ANTIPOLIOMELITICA 1RA DOSIS 2 AÑOS - F,ANTIPOLIOMELITICA 1RA DOSIS 3 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 3 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 3 AÑOS - F,ANTIPOLIOMELITICA 1RA DOSIS 3 AÑOS - F,ANTIPOLIOMELITICA 1RA DOSIS 4 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 4 AÑOS - D,ANTIPOLIOMELITICA 1RA DOSIS 4 AÑOS - F,ANTIPOLIOMELITICA 1RA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
CHAYANTA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
CHIMORE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,24,17,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,26,52
CHIPAYA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHUA COCANI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
CHUMA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
CKOCHAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,13
CLIZA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,11,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17
COBIJA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,20,27,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,66
COCAPATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,22
COCHABAMBA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,373,380,16,11,5,1,3,2,1,0,3,2,0,2,3,2,0,0,0,3,404,403,807
COIPASA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLCAPIRHUA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,25,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,49
"COLCHA ""K""",vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
COLOMI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,15,19,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,19,38
COLPA BELGICA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
COLQUECHACA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,7,12,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,15,28
COLQUENCHA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
COLQUIRI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,8,6,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,11,24
COMANCHE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
COMARAPA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17
CONCEPCION,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,16,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,36
COPACABANA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CORIPATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,6,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18
CORO CORO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
COROICO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18
CORQUE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
COTAGAITA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
COTOCA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,74,64,11,6,2,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,88,75,163
CUATRO CAÑADAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,19,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,37
CUCHUMUELA (V. G. VILLARROEL),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CUEVO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
CULPINA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,11,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20
CURAHUARA DE CARANGAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
CURVA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
DESAGUADERO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7
EL ALTO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,496,473,145,143,2,2,3,5,1,2,1,2,0,0,2,1,1,1,0,2,651,631,1282
EL PUENTE(STC),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,21
EL PUENTE(TJA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
EL TORNO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,36,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,35,73
EL VILLAR,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS TRJ,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,11,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22
ENTRE RIOS CBBA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,48,38,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,56,41,97
ESCOMA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
EUCALIPTUS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
EXALTACION,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
FERNANDEZ ALONSO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,14,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,25
FILADELFIA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
GAIOC JATUN AYLLU YURA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
GENERAL SAAVEDRA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,13,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,27
GIA-TIM,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9
GUANAY,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,15,13,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,17,36
GUAQUI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
GUAYARAMERIN,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,24,35,2,7,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,29,44,73
GUTIERREZ,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,10,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,24
HUACARAJE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
HUACARETA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
HUACAYA (VILLA DE HUACAYA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
HUANUNI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,9,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,29
HUARINA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
HUATAJATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
HUAYLLAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
HUMANATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
ICHOCA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
ICLA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
INCAHUASI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,8,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
INGAVI (HUMAITA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
INQUISIVI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
IRUPANA (VILLA DE LANZA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,6,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20
IXIAMAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
JESUS DE MACHACA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14
LA ASUNTA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,43,32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,33,77
LA GUARDIA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,88,90,2,11,0,0,2,1,0,0,2,1,1,0,1,0,0,0,0,0,96,103,199
LA PAZ,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,379,372,5,3,2,4,0,0,4,3,0,0,0,2,0,0,2,2,0,0,392,386,778
LA RIVERA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LAGUNILLAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
LAJA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,10,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,9,21
LAS CARRERAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
LLALLAGUA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,17,15,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,70
LLICA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
LORETO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,6
LURIBAY,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
MACHARETI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
MAGDALENA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17
MAIRANA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,25
MAPIRI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,36
MECAPACA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
MINEROS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,15,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,36
MIZQUE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,10,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23
MOCOMOCO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
MOJOCOYA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
MONTEAGUDO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,29
MONTERO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,93,103,1,3,20,13,9,7,0,1,0,0,0,0,0,0,0,0,0,1,123,128,251
MORO MORO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MOROCHATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,1,10,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,8,20
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
NAZACARA DE PACAJES,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
OCURI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13
OKINAWA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14
OMEREQUE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
ORURO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,222,218,13,20,1,1,2,3,1,1,1,2,0,0,0,0,0,0,0,1,240,246,486
PADCAYA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
PADILLA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
PAILON,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,21,26,17,16,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,40,45,85
PALCA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,14,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,18,10,28
PALOS BLANCOS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,19,28,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,35,59
PAMPA AULLAGAS,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PAMPA GRANDE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
PAPEL PAMPA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PASORAPA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
PATACAMAYA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,19,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,36
PAZÑA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
PELECHUCO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
POCOATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,8,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,21
POCONA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
POJO (CBBA),vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,10,5,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,9,23
POOPO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
PORCO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,13,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,28
POROMA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15
PORONGO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,8,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22
PORTACHUELO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,11,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,36
PORVENIR,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,9
POSTRER VALLE,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
POTOSI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,204,174,23,14,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,230,190,420
PRESTO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
PUCARA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUCARANI,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,16,18,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,24,43
PUERTO ACOSTA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
PUERTO CARABUCO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
PUERTO GONZALO MORENO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
PUERTO PEREZ,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PUERTO QUIJARRO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19
PUERTO RICO,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
PUERTO SILES,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO SUAREZ,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,44
PUERTO VILLARROEL,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,72,51,11,12,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,86,64,150
PUNA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,2,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15
PUNATA,vacunacion en menores  de 5 anos,antipoliomelitica 1ra dosis,2024-07-01,12,11,7,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,22,42
