,group,variable,month,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - D,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - D,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - F,ANTINEUMOCOCICA 3RA DOSIS < A 1 AÑO - F,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - D,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - D,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - F,ANTINEUMOCOCICA 3RA DOSIS 12 A 23 MESES - F,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 2 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 3 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - D,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - F,ANTINEUMOCOCICA 3RA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
TACACOMA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8
TACOBAMBA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
TACOPAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
TAPACARI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,9,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,26
TARABUCO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
TARACO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
TARATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
TARIJA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,123,81,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,87,217
TARVITA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
TEOPONTE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,5,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,18
TIAHUANACU,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,6,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
TINGUIPAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15
TIPUANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
TIQUIPAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,18,18,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,57
TIRAQUE (CBBA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,6,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
TOCO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
TOLATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
TOLEDO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
TOMAVE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
TOMINA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8
TORO TORO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16
TOTORA(CBBA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,9,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,22
TOTORA(ORR),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
TRINIDAD,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,66,69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,138
TUPIZA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,25,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,24,55
TURCO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
UMALA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
UNCIA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,8,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,19
URIONDO (A. CONCEPCION),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
URUBICHA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13
UYUNI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,13,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,35
VACAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
VALLEGRANDE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16
VIACHA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,38,29,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,38,84
VILA VILA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
VILLA CHARCAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,6,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16
VILLA MONTES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,39
VILLA NUEVA (LOMA ALTA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
VILLA RIVERO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
VILLA SERRANO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
VILLA TUNARI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,53,57,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,63,119
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13
VILLAZON,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,21,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,40
VINTO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,13,13,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,56
VITICHI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7
WALDO BALLIVIAN,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
WARNES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,83,92,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,94,180
YACO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
YACUIBA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,31,23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,59
YAMPARAEZ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
YANACACHI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
YAPACANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,29,20,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,72
YOCALLA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10
YOTALA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
YUNCHARA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
ZUDAÑEZ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-06-01,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
ACACIO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
ACHACACHI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,13,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,28
ACHOCALLA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,33
AIQUILE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,10,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21
ALALAY,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
ALCALA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
ALTO BENI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,6,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15
ANCORAIMES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9
ANDAMARCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ANZALDO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
APOLO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,16,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,31
ARAMPAMPA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ARANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
ARBIETO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,21
ARQUE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14
ASCENCION DE GUARAYOS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,14,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,44
ATOCHA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
AUCAPATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
AYATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
AYO AYO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,9,4,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12,35
AZURDUY,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
BATALLAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,7,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16
BAURES,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
BELEN DE URMIRI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
BELLA FLOR,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
BERMEJO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,17,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,36
BETANZOS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,18,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,33
BOLIVAR,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
BOYUIBE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
BUENA VISTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,5,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16
CABEZAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
CAIROMA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
"CAIZA ""D""",vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
CAJUATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
CALACOTO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
CALAMARCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15
CAMARGO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17
CAMATAQUI (C. VILLA ABECIA),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CAMIRI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,12,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,20
CAPINOTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,28
CAQUIAVIRI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6
CARACOLLO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,7,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,27
CARANAVI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,21,35,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,45,73
CARAPARI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,5,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15
CARIPUYO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
CARMEN RIVERO TORREZ,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,3,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,16
CATACORA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CHACARILLA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CHALLAPATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,10,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,35
CHAQUI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
CHARAGUA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,9,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,32
CHAYANTA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,4,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
CHIMORE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,18,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,39
CHIPAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHUA COCANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8
CHUMA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,3,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14
CKOCHAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,3,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,18
CLIZA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,10,14,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,31
COBIJA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,24,21,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,71
COCAPATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,6,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,27
COCHABAMBA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,388,380,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,395,797
COIPASA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLCAPIRHUA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,20,21,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,50
"COLCHA ""K""",vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,5,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17
COLLANA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
COLOMI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,8,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,23
COLPA BELGICA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
COLQUECHACA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,5,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20
COLQUENCHA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11
COLQUIRI,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,9,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19
COMANCHE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COMARAPA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16
COMBAYA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CONCEPCION,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,22,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,42
COPACABANA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
CORIPATA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,9,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,21
CORO CORO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
COROICO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,10,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,19
CORQUE,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
COTAGAITA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17
COTOCA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,54,62,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,76,142
CUATRO CAÑADAS,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
CUCHUMUELA (V. G. VILLARROEL),vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CUEVO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
CULPINA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15
CURVA,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DESAGUADERO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7
EL ALTO,vacunacion en menores  de 5 anos,antineumococica 3ra dosis,2024-07-01,408,383,113,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,503,1024
