,group,variable,month,PENTAVALENTE 5TA DOSIS < A 1 AÑO - D,PENTAVALENTE 5TA DOSIS < A 1 AÑO - D,PENTAVALENTE 5TA DOSIS < A 1 AÑO - F,PENTAVALENTE 5TA DOSIS < A 1 AÑO - F,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - D,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - D,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - F,PENTAVALENTE 5TA DOSIS 12 A 23 MESES - F,PENTAVALENTE 5TA DOSIS 2 AÑOS - D,PENTAVALENTE 5TA DOSIS 2 AÑOS - D,PENTAVALENTE 5TA DOSIS 2 AÑOS - F,PENTAVALENTE 5TA DOSIS 2 AÑOS - F,PENTAVALENTE 5TA DOSIS 3 AÑOS - D,PENTAVALENTE 5TA DOSIS 3 AÑOS - D,PENTAVALENTE 5TA DOSIS 3 AÑOS - F,PENTAVALENTE 5TA DOSIS 3 AÑOS - F,PENTAVALENTE 5TA DOSIS 4 AÑOS - D,PENTAVALENTE 5TA DOSIS 4 AÑOS - D,PENTAVALENTE 5TA DOSIS 4 AÑOS - F,PENTAVALENTE 5TA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
SICAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,5,2,7
SIPE SIPE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,11,17,21,31,52
SOPACHUY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,4
SORACACHI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,6,7
SORATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,4,7,11
SUCRE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,87,23,18,125,105,230
TACACHI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TACACOMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TACOBAMBA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,5,5
TACOPAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,5,4,9
TAPACARI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,9,4,13
TARABUCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,4,6,9,15
TARACO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,3,4
TARATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
TARIJA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47,35,38,83,85,168
TARVITA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,6,8
TEOPONTE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,6,6,12
TIAHUANACU,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4
TINGUIPAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,16,5,18,23
TIPUANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,5
TIQUIPAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,18,27,27,54
TIRAQUE (CBBA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,7,16,9,25
TITO YUPANQUI (PARQUIPUJIO),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
TOCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,2,5
TOLATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,8,3,11
TOLEDO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4
TOMAVE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,5,7
TOMINA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,5,6,11
TORO TORO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,3,8,4,12
TOTORA(CBBA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,4,10,10,20
TRIGAL,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TRINIDAD,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,22,11,45,27,72
TUPIZA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,5,3,19,21,40
TURCO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3
UMALA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
UNCIA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,5,10,11,21
URIONDO (A. CONCEPCION),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,0,6,7,13
URUBICHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,7,4,12,16
UYUNI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,2,0,13,7,20
VACAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,6,6,12
VALLEGRANDE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,1,11,7,18
VIACHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,15,17,26,28,54
VILA VILA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,6,4,10
VILLA CHARCAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,6,10
VILLA MONTES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,11,15,21,36
VILLA NUEVA (LOMA ALTA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,3,5
VILLA RIVERO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,1,4
VILLA SERRANO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,3,4,7
VILLA TUNARI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,12,14,51,51,102
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,3,5,8
VILLAZON,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,4,5,20,19,39
VINTO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,22,25,31,56
VITICHI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,3,6
WALDO BALLIVIAN,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
WARNES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,52,23,28,94,80,174
YACO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
YACUIBA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,7,2,14,13,27
YAMPARAEZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,4,1,5
YANACACHI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
YAPACANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,34,31,61,50,111
YOCALLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,1,5
YOTALA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,2,7,9
YUNCHARA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
ZUDAÑEZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,4,4,8
ACACIO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,4
ACHACACHI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,8,14,15,29
ACHOCALLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,7,10,17
AIQUILE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,10,10,13,23
ALALAY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
ALCALA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ALTO BENI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,6,4,10
ANCORAIMES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,9,4,13
ANDAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
ANTEQUERA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
ANZALDO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,3
APOLO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,8,4,12
ARAMPAMPA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
ARANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,6,8,14
ARBIETO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,6,2,16,13,29
ARQUE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,6,7,13
ASCENCION DE GUARAYOS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,2,1,16,14,30
ATOCHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,3,4,7
AUCAPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
AYATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,5
AYO AYO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,1,4
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,7,17,13,30
AZURDUY,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,7,5,12
BATALLAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,4,9,9,18
BAURES,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,8,5,13
BELEN DE ANDAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,4
BELEN DE URMIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,4
BELLA FLOR,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,4
BERMEJO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,2,5,7,25,32
BETANZOS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,12,16,18,34
BOLIVAR,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
BOLPEBRA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
BOYUIBE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,6,2,8
BUENA VISTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1,3,11,8,19
CABEZAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,4,3,7
CAIROMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,5,5,10
"CAIZA ""D""",vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,5,5,10
CAJUATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,3,6
CALACOTO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,3
CALAMARCA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,3
CAMARGO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,3,6,9
CAMATAQUI (C. VILLA ABECIA),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
CAMIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,2,6,10,16
CAPINOTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,7,8,15,23
CAQUIAVIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,4,5,9
CARACOLLO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,8,16,10,26
CARANAVI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,7,14,28,27,55
CARAPARI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,10,15
CARIPUYO,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,2,5
CARMEN RIVERO TORREZ,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,9,9,18
CATACORA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
CHACARILLA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CHALLAPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,4,10,12,22
CHAQUI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,4,6
CHARAGUA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,7,18,7,25
CHARAÑA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHAYANTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,4,5,11,16
CHIMORE,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,6,6,14,18,32
CHIPAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CHOQUE COTA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CHUA COCANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,8
CHUMA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,4,12,5,17
CKOCHAS,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,5,4,9
CLIZA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,9,7,20,13,33
COBIJA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,20,23,32,33,65
COCAPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,11,13,19,32
COCHABAMBA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,264,134,117,380,381,761
COIPASA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COLCAPIRHUA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,5,5,17,24,41
"COLCHA ""K""",vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,9,2,11
COLLANA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
COLOMI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,3,9,12,21
COLPA BELGICA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,8,12
COLQUECHACA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,8,8,16
COLQUENCHA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,6,4,10
COLQUIRI,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,4,10,7,17
COMARAPA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,5,4,15,10,25
COMBAYA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
CONCEPCION,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,8,12,14,26
COPACABANA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3
CORIPATA,vacunacion en menores  de 5 anos,pentavalente 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,1,4,10,14
