,group,variable,month,ANTINEUMOCOCICA 1RA DOSIS < A 1 AÑO - D,ANTINEUMOCOCICA 1RA DOSIS < A 1 AÑO - D,ANTINEUMOCOCICA 1RA DOSIS < A 1 AÑO - F,ANTINEUMOCOCICA 1RA DOSIS < A 1 AÑO - F,ANTINEUMOCOCICA 1RA DOSIS 12 A 23 MESES - D,ANTINEUMOCOCICA 1RA DOSIS 12 A 23 MESES - D,ANTINEUMOCOCICA 1RA DOSIS 12 A 23 MESES - F,ANTINEUMOCOCICA 1RA DOSIS 12 A 23 MESES - F,ANTINEUMOCOCICA 1RA DOSIS 2 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 2 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 2 AÑOS - F,ANTINEUMOCOCICA 1RA DOSIS 2 AÑOS - F,ANTINEUMOCOCICA 1RA DOSIS 3 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 3 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 3 AÑOS - F,ANTINEUMOCOCICA 1RA DOSIS 3 AÑOS - F,ANTINEUMOCOCICA 1RA DOSIS 4 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 4 AÑOS - D,ANTINEUMOCOCICA 1RA DOSIS 4 AÑOS - F,ANTINEUMOCOCICA 1RA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
LAS CARRERAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
LLALLAGUA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,17,15,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,70
LLICA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
LURIBAY,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7
MACHARETI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
MAGDALENA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17
MAIRANA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,25
MAPIRI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,38
MECAPACA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
MINEROS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,15,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,36
MIZQUE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,10,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23
MOCOMOCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
MOJOCOYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
MONTEAGUDO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,29
MONTERO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,93,98,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,100,194
MORO MORO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MOROCHATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,19
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
NAZACARA DE PACAJES,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
OCURI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13
OKINAWA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14
OMEREQUE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
ORURO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,222,218,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,238,473
PADCAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
PADILLA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
PAILON,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,21,26,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,44,80
PALCA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,14,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,25
PALOS BLANCOS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,19,28,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,58
PAMPA AULLAGAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PAMPA GRANDE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13
PAPEL PAMPA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PASORAPA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
PATACAMAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,19,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,36
PAZÑA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
PELECHUCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
POCOATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,8,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,21
POCONA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11
POJO (CBBA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,10,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,22
POOPO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
PORCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,13,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,28
POROMA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15
PORONGO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,8,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22
PORTACHUELO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,11,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,37
PORVENIR,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
POSTRER VALLE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
POTOSI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,203,174,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,188,414
PRESTO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
PUCARANI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,16,18,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,42
PUERTO ACOSTA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
PUERTO CARABUCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
PUERTO GONZALO MORENO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
PUERTO PEREZ,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PUERTO QUIJARRO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19
PUERTO RICO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
PUERTO SILES,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUERTO SUAREZ,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,44
PUERTO VILLARROEL,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,72,51,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,63,146
PUNA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15
PUNATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,12,11,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,41
QUIABAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
QUILLACOLLO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,74,75,47,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,125,246
QUIME,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
QUIRUSILLAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RAQAYPAMPA(ETA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8
RAVELO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12
REYES,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
RIBERALTA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,96,82,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,87,186
ROBORE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,17,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,34
RURRENABAQUE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,17,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,28
SABAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
SACABA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,106,97,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,114,238
SACABAMBA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
SACACA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,6,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18
SAIPINA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,15
SALINAS DE GARCI MENDOZA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
SAMAIPATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12
SAN AGUSTIN,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN ANDRES,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,6,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
SAN ANDRES DE MACHACA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5
SAN ANTONIO DE LOMERIO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,12
SAN BENITO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14
SAN BORJA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,36,40,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,50,97
SAN BUENA VENTURA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14
SAN CARLOS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,20
SAN IGNACIO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,10,13,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,30
SAN IGNACIO DE VELASCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,50,49,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,68,138
SAN JAVIER(BNI),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
SAN JAVIER(STC),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,23
SAN JOAQUIN,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9
SAN JOSE DE CHIQUITOS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,22,20,26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,55,103
SAN JUAN DE YAPACANI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16
SAN JULIAN,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,38,34,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,78
SAN LORENZO(PND),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7
SAN LORENZO(TJA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,24
SAN LUCAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,14,16,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,37
SAN MATIAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,16,16,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,44
SAN MIGUEL DE VELASCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,13,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,28
SAN PABLO DE LIPEZ,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN PEDRO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,23
SAN PEDRO DE BUENA VISTA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,13,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,36
SAN PEDRO DE CURAHUARA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN PEDRO DE MACHA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18
SAN PEDRO DE TIQUINA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
SAN PEDRO(PND),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN RAFAEL,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10
SAN RAMON BENI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
SAN RAMON SCZ,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22
SANTA ANA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,14,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,27
SANTA CRUZ DE LA SIERRA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,930,924,41,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,960,1931
SANTA ROSA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21
SANTA ROSA DEL SARA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
SANTIAGO DE CALLAPA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SANTIAGO DE HUARI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SANTIAGO DE HUATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8
SANTIAGO DE MACHACA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTIVAÑES,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
SANTUARIO DE QUILLACAS,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAPAHAQUI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10
SENA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,9,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,26
SHINAOTA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,24,22,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,57
SICA SICA (VILLA AROMA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,11,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,27
SICAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
SIPE SIPE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,34,45,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,46,85
SOPACHUY,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SORACACHI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10
SORATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,10,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24
SUCRE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,178,202,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,209,387
TACACHI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TACACOMA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13
TACOBAMBA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9
TACOPAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
TAPACARI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,7,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,27
TARABUCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9
TARACO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARATA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10
TARIJA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,131,119,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,127,268
TARVITA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,9,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17
TEOPONTE,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
TIAHUANACU,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
TINGUIPAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,2,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
TIPUANI,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14
TIQUIPAYA,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,27,33,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,41,73
TIRAQUE (CBBA),vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18
TOCO,vacunacion en menores  de 5 anos,antineumococica 1ra dosis,2024-07-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
