,group,variable,month,ANTIPOLIOMELITICA 5TA DOSIS < A 1 AÑO - D,ANTIPOLIOMELITICA 5TA DOSIS < A 1 AÑO - D,ANTIPOLIOMELITICA 5TA DOSIS < A 1 AÑO - F,ANTIPOLIOMELITICA 5TA DOSIS < A 1 AÑO - F,ANTIPOLIOMELITICA 5TA DOSIS 12 A 23 MESES - D,ANTIPOLIOMELITICA 5TA DOSIS 12 A 23 MESES - D,ANTIPOLIOMELITICA 5TA DOSIS 12 A 23 MESES - F,ANTIPOLIOMELITICA 5TA DOSIS 12 A 23 MESES - F,ANTIPOLIOMELITICA 5TA DOSIS 2 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 2 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 2 AÑOS - F,ANTIPOLIOMELITICA 5TA DOSIS 2 AÑOS - F,ANTIPOLIOMELITICA 5TA DOSIS 3 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 3 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 3 AÑOS - F,ANTIPOLIOMELITICA 5TA DOSIS 3 AÑOS - F,ANTIPOLIOMELITICA 5TA DOSIS 4 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 4 AÑOS - D,ANTIPOLIOMELITICA 5TA DOSIS 4 AÑOS - F,ANTIPOLIOMELITICA 5TA DOSIS 4 AÑOS - F,TOTALES,TOTALES,TOTALES
CHULUMANI (V. DE LA LIBERTAD),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,4,7,10,17
CHUMA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,6
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,4,12,5,17
CKOCHAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,6,9,8,17
CLIZA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,6,16,12,28
COBIJA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,14,21,31,38,69
COCAPATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,9,8,15,23
COCHABAMBA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,156,126,133,285,289,574
COLCAPIRHUA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,13,9,21,19,40
"COLCHA ""K""",vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,10,3,13
COLLANA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
COLOMI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,5,5,13,16,29
COLPA BELGICA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4
COLQUECHACA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,5,9,6,15
COLQUENCHA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,6,11,13,24
COLQUIRI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,5,8,6,14
COMARAPA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,2,11,9,20
COMBAYA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
CONCEPCION,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
COPACABANA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,8,5,9,14
CORIPATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,13,5,26,13,39
CORO CORO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,1,4
COROICO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,6,6,12
CORQUE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,9,6,15
COTAGAITA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,2,12,9,21
COTOCA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,6,9,27,42,69
CUATRO CAÑADAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,18,16,23,22,45
CUCHUMUELA (V. G. VILLARROEL),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CUEVO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
CULPINA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,5,13,9,22
CURAHUARA DE CARANGAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,3
CURVA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
DESAGUADERO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,122,114,137,219,259,478
EL CHORO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,3
EL PUENTE(STC),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,5,5,10
EL PUENTE(TJA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,6,12
EL TORNO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,40,4,5,38,45,83
ENTRE RIOS TRJ,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,6,3,16,19,35
ENTRE RIOS CBBA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,33,29,45,46,91
ESCARA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
ESCOMA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,4,9
ESMERALDA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
EUCALIPTUS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,5
EUREKA (SANTOS MERCADO),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3
FERNANDEZ ALONSO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,7,10,8,18
FILADELFIA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,6,9,15
GAIOC JATUN AYLLU YURA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
GENERAL SAAVEDRA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,6,14,14,28
GIA-TIM,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,3,5,8
GUANAY,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,2,15,5,20
GUAYARAMERIN,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,14,22,21,28,49
GUTIERREZ,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,5,7,6,13
HUACARAJE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
HUACARETA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
HUACAYA (VILLA DE HUACAYA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
HUANUNI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,5,12,11,23
HUARINA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,3,6
HUATAJATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,5
HUAYLLAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3
HUMANATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3,5
ICLA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,6,4,10
INCAHUASI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,4,8,10,18
INQUISIVI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2,4,6
IRUPANA (VILLA DE LANZA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,7,8,13,21
IXIAMAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,4,16,6,22
JESUS DE MACHACA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,7,5,12
LA ASUNTA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,3,9,29,33,62
LA GUARDIA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,24,21,60,57,117
LA PAZ,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,151,72,77,219,228,447
LA RIVERA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
LAGUNILLAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,2,4,10,14
LAJA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,5,12,7,19
LAS CARRERAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,5
LICOMA PAMPA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
LLALLAGUA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,23,24,33,28,61
LLICA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,4
LORETO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
LURIBAY,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,4,13,8,21
MACHACAMARCA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
MACHARETI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,3,8,3,11
MAGDALENA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,5,8,6,14
MAIRANA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,2,6,8,14
MAPIRI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,22,24,27,25,52
MECAPACA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,3,7,10
MINEROS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,27,42,33,54,87
MIZQUE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,6,12,9,21
MOCOMOCO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,6,11,8,19
MOJOCOYA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,3,5,8
MONTEAGUDO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,2,2,11,8,19
MONTERO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,62,53,96,86,182
MORO MORO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MOROCHATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,6,0,6
NAZACARA DE PACAJES,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
OCURI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,5,6,11
OKINAWA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,6,5,9,14
OMEREQUE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,7,6,13
ORURO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,73,65,54,160,127,287
PADCAYA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,3,6,11,17
PADILLA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,8,11
PAILON,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,2,13,9,22
PALCA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,5,9,16,17,33
PALOS BLANCOS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,22,15,41,28,69
PAMPA AULLAGAS,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
PAMPA GRANDE,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,4,1,5
PAPEL PAMPA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,4,6
PASORAPA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
PATACAMAYA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,13,10,18,12,30
PAZÑA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,4
PELECHUCO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,7,3,10
POCOATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,9,7,14,11,25
POCONA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,7,12,8,20
POJO (CBBA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2,5,11,14,25
POOPO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,4,6,10
PORCO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,3,8,11
POROMA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,3,6,9,15
PORONGO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,5
PORTACHUELO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,1,9,7,16
PORVENIR,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,3,8,4,12
POTOSI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,68,42,33,89,101,190
PRESTO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,4,3,7
PUCARA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUCARANI,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,20,21,28,33,61
PUERTO ACOSTA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,5,3,8
PUERTO CARABUCO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3
PUERTO GONZALO MORENO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,6,4,10
PUERTO PEREZ,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
PUERTO QUIJARRO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,2,4,7,11
PUERTO RICO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,4,8,6,14
PUERTO SUAREZ,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,4,18,11,29
PUERTO VILLARROEL,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,52,61,69,77,146
PUNA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,10,14
PUNATA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,10,21,15,36
QUIABAYA,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,6,7
QUILLACOLLO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,71,62,99,93,192
QUIME,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,5,7
RAQAYPAMPA(ETA),vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,3,6,8,14
RAVELO,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,5,8,13
REYES,vacunacion en menores  de 5 anos,antipoliomelitica 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,4,6,10
