,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,0,0,2,1,2,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,0,1,0,2,0,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,4,2,2,1,6,3,9
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,0,0,0,1,0,1,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,6,1,0,0,6,1,7
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,0,0,0,1,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,21,15,0,3,21,18,39
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,5,6,3,1,8,7,15
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,3,1,2,0,5,1,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,37,39,6,2,43,41,84
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,0,0,0,1,0,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,3,0,2,1,5,1,6
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,0,2,1,3,1,5,6
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,170,180,5,8,175,188,363
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,2,3,0,0,2,3,5
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,3,1,1,0,4,1,5
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,1,5,2,6,3,9
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,12,7,9,7,21,14,35
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,4,4,6,5,10,15
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,2,4,0,0,2,4,6
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,4,6,0,0,4,6,10
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,90,96,8,17,98,113,211
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,2,2,9,5,11,7,18
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,2,2,1,0,3,2,5
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,5,9,1,0,6,9,15
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,3,6,9,6,12,12,24
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,2,2,1,1,3,3,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,27,42,37,47,64,89,153
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,10,11,6,7,16,18,34
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,0,2,3,3,3,6
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,5,0,0,1,5,1,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,2,1,0,2,2,4
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,4,6,5,1,9,7,16
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,5,1,0,3,5,4,9
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,2,0,9,8,11,8,19
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,4,3,4,4,8,7,15
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,1,2,2,3,3,6
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,73,35,38,49,111,84,195
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,17,17,6,4,23,21,44
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,1,4,2,5,3,8
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,4,2,5,2,9,4,13
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,9,10,6,1,15,11,26
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,6,7,3,0,9,7,16
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,0,4,0,0,0,4,4
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,6,16,2,0,8,16,24
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,7,8,4,1,11,9,20
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,29,30,5,8,34,38,72
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,0,0,1,2,1,2,3
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,3,4,6,2,9,6,15
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,18,24,4,6,22,30,52
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,1,0,2,1,3,1,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,10,3,1,2,11,5,16
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,4,4,1,3,5,7,12
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,95,94,16,6,111,100,211
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,7,5,0,0,7,5,12
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,9,25,3,1,12,26,38
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,23,24,13,18,36,42,78
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,4,1,1,0,5,1,6
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,2,3,1,0,3,3,6
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,114,83,4,3,118,86,204
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,0,0,1,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,39,36,11,16,50,52,102
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,0,2,2,0,2,2,4
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,3,4,0,1,3,5,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,2,4,12,22,14,26,40
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,4,5,0,0,4,5,9
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,4,1,3,1,7,2,9
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,0,0,2,3,2,3,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-07-01,0,0,0,1,0,1,1
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,2,0,0,0,2,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,12,9,5,2,17,11,28
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,16,16,2,1,18,17,35
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,6,11,6,5,12,16,28
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,0,0,1,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,4,0,0,3,4,7
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,9,1,2,4,11,15
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,2,0,0,2,2,4
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,2,0,0,2,2,4
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,2,2,0,2,2,4
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,10,14,2,2,12,16,28
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,2,2,0,4,2,6
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,12,8,3,3,15,11,26
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,6,2,3,5,9,14
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,21,16,0,0,21,16,37
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,3,1,1,2,4,6
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,3,0,1,0,4,4
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,1,1,3,4,4,8
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,1,1,3,2,4,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,7,4,1,6,8,10,18
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,10,4,2,9,12,21
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,9,2,0,0,9,2,11
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,5,2,0,7,5,12
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,1,0,1,0,2,2
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,13,15,3,1,16,16,32
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,7,7,5,10,12,22
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,0,1,0,1,0,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,0,1,3,1,3,4
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,2,1,1,3,3,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,7,8,3,2,10,10,20
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,6,10,10,12,16,22,38
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,3,0,0,1,3,4
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,6,6,1,2,7,8,15
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,7,10,0,2,7,12,19
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,0,1,1,2,1,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,2,1,1,3,3,6
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,6,7,3,0,9,7,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,20,18,0,0,20,18,38
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,8,5,1,0,9,5,14
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,2,1,0,5,2,7
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,6,1,1,5,7,12
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,14,15,7,4,21,19,40
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,5,0,0,3,5,8
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,2,0,1,3,3,6
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,2,3,3,5,5,10
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,1,0,0,2,1,3
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,1,0,0,4,1,5
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,7,5,4,6,11,11,22
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,6,3,1,0,7,3,10
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,7,7,16,12,23,19,42
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,1,0,0,1,1,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,0,1,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,12,20,1,1,13,21,34
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,6,4,5,6,11,17
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,1,2,0,7,1,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,1,1,1,1,2,3
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,6,4,5,8,11,19
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,9,8,0,1,9,9,18
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,14,15,23,16,37,31,68
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,9,3,10,10,19,13,32
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,215,231,5,8,220,239,459
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,18,21,1,0,19,21,40
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,9,5,0,1,9,6,15
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,2,0,0,1,2,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,10,16,1,0,11,16,27
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,3,1,0,3,3,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,5,3,6,6,11,17
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,6,9,0,0,6,9,15
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,7,3,5,6,12,9,21
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,13,12,4,2,17,14,31
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,1,1,1,2,2,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,13,9,9,9,22,18,40
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,2,5,2,5,4,9
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,11,10,10,5,21,15,36
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,2,0,0,2,2,4
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,7,5,3,9,10,19
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,9,1,1,6,10,16
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,40,48,2,1,42,49,91
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,6,5,3,0,9,5,14
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,2,0,0,1,2,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,12,19,8,7,20,26,46
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,0,0,0,3,0,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,2,1,1,2,3,5
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,397,435,242,265,639,700,1339
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,6,7,2,11,8,19
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,6,1,5,6,11,17
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,32,33,4,6,36,39,75
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,3,0,0,1,3,4
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,15,6,5,3,20,9,29
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,21,20,1,6,22,26,48
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,1,1,0,3,1,4
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,2,0,0,2,2,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,2,0,0,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,11,13,11,9,22,22,44
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,4,0,4,1,8,9
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,15,6,2,2,17,8,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,3,3,2,4,5,9
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,6,8,0,0,6,8,14
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,1,4,4,8,5,13
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,3,0,0,1,3,4
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,7,7,2,2,9,9,18
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,9,2,3,1,12,3,15
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,8,3,4,1,12,4,16
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,0,0,0,1,0,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,6,0,5,3,11,3,14
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,0,2,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,2,1,0,2,2,4
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,0,2,1,3,1,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,1,2,0,3,1,4
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,2,0,1,4,3,7
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,3,5,2,7,5,12
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,1,2,1,2,2,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,3,2,3,6,6,12
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,4,0,2,2,6,8
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,5,6,4,8,9,17
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,4,1,2,3,6,9
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,28,22,15,11,43,33,76
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,74,86,10,11,84,97,181
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,215,209,106,114,321,323,644
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,1,3,1,4,2,6
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,9,5,0,1,9,6,15
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,3,0,0,5,3,8
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,5,7,9,12,14,26
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,3,0,1,5,4,9
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,2,0,0,0,2,2
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,3,3,2,6,5,11
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,12,3,0,6,12,18
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,7,9,0,0,7,9,16
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,0,3,2,3,2,5
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,7,0,0,4,7,11
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,10,2,3,7,13,20
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,13,13,5,10,18,23,41
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,2,3,6,8,8,16
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,5,6,2,8,7,15
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,2,1,1,6,3,9
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,17,14,1,0,18,14,32
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,93,121,27,25,120,146,266
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,2,0,0,2,2,4
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,0,3,0,3,0,3
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,0,0,1,1,1,1,2
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,6,9,3,4,9,13,22
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,4,4,1,3,5,7,12
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,140,134,4,7,144,141,285
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,10,9,3,3,13,12,25
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,10,7,1,1,11,8,19
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,13,19,15,24,28,52
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,5,8,2,0,7,8,15
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,16,22,3,3,19,25,44
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,5,0,0,1,5,6
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,13,15,1,1,14,16,30
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,1,1,0,1,1,2,3
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,2,3,0,1,2,4,6
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,14,9,1,0,15,9,24
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2021-08-01,3,5,0,1,3,6,9
