,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,2,0,0,0,2,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,4,0,0,0,4,4
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,4,1,4,4,8,12
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,12,15,6,3,18,18,36
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,1,0,0,3,1,4
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,4,0,0,2,4,6
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,4,4,1,0,5,4,9
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,0,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,6,1,0,6,6,12
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,1,2,1,3,2,5
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,6,5,0,0,6,5,11
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,3,1,2,4,5,9
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,6,5,0,0,6,5,11
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,16,22,10,6,26,28,54
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,4,0,3,5,7,12
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,80,87,32,29,112,116,228
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,4,2,1,4,5,9
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,1,0,0,1,1,2
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,4,3,11,8,15,23
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,4,1,2,5,6,6,12
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,1,0,0,2,1,3
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,0,2,4,5,4,9
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,4,3,0,0,4,3,7
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,3,5,6,7,9,16
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,26,14,15,7,41,21,62
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,13,29,14,10,27,39,66
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,2,3,0,5,2,7
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,39,41,6,21,45,62,107
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,3,5,1,7,4,11
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,64,58,82,87,146,145,291
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,6,2,3,5,9,14
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,2,1,1,3,3,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,4,0,0,1,4,5
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,9,7,0,0,9,7,16
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,59,87,2,1,61,88,149
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,20,10,5,4,25,14,39
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,13,11,1,1,14,12,26
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,4,0,0,5,4,9
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,39,48,72,58,111,106,217
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,1,0,1,2,2,4
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,7,5,1,1,8,6,14
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,0,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,5,0,2,3,7,10
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,2,0,0,0,2,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,6,1,0,0,6,1,7
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,5,0,0,3,5,8
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,9,8,0,0,9,8,17
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,21,30,1,0,22,30,52
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,4,2,5,8,9,10,19
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,8,7,2,1,10,8,18
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,19,14,5,16,24,30,54
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,91,82,18,22,109,104,213
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,0,2,1,2,1,3
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,8,7,7,9,15,16,31
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,16,23,12,14,28,37,65
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,4,5,2,10,6,16
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,36,46,10,7,46,53,99
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,6,7,3,0,9,7,16
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,9,12,2,3,11,15,26
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,3,1,1,1,4,5
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,10,10,7,5,17,15,32
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,0,1,1,2,1,3
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,1,0,0,1,1,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,11,9,4,5,15,14,29
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,6,6,2,1,8,7,15
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,4,1,0,0,4,1,5
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,7,4,4,5,11,16
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,1,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,3,5,5,10,8,18
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,1,7,3,10,4,14
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,22,18,0,0,22,18,40
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,8,8,2,1,10,9,19
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1192,1188,343,341,1535,1529,3064
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,9,0,0,5,9,14
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,4,1,2,6,6,12
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,0,0,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,1,2,3,2,4,6
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,1,0,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,3,1,0,1,3,4
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,0,0,0,2,0,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,3,0,1,1,4,5
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,1,2,6,7,7,14
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,8,4,2,3,10,7,17
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,23,20,10,10,33,30,63
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,7,9,3,2,10,11,21
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,0,3,0,3,0,3
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,4,1,2,4,6,10
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,8,5,2,6,10,11,21
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,88,98,41,39,129,137,266
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,1,0,0,1,1,2
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,1,0,0,0,1,1
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,0,1,0,3,0,3
TAHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,1,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,10,24,18,18,28,42,70
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,8,8,5,4,13,12,25
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,7,1,0,0,7,1,8
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,107,91,5,4,112,95,207
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,1,4,1,7,2,9
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,6,6,3,5,9,11,20
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,1,0,0,1,1,2
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,2,1,3,3,5,8
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,5,1,0,6,5,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,42,30,22,22,64,52,116
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,9,4,15,15,24,19,43
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,2,0,3,3,5,8
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,4,0,0,0,4,0,4
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,4,0,0,5,4,9
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,2,2,2,2,4,6
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,8,8,2,4,10,12,22
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,2,0,0,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,59,65,15,16,74,81,155
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,9,10,0,0,9,10,19
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,1,0,0,0,1,1
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,1,4,5,4,6,10
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,5,3,1,3,6,6,12
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,0,5,2,6,2,8
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,2,0,0,1,2,3
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,16,27,2,0,18,27,45
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,9,0,0,3,9,12
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,70,67,9,17,79,84,163
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,1,0,2,3,3,6
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,4,1,0,4,4,8
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,17,27,8,8,25,35,60
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,0,1,0,3,0,3
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,4,0,0,1,4,5
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,35,45,19,20,54,65,119
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,2,0,1,1,3,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,22,30,1,1,23,31,54
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,0,2,2,2,2,4,6
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,3,2,0,0,3,2,5
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,88,93,8,13,96,106,202
YACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,0,4,6,5,6,11
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,50,36,9,13,59,49,108
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,2,0,0,1,2,3
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,2,0,0,0,2,0,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,25,31,23,31,48,62,110
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,4,1,2,1,6,2,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,0,0,0,1,0,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-09-01,1,3,0,2,1,5,6
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,7,17,2,1,9,18,27
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,15,17,5,0,20,17,37
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,2,0,0,0,2,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,9,1,2,2,11,13
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,4,2,0,0,4,2,6
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,0,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,1,0,0,1,1,2
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,8,8,11,9,19,17,36
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,1,2,0,2,1,3
ARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,4,3,1,0,5,3,8
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,3,6,5,6,8,12,20
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,34,33,0,0,34,33,67
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,4,1,3,3,7,10
AYATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,2,3,0,3,2,5
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,0,0,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,5,6,6,6,11,12,23
AZURDUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,0,0,1,0,1,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,8,3,0,0,8,3,11
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,5,5,4,5,9,10,19
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,1,1,0,3,1,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,9,0,1,0,10,0,10
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,5,3,1,2,6,5,11
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,3,0,0,2,3,5
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,0,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,8,4,5,0,13,4,17
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,4,3,0,0,4,3,7
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,21,17,35,28,56,45,101
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,1,1,0,2,1,3
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,2,1,1,2,3,5
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,6,3,1,6,7,9,16
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,0,0,2,0,2,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,0,3,1,3,1,4
CAMARGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,2,0,0,1,2,3
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,3,4,0,0,3,4,7
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,3,7,2,0,5,7,12
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,6,7,1,3,7,10,17
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,11,15,0,0,11,15,26
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,36,34,4,3,40,37,77
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,2,0,1,2,3,2,5
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,5,1,3,0,8,1,9
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,15,17,3,2,18,19,37
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,3,2,0,3,3,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,17,14,18,23,35,37,72
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,1,2,1,0,2,2,4
CHIMORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2021-10-01,0,0,3,3,3,3,6
