,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,24,18,1,0,25,18,43
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,2,4,0,0,2,4,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,12,12,21,25,33,37,70
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,11,2,3,4,14,6,20
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,55,57,6,6,61,63,124
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,2,7,3,7,5,12
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,11,7,0,4,11,11,22
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,13,13,12,12,25,25,50
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,8,19,1,1,9,20,29
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,5,4,8,8,13,12,25
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,2,3,1,0,3,3,6
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,1,4,2,7,3,10
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,7,16,17,13,24,29,53
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,4,1,0,0,4,1,5
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,7,3,6,4,13,7,20
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,3,0,0,3,3,6
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,0,4,1,4,1,5
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,1,1,1,4,2,6
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,0,8,7,9,7,16
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,12,11,0,0,12,11,23
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,6,4,1,0,7,4,11
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1015,1040,25,33,1040,1073,2113
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,7,5,7,1,14,6,20
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,8,4,1,0,9,4,13
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,3,0,0,0,3,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,6,3,3,2,9,5,14
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,1,5,2,8,3,11
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,3,0,0,3,3,6
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,3,2,2,3,5,8
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,0,0,2,0,2,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,0,0,2,1,2,3
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,2,1,9,2,11,13
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,16,17,2,2,18,19,37
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,14,8,0,1,14,9,23
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,0,7,5,7,5,12
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,48,36,4,0,52,36,88
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,2,3,0,0,2,3,5
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,3,3,4,6,7,13
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,7,9,7,4,14,13,27
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,224,198,2,5,226,203,429
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,0,2,0,2,0,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,4,0,0,1,4,5
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,3,1,1,2,4,6
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,1,2,0,2,1,3
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,2,0,0,0,2,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,9,7,5,7,14,14,28
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,7,5,3,6,10,11,21
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,2,3,0,0,2,3,5
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,6,5,1,2,7,7,14
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,147,132,19,16,166,148,314
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,7,2,4,5,11,16
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,7,2,4,5,11,16
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,9,5,0,0,9,5,14
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,8,2,9,16,17,18,35
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,3,4,6,7,9,16
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,35,43,11,17,46,60,106
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,8,8,5,8,13,16,29
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,1,2,3,2,4,6
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,5,1,2,1,7,2,9
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,6,0,0,3,6,9
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,2,3,10,6,12,18
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,1,1,0,4,1,5
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,0,2,6,3,6,9
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,8,7,11,3,19,10,29
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,1,0,2,1,3,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,89,55,23,24,112,79,191
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,30,28,3,3,33,31,64
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,1,2,2,2,3,5
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,2,2,4,3,6,5,11
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,9,11,11,8,20,19,39
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,5,7,2,3,7,10,17
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,7,5,1,1,8,6,14
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,25,20,0,0,25,20,45
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,1,2,0,5,1,6
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,17,14,0,3,17,17,34
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,43,45,12,11,55,56,111
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,0,3,6,4,6,10
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,5,6,3,5,8,11,19
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,38,40,4,8,42,48,90
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,0,2,6,2,6,8
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,2,5,1,2,3,7,10
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,4,2,4,5,8,13
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,62,68,17,13,79,81,160
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,2,1,0,1,2,2,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,35,29,1,4,36,33,69
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,34,40,25,22,59,62,121
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,6,3,3,0,9,3,12
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,111,99,5,5,116,104,220
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,5,2,2,2,7,4,11
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,53,51,14,20,67,71,138
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,1,2,0,0,1,2,3
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,7,5,1,0,8,5,13
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,27,27,26,39,53,66,119
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,5,3,2,0,7,3,10
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,2,0,0,3,2,5
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,0,0,3,0,3,0,3
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-07-01,3,7,1,2,4,9,13
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,2,1,2,3,4,4,8
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,14,11,9,5,23,16,39
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,17,11,0,2,17,13,30
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,20,9,11,1,31,10,41
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,0,2,3,2,3,5
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,2,0,0,1,2,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,2,1,0,4,2,6
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,7,0,1,4,8,12
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,1,1,0,2,1,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,2,1,3,3,5,4,9
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,19,13,3,3,22,16,38
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,2,2,6,3,8,11
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,3,5,2,9,5,14
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,14,11,1,4,15,15,30
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,5,2,2,1,7,3,10
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,18,13,0,0,18,13,31
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,8,2,5,5,13,18
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,5,3,0,0,5,3,8
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,1,1,3,2,4,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,2,4,0,0,2,4,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,5,11,17,15,22,37
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,7,3,3,1,10,4,14
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,5,5,0,0,5,5,10
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,6,0,0,3,6,9
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,0,1,1,1,1,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,0,1,1,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,0,5,5,5,5,10
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,23,23,0,3,23,26,49
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,10,12,9,5,19,17,36
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,0,3,0,3,0,3
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,0,4,2,5,2,7
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,8,1,2,3,10,4,14
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,10,4,6,12,16,16,32
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,12,10,29,21,41,31,72
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,2,3,1,1,3,4,7
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,5,5,0,5,5,10,15
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,7,0,0,4,7,11
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,1,2,4,2,5,7
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,3,1,1,5,4,9
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,6,11,4,0,10,11,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,26,23,1,0,27,23,50
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,22,14,0,0,22,14,36
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,4,0,1,3,5,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,11,11,1,1,12,12,24
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,22,26,1,2,23,28,51
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,4,3,5,4,9,13
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,6,2,0,1,6,3,9
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,0,6,5,10,5,15
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,20,13,9,9,29,22,51
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,7,0,2,3,9,12
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,16,12,18,10,34,22,56
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,11,10,8,9,19,19,38
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,28,24,4,2,32,26,58
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,1,0,0,1,1,2
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,2,0,1,1,3,1,4
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,5,2,1,5,6,11
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,5,6,2,9,7,16
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,2,1,3,2,5,7
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,7,8,3,1,10,9,19
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,15,9,3,3,18,12,30
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,25,19,27,27,52,46,98
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,2,9,13,10,15,25
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,467,488,10,12,477,500,977
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,22,22,1,0,23,22,45
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,7,4,0,1,7,5,12
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,14,14,3,4,17,18,35
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,1,2,2,5,3,8
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,8,2,4,4,12,6,18
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,9,0,1,3,10,3,13
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,2,14,9,18,11,29
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,1,1,2,2,3,5
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,14,15,1,1,15,16,31
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,0,0,0,3,0,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,20,23,24,15,44,38,82
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,5,2,2,5,7,12
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,10,6,13,6,23,12,35
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,2,1,1,5,3,8
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,1,4,6,8,7,15
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,14,11,1,1,15,12,27
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,46,40,6,4,52,44,96
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,11,24,16,14,27,38,65
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,3,0,0,4,3,7
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,0,4,1,5,1,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,9,4,2,2,11,6,17
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,2,4,0,3,2,7,9
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,0,1,1,2,1,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,459,523,244,240,703,763,1466
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,6,7,6,2,12,9,21
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,2,6,1,3,3,9,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,44,50,4,5,48,55,103
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,10,10,7,4,17,14,31
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,32,30,2,1,34,31,65
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,2,3,3,4,5,9
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,3,1,0,0,3,1,4
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,0,1,2,2,2,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,1,1,1,1,2,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,4,8,5,12,9,21
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,0,3,8,3,8,11
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,16,15,2,2,18,17,35
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,4,8,2,3,6,11,17
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,5,3,4,7,9,10,19
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,2,2,2,3,4,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,14,9,5,1,19,10,29
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,14,12,1,0,15,12,27
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,5,4,1,0,6,4,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,0,0,2,1,2,1,3
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,10,8,3,2,13,10,23
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,0,0,0,1,0,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,2,3,0,1,2,4,6
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,1,0,0,1,1,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,0,5,3,6,3,9
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,1,0,0,1,1,1,2
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,2,6,1,0,3,6,9
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,7,4,3,3,10,7,17
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,11,13,4,7,15,20,35
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,10,6,2,3,12,9,21
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,6,6,5,12,11,18,29
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2021-08-01,2,6,1,1,3,7,10
