municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,7,7
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,148,148
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,45,45
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,51,51
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,43,43
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,9,9
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,24,24
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,11,11
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,43,43
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,44,44
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,6,6
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,229,229
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,31,31
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-08-01,34,34
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,6,6
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,45,45
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,18,18
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,68,68
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,5,5
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,6,6
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,7,7
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,10,10
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,10,10
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,29,29
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,13,13
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,10,10
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,8,8
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,12,12
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,19,19
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,8,8
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,29,29
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,3,3
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,11,11
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,45,45
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,22,22
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,116,116
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,17,17
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,4,4
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,2,2
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,8,8
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,15,15
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,3,3
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,39,39
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,9,9
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,6,6
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,21,21
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,48,48
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,74,74
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,21,21
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,11,11
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,47,47
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,3,3
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,9,9
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,180,180
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,56,56
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,38,38
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,5,5
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,7,7
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,35,35
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,14,14
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,36,36
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,196,196
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,8,8
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,26,26
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,5,5
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,212,212
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,5,5
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,5,5
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,27,27
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,42,42
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,5,5
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,71,71
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,63,63
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,8,8
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,3,3
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,9,9
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,14,14
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,29,29
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,996,996
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,19,19
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,189,189
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,66,66
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,19,19
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,32,32
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2020-09-01,21,21
