municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,6,6
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
CAMIRI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,3,3
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,5,5
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,42,42
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,5,5
ESCOMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,3,3
FILADELFIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
LA ASUNTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,38,38
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
LLICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,8,8
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,10,10
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
PORTACHUELO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
PRESTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,9,9
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,5,5
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
REYES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,5,5
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,5,5
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,13,13
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,11,11
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,5,5
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,23,23
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,5,5
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,3,3
SORACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,4,4
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TAHUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,3,3
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,3,3
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,7,7
VILA VILA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,3,3
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,5,5
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,8,8
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-09-01,5,5
