municipality,group,variable,month,Nº. De actividades educativas en Salud,TOTAL
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,8,8
SAN RAFAEL,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,5,5
SANTA ANA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,235,235
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,4,4
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,13,13
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,12,12
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,12,12
SANTIVAÑES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,13,13
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,6,6
SENA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,8,8
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,39,39
SICAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,10,10
SIPE SIPE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,12,12
SOPACHUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,4,4
SORACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,76,76
SORATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,16,16
SUCRE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,284,284
TACOBAMBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,9,9
TACOPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,16,16
TAPACARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,27,27
TARABUCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,75,75
TARACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,4,4
TARATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,8,8
TARIJA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,586,586
TARVITA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,50,50
TEOPONTE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,7,7
TIPUANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,23,23
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,3,3
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,7,7
TOCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,13,13
TOLEDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,16,16
TOMAVE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,23,23
TORO TORO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,21,21
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,8,8
TOTORA(ORR),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,26,26
TRINIDAD,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,88,88
TUPIZA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,241,241
TURCO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,15,15
UMALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,6,6
UNCIA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,12,12
URUBICHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,4,4
VACAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,13,13
VALLEGRANDE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,34,34
VIACHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,86,86
VILA VILA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,10,10
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,5,5
VILLA MONTES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,3,3
VILLA RIVERO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,15,15
VILLA SERRANO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,24,24
VILLA TUNARI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,43,43
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,8,8
VILLAZON,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,92,92
VINTO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,14,14
VITICHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,17,17
WARNES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,5,5
YACO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,5,5
YACUIBA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,172,172
YAMPARAEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,13,13
YAPACANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,57,57
YOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,27,27
YUNCHARA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,56,56
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-07-01,44,44
ACACIO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,73,73
ACHOCALLA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,2,2
AIQUILE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,21,21
ALALAY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,5,5
ALCALA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,20,20
ALTO BENI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,7,7
ANCORAIMES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,20,20
ANTEQUERA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,11,11
APOLO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,42,42
ARAMPAMPA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,11,11
ARANI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,18,18
ARBIETO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,2,2
ARQUE,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,36,36
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,18,18
ATOCHA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,7,7
AUCAPATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,5,5
AYATA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,8,8
AYO AYO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,18,18
AZURDUY,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,33,33
BATALLAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,2,2
BAURES,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,6,6
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,8,8
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,99,99
BETANZOS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,32,32
BOLIVAR,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,13,13
BOLPEBRA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,3,3
CABEZAS,actividades del establecimiento y con la comunidad,no. de actividades educativas en salud,2012-08-01,5,5
