municipality,group,variable,month,Nuevas en personas de 60 años o más -Hombre,Nuevas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
SAN LORENZO(PND),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,23,21,23,21,44
SAN LORENZO(TJA),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,72,85,72,85,157
SAN LUCAS,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,99,228,99,228,327
SAN MATIAS,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,21,16,21,16,37
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,27,41,27,41,68
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,14,13,14,13,27
SAN PEDRO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,58,35,58,35,93
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,32,43,32,43,75
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,12,4,12,4,16
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,4,1,4,1,5
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,26,21,26,21,47
SAN PEDRO(PND),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,1,0,1,0,1
SAN RAFAEL,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,10,10,10,10,20
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,50,79,50,79,129
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,12,14,12,14,26
SANTA ANA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,70,114,70,114,184
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,4762,6798,4762,6798,11560
SANTA ROSA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,58,47,58,47,105
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,77,56,77,56,133
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,18,14,18,14,32
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,70,87,70,87,157
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,14,17,14,17,31
SANTIVAÑES,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,40,48,40,48,88
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,20,25,20,25,45
SAPAHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,49,52,49,52,101
SENA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,15,7,15,7,22
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,29,33,29,33,62
SICAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,1,7,1,7,8
SIPE SIPE,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,17,34,17,34,51
SOPACHUY,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,29,72,29,72,101
SORACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,14,20,14,20,34
SORATA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,62,66,62,66,128
SUCRE,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,2539,3198,2539,3198,5737
TACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,1,4,1,4,5
TACACOMA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,14,23,14,23,37
TACOBAMBA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,17,32,17,32,49
TACOPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,25,51,25,51,76
TAHUA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,4,3,4,3,7
TAPACARI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,62,68,62,68,130
TARABUCO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,163,221,163,221,384
TARACO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,8,15,8,15,23
TARATA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,10,17,10,17,27
TARIJA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,855,837,855,837,1692
TARVITA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,79,128,79,128,207
TEOPONTE,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,80,50,80,50,130
TIAWANACU,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,13,14,13,14,27
TINGUIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,61,72,61,72,133
TIPUANI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,31,22,31,22,53
TIQUIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,29,28,29,28,57
TIRAQUE (CBBA),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,66,58,66,58,124
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,14,13,14,13,27
TOCO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,7,5,7,5,12
TODOS SANTOS,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,1,0,1,0,1
TOLATA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,4,9,4,9,13
TOLEDO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,50,49,50,49,99
TOMAVE,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,58,94,58,94,152
TOMINA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,39,90,39,90,129
TORO TORO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,34,71,34,71,105
TOTORA(CBBA),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,10,15,10,15,25
TOTORA(ORR),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,32,28,32,28,60
TRIGAL,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,7,32,7,32,39
TRINIDAD,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,338,478,338,478,816
TUPIZA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,343,509,343,509,852
TURCO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,57,57,57,57,114
UMALA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,38,45,38,45,83
UNCIA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,153,175,153,175,328
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,66,76,66,76,142
URUBICHA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,13,14,13,14,27
UYUNI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,220,202,220,202,422
VACAS,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,19,43,19,43,62
VALLEGRANDE,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,284,341,284,341,625
VIACHA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,270,248,270,248,518
VILA VILA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,6,6,6,6,12
VILLA MONTES,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,127,128,127,128,255
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,6,3,6,3,9
VILLA RIVERO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,20,21,20,21,41
VILLA SERRANO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,69,112,69,112,181
VILLA TUNARI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,155,145,155,145,300
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,57,75,57,75,132
VILLAZON,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,625,887,625,887,1512
VINTO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,76,88,76,88,164
VITICHI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,56,122,56,122,178
WALDO BALLIVIAN,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,3,7,3,7,10
WARNES,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,123,112,123,112,235
YACO,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,20,13,20,13,33
YACUIBA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,679,861,679,861,1540
YAMPARAEZ,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,30,52,30,52,82
YANACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,86,78,86,78,164
YAPACANI,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,229,200,229,200,429
YOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,70,111,70,111,181
YOTALA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,45,72,45,72,117
YUNCHARA,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,16,28,16,28,44
ZUDAÑEZ,consulta externa,nuevas en personas de 60 anos o mas,2006-07-01,72,123,72,123,195
ACACIO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,22,30,22,30,52
ACHACACHI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,181,179,181,179,360
ACHOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,8,8,8,8,16
AIQUILE,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,107,114,107,114,221
ALCALA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,25,74,25,74,99
ANCORAIMES,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,42,44,42,44,86
ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,59,66,59,66,125
ANTEQUERA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,4,4,4,4,8
ANZALDO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,20,20,20,20,40
APOLO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,41,46,41,46,87
ARAMPAMPA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,9,15,9,15,24
ARANI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,15,22,15,22,37
ARBIETO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,26,35,26,35,61
ARQUE,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,8,15,8,15,23
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,48,31,48,31,79
ATOCHA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,85,108,85,108,193
AUCAPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,29,25,29,25,54
AYATA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,14,20,14,20,34
AYO AYO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,19,18,19,18,37
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,60,73,60,73,133
AZURDUY,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,79,116,79,116,195
BATALLAS,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,35,31,35,31,66
BAURES,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,36,34,36,34,70
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,10,13,10,13,23
BELEN DE URMIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,17,10,17,10,27
BELLA FLOR,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,26,9,26,9,35
BERMEJO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,271,297,271,297,568
BETANZOS,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,170,282,170,282,452
BOLIVAR,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,16,24,16,24,40
BOLPEBRA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,14,12,14,12,26
BOYUIBE,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,41,58,41,58,99
BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,70,46,70,46,116
CABEZAS,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,100,235,100,235,335
CAIROMA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,39,27,39,27,66
"CAIZA ""D""",consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,69,120,69,120,189
CAJUATA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,41,43,41,43,84
CALACOTO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,46,51,46,51,97
CALAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,28,20,28,20,48
CAMARGO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,204,250,204,250,454
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,45,46,45,46,91
CAMIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,622,964,622,964,1586
CAPINOTA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,62,65,62,65,127
CAQUIAVIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,37,38,37,38,75
CARACOLLO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,87,50,87,50,137
CARANAVI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,356,217,356,217,573
CARAPARI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,61,35,61,35,96
CARIPUYO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,6,26,6,26,32
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,4,3,4,3,7
CATACORA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,7,15,7,15,22
CHACARILLA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,6,7,6,7,13
CHALLAPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,108,116,108,116,224
CHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,26,40,26,40,66
CHARAGUA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,37,36,37,36,73
CHARAÑA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,4,8,4,8,12
CHAYANTA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,48,110,48,110,158
CHIMORE,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,13,16,13,16,29
CHIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,0,3,0,3,3
CHOQUE COTA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,44,52,44,52,96
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,54,38,54,38,92
CHUMA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,57,80,57,80,137
CLIZA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,43,56,43,56,99
COBIJA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,321,194,321,194,515
COCHABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,4069,5921,4069,5921,9990
COIPASA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,9,6,9,6,15
COLCAPIRHUA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,172,222,172,222,394
"COLCHA ""K""",consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,73,69,73,69,142
COLLANA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,11,14,11,14,25
COLOMI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,19,14,19,14,33
COLPA BELGICA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,4,4,4,4,8
COLQUECHACA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,81,96,81,96,177
COLQUENCHA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,24,37,24,37,61
COLQUIRI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,48,39,48,39,87
COMANCHE,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,6,12,6,12,18
COMARAPA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,149,216,149,216,365
COMBAYA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,13,18,13,18,31
CONCEPCION,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,89,100,89,100,189
COPACABANA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,30,32,30,32,62
CORIPATA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,24,35,24,35,59
CORO CORO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,42,38,42,38,80
COROICO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,109,70,109,70,179
CORQUE,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,35,35,35,35,70
COTAGAITA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,234,370,234,370,604
COTOCA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,112,103,112,103,215
CUATRO CAÑADAS,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,47,35,47,35,82
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,3,4,3,4,7
CUEVO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,15,29,15,29,44
CULPINA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,67,82,67,82,149
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,72,58,72,58,130
CURVA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,7,10,7,10,17
DESAGUADERO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,56,45,56,45,101
EL ALTO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,1379,1589,1379,1589,2968
EL CHORO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,43,59,43,59,102
EL PUENTE(STC),consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,23,25,23,25,48
EL PUENTE(TJA),consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,42,61,42,61,103
EL TORNO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,208,196,208,196,404
EL VILLAR,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,38,68,38,68,106
ENTRE RIOS,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,107,132,107,132,239
ENTRE RIOS,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,26,16,26,16,42
ESCARA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,3,4,3,4,7
ESMERALDA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,10,25,10,25,35
EUCALIPTUS,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,65,85,65,85,150
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,4,0,4,0,4
EXALTACION,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,2,4,2,4,6
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,13,16,13,16,29
FILADELFIA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,16,14,16,14,30
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,20,28,20,28,48
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,30,37,30,37,67
GUANAY,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,87,69,87,69,156
GUAQUI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,30,37,30,37,67
GUAYARAMERIN,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,522,402,522,402,924
GUTIERREZ,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,27,56,27,56,83
HUACARETA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,53,61,53,61,114
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,20,13,20,13,33
HUACHACALLA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,12,9,12,9,21
HUANUNI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,262,258,262,258,520
HUARACAJE,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,14,13,14,13,27
HUAYLLAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,46,41,46,41,87
ICHOCA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,7,11,7,11,18
ICLA,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,32,55,32,55,87
INCAHUASI,consulta externa,nuevas en personas de 60 anos o mas,2006-08-01,69,135,69,135,204
