municipality,group,variable,month,Repetidas en menores de 5 años -Hombre,Repetidas en menores de 5 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
OCURI,consulta externa,repetidas en menores de 5 anos,2006-08-01,4,3,4,3,7
OKINAWA,consulta externa,repetidas en menores de 5 anos,2006-08-01,2,4,2,4,6
OMEREQUE,consulta externa,repetidas en menores de 5 anos,2006-08-01,13,9,13,9,22
ORURO,consulta externa,repetidas en menores de 5 anos,2006-08-01,571,552,571,552,1123
PADCAYA,consulta externa,repetidas en menores de 5 anos,2006-08-01,17,13,17,13,30
PADILLA,consulta externa,repetidas en menores de 5 anos,2006-08-01,2,4,2,4,6
PAILON,consulta externa,repetidas en menores de 5 anos,2006-08-01,21,25,21,25,46
PALCA,consulta externa,repetidas en menores de 5 anos,2006-08-01,4,2,4,2,6
PALOS BLANCOS,consulta externa,repetidas en menores de 5 anos,2006-08-01,28,24,28,24,52
PAMPA GRANDE,consulta externa,repetidas en menores de 5 anos,2006-08-01,4,2,4,2,6
PAPEL PAMPA,consulta externa,repetidas en menores de 5 anos,2006-08-01,0,2,0,2,2
PASORAPA,consulta externa,repetidas en menores de 5 anos,2006-08-01,0,1,0,1,1
PATACAMAYA,consulta externa,repetidas en menores de 5 anos,2006-08-01,16,16,16,16,32
PAZÑA,consulta externa,repetidas en menores de 5 anos,2006-08-01,4,5,4,5,9
PELECHUCO,consulta externa,repetidas en menores de 5 anos,2006-08-01,6,6,6,6,12
POCOATA,consulta externa,repetidas en menores de 5 anos,2006-08-01,15,15,15,15,30
POCONA,consulta externa,repetidas en menores de 5 anos,2006-08-01,3,3,3,3,6
POJO (CBBA),consulta externa,repetidas en menores de 5 anos,2006-08-01,11,5,11,5,16
POOPO,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,1,1,1,2
PORCO,consulta externa,repetidas en menores de 5 anos,2006-08-01,8,8,8,8,16
POROMA,consulta externa,repetidas en menores de 5 anos,2006-08-01,0,3,0,3,3
PORONGO,consulta externa,repetidas en menores de 5 anos,2006-08-01,23,14,23,14,37
PORTACHUELO,consulta externa,repetidas en menores de 5 anos,2006-08-01,72,58,72,58,130
PORVENIR,consulta externa,repetidas en menores de 5 anos,2006-08-01,7,6,7,6,13
POSTRER VALLE,consulta externa,repetidas en menores de 5 anos,2006-08-01,6,1,6,1,7
POTOSI,consulta externa,repetidas en menores de 5 anos,2006-08-01,460,271,460,271,731
PRESTO,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,0,1,0,1
PUCARA,consulta externa,repetidas en menores de 5 anos,2006-08-01,4,3,4,3,7
PUCARANI,consulta externa,repetidas en menores de 5 anos,2006-08-01,21,14,21,14,35
PUERTO ACOSTA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,4,1,4,5
PUERTO CARABUCO,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,6,1,6,7
PUERTO GONZALO MORENO,consulta externa,repetidas en menores de 5 anos,2006-08-01,10,7,10,7,17
PUERTO PEREZ,consulta externa,repetidas en menores de 5 anos,2006-08-01,5,5,5,5,10
PUERTO QUIJARRO,consulta externa,repetidas en menores de 5 anos,2006-08-01,13,15,13,15,28
PUERTO RICO,consulta externa,repetidas en menores de 5 anos,2006-08-01,7,10,7,10,17
PUERTO SILES,consulta externa,repetidas en menores de 5 anos,2006-08-01,0,1,0,1,1
PUERTO SUAREZ,consulta externa,repetidas en menores de 5 anos,2006-08-01,31,53,31,53,84
PUERTO VILLARROEL,consulta externa,repetidas en menores de 5 anos,2006-08-01,85,69,85,69,154
PUNA,consulta externa,repetidas en menores de 5 anos,2006-08-01,14,18,14,18,32
PUNATA,consulta externa,repetidas en menores de 5 anos,2006-08-01,115,121,115,121,236
QUIABAYA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,0,1,0,1
QUILLACOLLO,consulta externa,repetidas en menores de 5 anos,2006-08-01,266,261,266,261,527
QUIRUSILLAS,consulta externa,repetidas en menores de 5 anos,2006-08-01,8,2,8,2,10
RAVELO,consulta externa,repetidas en menores de 5 anos,2006-08-01,0,4,0,4,4
REYES,consulta externa,repetidas en menores de 5 anos,2006-08-01,8,6,8,6,14
RIBERALTA,consulta externa,repetidas en menores de 5 anos,2006-08-01,222,245,222,245,467
ROBORE,consulta externa,repetidas en menores de 5 anos,2006-08-01,16,8,16,8,24
RURRENABAQUE,consulta externa,repetidas en menores de 5 anos,2006-08-01,53,51,53,51,104
SABAYA,consulta externa,repetidas en menores de 5 anos,2006-08-01,2,2,2,2,4
SACABA,consulta externa,repetidas en menores de 5 anos,2006-08-01,275,220,275,220,495
SACABAMBA,consulta externa,repetidas en menores de 5 anos,2006-08-01,11,8,11,8,19
SACACA,consulta externa,repetidas en menores de 5 anos,2006-08-01,8,2,8,2,10
SAIPINA,consulta externa,repetidas en menores de 5 anos,2006-08-01,2,1,2,1,3
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en menores de 5 anos,2006-08-01,5,2,5,2,7
SAMAIPATA,consulta externa,repetidas en menores de 5 anos,2006-08-01,5,1,5,1,6
SAN AGUSTIN,consulta externa,repetidas en menores de 5 anos,2006-08-01,3,4,3,4,7
SAN ANDRES,consulta externa,repetidas en menores de 5 anos,2006-08-01,32,19,32,19,51
SAN ANDRES DE MACHACA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,1,1,1,2
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en menores de 5 anos,2006-08-01,8,1,8,1,9
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en menores de 5 anos,2006-08-01,8,5,8,5,13
SAN BENITO,consulta externa,repetidas en menores de 5 anos,2006-08-01,20,17,20,17,37
SAN BORJA,consulta externa,repetidas en menores de 5 anos,2006-08-01,122,81,122,81,203
SAN BUENA VENTURA,consulta externa,repetidas en menores de 5 anos,2006-08-01,4,18,4,18,22
SAN CARLOS,consulta externa,repetidas en menores de 5 anos,2006-08-01,26,15,26,15,41
SAN IGNACIO,consulta externa,repetidas en menores de 5 anos,2006-08-01,51,36,51,36,87
SAN IGNACIO DE VELASCO,consulta externa,repetidas en menores de 5 anos,2006-08-01,78,60,78,60,138
SAN JAVIER(BNI),consulta externa,repetidas en menores de 5 anos,2006-08-01,1,3,1,3,4
SAN JAVIER(STC),consulta externa,repetidas en menores de 5 anos,2006-08-01,6,13,6,13,19
SAN JOAQUIN,consulta externa,repetidas en menores de 5 anos,2006-08-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en menores de 5 anos,2006-08-01,7,4,7,4,11
SAN JUAN DE YAPACANI,consulta externa,repetidas en menores de 5 anos,2006-08-01,75,69,75,69,144
SAN JULIAN,consulta externa,repetidas en menores de 5 anos,2006-08-01,52,43,52,43,95
SAN LORENZO(PND),consulta externa,repetidas en menores de 5 anos,2006-08-01,25,21,25,21,46
SAN LORENZO(TJA),consulta externa,repetidas en menores de 5 anos,2006-08-01,67,57,67,57,124
SAN LUCAS,consulta externa,repetidas en menores de 5 anos,2006-08-01,26,14,26,14,40
SAN MATIAS,consulta externa,repetidas en menores de 5 anos,2006-08-01,13,9,13,9,22
SAN MIGUEL DE VELASCO,consulta externa,repetidas en menores de 5 anos,2006-08-01,38,46,38,46,84
SAN PABLO DE LIPEZ,consulta externa,repetidas en menores de 5 anos,2006-08-01,5,3,5,3,8
SAN PEDRO,consulta externa,repetidas en menores de 5 anos,2006-08-01,52,59,52,59,111
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en menores de 5 anos,2006-08-01,0,1,0,1,1
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en menores de 5 anos,2006-08-01,7,0,7,0,7
SAN PEDRO(PND),consulta externa,repetidas en menores de 5 anos,2006-08-01,7,8,7,8,15
SAN RAFAEL,consulta externa,repetidas en menores de 5 anos,2006-08-01,0,2,0,2,2
SAN RAMON,consulta externa,repetidas en menores de 5 anos,2006-08-01,34,32,34,32,66
SAN RAMON,consulta externa,repetidas en menores de 5 anos,2006-08-01,13,7,13,7,20
SANTA ANA,consulta externa,repetidas en menores de 5 anos,2006-08-01,16,7,16,7,23
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en menores de 5 anos,2006-08-01,3346,3663,3346,3663,7009
SANTA ROSA,consulta externa,repetidas en menores de 5 anos,2006-08-01,11,12,11,12,23
SANTA ROSA DEL SARA,consulta externa,repetidas en menores de 5 anos,2006-08-01,7,12,7,12,19
SANTIAGO DE CALLAPA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,1,1,1,2
SANTIAGO DE HUARI,consulta externa,repetidas en menores de 5 anos,2006-08-01,16,11,16,11,27
SANTIVAÑES,consulta externa,repetidas en menores de 5 anos,2006-08-01,6,5,6,5,11
SANTUARIO DE QUILLACAS,consulta externa,repetidas en menores de 5 anos,2006-08-01,2,1,2,1,3
SAPAHAQUI,consulta externa,repetidas en menores de 5 anos,2006-08-01,0,1,0,1,1
SENA,consulta externa,repetidas en menores de 5 anos,2006-08-01,6,5,6,5,11
SICA SICA (VILLA AROMA),consulta externa,repetidas en menores de 5 anos,2006-08-01,1,1,1,1,2
SICAYA,consulta externa,repetidas en menores de 5 anos,2006-08-01,10,14,10,14,24
SIPE SIPE,consulta externa,repetidas en menores de 5 anos,2006-08-01,126,138,126,138,264
SOPACHUY,consulta externa,repetidas en menores de 5 anos,2006-08-01,3,3,3,3,6
SORACACHI,consulta externa,repetidas en menores de 5 anos,2006-08-01,2,3,2,3,5
SORATA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,4,1,4,5
SUCRE,consulta externa,repetidas en menores de 5 anos,2006-08-01,859,828,859,828,1687
TACACHI,consulta externa,repetidas en menores de 5 anos,2006-08-01,10,8,10,8,18
TACOBAMBA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,4,1,4,5
TAHUA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,0,1,0,1
TAPACARI,consulta externa,repetidas en menores de 5 anos,2006-08-01,25,12,25,12,37
TARABUCO,consulta externa,repetidas en menores de 5 anos,2006-08-01,245,261,245,261,506
TARACO,consulta externa,repetidas en menores de 5 anos,2006-08-01,0,1,0,1,1
TARATA,consulta externa,repetidas en menores de 5 anos,2006-08-01,12,12,12,12,24
TARIJA,consulta externa,repetidas en menores de 5 anos,2006-08-01,364,309,364,309,673
TARVITA,consulta externa,repetidas en menores de 5 anos,2006-08-01,27,35,27,35,62
TEOPONTE,consulta externa,repetidas en menores de 5 anos,2006-08-01,5,7,5,7,12
TIAWANACU,consulta externa,repetidas en menores de 5 anos,2006-08-01,8,2,8,2,10
TINGUIPAYA,consulta externa,repetidas en menores de 5 anos,2006-08-01,16,7,16,7,23
TIPUANI,consulta externa,repetidas en menores de 5 anos,2006-08-01,4,0,4,0,4
TIQUIPAYA,consulta externa,repetidas en menores de 5 anos,2006-08-01,221,193,221,193,414
TIRAQUE (CBBA),consulta externa,repetidas en menores de 5 anos,2006-08-01,205,213,205,213,418
TOCO,consulta externa,repetidas en menores de 5 anos,2006-08-01,9,8,9,8,17
TOLATA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,0,1,0,1
TOLEDO,consulta externa,repetidas en menores de 5 anos,2006-08-01,14,8,14,8,22
TOMAVE,consulta externa,repetidas en menores de 5 anos,2006-08-01,8,5,8,5,13
TOMINA,consulta externa,repetidas en menores de 5 anos,2006-08-01,10,8,10,8,18
TORO TORO,consulta externa,repetidas en menores de 5 anos,2006-08-01,11,8,11,8,19
TOTORA(CBBA),consulta externa,repetidas en menores de 5 anos,2006-08-01,41,41,41,41,82
TOTORA(ORR),consulta externa,repetidas en menores de 5 anos,2006-08-01,9,13,9,13,22
TRIGAL,consulta externa,repetidas en menores de 5 anos,2006-08-01,3,1,3,1,4
TRINIDAD,consulta externa,repetidas en menores de 5 anos,2006-08-01,444,367,444,367,811
TUPIZA,consulta externa,repetidas en menores de 5 anos,2006-08-01,73,97,73,97,170
TURCO,consulta externa,repetidas en menores de 5 anos,2006-08-01,2,0,2,0,2
UNCIA,consulta externa,repetidas en menores de 5 anos,2006-08-01,16,18,16,18,34
URIONDO (A. CONCEPCION),consulta externa,repetidas en menores de 5 anos,2006-08-01,68,55,68,55,123
URUBICHA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,2,1,2,3
UYUNI,consulta externa,repetidas en menores de 5 anos,2006-08-01,12,8,12,8,20
VACAS,consulta externa,repetidas en menores de 5 anos,2006-08-01,56,46,56,46,102
VALLEGRANDE,consulta externa,repetidas en menores de 5 anos,2006-08-01,23,23,23,23,46
VIACHA,consulta externa,repetidas en menores de 5 anos,2006-08-01,86,70,86,70,156
VILA VILA,consulta externa,repetidas en menores de 5 anos,2006-08-01,1,0,1,0,1
VILLA MONTES,consulta externa,repetidas en menores de 5 anos,2006-08-01,26,30,26,30,56
VILLA RIVERO,consulta externa,repetidas en menores de 5 anos,2006-08-01,2,1,2,1,3
VILLA SERRANO,consulta externa,repetidas en menores de 5 anos,2006-08-01,32,34,32,34,66
VILLA TUNARI,consulta externa,repetidas en menores de 5 anos,2006-08-01,117,95,117,95,212
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en menores de 5 anos,2006-08-01,18,9,18,9,27
VILLAZON,consulta externa,repetidas en menores de 5 anos,2006-08-01,41,44,41,44,85
VINTO,consulta externa,repetidas en menores de 5 anos,2006-08-01,182,151,182,151,333
VITICHI,consulta externa,repetidas en menores de 5 anos,2006-08-01,5,8,5,8,13
WALDO BALLIVIAN,consulta externa,repetidas en menores de 5 anos,2006-08-01,3,0,3,0,3
WARNES,consulta externa,repetidas en menores de 5 anos,2006-08-01,156,156,156,156,312
YACO,consulta externa,repetidas en menores de 5 anos,2006-08-01,25,18,25,18,43
YACUIBA,consulta externa,repetidas en menores de 5 anos,2006-08-01,137,115,137,115,252
YAMPARAEZ,consulta externa,repetidas en menores de 5 anos,2006-08-01,11,8,11,8,19
YANACACHI,consulta externa,repetidas en menores de 5 anos,2006-08-01,5,1,5,1,6
YAPACANI,consulta externa,repetidas en menores de 5 anos,2006-08-01,41,47,41,47,88
YOCALLA,consulta externa,repetidas en menores de 5 anos,2006-08-01,11,10,11,10,21
YOTALA,consulta externa,repetidas en menores de 5 anos,2006-08-01,40,38,40,38,78
YUNCHARA,consulta externa,repetidas en menores de 5 anos,2006-08-01,51,32,51,32,83
ZUDAÑEZ,consulta externa,repetidas en menores de 5 anos,2006-08-01,16,7,16,7,23
ACACIO,consulta externa,repetidas en menores de 5 anos,2006-09-01,1,2,1,2,3
ACHACACHI,consulta externa,repetidas en menores de 5 anos,2006-09-01,14,7,14,7,21
ACHOCALLA,consulta externa,repetidas en menores de 5 anos,2006-09-01,0,2,0,2,2
AIQUILE,consulta externa,repetidas en menores de 5 anos,2006-09-01,95,109,95,109,204
ALCALA,consulta externa,repetidas en menores de 5 anos,2006-09-01,4,0,4,0,4
ANCORAIMES,consulta externa,repetidas en menores de 5 anos,2006-09-01,10,7,10,7,17
ANDAMARCA,consulta externa,repetidas en menores de 5 anos,2006-09-01,4,2,4,2,6
ANTEQUERA,consulta externa,repetidas en menores de 5 anos,2006-09-01,18,7,18,7,25
ANZALDO,consulta externa,repetidas en menores de 5 anos,2006-09-01,3,5,3,5,8
APOLO,consulta externa,repetidas en menores de 5 anos,2006-09-01,17,17,17,17,34
ARAMPAMPA,consulta externa,repetidas en menores de 5 anos,2006-09-01,0,1,0,1,1
ARANI,consulta externa,repetidas en menores de 5 anos,2006-09-01,18,22,18,22,40
ARBIETO,consulta externa,repetidas en menores de 5 anos,2006-09-01,10,14,10,14,24
ARQUE,consulta externa,repetidas en menores de 5 anos,2006-09-01,1,0,1,0,1
ASCENCION DE GUARAYOS,consulta externa,repetidas en menores de 5 anos,2006-09-01,49,48,49,48,97
ATOCHA,consulta externa,repetidas en menores de 5 anos,2006-09-01,39,35,39,35,74
AUCAPATA,consulta externa,repetidas en menores de 5 anos,2006-09-01,6,7,6,7,13
AYATA,consulta externa,repetidas en menores de 5 anos,2006-09-01,5,7,5,7,12
AYO AYO,consulta externa,repetidas en menores de 5 anos,2006-09-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en menores de 5 anos,2006-09-01,28,21,28,21,49
AZURDUY,consulta externa,repetidas en menores de 5 anos,2006-09-01,2,2,2,2,4
BATALLAS,consulta externa,repetidas en menores de 5 anos,2006-09-01,14,20,14,20,34
BAURES,consulta externa,repetidas en menores de 5 anos,2006-09-01,15,10,15,10,25
BELEN DE ANDAMARCA,consulta externa,repetidas en menores de 5 anos,2006-09-01,2,1,2,1,3
BELEN DE URMIRI,consulta externa,repetidas en menores de 5 anos,2006-09-01,3,2,3,2,5
BELLA FLOR,consulta externa,repetidas en menores de 5 anos,2006-09-01,9,12,9,12,21
BERMEJO,consulta externa,repetidas en menores de 5 anos,2006-09-01,38,49,38,49,87
BETANZOS,consulta externa,repetidas en menores de 5 anos,2006-09-01,23,30,23,30,53
BOLIVAR,consulta externa,repetidas en menores de 5 anos,2006-09-01,12,7,12,7,19
BOLPEBRA,consulta externa,repetidas en menores de 5 anos,2006-09-01,1,1,1,1,2
BOYUIBE,consulta externa,repetidas en menores de 5 anos,2006-09-01,2,4,2,4,6
BUENA VISTA,consulta externa,repetidas en menores de 5 anos,2006-09-01,76,52,76,52,128
CABEZAS,consulta externa,repetidas en menores de 5 anos,2006-09-01,26,26,26,26,52
CAIROMA,consulta externa,repetidas en menores de 5 anos,2006-09-01,28,12,28,12,40
"CAIZA ""D""",consulta externa,repetidas en menores de 5 anos,2006-09-01,2,10,2,10,12
CAJUATA,consulta externa,repetidas en menores de 5 anos,2006-09-01,3,1,3,1,4
CALACOTO,consulta externa,repetidas en menores de 5 anos,2006-09-01,4,1,4,1,5
CALAMARCA,consulta externa,repetidas en menores de 5 anos,2006-09-01,9,9,9,9,18
CAMARGO,consulta externa,repetidas en menores de 5 anos,2006-09-01,13,17,13,17,30
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en menores de 5 anos,2006-09-01,2,2,2,2,4
CAMIRI,consulta externa,repetidas en menores de 5 anos,2006-09-01,65,61,65,61,126
CAPINOTA,consulta externa,repetidas en menores de 5 anos,2006-09-01,119,174,119,174,293
CAQUIAVIRI,consulta externa,repetidas en menores de 5 anos,2006-09-01,6,0,6,0,6
CARACOLLO,consulta externa,repetidas en menores de 5 anos,2006-09-01,4,3,4,3,7
CARANAVI,consulta externa,repetidas en menores de 5 anos,2006-09-01,6,5,6,5,11
CARAPARI,consulta externa,repetidas en menores de 5 anos,2006-09-01,3,9,3,9,12
CARIPUYO,consulta externa,repetidas en menores de 5 anos,2006-09-01,3,1,3,1,4
CARMEN RIVERO TORREZ,consulta externa,repetidas en menores de 5 anos,2006-09-01,4,0,4,0,4
CHALLAPATA,consulta externa,repetidas en menores de 5 anos,2006-09-01,19,16,19,16,35
CHAQUI,consulta externa,repetidas en menores de 5 anos,2006-09-01,1,1,1,1,2
CHARAGUA,consulta externa,repetidas en menores de 5 anos,2006-09-01,16,24,16,24,40
CHARAÑA,consulta externa,repetidas en menores de 5 anos,2006-09-01,0,1,0,1,1
CHAYANTA,consulta externa,repetidas en menores de 5 anos,2006-09-01,6,5,6,5,11
CHIMORE,consulta externa,repetidas en menores de 5 anos,2006-09-01,17,29,17,29,46
CHIPAYA,consulta externa,repetidas en menores de 5 anos,2006-09-01,1,1,1,1,2
CHOQUE COTA,consulta externa,repetidas en menores de 5 anos,2006-09-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en menores de 5 anos,2006-09-01,25,11,25,11,36
CHUMA,consulta externa,repetidas en menores de 5 anos,2006-09-01,2,4,2,4,6
CLIZA,consulta externa,repetidas en menores de 5 anos,2006-09-01,62,52,62,52,114
COBIJA,consulta externa,repetidas en menores de 5 anos,2006-09-01,102,104,102,104,206
COCHABAMBA,consulta externa,repetidas en menores de 5 anos,2006-09-01,3062,2988,3062,2988,6050
COLCAPIRHUA,consulta externa,repetidas en menores de 5 anos,2006-09-01,163,148,163,148,311
"COLCHA ""K""",consulta externa,repetidas en menores de 5 anos,2006-09-01,2,1,2,1,3
COLLANA,consulta externa,repetidas en menores de 5 anos,2006-09-01,1,1,1,1,2
COLOMI,consulta externa,repetidas en menores de 5 anos,2006-09-01,61,46,61,46,107
COLPA BELGICA,consulta externa,repetidas en menores de 5 anos,2006-09-01,30,25,30,25,55
COLQUECHACA,consulta externa,repetidas en menores de 5 anos,2006-09-01,5,4,5,4,9
COLQUENCHA,consulta externa,repetidas en menores de 5 anos,2006-09-01,2,4,2,4,6
COLQUIRI,consulta externa,repetidas en menores de 5 anos,2006-09-01,38,35,38,35,73
COMANCHE,consulta externa,repetidas en menores de 5 anos,2006-09-01,0,1,0,1,1
COMARAPA,consulta externa,repetidas en menores de 5 anos,2006-09-01,32,32,32,32,64
CONCEPCION,consulta externa,repetidas en menores de 5 anos,2006-09-01,0,2,0,2,2
COPACABANA,consulta externa,repetidas en menores de 5 anos,2006-09-01,1,0,1,0,1
CORIPATA,consulta externa,repetidas en menores de 5 anos,2006-09-01,16,17,16,17,33
CORO CORO,consulta externa,repetidas en menores de 5 anos,2006-09-01,1,1,1,1,2
COROICO,consulta externa,repetidas en menores de 5 anos,2006-09-01,26,37,26,37,63
CORQUE,consulta externa,repetidas en menores de 5 anos,2006-09-01,15,19,15,19,34
COTAGAITA,consulta externa,repetidas en menores de 5 anos,2006-09-01,11,6,11,6,17
COTOCA,consulta externa,repetidas en menores de 5 anos,2006-09-01,45,38,45,38,83
CUATRO CAÑADAS,consulta externa,repetidas en menores de 5 anos,2006-09-01,62,54,62,54,116
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en menores de 5 anos,2006-09-01,7,7,7,7,14
CUEVO,consulta externa,repetidas en menores de 5 anos,2006-09-01,3,6,3,6,9
