municipality,group,variable,month,Repetidas en personas de 60 años o más -Hombre,Repetidas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
ENTRE RIOS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,16,26,16,26,42
ENTRE RIOS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,3,1,3,4
ESMERALDA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,16,2,16,18
EUCALIPTUS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,5,6,5,6,11
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,2,2,2,4
FILADELFIA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,3,1,3,4
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,2,2,2,4
GUANAY,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,7,2,7,2,9
GUAQUI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,5,8,5,8,13
GUAYARAMERIN,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,104,81,104,81,185
GUTIERREZ,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,1,2,1,3
HUACARETA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,8,6,8,6,14
HUACHACALLA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,2,0,2,2
HUANUNI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,217,149,217,149,366
HUARACAJE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,5,3,5,8
HUAYLLAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,2,0,2,2
ICHOCA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,5,3,5,8
ICLA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,3,0,3,3
INQUISIVI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,4,2,4,6
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,11,11,11,11,22
IXIAMAS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,1,1,1,2
JESUS DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,5,8,5,8,13
LA ASUNTA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,1,3,1,4
LA GUARDIA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,12,2,12,2,14
LA PAZ,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,8707,12290,8707,12290,20997
LA RIVERA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,1,0,1,1
LAGUNILLAS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
LAJA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,11,8,11,8,19
LAS CARRERAS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,9,8,9,8,17
LICOMA PAMPA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,4,0,4,0,4
LLALLAGUA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,144,144,144,144,288
LLICA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,5,12,5,12,17
LORETO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,1,3,1,4
LURIBAY,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,10,3,10,3,13
MACHACAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,51,58,51,58,109
MACHARETI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,5,6,5,6,11
MAGDALENA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,64,61,64,61,125
MAPIRI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
MECAPACA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,13,4,13,4,17
MINEROS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,1,0,1,1
MIZQUE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,1,0,1,1
MOCOMOCO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,10,3,10,13
MOJINETE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,7,1,7,8
MOJOCOYA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,4,3,4,7
MONTEAGUDO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,67,104,67,104,171
MONTERO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,505,543,505,543,1048
MORO MORO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,4,0,4,4
MOROCHATA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,11,13,11,13,24
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,8,0,8,0,8
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
OCURI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,2,0,2,2
OKINAWA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,6,1,6,7
OMEREQUE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,6,1,6,7
ORURO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1638,2117,1638,2117,3755
PADCAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,8,10,8,10,18
PADILLA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,26,33,26,33,59
PALCA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,3,3,3,6
PALOS BLANCOS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,8,2,8,2,10
PAMPA GRANDE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,6,7,6,7,13
PAPEL PAMPA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,5,4,5,4,9
PASORAPA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,1,0,1,1
PATACAMAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,1,1,1,2
PAZÑA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,6,14,6,14,20
POCOATA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,4,2,4,6
POCONA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,2,0,2,2
POJO (CBBA),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,1,1,1,2
POOPO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,15,18,15,18,33
PORCO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,2,0,2,2
POROMA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,7,7,7,7,14
PORONGO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,9,4,9,4,13
PORTACHUELO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,9,11,9,11,20
PORVENIR,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
POSTRER VALLE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,4,3,4,3,7
POTOSI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,952,1459,952,1459,2411
PRESTO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,1,0,1,1
PUCARA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,1,1,1,2
PUCARANI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,12,3,12,15
PUERTO ACOSTA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,14,6,14,6,20
PUERTO CARABUCO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,10,9,10,9,19
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,6,3,6,9
PUERTO PEREZ,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,5,2,5,7
PUERTO QUIJARRO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,6,3,6,9
PUERTO SUAREZ,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,40,33,40,33,73
PUERTO VILLARROEL,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,7,2,7,2,9
PUNA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,5,5,5,5,10
PUNATA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,112,166,112,166,278
QUIABAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
QUILLACOLLO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,20,19,20,19,39
QUIME,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,1,1,1,2
REYES,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,32,38,32,38,70
RIBERALTA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,8,11,8,11,19
ROBORE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,45,57,45,57,102
RURRENABAQUE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,99,77,99,77,176
SABAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,3,2,3,5
SACABA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,77,108,77,108,185
SACABAMBA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,1,0,1,1
SACACA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,3,2,3,5
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,6,1,6,7
SAMAIPATA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,2,0,2,2
SAN AGUSTIN,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,3,0,3,3
SAN ANDRES,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,5,5,5,5,10
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,4,2,4,2,6
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,4,11,4,11,15
SAN BENITO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,27,37,27,37,64
SAN BORJA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,63,62,63,62,125
SAN BUENA VENTURA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,4,5,4,5,9
SAN CARLOS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,27,33,27,33,60
SAN IGNACIO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,107,97,107,97,204
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,34,37,34,37,71
SAN JAVIER(STC),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,0,2,0,2
SAN JOAQUIN,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,8,5,8,5,13
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,5,13,5,13,18
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,25,20,25,20,45
SAN JULIAN,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,9,6,9,6,15
SAN LORENZO(PND),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
SAN LORENZO(TJA),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,9,2,9,11
SAN LUCAS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,26,34,26,34,60
SAN MATIAS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,43,70,43,70,113
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,7,5,7,5,12
SAN PEDRO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,19,7,19,7,26
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,4,0,4,4
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,7,5,7,5,12
SAN RAFAEL,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,2,0,2,2
SAN RAMON,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,28,30,28,30,58
SAN RAMON,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,8,3,8,11
SANTA ANA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,74,110,74,110,184
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2544,4614,2544,4614,7158
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,1,2,1,3
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,1,0,1,1
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,46,25,46,25,71
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,1,1,1,2
SANTIVAÑES,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,1,0,1,1
SAPAHAQUI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
SENA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,5,1,5,6
SIPE SIPE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,16,22,16,22,38
SOPACHUY,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,1,0,1,1
SORATA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,3,1,3,4
SUCRE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1439,2104,1439,2104,3543
TACACHI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,4,6,4,6,10
TACOBAMBA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,1,2,1,3
TACOPAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,0,1,0,1
TAPACARI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,1,2,1,3
TARABUCO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,19,63,19,63,82
TARACO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,2,0,2,2
TARATA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,1,2,1,3
TARIJA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,279,299,279,299,578
TARVITA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,4,2,4,6
TEOPONTE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,20,10,20,10,30
TIAWANACU,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,0,2,0,2
TINGUIPAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,3,2,3,5
TIQUIPAYA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,8,23,8,23,31
TIRAQUE (CBBA),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,29,28,29,28,57
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,1,2,1,3
TOCO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,1,2,1,3
TOLEDO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,11,4,11,4,15
TOMAVE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,6,2,6,8
TOMINA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,4,1,4,5
TORO TORO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,5,2,5,7
TOTORA(CBBA),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,6,11,6,11,17
TOTORA(ORR),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,2,0,2,2
TRIGAL,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,5,1,5,6
TRINIDAD,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,240,229,240,229,469
TUPIZA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,65,71,65,71,136
UNCIA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,50,57,50,57,107
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,37,35,37,35,72
UYUNI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,40,49,40,49,89
VACAS,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,9,17,9,17,26
VALLEGRANDE,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,240,370,240,370,610
VIACHA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,195,175,195,175,370
VILLA MONTES,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,121,68,121,68,189
VILLA RIVERO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,12,3,12,3,15
VILLA SERRANO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,4,4,4,4,8
VILLA TUNARI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,40,39,40,39,79
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,1,2,1,2,3
VILLAZON,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,72,120,72,120,192
VINTO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,16,28,16,28,44
VITICHI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,6,5,6,5,11
WALDO BALLIVIAN,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,0,2,0,2,2
WARNES,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,4,8,4,8,12
YACO,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,8,0,8,0,8
YACUIBA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,165,300,165,300,465
YAMPARAEZ,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,2,2,2,4
YANACACHI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,3,3,3,6
YAPACANI,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,2,9,2,9,11
YOCALLA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,13,18,13,18,31
YOTALA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,12,15,12,15,27
YUNCHARA,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,12,18,12,18,30
ZUDAÑEZ,consulta externa,repetidas en personas de 60 anos o mas,2006-08-01,3,6,3,6,9
ACACIO,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,0,2,0,2,2
ACHACACHI,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,36,44,36,44,80
ACHOCALLA,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,2,0,2,0,2
AIQUILE,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,48,44,48,44,92
ALCALA,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,0,2,0,2,2
ANCORAIMES,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,7,4,7,4,11
ANDAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,16,19,16,19,35
ANZALDO,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,1,0,1,0,1
APOLO,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,7,10,7,10,17
ARANI,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,5,4,5,4,9
ARBIETO,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,5,4,5,4,9
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,2,1,2,1,3
ATOCHA,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,50,79,50,79,129
AUCAPATA,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,3,9,3,9,12
AYATA,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,1,2,1,2,3
AYO AYO,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,2,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,2,0,2,0,2
AZURDUY,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,1,1,1,1,2
BATALLAS,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,12,7,12,7,19
BAURES,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,4,5,4,5,9
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,2,1,2,1,3
BELEN DE URMIRI,consulta externa,repetidas en personas de 60 anos o mas,2006-09-01,3,0,3,0,3
