municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
SANTA ANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,24,110,24,110,134
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,5882,17096,5882,17096,22978
SANTA ROSA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,0,6,0,6,6
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,2,12,2,12,14
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,1,0,1,0,1
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,21,31,21,31,52
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,0,1,0,1,1
SANTIVAÑES,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,2,7,2,7,9
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,0,1,0,1,1
SAPAHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,1,1,1,1,2
SENA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,1,2,1,2,3
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,1,3,1,3,4
SICAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,1,2,1,2,3
SIPE SIPE,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,15,153,15,153,168
SOPACHUY,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,3,6,3,6,9
SORACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,5,6,5,6,11
SORATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,4,4,4,4,8
SUCRE,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,2991,6817,2991,6817,9808
TACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,0,13,0,13,13
TACACOMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,1,5,1,5,6
TACOBAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,1,3,1,3,4
TACOPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,1,4,1,4,5
TAPACARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,2,14,2,14,16
TARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,31,127,31,127,158
TARACO,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,1,1,1,1,2
TARATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,24,43,24,43,67
TARIJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,975,3096,975,3096,4071
TARVITA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,10,33,10,33,43
TEOPONTE,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,8,2,8,2,10
TIAWANACU,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,4,10,4,10,14
TINGUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,6,14,6,14,20
TIPUANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,6,5,6,5,11
TIQUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,39,344,39,344,383
TIRAQUE (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,60,127,60,127,187
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,0,6,0,6,6
TOCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,2,5,2,5,7
TOLATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,1,2,1,2,3
TOLEDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,8,21,8,21,29
TOMAVE,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,6,17,6,17,23
TOMINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,5,8,5,8,13
TORO TORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,7,2,7,2,9
TOTORA(CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,5,11,5,11,16
TOTORA(ORR),consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,2,8,2,8,10
TRIGAL,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,2,4,2,4,6
TRINIDAD,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,250,761,250,761,1011
TUPIZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,206,335,206,335,541
TURCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,0,1,0,1,1
UNCIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,48,203,48,203,251
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,48,74,48,74,122
URUBICHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,0,107,0,107,107
UYUNI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,473,119,473,119,592
VACAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,40,37,40,37,77
VALLEGRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,69,198,69,198,267
VIACHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,183,343,183,343,526
VILLA MONTES,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,92,184,92,184,276
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,9,47,9,47,56
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,13,29,13,29,42
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,75,142,75,142,217
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,10,56,10,56,66
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,121,329,121,329,450
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,45,71,45,71,116
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,8,8,8,8,16
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,2,1,2,1,3
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,8,170,8,170,178
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,6,24,6,24,30
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,256,872,256,872,1128
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,6,17,6,17,23
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,7,4,7,4,11
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,11,255,11,255,266
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,8,16,8,16,24
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,27,44,27,44,71
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,17,30,17,30,47
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-08-01,7,18,7,18,25
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,13,0,13,13
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,51,26,51,26,77
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,8,2,8,10
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,39,374,39,374,413
ALCALA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,24,1,24,25
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,19,6,19,6,25
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,5,22,5,22,27
ANTEQUERA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,4,5,4,5,9
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,4,9,4,9,13
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,9,28,9,28,37
ARAMPAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,1,0,1,1
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,3,12,3,12,15
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,3,23,3,23,26
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,6,1,6,7
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,7,1,7,8
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,259,314,259,314,573
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,10,6,10,6,16
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,3,5,3,5,8
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,8,2,8,2,10
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,4,6,4,6,10
AZURDUY,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,4,1,4,5
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,8,23,8,23,31
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,9,15,9,15,24
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,3,2,3,5
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,10,1,10,11
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,67,176,67,176,243
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,27,52,27,52,79
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,10,36,10,36,46
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,0,1,0,1
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,13,14,13,14,27
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,31,46,31,46,77
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,36,53,36,53,89
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,111,75,111,75,186
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,5,16,5,16,21
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,0,2,0,2
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,0,2,0,2
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,3,5,3,5,8
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,10,46,10,46,56
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,1,0,1,1
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,50,151,50,151,201
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,36,68,36,68,104
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,4,0,4,4
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,8,8,8,8,16
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,16,28,16,28,44
CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,0,1,0,1
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,4,6,4,6,10
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,0,1,0,1
CATACORA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,0,1,0,1
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,26,24,26,24,50
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,2,0,2,2
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,21,41,21,41,62
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,4,0,4,0,4
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,9,17,9,17,26
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,4,20,4,20,24
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,41,32,41,32,73
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,2,1,2,3
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,34,26,34,26,60
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,79,162,79,162,241
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,8873,19687,8873,19687,28560
COIPASA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,2,0,2,2
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,81,276,81,276,357
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,7,10,7,10,17
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,2,0,2,2
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,8,19,8,19,27
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,46,46,46,46,92
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,5,17,5,17,22
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,4,12,4,12,16
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,25,36,25,36,61
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,1,1,1,2
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,13,31,13,31,44
COMBAYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,3,2,3,5
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,1,1,1,2
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,5,12,5,12,17
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,7,5,7,5,12
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,42,122,42,122,164
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,10,18,10,18,28
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,26,48,26,48,74
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,19,41,19,41,60
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,23,84,23,84,107
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,5,9,5,9,14
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,10,17,10,17,27
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,5,1,5,6
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,3,10,3,10,13
CURVA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,1,0,1,1
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,9,0,9,9
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2935,5361,2935,5361,8296
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,6,1,6,7
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,2,0,2,2
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,18,1,18,19
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,160,233,160,233,393
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,4,14,4,14,18
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,16,22,16,22,38
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,35,51,35,51,86
ESCARA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,1,0,1,1
ESMERALDA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,1,0,1,1
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,6,9,6,9,15
EUREKA (SANTOS MERCADO),consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,0,1,0,1
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,6,1,6,7
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,6,26,6,26,32
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,1,1,1,2
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,10,15,10,15,25
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,3,2,3,2,5
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,6,1,6,1,7
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,10,6,10,6,16
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,139,238,139,238,377
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,15,10,15,10,25
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,13,74,13,74,87
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,29,24,29,24,53
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,147,135,147,135,282
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,8,2,8,10
HUAYLLAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,6,2,6,8
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,2,0,2,2
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,6,13,6,13,19
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,16,1,16,17
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,11,0,11,11
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,3,7,3,7,10
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,37,13,37,13,50
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,7,7,7,7,14
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,5,11,5,11,16
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,10,7,10,7,17
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,22,141,22,141,163
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,14866,32439,14866,32439,47305
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,11,0,11,11
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,5,10,5,10,15
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,4,6,4,6,10
LICOMA PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,1,0,1,1
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,118,184,118,184,302
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,8,15,8,15,23
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,12,2,12,14
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,13,25,13,25,38
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,12,16,12,16,28
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,19,76,19,76,95
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,0,3,0,3,3
MALLA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,3,2,3,5
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,2,2,2,4
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,20,21,20,21,41
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,11,45,11,45,56
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,5,1,5,6
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,9,13,9,13,22
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,2,3,2,3,5
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,16,37,16,37,53
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,163,437,163,437,600
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1083,1853,1083,1853,2936
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,25,71,25,71,96
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1,3,1,3,4
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,10,40,10,40,50
OMEREQUE,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,3,2,3,2,5
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2006-09-01,1889,4937,1889,4937,6826
