municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
TINGUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,106,122,106,122,228
TIPUANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,15,10,15,10,25
TIQUIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,100,111,100,111,211
TIRAQUE (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,173,158,173,158,331
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,2,9,2,9,11
TOCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,3,5,3,5,8
TODOS SANTOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,1,1,1,1,2
TOLATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,18,21,18,21,39
TOLEDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,45,79,45,79,124
TOMAVE,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,39,40,39,40,79
TOMINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,47,57,47,57,104
TORO TORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,24,28,24,28,52
TOTORA(CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,14,21,14,21,35
TOTORA(ORR),consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,26,23,26,23,49
TRIGAL,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,10,12,10,12,22
TRINIDAD,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,640,700,640,700,1340
TUPIZA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,591,776,591,776,1367
TURCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,51,45,51,45,96
UMALA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,24,24,24,24,48
UNCIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,165,185,165,185,350
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,133,123,133,123,256
URUBICHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,42,42,42,42,84
UYUNI,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,101,51,101,51,152
VACAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,26,26,26,26,52
VALLEGRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,319,287,319,287,606
VIACHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,193,179,193,179,372
VILA VILA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,9,10,9,10,19
VILLA MONTES,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,193,200,193,200,393
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,11,9,11,9,20
VILLA RIVERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,15,17,15,17,32
VILLA SERRANO,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,73,59,73,59,132
VILLA TUNARI,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,301,239,301,239,540
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,74,85,74,85,159
VILLAZON,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,369,366,369,366,735
VINTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,65,71,65,71,136
VITICHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,46,55,46,55,101
WALDO BALLIVIAN,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,3,0,3,0,3
WARNES,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,237,251,237,251,488
YACO,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,29,20,29,20,49
YACUIBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,751,647,751,647,1398
YAMPARAEZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,22,15,22,15,37
YANACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,106,119,106,119,225
YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,464,345,464,345,809
YOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,28,30,28,30,58
YOTALA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,34,35,34,35,69
YUNCHARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,39,48,39,48,87
ZUDAÑEZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-07-01,95,120,95,120,215
ACACIO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,54,37,54,37,91
ACHACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,102,94,102,94,196
ACHOCALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,12,9,12,9,21
AIQUILE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,110,146,110,146,256
ALCALA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,183,210,183,210,393
ANCORAIMES,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,24,20,24,20,44
ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,57,52,57,52,109
ANTEQUERA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,16,23,16,23,39
ANZALDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,28,15,28,15,43
APOLO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,38,55,38,55,93
ARAMPAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,21,22,21,22,43
ARANI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,28,23,28,23,51
ARBIETO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,20,26,20,26,46
ARQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,31,30,31,30,61
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,104,132,104,132,236
ATOCHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,192,203,192,203,395
AUCAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,40,22,40,22,62
AYATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,30,20,30,20,50
AYO AYO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,25,16,25,16,41
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,51,54,51,54,105
AZURDUY,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,128,139,128,139,267
BATALLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,31,27,31,27,58
BAURES,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,39,36,39,36,75
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,8,2,8,2,10
BELEN DE URMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,14,32,14,32,46
BELLA FLOR,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,116,123,116,123,239
BERMEJO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,246,251,246,251,497
BETANZOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,130,149,130,149,279
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,30,29,30,29,59
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,46,57,46,57,103
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,79,96,79,96,175
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,71,62,71,62,133
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,236,278,236,278,514
CAIROMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,30,30,30,30,60
"CAIZA ""D""",consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,62,67,62,67,129
CAJUATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,42,47,42,47,89
CALACOTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,41,44,41,44,85
CALAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,30,23,30,23,53
CAMARGO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,124,122,124,122,246
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,41,35,41,35,76
CAMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,469,591,469,591,1060
CAPINOTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,105,118,105,118,223
CAQUIAVIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,35,37,35,37,72
CARACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,131,149,131,149,280
CARANAVI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,320,278,320,278,598
CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
CARAPARI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,261,244,261,244,505
CARIPUYO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,19,22,19,22,41
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,9,5,9,5,14
CATACORA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,12,5,12,5,17
CHACARILLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,3,7,3,7,10
CHALLAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,106,77,106,77,183
CHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,13,36,13,36,49
CHARAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,84,103,84,103,187
CHARAÑA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,15,12,15,12,27
CHAYANTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,61,70,61,70,131
CHIMORE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,33,31,33,31,64
CHIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,3,1,3,1,4
CHOQUE COTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,37,54,37,54,91
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,55,30,55,30,85
CHUMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,53,65,53,65,118
CLIZA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,54,46,54,46,100
COBIJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,330,281,330,281,611
COCHABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,3581,3550,3581,3550,7131
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,3,9,3,9,12
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,162,173,162,173,335
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,70,59,70,59,129
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,3,3,3,3,6
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,37,48,37,48,85
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,22,24,22,24,46
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,94,92,94,92,186
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,25,28,25,28,53
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,31,35,31,35,66
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,8,4,8,4,12
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,95,87,95,87,182
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,11,11,11,11,22
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,20,121,20,121,141
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,32,18,32,18,50
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,54,47,54,47,101
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,35,29,35,29,64
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,110,122,110,122,232
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,45,49,45,49,94
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,177,183,177,183,360
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,88,71,88,71,159
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,139,111,139,111,250
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,6,1,6,1,7
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,44,41,44,41,85
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,103,95,103,95,198
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,150,162,150,162,312
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,17,20,17,20,37
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,23,18,23,18,41
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,3716,3793,3716,3793,7509
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,31,19,31,19,50
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,65,61,65,61,126
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,62,92,62,92,154
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,175,184,175,184,359
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,22,36,22,36,58
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,263,229,263,229,492
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,72,66,72,66,138
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,2,0,2,0,2
ESMERALDA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,14,14,14,14,28
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,19,19,19,19,38
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,12,17,12,17,29
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,52,67,52,67,119
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,76,57,76,57,133
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,93,77,93,77,170
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,20,15,20,15,35
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,44,37,44,37,81
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,15,23,15,23,38
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,313,311,313,311,624
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,129,139,129,139,268
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,71,88,71,88,159
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,13,16,13,16,29
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,30,21,30,21,51
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,348,362,348,362,710
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,35,39,35,39,74
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,20,16,20,16,36
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,23,11,23,11,34
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,57,53,57,53,110
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,93,111,93,111,204
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,32,35,32,35,67
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,40,35,40,35,75
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,46,48,46,48,94
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,87,84,87,84,171
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,45,50,45,50,95
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,72,83,72,83,155
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,195,164,195,164,359
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,5010,4973,5010,4973,9983
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,1,2,1,2,3
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,87,106,87,106,193
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,33,29,33,29,62
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,36,37,36,37,73
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,14,18,14,18,32
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,112,125,112,125,237
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,32,26,32,26,58
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,11,10,11,10,21
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,45,34,45,34,79
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,18,23,18,23,41
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,84,102,84,102,186
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,71,76,71,76,147
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,44,52,44,52,96
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,44,34,44,34,78
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,126,117,126,117,243
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,104,96,104,96,200
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,51,53,51,53,104
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,35,47,35,47,82
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,121,106,121,106,227
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,10,10,10,10,20
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,180,186,180,186,366
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,286,346,286,346,632
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,1000,1116,1000,1116,2116
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,24,13,24,13,37
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,31,33,31,33,64
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,6,13,6,13,19
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,7,6,7,6,13
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,62,92,62,92,154
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,136,162,136,162,298
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,20,26,20,26,46
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,2082,2083,2082,2083,4165
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,299,269,299,269,568
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,92,97,92,97,189
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,54,65,54,65,119
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,135,126,135,126,261
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,89,94,89,94,183
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,11,23,11,23,34
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,39,44,39,44,83
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,22,21,22,21,43
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,10,17,10,17,27
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,31,23,31,23,54
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,40,44,40,44,84
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,29,31,29,31,60
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,71,64,71,64,135
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,35,27,35,27,62
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,11,11,11,11,22
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,39,36,39,36,75
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,41,41,41,41,82
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,153,151,153,151,304
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,124,123,124,123,247
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,120,148,120,148,268
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,45,42,45,42,87
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2006-08-01,27,24,27,24,51
