municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-07-01,1,1,1,1,2
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-07-01,14,7,14,7,21
YOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-07-01,1,3,1,3,4
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2006-07-01,10,1,10,1,11
YUNCHARA,consulta externa,repetidas en personas de 5 a 14 anos,2006-07-01,16,12,16,12,28
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,12,12,12,12,24
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,6,13,6,13,19
ALCALA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,3,0,3,3
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,3,3,3,6
ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,10,3,10,13
ANTEQUERA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,7,3,7,10
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,3,0,3,3
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,6,2,6,2,8
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,1,3,1,4
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,4,4,4,8
ARQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,3,4,3,7
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,9,12,9,12,21
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,27,40,27,40,67
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,10,8,10,8,18
AYO AYO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,2,1,2,3
BATALLAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,3,2,3,5
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,8,5,8,13
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,3,1,3,4
BELEN DE URMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,2,0,2,2
BELLA FLOR,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,9,9,9,9,18
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,24,19,24,19,43
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,6,1,6,7
BOLPEBRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,1,2,1,3
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,6,3,6,9
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,6,2,6,2,8
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,40,39,40,39,79
CAIROMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
"CAIZA ""D""",consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
CALACOTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
CALAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,2,4,2,6
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,2,4,2,6
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,2,2,2,4
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,63,81,63,81,144
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,11,8,11,8,19
CAQUIAVIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,25,24,25,24,49
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,20,16,20,16,36
CATACORA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,31,48,31,48,79
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,8,5,8,13
CHARAÑA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,2,1,2,3
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
CHOQUE COTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,10,8,10,8,18
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,124,127,124,127,251
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,21,21,21,21,42
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2002,1699,2002,1699,3701
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,26,16,26,16,42
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,13,1,13,1,14
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,1,5,1,6
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
COLQUENCHA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,1,2,1,3
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,8,6,8,6,14
CONCEPCION,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,2,1,2,3
COPACABANA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,0,2,0,2
CORIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,2,0,2,2
CORO CORO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,11,12,11,12,23
CORQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,6,9,6,9,15
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,13,8,13,8,21
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,7,3,7,10
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,7,9,7,9,16
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,2,2,2,4
CULPINA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,1,2,1,3
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1147,903,1147,903,2050
EL PUENTE(STC),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
EL PUENTE(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,4,1,4,5
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,41,46,41,46,87
EL VILLAR,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,44,52,44,52,96
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,3,5,3,8
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
EXALTACION,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,1,3,1,4
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,6,2,6,2,8
FILADELFIA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,15,18,15,18,33
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,0,5,0,5
GUANAY,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
GUAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,1,2,1,3
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,41,74,41,74,115
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,7,11,7,11,18
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,0,2,0,2
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
HUACHACALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,8,4,8,12
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,166,165,166,165,331
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
HUAYLLAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
ICHOCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
ICLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,3,2,3,5
INCAHUASI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,4,0,4,4
INGAVI (HUMAITA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,1,3,1,4
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,5,0,5,5
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,1,5,1,6
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,3,0,3,3
LA ASUNTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,5,3,5,8
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,7,14,7,14,21
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2015,2116,2015,2116,4131
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,4,1,4,5
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,4,0,4,4
LICOMA PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,18,18,18,18,36
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,2,0,2,2
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,1,5,1,6
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,15,4,15,19
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,27,2,27,29
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,21,10,21,10,31
MALLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,4,2,4,6
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,10,3,10,13
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,0,2,0,2
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,0,2,0,2
MOCOMOCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,0,4,0,4
MOJOCOYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,2,2,2,4
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,17,34,17,34,51
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,335,378,335,378,713
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,6,6,6,6,12
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,51,47,51,47,98
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
OCURI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,5,1,5,6
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,503,566,503,566,1069
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,5,2,5,7
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,1,3,1,4
PAILON,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,2,0,2,2
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,4,1,4,5
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,8,0,8,0,8
PAMPA GRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
PAPEL PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
PATACAMAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,3,0,3,3
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,2,2,2,4
POCOATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,5,1,5,6
POJO (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
PORCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,1,2,1,3
POROMA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,1,2,1,3
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,6,3,6,3,9
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,13,3,13,3,16
PORVENIR,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
POSTRER VALLE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,310,424,310,424,734
PUCARA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,2,0,2,2
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,1,2,1,3
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
PUERTO CARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,0,3,0,3
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,2,2,2,4
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,10,10,10,10,20
PUERTO RICO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,1,2,1,3
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,12,19,12,19,31
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,23,16,23,16,39
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,4,1,4,5
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,35,33,35,33,68
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,18,7,18,7,25
QUIME,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,3,0,3,3
QUIRUSILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,7,4,7,4,11
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,21,72,21,72,93
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,20,12,20,12,32
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,20,11,20,11,31
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,60,41,60,41,101
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
SAN AGUSTIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,9,1,9,1,10
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,2,1,2,3
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,0,2,0,2
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,6,4,6,10
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,35,30,35,30,65
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,7,3,7,3,10
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,13,3,13,16
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,25,22,25,22,47
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,21,22,21,22,43
SAN JAVIER(BNI),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,3,2,3,5
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,5,4,5,9
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,0,2,0,2
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,27,22,27,22,49
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,13,10,13,10,23
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,2,5,2,7
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,3,3,3,6
SAN MATIAS,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,9,8,9,8,17
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,8,10,8,10,18
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,38,0,38,38
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
SAN RAFAEL,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,4,3,4,7
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,9,11,9,11,20
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,1,4,1,5
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,26,22,26,22,48
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2193,2905,2193,2905,5098
SANTA ROSA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,0,5,0,5
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,5,3,5,8
SENA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
SIPE SIPE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,4,4,4,8
SOPACHUY,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
SORACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,1,2,1,3
SUCRE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,853,785,853,785,1638
TACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
TACOBAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
TAHUA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
TAPACARI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,16,6,16,6,22
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,5,5,5,10
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,10,15,10,15,25
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,224,245,224,245,469
TARVITA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,1,2,1,3
TEOPONTE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,0,3,0,3
TINGUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,0,3,0,3
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,2,0,2,0,2
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,19,16,19,16,35
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,24,35,24,35,59
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,0,1,0,1
TOLEDO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,3,5,3,5,8
TOMAVE,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,1,0,1,1
TOMINA,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,5,2,5,2,7
TORO TORO,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,1,1,1,2
TOTORA(CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,1,4,1,4,5
TOTORA(ORR),consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,4,0,4,0,4
TRIGAL,consulta externa,repetidas en personas de 5 a 14 anos,2006-08-01,0,2,0,2,2
