municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
PAZÑA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,73,142,73,142,215
PELECHUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,122,124,122,124,246
POCOATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,226,377,226,377,603
POCONA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,93,128,93,128,221
POJO (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,42,146,42,146,188
POOPO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,57,76,57,76,133
PORCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,102,183,102,183,285
POROMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,237,608,237,608,845
PORONGO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,154,268,154,268,422
PORTACHUELO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,187,592,187,592,779
PORVENIR,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,144,141,144,141,285
POSTRER VALLE,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,53,79,53,79,132
POTOSI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,19894,7560,19894,7560,27454
PRESTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,117,343,117,343,460
PUCARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,58,75,58,75,133
PUCARANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,108,219,108,219,327
PUERTO ACOSTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,310,397,310,397,707
PUERTO CARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,145,187,145,187,332
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,71,142,71,142,213
PUERTO PEREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,67,78,67,78,145
PUERTO QUIJARRO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,376,569,376,569,945
PUERTO RICO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,115,178,115,178,293
PUERTO SILES,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,23,65,23,65,88
PUERTO SUAREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,140,431,140,431,571
PUERTO VILLARROEL,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,468,791,468,791,1259
PUNA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,386,850,386,850,1236
PUNATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,254,583,254,583,837
QUIABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,39,78,39,78,117
QUILLACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,268,564,268,564,832
QUIME,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,213,139,213,139,352
QUIRUSILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,21,31,21,31,52
RAVELO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,159,296,159,296,455
REYES,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,128,241,128,241,369
RIBERALTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,848,1514,848,1514,2362
ROBORE,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,357,595,357,595,952
RURRENABAQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,153,357,153,357,510
SABAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,58,72,58,72,130
SACABA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,550,1323,550,1323,1873
SACABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,27,27,27,27,54
SACACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,235,457,235,457,692
SAIPINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,131,217,131,217,348
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,158,309,158,309,467
SAMAIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,98,107,98,107,205
SAN AGUSTIN,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,31,60,31,60,91
SAN ANDRES,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,126,250,126,250,376
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,54,110,54,110,164
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,30,45,30,45,75
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,36,88,36,88,124
SAN BENITO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,52,143,52,143,195
SAN BORJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,159,401,159,401,560
SAN BUENA VENTURA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,128,187,128,187,315
SAN CARLOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,237,787,237,787,1024
SAN IGNACIO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,347,639,347,639,986
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,630,1331,630,1331,1961
SAN JAVIER(BNI),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,31,92,31,92,123
SAN JAVIER(STC),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,95,218,95,218,313
SAN JOAQUIN,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,81,135,81,135,216
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,216,370,216,370,586
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,142,223,142,223,365
SAN JULIAN,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,799,1501,799,1501,2300
SAN LORENZO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,65,155,65,155,220
SAN LORENZO(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,265,682,265,682,947
SAN LUCAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,451,1086,451,1086,1537
SAN MATIAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,87,204,87,204,291
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,72,183,72,183,255
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,73,131,73,131,204
SAN PEDRO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,324,535,324,535,859
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,181,312,181,312,493
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,37,51,37,51,88
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,3,7,3,7,10
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,44,33,44,33,77
SAN PEDRO(PND),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,8,14,8,14,22
SAN RAFAEL,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,70,129,70,129,199
SAN RAMON,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,61,176,61,176,237
SAN RAMON,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,126,226,126,226,352
SANTA ANA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,117,244,117,244,361
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,15355,33376,15355,33376,48731
SANTA ROSA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,37,175,37,175,212
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,217,549,217,549,766
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,32,38,32,38,70
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,65,96,65,96,161
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,15,36,15,36,51
SANTIVAÑES,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,53,123,53,123,176
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,18,52,18,52,70
SAPAHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,107,147,107,147,254
SENA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,108,199,108,199,307
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,90,133,90,133,223
SICAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,8,31,8,31,39
SIPE SIPE,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,80,378,80,378,458
SOPACHUY,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,107,317,107,317,424
SORACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,59,83,59,83,142
SORATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,174,255,174,255,429
SUCRE,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,8261,16681,8261,16681,24942
TACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,5,32,5,32,37
TACACOMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,63,111,63,111,174
TACOBAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,66,132,66,132,198
TACOPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,93,154,93,154,247
TAHUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,7,25,7,25,32
TAPACARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,179,390,179,390,569
TARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,371,660,371,660,1031
TARACO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,20,21,20,21,41
TARATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,56,70,56,70,126
TARIJA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,2950,5964,2950,5964,8914
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,273,701,273,701,974
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,170,190,170,190,360
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,47,145,47,145,192
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,177,458,177,458,635
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,91,178,91,178,269
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,99,343,99,343,442
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,359,435,359,435,794
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,24,55,24,55,79
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,9,43,9,43,52
TODOS SANTOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,2,0,2,0,2
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,31,64,31,64,95
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,105,152,105,152,257
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,141,272,141,272,413
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,224,396,224,396,620
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,129,274,129,274,403
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,76,98,76,98,174
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,52,64,52,64,116
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,30,61,30,61,91
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,1016,2526,1016,2526,3542
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,1456,2537,1456,2537,3993
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,111,133,111,133,244
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,30,64,30,64,94
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,434,822,434,822,1256
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,192,464,192,464,656
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,44,89,44,89,133
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,605,683,605,683,1288
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,113,209,113,209,322
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,636,1071,636,1071,1707
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,497,847,497,847,1344
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,16,37,16,37,53
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,434,678,434,678,1112
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,30,57,30,57,87
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,39,99,39,99,138
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,220,467,220,467,687
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,1080,1749,1080,1749,2829
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,239,515,239,515,754
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,1616,3431,1616,3431,5047
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,121,234,121,234,355
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,192,364,192,364,556
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,15,43,15,43,58
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,470,807,470,807,1277
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,34,73,34,73,107
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,1835,2921,1835,2921,4756
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,78,170,78,170,248
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,273,453,273,453,726
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,1635,2626,1635,2626,4261
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,115,198,115,198,313
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,128,212,128,212,340
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,97,199,97,199,296
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-07-01,232,468,232,468,700
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,99,203,99,203,302
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,436,722,436,722,1158
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,52,77,52,77,129
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,161,455,161,455,616
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,78,316,78,316,394
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,105,244,105,244,349
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,85,155,85,155,240
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,17,20,17,20,37
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,40,79,40,79,119
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,148,305,148,305,453
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,61,87,61,87,148
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,44,80,44,80,124
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,37,70,37,70,107
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,117,197,117,197,314
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,252,436,252,436,688
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,726,754,726,754,1480
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,99,129,99,129,228
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,68,126,68,126,194
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,57,102,57,102,159
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,157,445,157,445,602
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,316,848,316,848,1164
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,92,154,92,154,246
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,77,81,77,81,158
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,13,25,13,25,38
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,79,89,79,89,168
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,210,183,210,183,393
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,844,1106,844,1106,1950
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,486,1023,486,1023,1509
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,44,84,44,84,128
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,87,124,87,124,211
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,109,139,109,139,248
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,199,284,199,284,483
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,737,749,737,749,1486
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,138,260,138,260,398
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,207,311,207,311,518
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,104,206,104,206,310
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,67,103,67,103,170
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,75,150,75,150,225
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,315,673,315,673,988
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,120,197,120,197,317
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,1012,2105,1012,2105,3117
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,226,294,226,294,520
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,86,106,86,106,192
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,140,193,140,193,333
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,1100,1450,1100,1450,2550
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,2,6,2,6,8
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,184,277,184,277,461
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,74,183,74,183,257
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,18,59,18,59,77
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,8,25,8,25,33
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,5,12,5,12,17
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,242,455,242,455,697
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,70,122,70,122,192
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,146,340,146,340,486
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,32,35,32,35,67
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,158,420,158,420,578
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2006-08-01,137,173,137,173,310
