,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
NACEBE (SANTA ROSA DEL ABUNA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,0,2,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,1,0,0,1
OCURI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,1,3,2,6
OKINAWA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,10,1,5,17
OMEREQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,4,4,4,4,16
ORURO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,92,105,12,11,220
PADCAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,9,4,3,2,18
PADILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,5,0,2,0,7
PAILON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,11,9,53,35,108
PALOS BLANCOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,20,14,16,20,70
PAMPA GRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,1,0,0,2
PAPEL PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,0,0,3,4
PASORAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,0,1,0,4
PATACAMAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,6,2,5,4,17
PAZÑA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,0,2,0,4
PELECHUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,5,3,3,14
POCOATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,4,9,8,24
POCONA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,5,6,4,18
POJO (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,4,5,2,14
POOPO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,1,0,2,6
PORCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,5,1,0,8
POROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,1,2,6,9
PORONGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,5,7,2,2,16
PORTACHUELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,10,16,1,0,27
PORVENIR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,0,5,2,9
POSTRER VALLE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,1,0,0,1
POTOSI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,88,84,32,19,223
PRESTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,3,3,4,11
PUCARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,0,0,0,1
PUCARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,9,8,3,6,26
PUERTO ACOSTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,2,0,2,6
PUERTO CARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,2,3,3,10
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,7,2,4,1,14
PUERTO PEREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,1,0,1,2
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,11,4,15,9,39
PUERTO RICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,1,0,3,5
PUERTO SUAREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,16,19,6,8,49
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,17,22,46,32,117
PUNA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,2,8,9,20
PUNATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,18,18,16,11,63
QUIABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,0,2,2,4
QUILLACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,37,46,72,77,232
QUIRUSILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,1,0,1,3
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,2,4,2,10
RAVELO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,1,6,4,14
REYES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,0,0,0,3
RIBERALTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,27,26,5,4,62
ROBORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,11,9,4,4,28
RURRENABAQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,4,4,4,6,18
SABAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,1,0,0,1
SACABA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,61,46,63,63,233
SACABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,1,0,0,3
SACACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,8,7,15,7,37
SAIPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,7,0,5,4,16
SALINAS DE GARCI MENDOZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,2,5,5,13
SAMAIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,6,6,1,6,19
SAN ANDRES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,6,4,1,12
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,1,1,1,4
SAN ANTONIO DE ESMORUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,2,0,2,6
SAN BENITO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,6,5,9,6,26
SAN BORJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,15,23,18,17,73
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,2,7,4,13
SAN CARLOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,12,7,3,2,24
SAN IGNACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,7,9,2,3,21
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,32,30,22,4,88
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,5,3,6,16
SAN JAVIER(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,10,6,7,5,28
SAN JOAQUIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,5,1,3,1,10
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,9,19,9,9,46
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,1,4,2,10
SAN JULIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,27,28,7,5,67
SAN LORENZO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,3,5,0,11
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,14,11,3,5,33
SAN LUCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,17,11,7,3,38
SAN MATIAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,6,6,5,12,29
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,5,7,1,15
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,0,0,1,2
SAN PEDRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,12,7,3,4,26
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,6,6,21,17,50
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,0,0,0,1
SAN PEDRO DE MACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,4,6,4,6,20
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,0,0,1,1
SAN PEDRO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,0,4,4,8
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,4,4,4,14
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,1,3,4,10
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,5,7,3,2,17
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,2,5,5,14
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,889,843,125,125,1982
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,6,0,2,10
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,8,4,2,17
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,1,0,0,2
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,3,2,1,8
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,2,2,0,4
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,7,3,1,0,11
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,0,0,1,1
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,2,8,4,14
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,4,3,8,7,22
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,6,13,7,12,38
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,8,6,2,1,17
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,2,2,0,6
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,11,12,19,23,65
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,0,2,0,3
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,0,1,0,3
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,6,1,4,14
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,159,137,89,87,472
TACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,0,0,1,2
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,1,0,0,4
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,2,3,2,8
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,0,2,2,4
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,4,10,4,21
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,4,1,3,10
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,1,0,0,1
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,6,7,0,16
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,84,64,35,32,215
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,2,1,2,7
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,3,4,3,13
TIAHUANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,7,4,4,3,18
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,3,2,6,14
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,1,3,2,8
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,19,24,23,20,86
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,1,17,16,36
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,0,0,0,1
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,2,4,2,9
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,4,2,7,9,22
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,0,2,1,3
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,1,0,2,3
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,2,2,2,7
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,3,3,4,10
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,4,2,1,1,8
TRIGAL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,0,1,0,1
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,35,37,18,22,112
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,18,11,5,7,41
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,4,0,0,4
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,3,2,2,7
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,9,10,5,4,28
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,3,4,2,12
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,7,0,0,0,7
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,7,7,1,0,15
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,4,5,0,3,12
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,13,10,1,2,26
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,15,14,1,3,33
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,0,0,4,6
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,5,8,5,6,24
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,14,28,10,10,62
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,0,4,0,4
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,5,0,5,3,13
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,5,1,3,10
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,48,47,40,42,177
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,1,3,2,8
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,23,20,8,6,57
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,21,13,32,15,81
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,4,2,1,10
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,0,0,0,1,1
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,92,78,28,41,239
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,0,3,3,7
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,35,43,19,28,125
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,2,1,0,4
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,1,0,0,2
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,12,11,25,25,73
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,2,2,0,3,7
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,3,3,2,1,9
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,2,3,6,12
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-07-01,1,0,3,1,5
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,1,1,2,4
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,6,7,1,2,16
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,11,8,2,1,22
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,8,4,4,9,25
ALALAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,1,0,4,5
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,1,2,0,3
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,3,5,4,1,13
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,4,0,2,1,7
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,0,0,1,1
ANTEQUERA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,1,0,0,2
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,0,3,2,6
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,6,2,8,6,22
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,0,1,1,2
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,3,2,1,7
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,6,9,7,5,27
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,5,0,6,3,14
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,13,14,16,8,51
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,3,5,5,0,13
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,2,1,0,3
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,2,2,4,9
AYO AYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,1,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,6,12,10,5,33
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,3,3,6,4,16
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,6,8,2,1,17
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,2,1,0,0,3
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,0,1,0,1
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,0,0,1,1
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,2,2,2,3,9
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,14,10,3,3,30
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,8,13,3,9,33
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,0,1,0,1
BOLPEBRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,2,0,1,3
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,4,2,2,1,9
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,12,5,0,1,18
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,16,19,12,12,59
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,2,7,1,0,10
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,2,2,0,1,5
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,2,6,0,2,10
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,0,0,1,1
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,3,4,3,3,13
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,2,2,3,3,10
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,0,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,23,18,13,8,62
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,3,10,3,4,20
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,1,4,3,9
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,3,8,4,5,20
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,16,10,5,6,37
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,8,4,1,4,17
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,3,1,2,7
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,6,3,5,14
CATACORA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,0,0,1,1
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,2,8,2,4,16
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,4,4,0,1,9
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,9,10,33,29,81
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,4,5,1,2,12
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,7,11,6,7,31
CHIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,1,1,0,2
CHOQUE COTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,0,0,1,1,2
CHUA COCANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,1,1,2,5
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,4,7,0,3,14
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,0,1,3,5
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,1,0,5,2,8
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,9,5,5,2,21
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,4,4,5,9,22
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,19,21,27,27,94
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,5,5,4,8,22
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,201,207,90,82,580
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2023-08-01,9,9,18,22,58
