municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,4,4
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,20,20
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,16,16
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,8,8
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,144,144
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,5,5
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,15,15
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1,1
SAN ANTONIO DE ESMORUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,5,5
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,2,2
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,12,12
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,16,16
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,367,367
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,18,18
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,4,4
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,6,6
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,27,27
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,4,4
SAN PEDRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1,1
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1,1
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,8,8
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,17,17
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,40,40
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,20,20
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1,1
SANTA ANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,24,24
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1767,1767
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,36,36
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,75,75
SANTIVAÑES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1,1
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,7,7
SAPAHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,82,82
SENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,8,8
SICAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1,1
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,134,134
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,2,2
SORACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,13,13
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,4,4
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,510,510
TACACOMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,52,52
TAPACARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,2,2
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,116,116
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,5,5
TEOPONTE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1,1
TIAWANACU,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1,1
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,2,2
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,31,31
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,15,15
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,14,14
TOLEDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,8,8
TOMAVE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,70,70
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,273,273
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,6,6
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,43,43
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,30,30
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,10,10
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,56,56
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,3,3
URUBICHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,2,2
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,2,2
VACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,14,14
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,15,15
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,200,200
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,166,166
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1,1
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,19,19
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,131,131
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,1,1
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,36,36
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,11,11
VITICHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,36,36
WALDO BALLIVIAN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,3,3
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,69,69
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,45,45
YAMPARAEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,9,9
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,17,17
YOTALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-08-01,3,3
ACHACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,58,58
ACHOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,86,86
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,34,34
ANTEQUERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,2,2
ANZALDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,3,3
APOLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,4,4
ARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,9,9
ARBIETO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,2,2
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,30,30
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,45,45
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,9,9
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,3,3
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,15,15
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,6,6
BOYUIBE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,18,18
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,36,36
"CAIZA ""D""",consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
CAJUATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,4,4
CALAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,63,63
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,3,3
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,45,45
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,60,60
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,69,69
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,11,11
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,69,69
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,3,3
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,23,23
CHIMORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,9,9
CHUMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,21,21
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,55,55
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1695,1695
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,83,83
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,22,22
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,40,40
COLQUENCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,12,12
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,2,2
CORIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,4,4
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,6,6
CORQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,34,34
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,9,9
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,3,3
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,44,44
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,71,71
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,548,548
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,85,85
EL VILLAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,5,5
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,21,21
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,2,2
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,10,10
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,34,34
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,5,5
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,6,6
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,75,75
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,2,2
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,22,22
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,3,3
INQUISIVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,2,2
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,4,4
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
LA ASUNTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,2,2
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,30,30
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,3095,3095
LAGUNILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,3,3
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,5,5
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,18,18
MACHACAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,67,67
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,13,13
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,9,9
MINEROS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,29,29
MOCOMOCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,9,9
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,38,38
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,21,21
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,7,7
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,5,5
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,687,687
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,375,375
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,4,4
PALCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,2,2
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,36,36
PATACAMAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,5,5
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,72,72
PELECHUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,83,83
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,11,11
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,27,27
POROMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,1,1
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,2,2
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,2,2
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,360,360
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,8,8
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,7,7
PUERTO PEREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,11,11
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,88,88
PUERTO RICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2007-09-01,8,8
