municipality,group,variable,month,Restauraciones,TOTAL
PADILLA,consultas odontologicas,restauraciones,2007-08-01,92,92
PAILON,consultas odontologicas,restauraciones,2007-08-01,115,115
PALCA,consultas odontologicas,restauraciones,2007-08-01,4,4
PALOS BLANCOS,consultas odontologicas,restauraciones,2007-08-01,143,143
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2007-08-01,36,36
PAMPA GRANDE,consultas odontologicas,restauraciones,2007-08-01,56,56
PAPEL PAMPA,consultas odontologicas,restauraciones,2007-08-01,4,4
PASORAPA,consultas odontologicas,restauraciones,2007-08-01,80,80
PATACAMAYA,consultas odontologicas,restauraciones,2007-08-01,55,55
PAZÑA,consultas odontologicas,restauraciones,2007-08-01,48,48
PELECHUCO,consultas odontologicas,restauraciones,2007-08-01,1,1
POCOATA,consultas odontologicas,restauraciones,2007-08-01,20,20
POCONA,consultas odontologicas,restauraciones,2007-08-01,51,51
POJO (CBBA),consultas odontologicas,restauraciones,2007-08-01,31,31
POOPO,consultas odontologicas,restauraciones,2007-08-01,38,38
PORCO,consultas odontologicas,restauraciones,2007-08-01,24,24
POROMA,consultas odontologicas,restauraciones,2007-08-01,3,3
PORONGO,consultas odontologicas,restauraciones,2007-08-01,38,38
PORTACHUELO,consultas odontologicas,restauraciones,2007-08-01,26,26
POSTRER VALLE,consultas odontologicas,restauraciones,2007-08-01,65,65
POTOSI,consultas odontologicas,restauraciones,2007-08-01,838,838
PRESTO,consultas odontologicas,restauraciones,2007-08-01,8,8
PUCARA,consultas odontologicas,restauraciones,2007-08-01,13,13
PUCARANI,consultas odontologicas,restauraciones,2007-08-01,90,90
PUERTO ACOSTA,consultas odontologicas,restauraciones,2007-08-01,30,30
PUERTO CARABUCO,consultas odontologicas,restauraciones,2007-08-01,36,36
PUERTO GONZALO MORENO,consultas odontologicas,restauraciones,2007-08-01,18,18
PUERTO PEREZ,consultas odontologicas,restauraciones,2007-08-01,1,1
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2007-08-01,71,71
PUERTO RICO,consultas odontologicas,restauraciones,2007-08-01,29,29
PUERTO SUAREZ,consultas odontologicas,restauraciones,2007-08-01,85,85
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2007-08-01,466,466
PUNA,consultas odontologicas,restauraciones,2007-08-01,121,121
PUNATA,consultas odontologicas,restauraciones,2007-08-01,250,250
QUILLACOLLO,consultas odontologicas,restauraciones,2007-08-01,823,823
QUIME,consultas odontologicas,restauraciones,2007-08-01,140,140
QUIRUSILLAS,consultas odontologicas,restauraciones,2007-08-01,90,90
RAVELO,consultas odontologicas,restauraciones,2007-08-01,17,17
REYES,consultas odontologicas,restauraciones,2007-08-01,84,84
RIBERALTA,consultas odontologicas,restauraciones,2007-08-01,313,313
ROBORE,consultas odontologicas,restauraciones,2007-08-01,76,76
RURRENABAQUE,consultas odontologicas,restauraciones,2007-08-01,118,118
SABAYA,consultas odontologicas,restauraciones,2007-08-01,24,24
SACABA,consultas odontologicas,restauraciones,2007-08-01,407,407
SACACA,consultas odontologicas,restauraciones,2007-08-01,83,83
SAIPINA,consultas odontologicas,restauraciones,2007-08-01,143,143
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2007-08-01,35,35
SAMAIPATA,consultas odontologicas,restauraciones,2007-08-01,141,141
SAN AGUSTIN,consultas odontologicas,restauraciones,2007-08-01,4,4
SAN ANDRES DE MACHACA,consultas odontologicas,restauraciones,2007-08-01,16,16
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2007-08-01,28,28
SAN BENITO,consultas odontologicas,restauraciones,2007-08-01,55,55
SAN BORJA,consultas odontologicas,restauraciones,2007-08-01,149,149
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2007-08-01,32,32
SAN CARLOS,consultas odontologicas,restauraciones,2007-08-01,97,97
SAN IGNACIO,consultas odontologicas,restauraciones,2007-08-01,124,124
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2007-08-01,133,133
SAN JAVIER(STC),consultas odontologicas,restauraciones,2007-08-01,32,32
SAN JOAQUIN,consultas odontologicas,restauraciones,2007-08-01,9,9
SAN JUAN DE YAPACANI,consultas odontologicas,restauraciones,2007-08-01,49,49
SAN JULIAN,consultas odontologicas,restauraciones,2007-08-01,58,58
SAN LORENZO(PND),consultas odontologicas,restauraciones,2007-08-01,32,32
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2007-08-01,224,224
SAN LUCAS,consultas odontologicas,restauraciones,2007-08-01,130,130
SAN MATIAS,consultas odontologicas,restauraciones,2007-08-01,39,39
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2007-08-01,128,128
SAN PEDRO,consultas odontologicas,restauraciones,2007-08-01,54,54
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2007-08-01,10,10
SAN PEDRO DE CURAHUARA,consultas odontologicas,restauraciones,2007-08-01,55,55
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2007-08-01,2,2
SAN PEDRO(PND),consultas odontologicas,restauraciones,2007-08-01,18,18
SAN RAFAEL,consultas odontologicas,restauraciones,2007-08-01,28,28
SAN RAMON,consultas odontologicas,restauraciones,2007-08-01,34,34
SAN RAMON,consultas odontologicas,restauraciones,2007-08-01,50,50
SANTA ANA,consultas odontologicas,restauraciones,2007-08-01,52,52
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2007-08-01,6362,6362
SANTA ROSA,consultas odontologicas,restauraciones,2007-08-01,42,42
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2007-08-01,185,185
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2007-08-01,3,3
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2007-08-01,141,141
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2007-08-01,20,20
SANTIVAÑES,consultas odontologicas,restauraciones,2007-08-01,8,8
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2007-08-01,10,10
SAPAHAQUI,consultas odontologicas,restauraciones,2007-08-01,67,67
SENA,consultas odontologicas,restauraciones,2007-08-01,17,17
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2007-08-01,39,39
SICAYA,consultas odontologicas,restauraciones,2007-08-01,11,11
SIPE SIPE,consultas odontologicas,restauraciones,2007-08-01,440,440
SOPACHUY,consultas odontologicas,restauraciones,2007-08-01,65,65
SORACACHI,consultas odontologicas,restauraciones,2007-08-01,32,32
SORATA,consultas odontologicas,restauraciones,2007-08-01,8,8
SUCRE,consultas odontologicas,restauraciones,2007-08-01,3239,3239
TACACOMA,consultas odontologicas,restauraciones,2007-08-01,73,73
TACOPAYA,consultas odontologicas,restauraciones,2007-08-01,16,16
TAHUA,consultas odontologicas,restauraciones,2007-08-01,5,5
TAPACARI,consultas odontologicas,restauraciones,2007-08-01,40,40
TARABUCO,consultas odontologicas,restauraciones,2007-08-01,81,81
TARACO,consultas odontologicas,restauraciones,2007-08-01,5,5
TARATA,consultas odontologicas,restauraciones,2007-08-01,45,45
TARIJA,consultas odontologicas,restauraciones,2007-08-01,1486,1486
TARVITA,consultas odontologicas,restauraciones,2007-08-01,28,28
TEOPONTE,consultas odontologicas,restauraciones,2007-08-01,64,64
TIAWANACU,consultas odontologicas,restauraciones,2007-08-01,64,64
TIPUANI,consultas odontologicas,restauraciones,2007-08-01,45,45
TIQUIPAYA,consultas odontologicas,restauraciones,2007-08-01,370,370
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2007-08-01,690,690
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,restauraciones,2007-08-01,3,3
TOCO,consultas odontologicas,restauraciones,2007-08-01,67,67
TOLATA,consultas odontologicas,restauraciones,2007-08-01,63,63
TOLEDO,consultas odontologicas,restauraciones,2007-08-01,158,158
TOMAVE,consultas odontologicas,restauraciones,2007-08-01,48,48
TOMINA,consultas odontologicas,restauraciones,2007-08-01,55,55
TORO TORO,consultas odontologicas,restauraciones,2007-08-01,21,21
TOTORA(CBBA),consultas odontologicas,restauraciones,2007-08-01,49,49
TOTORA(ORR),consultas odontologicas,restauraciones,2007-08-01,8,8
TRIGAL,consultas odontologicas,restauraciones,2007-08-01,26,26
TRINIDAD,consultas odontologicas,restauraciones,2007-08-01,272,272
TUPIZA,consultas odontologicas,restauraciones,2007-08-01,245,245
TURCO,consultas odontologicas,restauraciones,2007-08-01,47,47
UMALA,consultas odontologicas,restauraciones,2007-08-01,32,32
UNCIA,consultas odontologicas,restauraciones,2007-08-01,154,154
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2007-08-01,174,174
URUBICHA,consultas odontologicas,restauraciones,2007-08-01,19,19
UYUNI,consultas odontologicas,restauraciones,2007-08-01,18,18
VACAS,consultas odontologicas,restauraciones,2007-08-01,65,65
VALLEGRANDE,consultas odontologicas,restauraciones,2007-08-01,217,217
VIACHA,consultas odontologicas,restauraciones,2007-08-01,271,271
VILLA MONTES,consultas odontologicas,restauraciones,2007-08-01,198,198
VILLA SERRANO,consultas odontologicas,restauraciones,2007-08-01,72,72
VILLA TUNARI,consultas odontologicas,restauraciones,2007-08-01,489,489
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2007-08-01,141,141
VILLAZON,consultas odontologicas,restauraciones,2007-08-01,164,164
VINTO,consultas odontologicas,restauraciones,2007-08-01,107,107
VITICHI,consultas odontologicas,restauraciones,2007-08-01,17,17
WALDO BALLIVIAN,consultas odontologicas,restauraciones,2007-08-01,3,3
WARNES,consultas odontologicas,restauraciones,2007-08-01,306,306
YACO,consultas odontologicas,restauraciones,2007-08-01,4,4
YACUIBA,consultas odontologicas,restauraciones,2007-08-01,587,587
YAMPARAEZ,consultas odontologicas,restauraciones,2007-08-01,57,57
YANACACHI,consultas odontologicas,restauraciones,2007-08-01,16,16
YAPACANI,consultas odontologicas,restauraciones,2007-08-01,171,171
YOCALLA,consultas odontologicas,restauraciones,2007-08-01,17,17
YOTALA,consultas odontologicas,restauraciones,2007-08-01,31,31
YUNCHARA,consultas odontologicas,restauraciones,2007-08-01,6,6
ZUDAÑEZ,consultas odontologicas,restauraciones,2007-08-01,1,1
ACACIO,consultas odontologicas,restauraciones,2007-09-01,9,9
ACHACACHI,consultas odontologicas,restauraciones,2007-09-01,92,92
ACHOCALLA,consultas odontologicas,restauraciones,2007-09-01,68,68
AIQUILE,consultas odontologicas,restauraciones,2007-09-01,387,387
ALCALA,consultas odontologicas,restauraciones,2007-09-01,28,28
ANCORAIMES,consultas odontologicas,restauraciones,2007-09-01,50,50
ANDAMARCA,consultas odontologicas,restauraciones,2007-09-01,49,49
ANTEQUERA,consultas odontologicas,restauraciones,2007-09-01,68,68
ANZALDO,consultas odontologicas,restauraciones,2007-09-01,66,66
APOLO,consultas odontologicas,restauraciones,2007-09-01,33,33
ARAMPAMPA,consultas odontologicas,restauraciones,2007-09-01,20,20
ARANI,consultas odontologicas,restauraciones,2007-09-01,212,212
ARBIETO,consultas odontologicas,restauraciones,2007-09-01,14,14
ARQUE,consultas odontologicas,restauraciones,2007-09-01,22,22
ASCENCION DE GUARAYOS,consultas odontologicas,restauraciones,2007-09-01,36,36
ATOCHA,consultas odontologicas,restauraciones,2007-09-01,293,293
AYO AYO,consultas odontologicas,restauraciones,2007-09-01,56,56
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2007-09-01,49,49
AZURDUY,consultas odontologicas,restauraciones,2007-09-01,18,18
BATALLAS,consultas odontologicas,restauraciones,2007-09-01,48,48
BAURES,consultas odontologicas,restauraciones,2007-09-01,27,27
BELLA FLOR,consultas odontologicas,restauraciones,2007-09-01,13,13
BERMEJO,consultas odontologicas,restauraciones,2007-09-01,395,395
BETANZOS,consultas odontologicas,restauraciones,2007-09-01,81,81
BOLIVAR,consultas odontologicas,restauraciones,2007-09-01,29,29
BOLPEBRA,consultas odontologicas,restauraciones,2007-09-01,16,16
BOYUIBE,consultas odontologicas,restauraciones,2007-09-01,40,40
BUENA VISTA,consultas odontologicas,restauraciones,2007-09-01,35,35
CABEZAS,consultas odontologicas,restauraciones,2007-09-01,72,72
CAIROMA,consultas odontologicas,restauraciones,2007-09-01,2,2
"CAIZA ""D""",consultas odontologicas,restauraciones,2007-09-01,16,16
CAJUATA,consultas odontologicas,restauraciones,2007-09-01,6,6
CALACOTO,consultas odontologicas,restauraciones,2007-09-01,10,10
CALAMARCA,consultas odontologicas,restauraciones,2007-09-01,42,42
CAMARGO,consultas odontologicas,restauraciones,2007-09-01,167,167
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2007-09-01,32,32
CAMIRI,consultas odontologicas,restauraciones,2007-09-01,288,288
CAPINOTA,consultas odontologicas,restauraciones,2007-09-01,209,209
CAQUIAVIRI,consultas odontologicas,restauraciones,2007-09-01,4,4
CARACOLLO,consultas odontologicas,restauraciones,2007-09-01,59,59
CARANAVI,consultas odontologicas,restauraciones,2007-09-01,179,179
CARAPARI,consultas odontologicas,restauraciones,2007-09-01,126,126
CARIPUYO,consultas odontologicas,restauraciones,2007-09-01,22,22
CHALLAPATA,consultas odontologicas,restauraciones,2007-09-01,163,163
CHAQUI,consultas odontologicas,restauraciones,2007-09-01,14,14
CHARAGUA,consultas odontologicas,restauraciones,2007-09-01,81,81
CHAYANTA,consultas odontologicas,restauraciones,2007-09-01,46,46
CHIMORE,consultas odontologicas,restauraciones,2007-09-01,94,94
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2007-09-01,58,58
CHUMA,consultas odontologicas,restauraciones,2007-09-01,24,24
CLIZA,consultas odontologicas,restauraciones,2007-09-01,133,133
COBIJA,consultas odontologicas,restauraciones,2007-09-01,128,128
COCHABAMBA,consultas odontologicas,restauraciones,2007-09-01,12239,12239
COLCAPIRHUA,consultas odontologicas,restauraciones,2007-09-01,232,232
"COLCHA ""K""",consultas odontologicas,restauraciones,2007-09-01,4,4
COLOMI,consultas odontologicas,restauraciones,2007-09-01,67,67
COLPA BELGICA,consultas odontologicas,restauraciones,2007-09-01,70,70
COLQUECHACA,consultas odontologicas,restauraciones,2007-09-01,19,19
COLQUENCHA,consultas odontologicas,restauraciones,2007-09-01,35,35
COLQUIRI,consultas odontologicas,restauraciones,2007-09-01,86,86
COMARAPA,consultas odontologicas,restauraciones,2007-09-01,351,351
CONCEPCION,consultas odontologicas,restauraciones,2007-09-01,54,54
COPACABANA,consultas odontologicas,restauraciones,2007-09-01,12,12
CORIPATA,consultas odontologicas,restauraciones,2007-09-01,77,77
CORO CORO,consultas odontologicas,restauraciones,2007-09-01,59,59
COROICO,consultas odontologicas,restauraciones,2007-09-01,163,163
CORQUE,consultas odontologicas,restauraciones,2007-09-01,42,42
COTAGAITA,consultas odontologicas,restauraciones,2007-09-01,244,244
COTOCA,consultas odontologicas,restauraciones,2007-09-01,44,44
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,restauraciones,2007-09-01,42,42
CUEVO,consultas odontologicas,restauraciones,2007-09-01,13,13
CULPINA,consultas odontologicas,restauraciones,2007-09-01,62,62
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2007-09-01,22,22
CURVA,consultas odontologicas,restauraciones,2007-09-01,1,1
DESAGUADERO,consultas odontologicas,restauraciones,2007-09-01,15,15
EL ALTO,consultas odontologicas,restauraciones,2007-09-01,6088,6088
EL PUENTE(STC),consultas odontologicas,restauraciones,2007-09-01,12,12
EL PUENTE(TJA),consultas odontologicas,restauraciones,2007-09-01,75,75
EL TORNO,consultas odontologicas,restauraciones,2007-09-01,182,182
EL VILLAR,consultas odontologicas,restauraciones,2007-09-01,4,4
ENTRE RIOS,consultas odontologicas,restauraciones,2007-09-01,61,61
ENTRE RIOS,consultas odontologicas,restauraciones,2007-09-01,170,170
EUCALIPTUS,consultas odontologicas,restauraciones,2007-09-01,51,51
EUREKA (SANTOS MERCADO),consultas odontologicas,restauraciones,2007-09-01,77,77
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2007-09-01,96,96
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2007-09-01,93,93
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2007-09-01,28,28
GUANAY,consultas odontologicas,restauraciones,2007-09-01,124,124
GUAQUI,consultas odontologicas,restauraciones,2007-09-01,29,29
GUAYARAMERIN,consultas odontologicas,restauraciones,2007-09-01,353,353
GUTIERREZ,consultas odontologicas,restauraciones,2007-09-01,69,69
HUACARETA,consultas odontologicas,restauraciones,2007-09-01,76,76
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,restauraciones,2007-09-01,10,10
HUACHACALLA,consultas odontologicas,restauraciones,2007-09-01,12,12
HUANUNI,consultas odontologicas,restauraciones,2007-09-01,231,231
HUARACAJE,consultas odontologicas,restauraciones,2007-09-01,30,30
HUAYLLAMARCA,consultas odontologicas,restauraciones,2007-09-01,13,13
ICLA,consultas odontologicas,restauraciones,2007-09-01,58,58
INCAHUASI,consultas odontologicas,restauraciones,2007-09-01,57,57
INQUISIVI,consultas odontologicas,restauraciones,2007-09-01,9,9
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2007-09-01,13,13
IXIAMAS,consultas odontologicas,restauraciones,2007-09-01,36,36
JESUS DE MACHACA,consultas odontologicas,restauraciones,2007-09-01,144,144
LA ASUNTA,consultas odontologicas,restauraciones,2007-09-01,24,24
LA GUARDIA,consultas odontologicas,restauraciones,2007-09-01,272,272
LA PAZ,consultas odontologicas,restauraciones,2007-09-01,11024,11024
LAGUNILLAS,consultas odontologicas,restauraciones,2007-09-01,30,30
LAJA,consultas odontologicas,restauraciones,2007-09-01,24,24
LAS CARRERAS,consultas odontologicas,restauraciones,2007-09-01,46,46
LICOMA PAMPA,consultas odontologicas,restauraciones,2007-09-01,12,12
LLALLAGUA,consultas odontologicas,restauraciones,2007-09-01,163,163
LLICA,consultas odontologicas,restauraciones,2007-09-01,14,14
LORETO,consultas odontologicas,restauraciones,2007-09-01,1,1
LURIBAY,consultas odontologicas,restauraciones,2007-09-01,2,2
MACHACAMARCA,consultas odontologicas,restauraciones,2007-09-01,57,57
MACHARETI,consultas odontologicas,restauraciones,2007-09-01,26,26
MAGDALENA,consultas odontologicas,restauraciones,2007-09-01,123,123
MAIRANA,consultas odontologicas,restauraciones,2007-09-01,47,47
MAPIRI,consultas odontologicas,restauraciones,2007-09-01,170,170
MECAPACA,consultas odontologicas,restauraciones,2007-09-01,24,24
MINEROS,consultas odontologicas,restauraciones,2007-09-01,4,4
MIZQUE,consultas odontologicas,restauraciones,2007-09-01,138,138
MOCOMOCO,consultas odontologicas,restauraciones,2007-09-01,30,30
MOJOCOYA,consultas odontologicas,restauraciones,2007-09-01,30,30
