municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,19,19
BOLIVAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,27,27
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,39,39
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,77,77
"CAIZA ""D""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,43,43
CAJUATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,6,6
CALAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,16,16
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,177,177
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,78,78
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,457,457
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,89,89
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,94,94
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,639,639
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,30,30
CARIPUYO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,18,18
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,209,209
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,38,38
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,32,32
CHIMORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,6,6
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,8,8
CHUMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,86,86
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,294,294
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,6393,6393
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,136,136
COLLANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,13,13
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,30,30
COLPA BELGICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,4,4
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,49,49
COLQUENCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,12,12
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,185,185
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,99,99
COMBAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
COPACABANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,6,6
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,6,6
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,21,21
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,15,15
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,709,709
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,15,15
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,16,16
CUEVO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,38,38
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,50,50
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,93,93
DESAGUADERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2824,2824
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,22,22
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,9,9
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,151,151
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,4,4
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,45,45
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,20,20
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,87,87
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,21,21
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,150,150
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,54,54
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,76,76
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,28,28
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,10,10
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,252,252
HUARACAJE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,3,3
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,22,22
ICLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,58,58
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,3,3
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,57,57
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,21,21
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,7,7
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,67,67
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,10210,10210
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,21,21
LAS CARRERAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,4,4
LICOMA PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1,1
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,116,116
LLICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1,1
LORETO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1,1
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,78,78
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,12,12
MAGDALENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,37,37
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,78,78
MALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1,1
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,26,26
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,20,20
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,12,12
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,9,9
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,9,9
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,10,10
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,163,163
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,248,248
MORO MORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1,1
MOROCHATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,44,44
OCURI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,23,23
OMEREQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,18,18
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2631,2631
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,58,58
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,154,154
PAILON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,23,23
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,3,3
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,11,11
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,48,48
PASORAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,23,23
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,8,8
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,47,47
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,5,5
POCONA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,22,22
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,15,15
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,75,75
PORCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,42,42
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,14,14
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,7,7
PORVENIR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,2,2
POSTRER VALLE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,7,7
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1437,1437
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,3,3
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,5,5
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,53,53
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,45,45
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,13,13
PUERTO PEREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,21,21
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,9,9
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,63,63
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,35,35
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,3,3
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,125,125
QUIABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,6,6
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,413,413
QUIME,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,24,24
QUIRUSILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,18,18
RAVELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,17,17
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,34,34
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,75,75
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,51,51
RURRENABAQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,145,145
SABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,40,40
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,293,293
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,5,5
SAIPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,142,142
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,21,21
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,35,35
SAN ANDRES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1,1
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,28,28
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,1,1
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,111,111
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,12,12
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,73,73
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,82,82
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,473,473
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,23,23
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,9,9
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,35,35
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,138,138
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,33,33
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,12,12
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,157,157
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,44,44
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,6,6
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,23,23
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,64,64
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,75,75
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,9,9
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,32,32
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2007-08-01,118,118
