municipality,group,variable,month,Periodoncias,TOTAL
SAN RAFAEL,consultas odontologicas,periodoncias,2007-12-01,37,37
SAN RAMON,consultas odontologicas,periodoncias,2007-12-01,2,2
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2007-12-01,629,629
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2007-12-01,127,127
SANTIVAÑES,consultas odontologicas,periodoncias,2007-12-01,2,2
SENA,consultas odontologicas,periodoncias,2007-12-01,3,3
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2007-12-01,76,76
SICAYA,consultas odontologicas,periodoncias,2007-12-01,4,4
SIPE SIPE,consultas odontologicas,periodoncias,2007-12-01,56,56
SOPACHUY,consultas odontologicas,periodoncias,2007-12-01,1,1
SORACACHI,consultas odontologicas,periodoncias,2007-12-01,7,7
SORATA,consultas odontologicas,periodoncias,2007-12-01,51,51
SUCRE,consultas odontologicas,periodoncias,2007-12-01,138,138
TACOPAYA,consultas odontologicas,periodoncias,2007-12-01,6,6
TARABUCO,consultas odontologicas,periodoncias,2007-12-01,2,2
TARACO,consultas odontologicas,periodoncias,2007-12-01,2,2
TARATA,consultas odontologicas,periodoncias,2007-12-01,21,21
TARIJA,consultas odontologicas,periodoncias,2007-12-01,176,176
TARVITA,consultas odontologicas,periodoncias,2007-12-01,8,8
TIQUIPAYA,consultas odontologicas,periodoncias,2007-12-01,64,64
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2007-12-01,20,20
TOCO,consultas odontologicas,periodoncias,2007-12-01,20,20
TOMINA,consultas odontologicas,periodoncias,2007-12-01,17,17
TORO TORO,consultas odontologicas,periodoncias,2007-12-01,1,1
TRIGAL,consultas odontologicas,periodoncias,2007-12-01,4,4
TRINIDAD,consultas odontologicas,periodoncias,2007-12-01,44,44
TUPIZA,consultas odontologicas,periodoncias,2007-12-01,6,6
TURCO,consultas odontologicas,periodoncias,2007-12-01,1,1
UMALA,consultas odontologicas,periodoncias,2007-12-01,1,1
UNCIA,consultas odontologicas,periodoncias,2007-12-01,4,4
URIONDO (A. CONCEPCION),consultas odontologicas,periodoncias,2007-12-01,26,26
UYUNI,consultas odontologicas,periodoncias,2007-12-01,12,12
VACAS,consultas odontologicas,periodoncias,2007-12-01,13,13
VALLEGRANDE,consultas odontologicas,periodoncias,2007-12-01,5,5
VIACHA,consultas odontologicas,periodoncias,2007-12-01,54,54
VILLA MONTES,consultas odontologicas,periodoncias,2007-12-01,83,83
VILLA NUEVA (LOMA ALTA),consultas odontologicas,periodoncias,2007-12-01,2,2
VILLA RIVERO,consultas odontologicas,periodoncias,2007-12-01,3,3
VILLA SERRANO,consultas odontologicas,periodoncias,2007-12-01,1,1
VILLA TUNARI,consultas odontologicas,periodoncias,2007-12-01,111,111
VILLAZON,consultas odontologicas,periodoncias,2007-12-01,20,20
VINTO,consultas odontologicas,periodoncias,2007-12-01,10,10
WARNES,consultas odontologicas,periodoncias,2007-12-01,47,47
YACUIBA,consultas odontologicas,periodoncias,2007-12-01,70,70
YAPACANI,consultas odontologicas,periodoncias,2007-12-01,2,2
YOCALLA,consultas odontologicas,periodoncias,2007-12-01,3,3
YOTALA,consultas odontologicas,periodoncias,2007-12-01,3,3
YUNCHARA,consultas odontologicas,periodoncias,2007-12-01,3,3
ZUDAÑEZ,consultas odontologicas,periodoncias,2007-12-01,4,4
