municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,171,171
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,524,524
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,197,197
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,25,25
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,15,15
PASORAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,141,141
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,74,74
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,70,70
PELECHUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,36,36
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,105,105
POCONA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,89,89
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,28,28
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,81,81
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,79,79
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,846,846
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,89,89
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,91,91
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,180,180
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,1688,1688
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,251,251
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,274,274
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,279,279
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,183,183
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,176,176
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,36,36
PUERTO PEREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,5,5
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,298,298
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,246,246
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,211,211
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,325,325
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,439,439
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,369,369
QUIABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,27,27
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,430,430
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,233,233
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,315,315
RAVELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,39,39
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,177,177
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,656,656
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,274,274
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,171,171
SABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,65,65
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,541,541
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,73,73
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,252,252
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,254,254
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,240,240
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,38,38
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,24,24
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,33,33
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,43,43
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,52,52
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,337,337
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,81,81
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,274,274
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,333,333
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,197,197
SAN JAVIER(BNI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,34,34
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,39,39
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,184,184
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,8,8
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,86,86
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,36,36
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,43,43
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,2198,2198
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,269,269
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,55,55
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,340,340
SAN PABLO DE LIPEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,19,19
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,68,68
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,58,58
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,56,56
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,25,25
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,25,25
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,116,116
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,92,92
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,208,208
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,21,21
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,9987,9987
SANTA ROSA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,238,238
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,921,921
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,494,494
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,196,196
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,210,210
SANTIVAÑES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,18,18
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,173,173
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,231,231
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,194,194
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,101,101
SICAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,37,37
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,163,163
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,181,181
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,299,299
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,54,54
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,130368,130368
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,109,109
TACOPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,147,147
TAHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,47,47
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,122,122
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,620,620
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,22,22
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,111,111
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,2168,2168
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,62,62
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,88,88
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,345,345
TIPUANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,85,85
TIQUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,325,325
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,528,528
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,16,16
TOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,73,73
TOLATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,41,41
TOLEDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,283,283
TOMAVE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,78,78
TOMINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,176,176
TORO TORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,119,119
TOTORA(CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,129,129
TOTORA(ORR),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,15,15
TRIGAL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,139,139
TRINIDAD,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,1041,1041
TUPIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,369,369
TURCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,79,79
UMALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,16,16
UNCIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,655,655
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,1239,1239
URUBICHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,103,103
UYUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,269,269
VACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,2590,2590
VALLEGRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,623,623
VIACHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,329,329
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,573,573
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,199,199
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,119,119
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,746,746
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,2043,2043
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,364,364
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,62,62
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,8,8
WALDO BALLIVIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,14,14
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,375,375
YACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,56,56
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,911,911
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,212,212
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,47,47
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,216,216
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,93,93
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,84,84
YUNCHARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,168,168
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-08-01,43,43
ACACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,54,54
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,536,536
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,87,87
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,959,959
ALCALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,245,245
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,106,106
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,242,242
ANTEQUERA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,290,290
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,96,96
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,117,117
ARAMPAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,42,42
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,157,157
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,162,162
ARQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,29,29
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,65,65
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,640,640
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,59,59
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,151,151
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,451,451
AZURDUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,224,224
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,119,119
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,108,108
BELEN DE URMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,33,33
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,49,49
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2007-09-01,905,905
