municipality,group,variable,month,Endodoncias,TOTAL
GUAYARAMERIN,consultas odontologicas,endodoncias,2007-12-01,57,57
GUTIERREZ,consultas odontologicas,endodoncias,2007-12-01,21,21
HUACARETA,consultas odontologicas,endodoncias,2007-12-01,12,12
HUACHACALLA,consultas odontologicas,endodoncias,2007-12-01,7,7
HUANUNI,consultas odontologicas,endodoncias,2007-12-01,36,36
HUARACAJE,consultas odontologicas,endodoncias,2007-12-01,10,10
HUAYLLAMARCA,consultas odontologicas,endodoncias,2007-12-01,3,3
ICLA,consultas odontologicas,endodoncias,2007-12-01,23,23
INCAHUASI,consultas odontologicas,endodoncias,2007-12-01,1,1
INQUISIVI,consultas odontologicas,endodoncias,2007-12-01,3,3
IRUPANA (VILLA DE LANZA),consultas odontologicas,endodoncias,2007-12-01,3,3
IXIAMAS,consultas odontologicas,endodoncias,2007-12-01,6,6
JESUS DE MACHACA,consultas odontologicas,endodoncias,2007-12-01,5,5
LA GUARDIA,consultas odontologicas,endodoncias,2007-12-01,24,24
LA PAZ,consultas odontologicas,endodoncias,2007-12-01,1402,1402
LAGUNILLAS,consultas odontologicas,endodoncias,2007-12-01,4,4
LAJA,consultas odontologicas,endodoncias,2007-12-01,3,3
LAS CARRERAS,consultas odontologicas,endodoncias,2007-12-01,7,7
LICOMA PAMPA,consultas odontologicas,endodoncias,2007-12-01,2,2
LLALLAGUA,consultas odontologicas,endodoncias,2007-12-01,18,18
LLICA,consultas odontologicas,endodoncias,2007-12-01,2,2
MACHACAMARCA,consultas odontologicas,endodoncias,2007-12-01,11,11
MACHARETI,consultas odontologicas,endodoncias,2007-12-01,2,2
MAGDALENA,consultas odontologicas,endodoncias,2007-12-01,5,5
MAIRANA,consultas odontologicas,endodoncias,2007-12-01,2,2
MAPIRI,consultas odontologicas,endodoncias,2007-12-01,10,10
MINEROS,consultas odontologicas,endodoncias,2007-12-01,2,2
MIZQUE,consultas odontologicas,endodoncias,2007-12-01,4,4
MOJOCOYA,consultas odontologicas,endodoncias,2007-12-01,5,5
MONTEAGUDO,consultas odontologicas,endodoncias,2007-12-01,31,31
MONTERO,consultas odontologicas,endodoncias,2007-12-01,52,52
MOROCHATA,consultas odontologicas,endodoncias,2007-12-01,18,18
OCURI,consultas odontologicas,endodoncias,2007-12-01,6,6
OKINAWA,consultas odontologicas,endodoncias,2007-12-01,2,2
OMEREQUE,consultas odontologicas,endodoncias,2007-12-01,6,6
ORURO,consultas odontologicas,endodoncias,2007-12-01,779,779
PADCAYA,consultas odontologicas,endodoncias,2007-12-01,13,13
PADILLA,consultas odontologicas,endodoncias,2007-12-01,4,4
PAILON,consultas odontologicas,endodoncias,2007-12-01,8,8
PAMPA GRANDE,consultas odontologicas,endodoncias,2007-12-01,1,1
PASORAPA,consultas odontologicas,endodoncias,2007-12-01,1,1
PATACAMAYA,consultas odontologicas,endodoncias,2007-12-01,6,6
PAZÑA,consultas odontologicas,endodoncias,2007-12-01,15,15
PELECHUCO,consultas odontologicas,endodoncias,2007-12-01,2,2
POJO (CBBA),consultas odontologicas,endodoncias,2007-12-01,2,2
POOPO,consultas odontologicas,endodoncias,2007-12-01,10,10
PORONGO,consultas odontologicas,endodoncias,2007-12-01,5,5
PORTACHUELO,consultas odontologicas,endodoncias,2007-12-01,1,1
PORVENIR,consultas odontologicas,endodoncias,2007-12-01,4,4
POTOSI,consultas odontologicas,endodoncias,2007-12-01,244,244
PUCARA,consultas odontologicas,endodoncias,2007-12-01,1,1
PUCARANI,consultas odontologicas,endodoncias,2007-12-01,9,9
PUERTO ACOSTA,consultas odontologicas,endodoncias,2007-12-01,92,92
PUERTO CARABUCO,consultas odontologicas,endodoncias,2007-12-01,4,4
PUERTO PEREZ,consultas odontologicas,endodoncias,2007-12-01,1,1
PUERTO SUAREZ,consultas odontologicas,endodoncias,2007-12-01,20,20
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2007-12-01,88,88
PUNA,consultas odontologicas,endodoncias,2007-12-01,16,16
PUNATA,consultas odontologicas,endodoncias,2007-12-01,73,73
QUILLACOLLO,consultas odontologicas,endodoncias,2007-12-01,138,138
QUIME,consultas odontologicas,endodoncias,2007-12-01,2,2
QUIRUSILLAS,consultas odontologicas,endodoncias,2007-12-01,2,2
REYES,consultas odontologicas,endodoncias,2007-12-01,6,6
RIBERALTA,consultas odontologicas,endodoncias,2007-12-01,12,12
ROBORE,consultas odontologicas,endodoncias,2007-12-01,5,5
RURRENABAQUE,consultas odontologicas,endodoncias,2007-12-01,15,15
SACABA,consultas odontologicas,endodoncias,2007-12-01,83,83
SACABAMBA,consultas odontologicas,endodoncias,2007-12-01,10,10
SAIPINA,consultas odontologicas,endodoncias,2007-12-01,14,14
SALINAS DE GARCI MENDOZA,consultas odontologicas,endodoncias,2007-12-01,7,7
SAMAIPATA,consultas odontologicas,endodoncias,2007-12-01,16,16
SAN BENITO,consultas odontologicas,endodoncias,2007-12-01,21,21
SAN BUENA VENTURA,consultas odontologicas,endodoncias,2007-12-01,1,1
SAN CARLOS,consultas odontologicas,endodoncias,2007-12-01,20,20
SAN IGNACIO,consultas odontologicas,endodoncias,2007-12-01,18,18
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2007-12-01,41,41
SAN JAVIER(STC),consultas odontologicas,endodoncias,2007-12-01,1,1
SAN JOAQUIN,consultas odontologicas,endodoncias,2007-12-01,7,7
SAN JUAN DE YAPACANI,consultas odontologicas,endodoncias,2007-12-01,4,4
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2007-12-01,14,14
SAN LUCAS,consultas odontologicas,endodoncias,2007-12-01,20,20
SAN MATIAS,consultas odontologicas,endodoncias,2007-12-01,10,10
SAN MIGUEL DE VELASCO,consultas odontologicas,endodoncias,2007-12-01,10,10
SAN PEDRO,consultas odontologicas,endodoncias,2007-12-01,6,6
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2007-12-01,4,4
SAN RAFAEL,consultas odontologicas,endodoncias,2007-12-01,1,1
SAN RAMON,consultas odontologicas,endodoncias,2007-12-01,5,5
SAN RAMON,consultas odontologicas,endodoncias,2007-12-01,5,5
SANTA ANA,consultas odontologicas,endodoncias,2007-12-01,11,11
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2007-12-01,521,521
SANTA ROSA DEL SARA,consultas odontologicas,endodoncias,2007-12-01,10,10
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2007-12-01,4,4
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2007-12-01,1,1
SANTIVAÑES,consultas odontologicas,endodoncias,2007-12-01,29,29
SANTUARIO DE QUILLACAS,consultas odontologicas,endodoncias,2007-12-01,6,6
SAPAHAQUI,consultas odontologicas,endodoncias,2007-12-01,1,1
SENA,consultas odontologicas,endodoncias,2007-12-01,6,6
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2007-12-01,5,5
SIPE SIPE,consultas odontologicas,endodoncias,2007-12-01,68,68
SOPACHUY,consultas odontologicas,endodoncias,2007-12-01,10,10
SORACACHI,consultas odontologicas,endodoncias,2007-12-01,4,4
SORATA,consultas odontologicas,endodoncias,2007-12-01,1,1
SUCRE,consultas odontologicas,endodoncias,2007-12-01,724,724
TACACOMA,consultas odontologicas,endodoncias,2007-12-01,13,13
TAPACARI,consultas odontologicas,endodoncias,2007-12-01,2,2
TARABUCO,consultas odontologicas,endodoncias,2007-12-01,3,3
TARATA,consultas odontologicas,endodoncias,2007-12-01,21,21
TARIJA,consultas odontologicas,endodoncias,2007-12-01,612,612
TARVITA,consultas odontologicas,endodoncias,2007-12-01,10,10
TIQUIPAYA,consultas odontologicas,endodoncias,2007-12-01,18,18
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2007-12-01,50,50
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,endodoncias,2007-12-01,4,4
TOCO,consultas odontologicas,endodoncias,2007-12-01,4,4
TOLEDO,consultas odontologicas,endodoncias,2007-12-01,1,1
TOMINA,consultas odontologicas,endodoncias,2007-12-01,6,6
TORO TORO,consultas odontologicas,endodoncias,2007-12-01,6,6
TOTORA(CBBA),consultas odontologicas,endodoncias,2007-12-01,4,4
TRIGAL,consultas odontologicas,endodoncias,2007-12-01,4,4
TRINIDAD,consultas odontologicas,endodoncias,2007-12-01,39,39
TUPIZA,consultas odontologicas,endodoncias,2007-12-01,14,14
TURCO,consultas odontologicas,endodoncias,2007-12-01,3,3
UNCIA,consultas odontologicas,endodoncias,2007-12-01,136,136
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2007-12-01,17,17
UYUNI,consultas odontologicas,endodoncias,2007-12-01,57,57
VACAS,consultas odontologicas,endodoncias,2007-12-01,5,5
VALLEGRANDE,consultas odontologicas,endodoncias,2007-12-01,80,80
VIACHA,consultas odontologicas,endodoncias,2007-12-01,21,21
VILLA MONTES,consultas odontologicas,endodoncias,2007-12-01,133,133
VILLA RIVERO,consultas odontologicas,endodoncias,2007-12-01,1,1
VILLA SERRANO,consultas odontologicas,endodoncias,2007-12-01,1,1
VILLA TUNARI,consultas odontologicas,endodoncias,2007-12-01,55,55
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2007-12-01,3,3
VILLAZON,consultas odontologicas,endodoncias,2007-12-01,84,84
VINTO,consultas odontologicas,endodoncias,2007-12-01,14,14
WARNES,consultas odontologicas,endodoncias,2007-12-01,11,11
YACUIBA,consultas odontologicas,endodoncias,2007-12-01,38,38
YAPACANI,consultas odontologicas,endodoncias,2007-12-01,5,5
YUNCHARA,consultas odontologicas,endodoncias,2007-12-01,3,3
