municipality,group,variable,month,Primeras consultas,TOTAL
VILLA SERRANO,consultas odontologicas,primeras consultas,2007-08-01,85,85
VILLA TUNARI,consultas odontologicas,primeras consultas,2007-08-01,1198,1198
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,primeras consultas,2007-08-01,71,71
VILLAZON,consultas odontologicas,primeras consultas,2007-08-01,254,254
VINTO,consultas odontologicas,primeras consultas,2007-08-01,82,82
VITICHI,consultas odontologicas,primeras consultas,2007-08-01,27,27
WALDO BALLIVIAN,consultas odontologicas,primeras consultas,2007-08-01,19,19
WARNES,consultas odontologicas,primeras consultas,2007-08-01,91,91
YACO,consultas odontologicas,primeras consultas,2007-08-01,64,64
YACUIBA,consultas odontologicas,primeras consultas,2007-08-01,348,348
YAMPARAEZ,consultas odontologicas,primeras consultas,2007-08-01,432,432
YANACACHI,consultas odontologicas,primeras consultas,2007-08-01,39,39
YAPACANI,consultas odontologicas,primeras consultas,2007-08-01,276,276
YOCALLA,consultas odontologicas,primeras consultas,2007-08-01,56,56
YOTALA,consultas odontologicas,primeras consultas,2007-08-01,124,124
YUNCHARA,consultas odontologicas,primeras consultas,2007-08-01,71,71
ZUDAÑEZ,consultas odontologicas,primeras consultas,2007-08-01,39,39
ACACIO,consultas odontologicas,primeras consultas,2007-09-01,71,71
ACHACACHI,consultas odontologicas,primeras consultas,2007-09-01,300,300
ACHOCALLA,consultas odontologicas,primeras consultas,2007-09-01,68,68
AIQUILE,consultas odontologicas,primeras consultas,2007-09-01,224,224
ANCORAIMES,consultas odontologicas,primeras consultas,2007-09-01,21,21
ANDAMARCA,consultas odontologicas,primeras consultas,2007-09-01,132,132
ANTEQUERA,consultas odontologicas,primeras consultas,2007-09-01,27,27
ANZALDO,consultas odontologicas,primeras consultas,2007-09-01,89,89
APOLO,consultas odontologicas,primeras consultas,2007-09-01,117,117
ARAMPAMPA,consultas odontologicas,primeras consultas,2007-09-01,74,74
ARANI,consultas odontologicas,primeras consultas,2007-09-01,225,225
ARBIETO,consultas odontologicas,primeras consultas,2007-09-01,194,194
ARQUE,consultas odontologicas,primeras consultas,2007-09-01,31,31
ASCENCION DE GUARAYOS,consultas odontologicas,primeras consultas,2007-09-01,115,115
ATOCHA,consultas odontologicas,primeras consultas,2007-09-01,697,697
AYATA,consultas odontologicas,primeras consultas,2007-09-01,24,24
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,primeras consultas,2007-09-01,204,204
AZURDUY,consultas odontologicas,primeras consultas,2007-09-01,205,205
BATALLAS,consultas odontologicas,primeras consultas,2007-09-01,26,26
BELEN DE URMIRI,consultas odontologicas,primeras consultas,2007-09-01,51,51
BERMEJO,consultas odontologicas,primeras consultas,2007-09-01,893,893
BOLIVAR,consultas odontologicas,primeras consultas,2007-09-01,348,348
BOYUIBE,consultas odontologicas,primeras consultas,2007-09-01,99,99
CABEZAS,consultas odontologicas,primeras consultas,2007-09-01,327,327
CAIROMA,consultas odontologicas,primeras consultas,2007-09-01,120,120
"CAIZA ""D""",consultas odontologicas,primeras consultas,2007-09-01,101,101
CAJUATA,consultas odontologicas,primeras consultas,2007-09-01,28,28
CALACOTO,consultas odontologicas,primeras consultas,2007-09-01,158,158
CALAMARCA,consultas odontologicas,primeras consultas,2007-09-01,988,988
CAMARGO,consultas odontologicas,primeras consultas,2007-09-01,457,457
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,primeras consultas,2007-09-01,10,10
CAMIRI,consultas odontologicas,primeras consultas,2007-09-01,569,569
CAPINOTA,consultas odontologicas,primeras consultas,2007-09-01,295,295
CAQUIAVIRI,consultas odontologicas,primeras consultas,2007-09-01,101,101
CARACOLLO,consultas odontologicas,primeras consultas,2007-09-01,311,311
CARANAVI,consultas odontologicas,primeras consultas,2007-09-01,510,510
CARAPARI,consultas odontologicas,primeras consultas,2007-09-01,143,143
CARIPUYO,consultas odontologicas,primeras consultas,2007-09-01,149,149
CHALLAPATA,consultas odontologicas,primeras consultas,2007-09-01,49,49
CHAQUI,consultas odontologicas,primeras consultas,2007-09-01,27,27
CHARAGUA,consultas odontologicas,primeras consultas,2007-09-01,684,684
CHAYANTA,consultas odontologicas,primeras consultas,2007-09-01,109,109
CHIMORE,consultas odontologicas,primeras consultas,2007-09-01,112,112
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,primeras consultas,2007-09-01,244,244
CHUMA,consultas odontologicas,primeras consultas,2007-09-01,452,452
CLIZA,consultas odontologicas,primeras consultas,2007-09-01,50,50
COBIJA,consultas odontologicas,primeras consultas,2007-09-01,364,364
COCHABAMBA,consultas odontologicas,primeras consultas,2007-09-01,6899,6899
COLCAPIRHUA,consultas odontologicas,primeras consultas,2007-09-01,202,202
"COLCHA ""K""",consultas odontologicas,primeras consultas,2007-09-01,5,5
COLLANA,consultas odontologicas,primeras consultas,2007-09-01,16,16
COLOMI,consultas odontologicas,primeras consultas,2007-09-01,68,68
COLPA BELGICA,consultas odontologicas,primeras consultas,2007-09-01,97,97
COLQUECHACA,consultas odontologicas,primeras consultas,2007-09-01,23,23
COLQUENCHA,consultas odontologicas,primeras consultas,2007-09-01,89,89
COLQUIRI,consultas odontologicas,primeras consultas,2007-09-01,56,56
COMARAPA,consultas odontologicas,primeras consultas,2007-09-01,95,95
COMBAYA,consultas odontologicas,primeras consultas,2007-09-01,165,165
CONCEPCION,consultas odontologicas,primeras consultas,2007-09-01,102,102
COPACABANA,consultas odontologicas,primeras consultas,2007-09-01,34,34
CORIPATA,consultas odontologicas,primeras consultas,2007-09-01,270,270
CORO CORO,consultas odontologicas,primeras consultas,2007-09-01,59,59
COROICO,consultas odontologicas,primeras consultas,2007-09-01,10,10
CORQUE,consultas odontologicas,primeras consultas,2007-09-01,13,13
COTAGAITA,consultas odontologicas,primeras consultas,2007-09-01,398,398
COTOCA,consultas odontologicas,primeras consultas,2007-09-01,75,75
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,primeras consultas,2007-09-01,45,45
CUEVO,consultas odontologicas,primeras consultas,2007-09-01,37,37
CULPINA,consultas odontologicas,primeras consultas,2007-09-01,170,170
CURAHUARA DE CARANGAS,consultas odontologicas,primeras consultas,2007-09-01,15,15
DESAGUADERO,consultas odontologicas,primeras consultas,2007-09-01,2,2
EL ALTO,consultas odontologicas,primeras consultas,2007-09-01,4671,4671
EL PUENTE(TJA),consultas odontologicas,primeras consultas,2007-09-01,82,82
EL TORNO,consultas odontologicas,primeras consultas,2007-09-01,237,237
ENTRE RIOS,consultas odontologicas,primeras consultas,2007-09-01,332,332
ENTRE RIOS,consultas odontologicas,primeras consultas,2007-09-01,127,127
EUCALIPTUS,consultas odontologicas,primeras consultas,2007-09-01,10,10
EUREKA (SANTOS MERCADO),consultas odontologicas,primeras consultas,2007-09-01,237,237
FERNANDEZ ALONSO,consultas odontologicas,primeras consultas,2007-09-01,133,133
FILADELFIA,consultas odontologicas,primeras consultas,2007-09-01,29,29
GENERAL SAAVEDRA,consultas odontologicas,primeras consultas,2007-09-01,77,77
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,primeras consultas,2007-09-01,188,188
GUANAY,consultas odontologicas,primeras consultas,2007-09-01,122,122
GUAQUI,consultas odontologicas,primeras consultas,2007-09-01,95,95
GUAYARAMERIN,consultas odontologicas,primeras consultas,2007-09-01,153,153
GUTIERREZ,consultas odontologicas,primeras consultas,2007-09-01,235,235
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,primeras consultas,2007-09-01,88,88
HUACHACALLA,consultas odontologicas,primeras consultas,2007-09-01,13,13
HUANUNI,consultas odontologicas,primeras consultas,2007-09-01,120,120
HUARACAJE,consultas odontologicas,primeras consultas,2007-09-01,3,3
HUAYLLAMARCA,consultas odontologicas,primeras consultas,2007-09-01,57,57
ICLA,consultas odontologicas,primeras consultas,2007-09-01,80,80
INCAHUASI,consultas odontologicas,primeras consultas,2007-09-01,615,615
INQUISIVI,consultas odontologicas,primeras consultas,2007-09-01,45,45
IRUPANA (VILLA DE LANZA),consultas odontologicas,primeras consultas,2007-09-01,120,120
IXIAMAS,consultas odontologicas,primeras consultas,2007-09-01,62,62
JESUS DE MACHACA,consultas odontologicas,primeras consultas,2007-09-01,117,117
LA ASUNTA,consultas odontologicas,primeras consultas,2007-09-01,210,210
LA GUARDIA,consultas odontologicas,primeras consultas,2007-09-01,102,102
LA PAZ,consultas odontologicas,primeras consultas,2007-09-01,7346,7346
LAGUNILLAS,consultas odontologicas,primeras consultas,2007-09-01,80,80
LAJA,consultas odontologicas,primeras consultas,2007-09-01,75,75
LAS CARRERAS,consultas odontologicas,primeras consultas,2007-09-01,25,25
LICOMA PAMPA,consultas odontologicas,primeras consultas,2007-09-01,32,32
LLALLAGUA,consultas odontologicas,primeras consultas,2007-09-01,340,340
LLICA,consultas odontologicas,primeras consultas,2007-09-01,72,72
LORETO,consultas odontologicas,primeras consultas,2007-09-01,42,42
LURIBAY,consultas odontologicas,primeras consultas,2007-09-01,156,156
MACHACAMARCA,consultas odontologicas,primeras consultas,2007-09-01,37,37
MACHARETI,consultas odontologicas,primeras consultas,2007-09-01,141,141
MAGDALENA,consultas odontologicas,primeras consultas,2007-09-01,98,98
MAIRANA,consultas odontologicas,primeras consultas,2007-09-01,102,102
MALLA,consultas odontologicas,primeras consultas,2007-09-01,12,12
MAPIRI,consultas odontologicas,primeras consultas,2007-09-01,100,100
MECAPACA,consultas odontologicas,primeras consultas,2007-09-01,17,17
MINEROS,consultas odontologicas,primeras consultas,2007-09-01,46,46
MIZQUE,consultas odontologicas,primeras consultas,2007-09-01,531,531
MOCOMOCO,consultas odontologicas,primeras consultas,2007-09-01,315,315
MOJOCOYA,consultas odontologicas,primeras consultas,2007-09-01,45,45
MONTEAGUDO,consultas odontologicas,primeras consultas,2007-09-01,506,506
MONTERO,consultas odontologicas,primeras consultas,2007-09-01,368,368
MORO MORO,consultas odontologicas,primeras consultas,2007-09-01,18,18
MOROCHATA,consultas odontologicas,primeras consultas,2007-09-01,355,355
OCURI,consultas odontologicas,primeras consultas,2007-09-01,144,144
OKINAWA,consultas odontologicas,primeras consultas,2007-09-01,13,13
OMEREQUE,consultas odontologicas,primeras consultas,2007-09-01,13,13
ORURO,consultas odontologicas,primeras consultas,2007-09-01,2183,2183
PADCAYA,consultas odontologicas,primeras consultas,2007-09-01,115,115
PADILLA,consultas odontologicas,primeras consultas,2007-09-01,293,293
PAILON,consultas odontologicas,primeras consultas,2007-09-01,67,67
PALCA,consultas odontologicas,primeras consultas,2007-09-01,40,40
PALOS BLANCOS,consultas odontologicas,primeras consultas,2007-09-01,535,535
PAMPA AULLAGAS,consultas odontologicas,primeras consultas,2007-09-01,14,14
PAMPA GRANDE,consultas odontologicas,primeras consultas,2007-09-01,37,37
PAPEL PAMPA,consultas odontologicas,primeras consultas,2007-09-01,116,116
PATACAMAYA,consultas odontologicas,primeras consultas,2007-09-01,82,82
PAZÑA,consultas odontologicas,primeras consultas,2007-09-01,39,39
PELECHUCO,consultas odontologicas,primeras consultas,2007-09-01,337,337
POCONA,consultas odontologicas,primeras consultas,2007-09-01,88,88
POJO (CBBA),consultas odontologicas,primeras consultas,2007-09-01,37,37
POOPO,consultas odontologicas,primeras consultas,2007-09-01,40,40
PORCO,consultas odontologicas,primeras consultas,2007-09-01,74,74
POROMA,consultas odontologicas,primeras consultas,2007-09-01,52,52
PORTACHUELO,consultas odontologicas,primeras consultas,2007-09-01,74,74
PORVENIR,consultas odontologicas,primeras consultas,2007-09-01,34,34
POSTRER VALLE,consultas odontologicas,primeras consultas,2007-09-01,144,144
POTOSI,consultas odontologicas,primeras consultas,2007-09-01,455,455
PRESTO,consultas odontologicas,primeras consultas,2007-09-01,18,18
PUCARA,consultas odontologicas,primeras consultas,2007-09-01,20,20
PUCARANI,consultas odontologicas,primeras consultas,2007-09-01,281,281
PUERTO ACOSTA,consultas odontologicas,primeras consultas,2007-09-01,302,302
PUERTO CARABUCO,consultas odontologicas,primeras consultas,2007-09-01,385,385
PUERTO GONZALO MORENO,consultas odontologicas,primeras consultas,2007-09-01,100,100
PUERTO QUIJARRO,consultas odontologicas,primeras consultas,2007-09-01,1146,1146
PUERTO RICO,consultas odontologicas,primeras consultas,2007-09-01,486,486
PUERTO SUAREZ,consultas odontologicas,primeras consultas,2007-09-01,343,343
PUERTO VILLARROEL,consultas odontologicas,primeras consultas,2007-09-01,229,229
PUNA,consultas odontologicas,primeras consultas,2007-09-01,309,309
PUNATA,consultas odontologicas,primeras consultas,2007-09-01,125,125
QUIABAYA,consultas odontologicas,primeras consultas,2007-09-01,61,61
QUILLACOLLO,consultas odontologicas,primeras consultas,2007-09-01,725,725
QUIME,consultas odontologicas,primeras consultas,2007-09-01,321,321
QUIRUSILLAS,consultas odontologicas,primeras consultas,2007-09-01,115,115
RAVELO,consultas odontologicas,primeras consultas,2007-09-01,17,17
REYES,consultas odontologicas,primeras consultas,2007-09-01,49,49
RIBERALTA,consultas odontologicas,primeras consultas,2007-09-01,509,509
ROBORE,consultas odontologicas,primeras consultas,2007-09-01,101,101
RURRENABAQUE,consultas odontologicas,primeras consultas,2007-09-01,138,138
SABAYA,consultas odontologicas,primeras consultas,2007-09-01,29,29
SACABA,consultas odontologicas,primeras consultas,2007-09-01,503,503
SACACA,consultas odontologicas,primeras consultas,2007-09-01,155,155
SAIPINA,consultas odontologicas,primeras consultas,2007-09-01,389,389
SALINAS DE GARCI MENDOZA,consultas odontologicas,primeras consultas,2007-09-01,242,242
SAMAIPATA,consultas odontologicas,primeras consultas,2007-09-01,29,29
SAN AGUSTIN,consultas odontologicas,primeras consultas,2007-09-01,19,19
SAN ANDRES,consultas odontologicas,primeras consultas,2007-09-01,327,327
SAN ANDRES DE MACHACA,consultas odontologicas,primeras consultas,2007-09-01,52,52
SAN ANTONIO DE LOMERIO,consultas odontologicas,primeras consultas,2007-09-01,80,80
SAN BENITO,consultas odontologicas,primeras consultas,2007-09-01,334,334
SAN BORJA,consultas odontologicas,primeras consultas,2007-09-01,354,354
SAN BUENA VENTURA,consultas odontologicas,primeras consultas,2007-09-01,26,26
SAN CARLOS,consultas odontologicas,primeras consultas,2007-09-01,240,240
SAN IGNACIO,consultas odontologicas,primeras consultas,2007-09-01,53,53
SAN IGNACIO DE VELASCO,consultas odontologicas,primeras consultas,2007-09-01,271,271
SAN JAVIER(BNI),consultas odontologicas,primeras consultas,2007-09-01,51,51
SAN JAVIER(STC),consultas odontologicas,primeras consultas,2007-09-01,84,84
SAN JOAQUIN,consultas odontologicas,primeras consultas,2007-09-01,463,463
SAN JOSE DE CHIQUITOS,consultas odontologicas,primeras consultas,2007-09-01,194,194
SAN JUAN DE YAPACANI,consultas odontologicas,primeras consultas,2007-09-01,21,21
SAN LORENZO(PND),consultas odontologicas,primeras consultas,2007-09-01,40,40
SAN LORENZO(TJA),consultas odontologicas,primeras consultas,2007-09-01,389,389
SAN LUCAS,consultas odontologicas,primeras consultas,2007-09-01,486,486
SAN MATIAS,consultas odontologicas,primeras consultas,2007-09-01,128,128
SAN MIGUEL DE VELASCO,consultas odontologicas,primeras consultas,2007-09-01,201,201
SAN PEDRO,consultas odontologicas,primeras consultas,2007-09-01,15,15
SAN PEDRO DE BUENA VISTA,consultas odontologicas,primeras consultas,2007-09-01,344,344
SAN PEDRO DE CURAHUARA,consultas odontologicas,primeras consultas,2007-09-01,106,106
SAN PEDRO DE TIQUINA,consultas odontologicas,primeras consultas,2007-09-01,82,82
SAN RAFAEL,consultas odontologicas,primeras consultas,2007-09-01,227,227
SANTA ANA,consultas odontologicas,primeras consultas,2007-09-01,5,5
SANTA CRUZ DE LA SIERRA,consultas odontologicas,primeras consultas,2007-09-01,10298,10298
SANTA ROSA,consultas odontologicas,primeras consultas,2007-09-01,187,187
SANTA ROSA DEL SARA,consultas odontologicas,primeras consultas,2007-09-01,1008,1008
SANTIAGO DE CALLAPA,consultas odontologicas,primeras consultas,2007-09-01,15,15
SANTIAGO DE HUARI,consultas odontologicas,primeras consultas,2007-09-01,85,85
SANTIAGO DE MACHACA,consultas odontologicas,primeras consultas,2007-09-01,99,99
SANTUARIO DE QUILLACAS,consultas odontologicas,primeras consultas,2007-09-01,212,212
SICA SICA (VILLA AROMA),consultas odontologicas,primeras consultas,2007-09-01,147,147
SICAYA,consultas odontologicas,primeras consultas,2007-09-01,171,171
SIPE SIPE,consultas odontologicas,primeras consultas,2007-09-01,178,178
SOPACHUY,consultas odontologicas,primeras consultas,2007-09-01,85,85
SORACACHI,consultas odontologicas,primeras consultas,2007-09-01,304,304
SUCRE,consultas odontologicas,primeras consultas,2007-09-01,3203,3203
TACACOMA,consultas odontologicas,primeras consultas,2007-09-01,83,83
TACOPAYA,consultas odontologicas,primeras consultas,2007-09-01,92,92
TAHUA,consultas odontologicas,primeras consultas,2007-09-01,90,90
TAPACARI,consultas odontologicas,primeras consultas,2007-09-01,166,166
TARABUCO,consultas odontologicas,primeras consultas,2007-09-01,1305,1305
TARATA,consultas odontologicas,primeras consultas,2007-09-01,66,66
TARIJA,consultas odontologicas,primeras consultas,2007-09-01,1085,1085
