municipality,group,variable,month,Acciones preventivas,TOTAL
PORVENIR,consultas odontologicas,acciones preventivas,2007-08-01,92,92
POSTRER VALLE,consultas odontologicas,acciones preventivas,2007-08-01,84,84
POTOSI,consultas odontologicas,acciones preventivas,2007-08-01,1079,1079
PRESTO,consultas odontologicas,acciones preventivas,2007-08-01,222,222
PUCARA,consultas odontologicas,acciones preventivas,2007-08-01,150,150
PUCARANI,consultas odontologicas,acciones preventivas,2007-08-01,290,290
PUERTO ACOSTA,consultas odontologicas,acciones preventivas,2007-08-01,2,2
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2007-08-01,13,13
PUERTO GONZALO MORENO,consultas odontologicas,acciones preventivas,2007-08-01,50,50
PUERTO PEREZ,consultas odontologicas,acciones preventivas,2007-08-01,72,72
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2007-08-01,124,124
PUERTO RICO,consultas odontologicas,acciones preventivas,2007-08-01,408,408
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2007-08-01,41,41
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2007-08-01,130,130
PUNA,consultas odontologicas,acciones preventivas,2007-08-01,270,270
PUNATA,consultas odontologicas,acciones preventivas,2007-08-01,545,545
QUIABAYA,consultas odontologicas,acciones preventivas,2007-08-01,150,150
QUILLACOLLO,consultas odontologicas,acciones preventivas,2007-08-01,845,845
QUIME,consultas odontologicas,acciones preventivas,2007-08-01,241,241
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2007-08-01,500,500
RAVELO,consultas odontologicas,acciones preventivas,2007-08-01,9,9
REYES,consultas odontologicas,acciones preventivas,2007-08-01,512,512
RIBERALTA,consultas odontologicas,acciones preventivas,2007-08-01,2556,2556
ROBORE,consultas odontologicas,acciones preventivas,2007-08-01,268,268
RURRENABAQUE,consultas odontologicas,acciones preventivas,2007-08-01,7,7
SABAYA,consultas odontologicas,acciones preventivas,2007-08-01,115,115
SACABA,consultas odontologicas,acciones preventivas,2007-08-01,1020,1020
SACACA,consultas odontologicas,acciones preventivas,2007-08-01,85,85
SAIPINA,consultas odontologicas,acciones preventivas,2007-08-01,290,290
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2007-08-01,226,226
SAMAIPATA,consultas odontologicas,acciones preventivas,2007-08-01,20,20
SAN ANDRES,consultas odontologicas,acciones preventivas,2007-08-01,6,6
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2007-08-01,8,8
SAN BENITO,consultas odontologicas,acciones preventivas,2007-08-01,128,128
SAN BORJA,consultas odontologicas,acciones preventivas,2007-08-01,134,134
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2007-08-01,16,16
SAN CARLOS,consultas odontologicas,acciones preventivas,2007-08-01,262,262
SAN IGNACIO,consultas odontologicas,acciones preventivas,2007-08-01,389,389
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2007-08-01,626,626
SAN JAVIER(STC),consultas odontologicas,acciones preventivas,2007-08-01,2,2
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2007-08-01,242,242
SAN JUAN DE YAPACANI,consultas odontologicas,acciones preventivas,2007-08-01,15,15
SAN JULIAN,consultas odontologicas,acciones preventivas,2007-08-01,4,4
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2007-08-01,133,133
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2007-08-01,1490,1490
SAN LUCAS,consultas odontologicas,acciones preventivas,2007-08-01,320,320
SAN MATIAS,consultas odontologicas,acciones preventivas,2007-08-01,10,10
SAN MIGUEL DE VELASCO,consultas odontologicas,acciones preventivas,2007-08-01,126,126
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2007-08-01,9,9
SAN PEDRO DE CURAHUARA,consultas odontologicas,acciones preventivas,2007-08-01,3,3
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2007-08-01,70,70
SAN PEDRO(PND),consultas odontologicas,acciones preventivas,2007-08-01,37,37
SAN RAFAEL,consultas odontologicas,acciones preventivas,2007-08-01,86,86
SAN RAMON,consultas odontologicas,acciones preventivas,2007-08-01,196,196
SAN RAMON,consultas odontologicas,acciones preventivas,2007-08-01,67,67
SANTA ANA,consultas odontologicas,acciones preventivas,2007-08-01,59,59
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2007-08-01,9226,9226
SANTA ROSA,consultas odontologicas,acciones preventivas,2007-08-01,534,534
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2007-08-01,370,370
SANTIAGO DE CALLAPA,consultas odontologicas,acciones preventivas,2007-08-01,479,479
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2007-08-01,46,46
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2007-08-01,13,13
SAPAHAQUI,consultas odontologicas,acciones preventivas,2007-08-01,248,248
SENA,consultas odontologicas,acciones preventivas,2007-08-01,246,246
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2007-08-01,81,81
SICAYA,consultas odontologicas,acciones preventivas,2007-08-01,37,37
SIPE SIPE,consultas odontologicas,acciones preventivas,2007-08-01,1473,1473
SOPACHUY,consultas odontologicas,acciones preventivas,2007-08-01,291,291
SORACACHI,consultas odontologicas,acciones preventivas,2007-08-01,60,60
SORATA,consultas odontologicas,acciones preventivas,2007-08-01,41,41
SUCRE,consultas odontologicas,acciones preventivas,2007-08-01,743,743
TACACOMA,consultas odontologicas,acciones preventivas,2007-08-01,34,34
TACOPAYA,consultas odontologicas,acciones preventivas,2007-08-01,138,138
TAHUA,consultas odontologicas,acciones preventivas,2007-08-01,37,37
TAPACARI,consultas odontologicas,acciones preventivas,2007-08-01,89,89
TARABUCO,consultas odontologicas,acciones preventivas,2007-08-01,1099,1099
TARACO,consultas odontologicas,acciones preventivas,2007-08-01,1,1
TARATA,consultas odontologicas,acciones preventivas,2007-08-01,72,72
TARIJA,consultas odontologicas,acciones preventivas,2007-08-01,492,492
TARVITA,consultas odontologicas,acciones preventivas,2007-08-01,150,150
TEOPONTE,consultas odontologicas,acciones preventivas,2007-08-01,203,203
TIAWANACU,consultas odontologicas,acciones preventivas,2007-08-01,57,57
TIPUANI,consultas odontologicas,acciones preventivas,2007-08-01,40,40
TIQUIPAYA,consultas odontologicas,acciones preventivas,2007-08-01,305,305
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2007-08-01,210,210
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,acciones preventivas,2007-08-01,63,63
TOCO,consultas odontologicas,acciones preventivas,2007-08-01,19,19
TOLATA,consultas odontologicas,acciones preventivas,2007-08-01,1632,1632
TOLEDO,consultas odontologicas,acciones preventivas,2007-08-01,86,86
TOMAVE,consultas odontologicas,acciones preventivas,2007-08-01,140,140
TOMINA,consultas odontologicas,acciones preventivas,2007-08-01,230,230
TORO TORO,consultas odontologicas,acciones preventivas,2007-08-01,70,70
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2007-08-01,825,825
TRIGAL,consultas odontologicas,acciones preventivas,2007-08-01,98,98
TRINIDAD,consultas odontologicas,acciones preventivas,2007-08-01,438,438
TUPIZA,consultas odontologicas,acciones preventivas,2007-08-01,95,95
TURCO,consultas odontologicas,acciones preventivas,2007-08-01,476,476
UMALA,consultas odontologicas,acciones preventivas,2007-08-01,26,26
UNCIA,consultas odontologicas,acciones preventivas,2007-08-01,465,465
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2007-08-01,899,899
URUBICHA,consultas odontologicas,acciones preventivas,2007-08-01,69,69
UYUNI,consultas odontologicas,acciones preventivas,2007-08-01,25,25
VACAS,consultas odontologicas,acciones preventivas,2007-08-01,1869,1869
VALLEGRANDE,consultas odontologicas,acciones preventivas,2007-08-01,643,643
VIACHA,consultas odontologicas,acciones preventivas,2007-08-01,1190,1190
VILLA MONTES,consultas odontologicas,acciones preventivas,2007-08-01,24,24
VILLA NUEVA (LOMA ALTA),consultas odontologicas,acciones preventivas,2007-08-01,211,211
VILLA SERRANO,consultas odontologicas,acciones preventivas,2007-08-01,101,101
VILLA TUNARI,consultas odontologicas,acciones preventivas,2007-08-01,982,982
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2007-08-01,2123,2123
VILLAZON,consultas odontologicas,acciones preventivas,2007-08-01,126,126
VINTO,consultas odontologicas,acciones preventivas,2007-08-01,41,41
VITICHI,consultas odontologicas,acciones preventivas,2007-08-01,30,30
WALDO BALLIVIAN,consultas odontologicas,acciones preventivas,2007-08-01,1,1
WARNES,consultas odontologicas,acciones preventivas,2007-08-01,1342,1342
YACO,consultas odontologicas,acciones preventivas,2007-08-01,1,1
YACUIBA,consultas odontologicas,acciones preventivas,2007-08-01,374,374
YAMPARAEZ,consultas odontologicas,acciones preventivas,2007-08-01,377,377
YANACACHI,consultas odontologicas,acciones preventivas,2007-08-01,5,5
YAPACANI,consultas odontologicas,acciones preventivas,2007-08-01,27,27
YOCALLA,consultas odontologicas,acciones preventivas,2007-08-01,22,22
YOTALA,consultas odontologicas,acciones preventivas,2007-08-01,16,16
YUNCHARA,consultas odontologicas,acciones preventivas,2007-08-01,58,58
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2007-08-01,50,50
ACACIO,consultas odontologicas,acciones preventivas,2007-09-01,1,1
ACHACACHI,consultas odontologicas,acciones preventivas,2007-09-01,1390,1390
ACHOCALLA,consultas odontologicas,acciones preventivas,2007-09-01,87,87
AIQUILE,consultas odontologicas,acciones preventivas,2007-09-01,1887,1887
ALCALA,consultas odontologicas,acciones preventivas,2007-09-01,311,311
ANCORAIMES,consultas odontologicas,acciones preventivas,2007-09-01,359,359
ANDAMARCA,consultas odontologicas,acciones preventivas,2007-09-01,49,49
ANTEQUERA,consultas odontologicas,acciones preventivas,2007-09-01,306,306
ANZALDO,consultas odontologicas,acciones preventivas,2007-09-01,217,217
APOLO,consultas odontologicas,acciones preventivas,2007-09-01,100,100
ARAMPAMPA,consultas odontologicas,acciones preventivas,2007-09-01,20,20
ARANI,consultas odontologicas,acciones preventivas,2007-09-01,116,116
ARBIETO,consultas odontologicas,acciones preventivas,2007-09-01,253,253
ASCENCION DE GUARAYOS,consultas odontologicas,acciones preventivas,2007-09-01,6,6
ATOCHA,consultas odontologicas,acciones preventivas,2007-09-01,104,104
AYO AYO,consultas odontologicas,acciones preventivas,2007-09-01,119,119
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2007-09-01,360,360
AZURDUY,consultas odontologicas,acciones preventivas,2007-09-01,169,169
BATALLAS,consultas odontologicas,acciones preventivas,2007-09-01,1,1
BELEN DE URMIRI,consultas odontologicas,acciones preventivas,2007-09-01,21,21
BELLA FLOR,consultas odontologicas,acciones preventivas,2007-09-01,33,33
BERMEJO,consultas odontologicas,acciones preventivas,2007-09-01,440,440
BETANZOS,consultas odontologicas,acciones preventivas,2007-09-01,96,96
BOLIVAR,consultas odontologicas,acciones preventivas,2007-09-01,190,190
BOLPEBRA,consultas odontologicas,acciones preventivas,2007-09-01,33,33
BOYUIBE,consultas odontologicas,acciones preventivas,2007-09-01,14,14
BUENA VISTA,consultas odontologicas,acciones preventivas,2007-09-01,25,25
CABEZAS,consultas odontologicas,acciones preventivas,2007-09-01,135,135
CAIROMA,consultas odontologicas,acciones preventivas,2007-09-01,72,72
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2007-09-01,22,22
CAJUATA,consultas odontologicas,acciones preventivas,2007-09-01,1,1
CALACOTO,consultas odontologicas,acciones preventivas,2007-09-01,52,52
CALAMARCA,consultas odontologicas,acciones preventivas,2007-09-01,894,894
CAMARGO,consultas odontologicas,acciones preventivas,2007-09-01,384,384
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2007-09-01,93,93
CAMIRI,consultas odontologicas,acciones preventivas,2007-09-01,3090,3090
CAPINOTA,consultas odontologicas,acciones preventivas,2007-09-01,410,410
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2007-09-01,2,2
CARACOLLO,consultas odontologicas,acciones preventivas,2007-09-01,217,217
CARANAVI,consultas odontologicas,acciones preventivas,2007-09-01,259,259
CARAPARI,consultas odontologicas,acciones preventivas,2007-09-01,681,681
CARIPUYO,consultas odontologicas,acciones preventivas,2007-09-01,88,88
CHALLAPATA,consultas odontologicas,acciones preventivas,2007-09-01,514,514
CHAQUI,consultas odontologicas,acciones preventivas,2007-09-01,5,5
CHARAGUA,consultas odontologicas,acciones preventivas,2007-09-01,337,337
CHAYANTA,consultas odontologicas,acciones preventivas,2007-09-01,56,56
CHIMORE,consultas odontologicas,acciones preventivas,2007-09-01,102,102
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2007-09-01,103,103
CHUMA,consultas odontologicas,acciones preventivas,2007-09-01,330,330
CLIZA,consultas odontologicas,acciones preventivas,2007-09-01,831,831
COBIJA,consultas odontologicas,acciones preventivas,2007-09-01,360,360
COCHABAMBA,consultas odontologicas,acciones preventivas,2007-09-01,50719,50719
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2007-09-01,613,613
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2007-09-01,5,5
COLLANA,consultas odontologicas,acciones preventivas,2007-09-01,3,3
COLOMI,consultas odontologicas,acciones preventivas,2007-09-01,59,59
COLPA BELGICA,consultas odontologicas,acciones preventivas,2007-09-01,244,244
COLQUECHACA,consultas odontologicas,acciones preventivas,2007-09-01,129,129
COLQUIRI,consultas odontologicas,acciones preventivas,2007-09-01,194,194
COMARAPA,consultas odontologicas,acciones preventivas,2007-09-01,1883,1883
COMBAYA,consultas odontologicas,acciones preventivas,2007-09-01,144,144
CONCEPCION,consultas odontologicas,acciones preventivas,2007-09-01,5,5
COPACABANA,consultas odontologicas,acciones preventivas,2007-09-01,87,87
CORIPATA,consultas odontologicas,acciones preventivas,2007-09-01,2303,2303
CORO CORO,consultas odontologicas,acciones preventivas,2007-09-01,100,100
COROICO,consultas odontologicas,acciones preventivas,2007-09-01,42,42
CORQUE,consultas odontologicas,acciones preventivas,2007-09-01,86,86
COTAGAITA,consultas odontologicas,acciones preventivas,2007-09-01,293,293
COTOCA,consultas odontologicas,acciones preventivas,2007-09-01,1099,1099
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,acciones preventivas,2007-09-01,26,26
CUEVO,consultas odontologicas,acciones preventivas,2007-09-01,363,363
CULPINA,consultas odontologicas,acciones preventivas,2007-09-01,304,304
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2007-09-01,33,33
CURVA,consultas odontologicas,acciones preventivas,2007-09-01,116,116
DESAGUADERO,consultas odontologicas,acciones preventivas,2007-09-01,2,2
EL ALTO,consultas odontologicas,acciones preventivas,2007-09-01,5803,5803
EL PUENTE(STC),consultas odontologicas,acciones preventivas,2007-09-01,3,3
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2007-09-01,56,56
EL TORNO,consultas odontologicas,acciones preventivas,2007-09-01,45,45
EL VILLAR,consultas odontologicas,acciones preventivas,2007-09-01,48,48
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-09-01,126,126
ENTRE RIOS,consultas odontologicas,acciones preventivas,2007-09-01,256,256
EUCALIPTUS,consultas odontologicas,acciones preventivas,2007-09-01,38,38
EUREKA (SANTOS MERCADO),consultas odontologicas,acciones preventivas,2007-09-01,111,111
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2007-09-01,6,6
FILADELFIA,consultas odontologicas,acciones preventivas,2007-09-01,4,4
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2007-09-01,171,171
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2007-09-01,3,3
GUANAY,consultas odontologicas,acciones preventivas,2007-09-01,25,25
GUAQUI,consultas odontologicas,acciones preventivas,2007-09-01,10,10
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2007-09-01,217,217
GUTIERREZ,consultas odontologicas,acciones preventivas,2007-09-01,131,131
HUACARETA,consultas odontologicas,acciones preventivas,2007-09-01,214,214
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,acciones preventivas,2007-09-01,338,338
HUANUNI,consultas odontologicas,acciones preventivas,2007-09-01,172,172
HUARACAJE,consultas odontologicas,acciones preventivas,2007-09-01,100,100
HUAYLLAMARCA,consultas odontologicas,acciones preventivas,2007-09-01,18,18
ICLA,consultas odontologicas,acciones preventivas,2007-09-01,87,87
INCAHUASI,consultas odontologicas,acciones preventivas,2007-09-01,381,381
INQUISIVI,consultas odontologicas,acciones preventivas,2007-09-01,127,127
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2007-09-01,186,186
IXIAMAS,consultas odontologicas,acciones preventivas,2007-09-01,32,32
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2007-09-01,22,22
LA ASUNTA,consultas odontologicas,acciones preventivas,2007-09-01,146,146
LA GUARDIA,consultas odontologicas,acciones preventivas,2007-09-01,358,358
LA PAZ,consultas odontologicas,acciones preventivas,2007-09-01,6111,6111
LAGUNILLAS,consultas odontologicas,acciones preventivas,2007-09-01,49,49
