,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,1,0,0,2,1,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,3,1,2,4,5,9
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,9,5,0,4,9,9,18
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,16,21,0,0,16,21,37
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,10,20,1,2,11,22,33
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,2,1,1,3,3,6
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,15,11,0,0,15,11,26
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,6,5,1,6,7,11,18
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,5,4,5,4,10,14
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,0,0,1,0,1,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,16,6,1,0,17,6,23
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,83,63,22,10,105,73,178
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,0,0,1,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,4,1,1,2,5,7
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,0,1,1,3,1,4
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,7,7,1,0,8,7,15
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,3,4,2,7,5,12
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,119,157,11,10,130,167,297
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,7,13,0,0,7,13,20
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,5,1,0,4,5,9
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,9,7,4,12,13,25
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,5,2,8,4,13,17
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,8,18,4,3,12,21,33
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,6,9,0,0,6,9,15
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,1,0,0,2,1,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,16,23,3,3,19,26,45
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,1,0,0,0,1,1
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,1,0,0,0,1,1
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,1,0,2,1,3,4
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,5,2,8,7,13,20
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,0,0,0,1,0,1
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,6,1,0,2,6,8
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,11,6,2,1,13,7,20
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,1,1,2,1,3,4
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,4,3,1,1,5,4,9
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,14,11,0,1,14,12,26
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,6,0,0,2,6,8
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,78,84,47,35,125,119,244
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,4,2,1,0,5,2,7
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,7,8,7,8,14,16,30
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,4,1,3,1,7,2,9
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,3,1,2,4,5,9
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,3,2,3,4,6,10
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,1,3,5,5,6,11
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,4,1,0,4,4,8
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,6,3,0,0,6,3,9
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,14,9,7,10,21,19,40
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,23,23,9,10,32,33,65
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,6,3,2,1,8,4,12
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,15,10,6,6,21,16,37
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,15,19,16,15,31,34,65
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,6,3,0,0,6,3,9
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,4,2,0,0,4,2,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,8,1,4,8,12,9,21
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,4,2,1,4,5,9
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,17,12,0,0,17,12,29
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,7,5,1,4,8,9,17
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,6,9,0,1,6,10,16
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,46,47,20,26,66,73,139
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,3,2,1,7,4,11
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,14,8,4,3,18,11,29
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,8,5,1,2,9,7,16
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,1,0,1,2,2,4
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,6,3,2,6,8,14
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,12,9,1,1,13,10,23
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,0,1,0,2,0,2
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,1,1,0,3,1,4
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,3,1,1,4,4,8
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,0,6,3,11,3,14
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,47,32,6,9,53,41,94
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,1,5,3,7,4,11
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,26,23,3,2,29,25,54
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,13,8,6,4,19,12,31
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,22,18,6,9,28,27,55
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,0,1,0,3,0,3
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,18,14,0,0,18,14,32
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,11,8,10,5,21,13,34
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,4,3,1,4,5,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,17,31,3,5,20,36,56
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,4,4,4,6,8,14
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,7,14,3,3,10,17,27
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,10,4,4,3,14,7,21
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,14,16,1,1,15,17,32
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,1,2,5,5,6,11
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,1,1,0,2,1,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,5,0,1,5,6,11
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,7,8,2,13,9,22
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,0,0,2,5,2,7
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,0,1,1,1,1,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,1,0,0,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,0,1,3,1,3,4
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,2,2,1,3,3,6
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,2,0,0,1,2,3
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,563,535,69,52,632,587,1219
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,6,0,0,1,6,7
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,10,12,1,2,11,14,25
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,0,3,1,3,1,4
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,1,2,1,5,2,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,0,2,2,3,2,5
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,2,1,1,2,3,5
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,7,6,0,0,7,6,13
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,9,12,8,6,17,18,35
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,8,8,2,5,10,13,23
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,6,8,2,0,8,8,16
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,4,0,0,0,4,4
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,4,6,3,3,7,9,16
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,171,177,10,13,181,190,371
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,1,0,0,2,1,3
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,6,4,3,2,9,6,15
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,6,8,4,4,10,12,22
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,4,6,1,8,5,13
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,2,1,0,4,2,6
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,6,0,1,3,7,10
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,94,98,24,22,118,120,238
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,2,3,1,5,3,8
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,4,2,0,0,4,2,6
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,7,3,0,0,7,3,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,5,5,7,7,12,19
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,4,0,0,5,4,9
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,8,10,9,12,17,22,39
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,7,9,3,2,10,11,21
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,8,0,1,2,9,2,11
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,0,6,5,7,5,12
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,1,1,1,1,2,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,3,3,6,3,9,12
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,2,2,1,3,3,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,2,0,3,2,5,7
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,3,1,0,4,3,7
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,2,3,0,4,2,6
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,30,32,5,1,35,33,68
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,28,24,0,0,28,24,52
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,7,3,1,0,8,3,11
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,10,12,6,0,16,12,28
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,8,0,1,5,9,14
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,8,5,7,10,15,25
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,8,2,2,7,10,17
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,9,1,5,3,14,4,18
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,12,13,4,2,16,15,31
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,27,28,6,5,33,33,66
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,0,2,2,3,2,5
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,1,0,1,0,2,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,27,25,11,3,38,28,66
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,0,0,1,0,1,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,3,2,3,1,6,3,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,1,0,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,49,44,24,27,73,71,144
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,5,2,0,0,5,2,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,20,27,2,3,22,30,52
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,7,14,8,12,15,26,41
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,2,0,4,2,6,8
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,0,1,0,2,0,2
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,76,72,6,5,82,77,159
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,72,56,11,11,83,67,150
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,1,0,1,0,2,2
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,1,0,0,2,1,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,2,8,4,1,6,9,15
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,1,0,1,0,2,2
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,0,1,0,1,0,1
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,1,0,7,4,8,4,12
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-08-01,0,1,1,0,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,9,5,3,3,12,8,20
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,16,11,0,0,16,11,27
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,4,13,10,10,14,23,37
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,1,0,1,1,2,1,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,0,0,0,1,0,1,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,5,2,0,0,5,2,7
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,4,2,0,0,4,2,6
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,1,1,0,0,1,1,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,0,2,0,0,0,2,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,0,0,1,1,1,1,2
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,6,4,1,3,7,7,14
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,1,0,1,2,2,2,4
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,5,3,0,0,5,3,8
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,11,5,4,2,15,7,22
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,1,4,4,3,5,7,12
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,15,24,0,1,15,25,40
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,3,3,0,0,3,3,6
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,3,3,2,2,5,5,10
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,1,1,0,0,1,1,2
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,2,1,0,0,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,5,6,11,10,16,16,32
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,2,4,0,3,2,7,9
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,1,4,0,2,1,6,7
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,4,2,0,0,4,2,6
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,0,0,0,2,0,2,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,0,0,0,1,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,1,0,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,32,27,8,5,40,32,72
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,7,13,6,8,13,21,34
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,1,0,4,1,5,1,6
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,2,0,0,1,2,1,3
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,14,12,1,3,15,15,30
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,15,13,0,0,15,13,28
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,4,2,0,3,4,5,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,4,3,0,1,4,4,8
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,1,0,1,1,2,1,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,3,1,0,1,3,2,5
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,8,8,2,0,10,8,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,23,12,0,0,23,12,35
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,5,8,1,0,6,8,14
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,6,7,0,0,6,7,13
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,4,8,2,2,6,10,16
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,28,18,0,3,28,21,49
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,13,12,2,2,15,14,29
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,4,2,1,3,5,5,10
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,0,1,1,3,1,4,5
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,0,0,0,2,0,2,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,9,9,5,3,14,12,26
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,4,5,0,1,4,6,10
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,2,6,8,5,10,11,21
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,4,10,0,2,4,12,16
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,8,10,2,3,10,13,23
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,7,8,0,0,7,8,15
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,0,2,0,3,0,5,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,0,0,2,0,2,0,2
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,8,2,4,0,12,2,14
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,14,7,5,4,19,11,30
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,32,38,36,32,68,70,138
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,7,4,9,10,16,14,30
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2019-09-01,308,342,14,18,322,360,682
