,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,0,1,3,1,3,4
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,1,3,4,7,5,12
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,6,10,1,0,7,10,17
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,3,0,3,2,6,8
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,197,199,10,16,207,215,422
PADCAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,10,12,0,3,10,15,25
PADILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,4,1,0,4,4,8
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,6,7,7,7,13,14,27
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,8,9,2,5,10,14,24
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,27,19,0,4,27,23,50
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,2,0,0,0,2,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,6,1,0,3,6,9
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,2,2,0,4,2,6
PASORAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,2,1,0,2,2,4
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,8,8,8,1,16,9,25
PAZÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,2,0,0,4,2,6
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,2,0,0,5,2,7
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,2,9,4,13,6,19
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,2,1,6,5,8,13
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,10,6,8,9,18,27
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,1,3,0,6,1,7
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,8,14,2,0,10,14,24
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,6,3,3,4,9,7,16
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,12,9,2,2,14,11,25
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,13,14,2,0,15,14,29
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,2,4,5,8,7,15
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,114,138,29,46,143,184,327
PRESTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,2,2,0,4,2,6
PUCARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,7,15,13,7,20,22,42
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,1,1,0,1,1,2
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,6,1,4,4,10,14
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,2,0,1,0,3,3
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,1,0,4,2,5,7
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,7,11,0,4,7,15,22
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,6,2,4,6,10,16
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,0,2,0,2,0,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,6,12,12,17,18,35
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,56,27,5,11,61,38,99
PUNA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,2,8,7,10,9,19
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,21,24,7,8,28,32,60
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,0,3,0,4,0,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,48,52,43,47,91,99,190
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,2,2,2,3,4,7
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,1,0,0,0,1,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,4,1,0,5,4,9
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,10,10,4,15,14,29
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,4,9,10,12,14,26
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,71,34,8,8,79,42,121
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,17,7,1,0,18,7,25
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,16,9,1,3,17,12,29
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,75,67,47,53,122,120,242
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,2,1,1,2,3,5
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,6,8,2,2,8,10,18
SAIPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,4,3,0,8,4,12
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,4,5,4,8,8,16
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,6,11,1,0,7,11,18
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,9,6,0,0,9,6,15
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,2,0,0,0,2,2
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,1,4,4,5,5,10
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,6,1,2,5,8,13
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,37,30,8,10,45,40,85
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,8,1,1,2,9,11
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,20,10,5,2,25,12,37
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,8,9,2,2,10,11,21
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,43,37,10,15,53,52,105
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,3,0,0,0,3,3
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,14,9,4,2,18,11,29
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,7,0,0,3,7,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,12,9,23,22,35,31,66
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,1,1,0,5,1,6
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,32,32,3,7,35,39,74
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,8,1,8,5,16,6,22
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,13,13,0,0,13,13,26
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,7,16,11,12,18,28,46
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,7,14,0,0,7,14,21
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,7,7,1,3,8,10,18
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,1,0,0,1,1,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,13,0,0,3,13,16
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,13,14,8,9,21,23,44
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,7,2,1,4,8,12
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,4,1,0,5,4,9
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,0,0,3,0,3,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,4,1,4,2,8,10
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,2,7,3,9,5,14
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,4,1,1,4,5,9
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,14,9,0,0,14,9,23
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,853,849,49,58,902,907,1809
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,4,0,0,5,4,9
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,14,17,2,0,16,17,33
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,2,0,3,3,5,8
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,1,0,0,2,1,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,5,0,0,5,5,10
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,1,1,3,1,4,5
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,6,3,2,8,8,16
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,5,3,1,6,6,12
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,24,11,3,4,27,15,42
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,6,8,0,1,6,9,15
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,3,1,2,4,5,9
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,38,34,8,8,46,42,88
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,1,5,2,6,3,9
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,4,1,0,5,4,9
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,4,2,6,7,10,17
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,202,193,7,6,209,199,408
TACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,0,0,0,1,0,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,4,1,0,3,4,7
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,3,0,1,3,4,7
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,1,1,2,5,3,8
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,13,10,6,9,19,19,38
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,1,7,4,12,5,17
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,1,0,0,4,1,5
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,9,2,2,6,11,17
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,120,126,10,14,130,140,270
TARVITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,3,10,9,15,12,27
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,8,1,1,4,9,13
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,7,4,0,0,7,4,11
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,3,6,9,9,12,21
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,2,0,2,2,4,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,30,33,18,18,48,51,99
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,8,7,5,5,13,12,25
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,0,0,3,0,3,3
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,4,2,0,3,4,7
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,1,1,2,3,3,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,2,0,0,0,2,2
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,1,0,2,5,3,8
TOMINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,6,3,0,4,6,7,13
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,2,2,5,5,7,12
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,8,2,4,7,12,19
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,1,1,0,2,1,3
TRIGAL,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,1,1,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,72,57,5,7,77,64,141
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,29,29,3,2,32,31,63
TURCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,2,1,0,1,2,3
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,0,0,3,5,3,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,12,12,4,7,16,19,35
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,11,12,0,2,11,14,25
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,5,0,0,5,5,10
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,11,14,1,1,12,15,27
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,1,2,3,5,4,9
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,14,14,2,1,16,15,31
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,41,43,5,9,46,52,98
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,1,5,6,5,7,12
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,3,3,1,5,4,8,12
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,39,27,4,6,43,33,76
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,1,2,0,2,1,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,6,4,1,1,7,5,12
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,2,1,1,3,3,6
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,46,59,6,10,52,69,121
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,1,0,0,2,1,3
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,26,39,3,1,29,40,69
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,26,25,24,23,50,48,98
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,5,0,2,2,7,2,9
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,86,90,7,6,93,96,189
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,2,3,1,0,3,3,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,58,62,6,9,64,71,135
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,2,1,0,5,2,7
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,3,0,0,0,3,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,32,22,20,14,52,36,88
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,1,6,1,1,2,7,9
YOTALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,4,1,0,5,4,6,10
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,1,4,2,4,3,7
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-07-01,0,3,1,3,1,6,7
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,0,0,1,1,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,14,13,4,3,18,16,34
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,19,14,0,0,19,14,33
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,8,3,7,8,15,11,26
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,0,0,2,2,2,2,4
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,1,1,1,1,2,2,4
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,4,5,0,0,4,5,9
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,3,5,1,1,4,6,10
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,3,2,0,0,3,2,5
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,2,3,1,0,3,3,6
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,0,1,1,5,1,6,7
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,6,4,4,7,10,11,21
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,2,0,3,1,5,1,6
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,5,7,3,6,8,13,21
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,17,11,9,10,26,21,47
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,6,3,3,0,9,3,12
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,37,27,1,1,38,28,66
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,4,6,2,5,6,11,17
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,2,3,1,0,3,3,6
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,4,2,1,2,5,4,9
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,5,7,11,6,16,13,29
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,4,6,3,2,7,8,15
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,10,7,3,0,13,7,20
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,2,3,3,2,5,5,10
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,0,1,0,0,0,1,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,1,0,1,1,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,1,2,0,0,1,2,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,20,25,5,3,25,28,53
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,10,12,5,7,15,19,34
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,0,3,3,2,3,5,8
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,2,0,3,2,5,2,7
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,3,4,0,0,3,4,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,9,12,1,1,10,13,23
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,21,10,12,4,33,14,47
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,4,4,2,3,6,7,13
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,5,5,0,0,5,5,10
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,2,6,0,1,2,7,9
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,1,1,2,4,3,5,8
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,13,8,0,0,13,8,21
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,10,7,1,1,11,8,19
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,16,15,0,1,16,16,32
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,6,9,1,1,7,10,17
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,7,5,0,1,7,6,13
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,6,10,4,3,10,13,23
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,26,32,2,6,28,38,66
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2019-08-01,9,13,1,1,10,14,24
