,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,9,12,9,9,18,21,39
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,1,7,7,7,8,15
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,0,1,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,3,1,4,2,7,9
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,9,6,2,2,11,8,19
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,18,15,34,32,52,47,99
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,6,2,3,6,9,15
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,7,5,5,3,12,8,20
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,6,10,0,1,6,11,17
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,1,5,2,5,7
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,5,11,4,2,9,13,22
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,7,10,3,3,10,13,23
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,1,0,2,0,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,27,29,3,5,30,34,64
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,17,8,0,1,17,9,26
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,7,4,0,1,7,5,12
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,12,4,11,6,23,10,33
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,36,35,5,5,41,40,81
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,5,5,8,9,13,22
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,3,1,3,2,6,8
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,2,2,3,2,5
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,1,0,1,0,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,19,17,8,7,27,24,51
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,6,2,1,3,7,5,12
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,13,19,29,32,42,51,93
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,0,0,0,3,0,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,7,12,3,4,10,16,26
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,23,16,8,1,31,17,48
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,1,0,0,1,1,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,1,0,0,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,12,6,0,0,12,6,18
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,5,5,2,3,7,8,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,3,4,2,8,5,13
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,10,7,3,3,13,10,23
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,16,24,2,5,18,29,47
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,36,39,10,12,46,51,97
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,7,6,8,9,15,15,30
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,532,572,13,15,545,587,1132
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,39,22,6,6,45,28,73
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,9,5,3,9,12,21
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,1,1,2,1,3,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,10,8,6,4,16,12,28
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,1,1,0,5,1,6
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,15,19,10,13,25,32,57
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,1,0,0,0,1,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,12,5,14,6,26,11,37
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,1,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,9,16,3,1,12,17,29
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,13,11,10,8,23,19,42
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,5,2,4,5,9,14
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,5,11,0,0,5,11,16
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,4,1,2,4,6,10
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,15,12,1,4,16,16,32
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,1,0,0,1,1,2
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,13,11,18,10,31,21,52
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,56,54,4,3,60,57,117
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,13,17,13,9,26,26,52
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,2,1,3,4,5,9
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,6,4,2,2,8,6,14
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,3,0,0,4,3,7
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,1,3,1,3,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,5,1,4,4,9,13
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,489,496,212,205,701,701,1402
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,2,1,1,2,3,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,6,7,2,1,8,8,16
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,3,2,5,4,8,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,44,43,2,1,46,44,90
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,11,5,3,9,14,23
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,31,19,5,6,36,25,61
ESCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,1,0,1,0,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,7,5,8,5,13
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,4,0,0,1,4,5
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,0,1,2,5,2,7
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,2,7,9,10,11,21
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,2,4,6,5,8,13
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,8,10,3,5,11,15,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,9,4,0,6,9,15
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,8,4,4,8,12,20
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,3,2,1,3,4,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,34,25,10,12,44,37,81
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,10,7,2,6,12,13,25
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,4,3,0,5,4,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,1,2,0,2,1,3
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,11,11,12,3,23,14,37
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,8,11,0,0,8,11,19
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,1,2,1,3,2,5
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,3,4,0,5,3,8
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,0,4,0,6,0,6
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,4,1,2,2,6,8
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,2,1,0,3,2,5
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,7,3,3,2,10,5,15
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,5,0,0,0,5,0,5
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,5,6,2,10,7,17
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,8,6,4,2,12,8,20
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,11,9,4,1,15,10,25
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,1,2,1,6,2,8
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,29,40,6,5,35,45,80
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,84,98,9,5,93,103,196
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,397,341,30,25,427,366,793
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,4,3,1,7,5,12
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,5,8,0,1,5,9,14
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,4,0,0,3,4,7
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,18,22,15,11,33,33,66
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,2,13,5,15,7,22
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,3,1,0,3,3,6
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,5,1,1,3,6,4,10
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,1,3,2,5,3,8
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,0,4,8,8,8,16
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,11,7,1,0,12,7,19
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,2,3,2,4,4,8
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,14,18,1,2,15,20,35
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,14,5,1,0,15,5,20
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,22,14,0,0,22,14,36
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,14,6,5,7,19,13,32
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,2,4,7,8,9,17
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,6,1,0,4,6,10
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,11,9,6,8,17,17,34
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,113,116,5,16,118,132,250
MORO MORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,2,0,0,1,2,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,4,2,5,6,9,15
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,1,2,0,5,1,6
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,1,0,0,0,1,1
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,7,4,5,7,12,19
OKINAWA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,5,1,5,5,10,15
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,4,6,3,7,7,14
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,191,210,13,25,204,235,439
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,14,6,1,1,15,7,22
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,5,3,0,1,5,4,9
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,17,17,56,58,73,75,148
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,6,5,6,5,12,10,22
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,17,12,3,8,20,20,40
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,1,0,0,0,1,1
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,8,9,1,0,9,9,18
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,0,0,1,2,1,3
PASORAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,1,3,1,6,2,8
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,12,14,1,3,13,17,30
PAZÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,1,2,1,2,3
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,10,0,0,1,10,11
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,2,11,17,11,19,30
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,0,3,1,3,4
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,3,4,0,8,3,11
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,1,1,1,5,2,7
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,4,2,7,6,11,17
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,5,3,3,7,8,15
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,10,2,7,6,17,8,25
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,8,12,3,0,11,12,23
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,5,4,5,5,10,9,19
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,134,125,33,33,167,158,325
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,2,2,1,5,3,8
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,13,20,7,9,20,29,49
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,2,2,0,2,2,4
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,2,3,5,7,7,14
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,1,7,8,10,9,19
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,3,1,1,1,4,5
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,10,6,6,8,16,14,30
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,8,3,2,7,10,17
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,6,5,15,8,21,13,34
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,40,27,3,11,43,38,81
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,7,2,3,8,10,10,20
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,14,14,2,4,16,18,34
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,6,3,0,5,6,11
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,53,64,54,62,107,126,233
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,2,4,3,7,5,12
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,1,1,1,1,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,4,0,9,3,13,16
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,9,6,3,3,12,9,21
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,14,4,1,1,15,5,20
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,71,60,43,45,114,105,219
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,10,12,5,3,15,15,30
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,7,13,4,7,11,20,31
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,5,2,0,3,5,8
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,99,98,89,80,188,178,366
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,3,1,2,2,5,7
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,6,8,15,10,21,31
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,3,2,4,2,6
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,6,4,2,9,8,13,21
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,3,0,4,3,7,10
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,13,8,8,9,21,17,38
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,3,1,0,2,3,5
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,5,2,0,4,5,6,11
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,10,5,2,2,12,7,19
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,55,54,15,13,70,67,137
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,7,6,3,4,10,10,20
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,13,10,11,10,24,20,44
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,23,13,0,2,23,15,38
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,56,42,24,19,80,61,141
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,8,6,8,6,14
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,12,6,0,0,12,6,18
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,7,9,0,0,7,9,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,10,12,26,29,36,41,77
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,9,4,3,3,12,7,19
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,32,26,13,11,45,37,82
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,3,2,3,2,5
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,13,14,1,0,14,14,28
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,12,9,8,8,20,17,37
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,16,11,4,6,20,17,37
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,6,7,10,7,16,14,30
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,2,0,1,2,3,5
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,6,6,7,5,13,11,24
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,18,10,8,11,26,21,47
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,0,1,2,3,2,5
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,2,4,1,3,3,7,10
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1,0,1,0,2,0,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,0,2,0,5,0,5
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,0,2,2,2,2,4
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,4,2,1,6,5,11
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,13,13,0,0,13,13,26
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,1051,1040,99,87,1150,1127,2277
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,13,12,0,0,13,12,25
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,9,10,2,1,11,11,22
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,2,1,1,1,3,4
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,4,1,3,2,7,3,10
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,2,3,1,3,3,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,3,2,0,1,3,3,6
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2019-08-01,0,3,3,2,3,5,8
