,group,variable,month,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,4,0,0,0,4,4
CATACORA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,7,8,7,8,15
CHACARILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,17,3,12,3,29,32
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,24,2,5,2,29,31
CHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,11,0,1,0,12,12
CHARAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,5,5,16,18,21,23,44
CHAYANTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,5,0,0,0,5,5
CHIMORE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,7,9,0,6,7,15,22
CHIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,23,28,23,28,51
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,3,0,0,1,3,4
CHUA COCANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,4,13,0,1,4,14,18
CHUMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,1,0,3,3
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,7,0,1,0,8,8
CKOCHAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,29,41,2,10,31,51,82
CLIZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,9,7,52,7,61,68
COBIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,25,75,41,29,66,104,170
COCAPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,5,5,7,18,12,23,35
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,135,545,270,322,405,867,1272
COIPASA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,3,0,3,0,3
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,8,21,5,14,13,35,48
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,6,8,2,7,8,15,23
COLLANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,13,31,42,5,55,36,91
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,4,1,1,4,5,9
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,34,5,39,6,73,79
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,3,0,0,3,3,6
COLQUIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,13,6,11,6,24,30
COMARAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,13,47,41,50,54,104
COMBAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,3,0,0,0,3,3
CONCEPCION,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,1,36,37,37,38,75
COPACABANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,0,1,1,2,1,3
CORIPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,10,0,2,2,12,14
CORO CORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,75,9,75,9,84
COROICO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,4,24,20,27,24,51,75
CORQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,9,3,0,1,9,4,13
COTAGAITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,12,5,14,7,26,33
COTOCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,7,13,0,0,7,13,20
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,17,14,213,302,230,316,546
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,1,0,1,1,2
CUEVO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,2,0,5,1,7,8
CULPINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,4,0,0,3,4,7
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,0,104,8,107,8,115
CURVA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,2,0,1,1,3,4
DESAGUADERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,5,27,28,27,33,60
EL ALTO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,95,875,1022,1261,1117,2136,3253
EL CHORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,2,1,2,4,4,8
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,1,7,7,8,8,16
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,8,0,1,1,9,10
EL TORNO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,0,0,0,2,0,2
EL VILLAR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,1,0,1,1,2
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,15,9,12,14,27,23,50
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,22,59,5,5,27,64,91
ESCOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,2,3,11,4,13,17
ESMERALDA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,0,0,2,2
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,4,0,0,0,4,4
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,1,0,1,0,1
EXALTACION,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,1,4,1,6,7
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,7,7,15,7,22,29
FILADELFIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,7,11,6,13,13,26
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,8,7,8,7,16,23
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,5,0,2,0,7,7
GUANAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,10,17,18,14,28,31,59
GUAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,6,0,0,1,6,7
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,17,97,188,146,205,243,448
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,10,4,2,10,12,14,26
HUACARETA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,3,0,0,1,3,4
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,3,0,3,2,5
HUANUNI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,21,10,29,10,50,60
HUARACAJE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,4,0,13,0,17,17
HUARINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,2,14,12,15,14,29
HUATAJATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,0,0,2,2
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,5,0,1,1,6,7
ICLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,12,27,6,5,18,32,50
INCAHUASI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,3,1,2,3,5,8
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,0,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,6,64,63,64,69,133
IXIAMAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,11,30,20,24,31,54,85
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,10,0,2,1,12,13
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,19,24,59,59,78,83,161
LA GUARDIA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,6,16,17,18,23,41
LA PAZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,147,785,606,327,753,1112,1865
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,0,0,6,1,6,7
LAJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,5,35,16,14,21,49,70
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,6,0,2,0,8,8
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,3,0,3,2,5
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,21,60,288,54,309,114,423
LORETO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,5,0,35,80,40,80,120
LURIBAY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,14,0,0,2,14,16
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,5,52,69,53,74,127
MACHARETI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,5,2,0,3,5,8
MAGDALENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,6,94,61,94,67,161
MAIRANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,0,1,0,1,1
MAPIRI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,7,30,6,8,13,38,51
MECAPACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,7,2,4,2,11,13
MINEROS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,12,0,1,3,13,16
MIZQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,5,10,3,11,8,21,29
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,7,46,36,48,43,91
MOJINETE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,0,0,0,1,1
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,6,7,0,0,6,7,13
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,9,6,1,4,10,10,20
MONTERO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,8,229,120,73,128,302,430
MORO MORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,0,1,0,1,1
MOROCHATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,0,1,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,2,2,2,3,5
NAZACARA DE PACAJES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,3,0,0,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,1,2,1,2,3
OCURI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,13,1,32,1,45,46
OKINAWA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,3,8,5,9,8,17
OMEREQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,1,3,2,6,3,9
ORURO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,61,419,207,80,268,499,767
PADCAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,10,1,1,3,11,14
PADILLA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,1,5,11,6,12,18
PAILON,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,11,11,11,11,22
PALCA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,18,12,23,15,41,56
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,8,37,100,121,108,158,266
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,0,0,1,1,1,2
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,0,0,0,1,1
PASORAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,1,1,1,3,4
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,7,3,11,5,18,23
PAZÑA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,4,0,0,1,4,5
PELECHUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,0,4,0,4,4
POCOATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,4,0,4,0,8,8
POCONA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,6,13,15,14,21,35
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,2,0,1,3,3,6
POOPO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,2,0,0,2,2,4
PORCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,18,0,1,0,19,19
POROMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,1,0,1,0,1
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,25,21,5,4,30,25,55
PORVENIR,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,18,6,9,9,27,36
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,2,0,4,4
POTOSI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,45,331,406,450,451,781,1232
PUCARANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,29,46,57,48,86,134
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,0,1,0,2,2
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,1,4,1,6,7
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,4,7,4,7,8,14,22
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,3,1,1,2,4,6
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,104,14,41,44,145,58,203
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,18,3,2,3,20,23
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,1,0,1,1,2
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,11,16,0,0,11,16,27
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,14,60,44,26,58,86,144
PUNA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,14,4,6,5,20,25
PUNATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,14,43,14,43,28,86,114
QUIABAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,10,25,29,54,39,79,118
QUIME,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,5,0,0,0,5,5
QUIRUSILLAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,0,1,0,2,0,2
RAVELO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,8,3,6,3,14,17
REYES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,20,0,0,1,20,21
RIBERALTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,203,32,40,33,243,276
ROBORE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,23,1,23,1,24
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,39,3,39,5,44
SABAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,40,151,51,53,91,204,295
SACABAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,0,4,0,4,4
SACACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,18,5,12,6,30,36
SAIPINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,2,0,4,4
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,10,0,12,12
SAMAIPATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,6,0,0,1,6,7
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,16,4,6,6,22,28
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,4,2,2,3,6,5,11
SAN BENITO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,12,0,1,3,13,16
SAN BORJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,25,112,38,47,63,159,222
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,7,3,3,3,10,13
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,5,19,45,3,50,22,72
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,5,25,185,154,190,179,369
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,40,60,0,2,40,62,102
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,2,4,5,6,7,13
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,159,137,0,0,159,137,296
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,4,0,0,0,4,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,10,17,44,19,54,73
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,0,9,13,10,13,23
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,15,65,112,105,127,170,297
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,12,6,4,8,16,24
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,22,12,16,13,38,51
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,5,7,18,7,23,30
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,12,1,4,2,16,18
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,13,0,0,3,13,16
SAN PABLO DE LIPEZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,5,0,0,0,5,5
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,1,2,1,3,4
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,27,0,33,0,60,60
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,2,5,13,6,15,21
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,8,4,3,6,11,17
SAN PEDRO(PND),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,0,0,0,1,0,1
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,5,1,2,1,7,8
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,6,21,16,21,22,43
SANTA ANA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,12,2,8,5,20,25
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,656,1826,897,934,1553,2760,4313
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,10,18,11,13,21,31,52
SANTIAGO DE CALLAPA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,0,0,2,2
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,2,2,6,4,8,12
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,3,0,1,0,4,4
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,0,0,2,2
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,22,8,3,8,25,16,41
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,12,23,12,25,37
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,6,0,1,0,7,7
SENA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,5,29,21,30,26,56
SHINAOTA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,4,5,3,7,7,12,19
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,10,2,5,2,15,17
SICAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,0,0,2,2
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,4,24,12,19,16,43,59
SOPACHUY,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,4,7,11,8,15,23
SORACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,3,0,0,0,3,3
SORATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,17,14,16,16,33,49
SUCRE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,58,184,125,164,183,348,531
TACACHI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,1,6,1,6,7
TACACOMA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,3,1,2,1,5,6
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,5,0,9,0,14,14
TACOPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,4,6,4,8,12
TAHUA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,2,0,0,0,2,2
TAPACARI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,22,18,13,21,35,56
TARABUCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,0,0,1,0,1,1
TARACO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,4,0,0,0,4,4
TARATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,2,3,3,7,5,10,15
TARIJA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,57,336,256,130,313,466,779
TARVITA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,4,0,49,40,53,40,93
TEOPONTE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,14,19,34,60,48,79,127
TIAWANACU,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,10,3,8,3,18,21
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,1,13,32,13,33,46
TIPUANI,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,6,5,28,23,34,28,62
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,7,22,8,25,15,47,62
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,0,12,12,20,12,32,44
TOCO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,4,3,1,6,5,11
TOLATA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,3,3,7,4,10,14
TOLEDO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,4,2,5,3,9,12
TOMAVE,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,4,2,0,1,4,3,7
TOMINA,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,4,0,0,3,4,7
TORO TORO,otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,3,13,0,29,3,42,45
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 10 a 49 anos,2017-08-01,1,8,5,6,6,14,20
