,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,1,2,3,2,4,6
LLALLAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,59,50,382,349,441,399,840
LLICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,2,3,2,3,4,6,10
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,3,7,4,2,7,9,16
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,1,0,0,1,1,2
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,3,3,3,2,6,5,11
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,1,22,66,23,67,90
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,15,37,3,3,18,40,58
MALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,13,0,11,3,24,3,27
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,2,4,31,32,33,36,69
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,12,15,8,16,20,31,51
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,7,0,5,1,12,13
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,20,36,78,147,98,183,281
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,49,71,21,16,70,87,157
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,39,74,1074,244,1113,318,1431
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,3,1,1,2,4,6
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,0,28,30,29,30,59
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,0,1,0,2,0,2
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,3,1,0,0,3,1,4
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,77,191,1182,1480,1259,1671,2930
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,2,6,1,0,3,6,9
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,7,7,0,0,7,7,14
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,2,177,162,178,164,342
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,2,11,4,7,6,18,24
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,56,35,62,47,118,82,200
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,8,35,29,64,37,99,136
PAPEL PAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,18,11,18,11,29
PASORAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,2,3,2,3,5
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,14,2,14,2,16
PAZÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,2,4,2,4,6
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,4,8,4,8,12
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,3,5,7,13,10,18,28
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,2,3,16,22,18,25,43
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,114,5,1,3,115,8,123
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,7,7,18,48,25,55,80
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,11,11,29,34,40,45,85
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,18,10,38,39,56,49,105
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,3,5,3,6,6,12
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,3,2,0,2,3,4,7
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,96,164,398,481,494,645,1139
PUCARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,4,0,0,1,4,5
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,9,11,7,8,16,19,35
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,2,2,24,13,26,15,41
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,1,0,1,0,1
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,4,3,5,3,9,12
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,90,50,0,109,90,159,249
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,0,1,0,2,0,2
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,1,0,3,1,4,5
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,2,4,12,30,14,34,48
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,1,3,10,4,11,15
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,5,97,132,98,137,235
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,0,25,36,26,36,62
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,3,8,1,49,4,57,61
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,21,24,17,14,38,38,76
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,4,5,4,9,8,14,22
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,28,66,69,151,97,217,314
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,2,1,2,1,3
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,4,5,13,15,17,20,37
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,3,6,27,39,30,45,75
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,16,10,0,0,16,10,26
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,4,1,17,10,21,11,32
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,4,0,0,0,4,4
SAN BENITO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,8,6,28,62,36,68,104
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,14,14,62,101,76,115,191
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,5,13,15,18,20,31,51
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,2,6,4,7,6,13
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,7,13,0,0,7,13,20
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,417,376,13,17,430,393,823
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,47,0,0,0,47,47
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,17,22,13,16,30,38,68
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,116,89,556,633,672,722,1394
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,1,1,1,1,2
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,12,21,20,49,32,70,102
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,8,26,34,44,42,70,112
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,1,0,0,1,1,2
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,0,1,0,1,1
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,10,7,47,65,57,72,129
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,47,42,33,37,80,79,159
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,0,2,0,2,2
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,12,1,0,0,12,1,13
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,2,1,1,3,3,4,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,3842,4953,408,566,4250,5519,9769
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,18,28,28,16,46,44,90
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,1,1,2,1,3,4
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,3,3,2,4,5,9
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,1,1,4,1,5,6
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,8,4,0,0,8,4,12
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,7,18,11,17,18,35,53
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,6,3,9,9,15,12,27
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,1,5,3,5,4,9
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,20,27,82,77,102,104,206
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,1,2,1,2,3
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,6,6,4,3,10,9,19
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,310,508,2044,2339,2354,2847,5201
TACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,3,4,7,4,10,14
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,4,9,28,9,32,41
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,0,4,4,5,4,9
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,2,7,21,19,23,26,49
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,4,6,6,12,10,18,28
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,1,4,3,4,4,8
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,7,4,21,18,28,22,50
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,168,266,700,1150,868,1416,2284
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,6,6,34,18,40,24,64
TIAWANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,3,9,8,12,11,21,32
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,8,0,0,0,8,0,8
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,18,28,41,64,59,92,151
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,63,67,26,26,89,93,182
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,6,8,40,42,46,50,96
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,1,2,5,3,6,9
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,9,15,13,14,22,29,51
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,5,10,5,10,15
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,1,0,1,0,1
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,4,3,1,5,5,8,13
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,16,43,16,43,59
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,2,4,0,3,2,7,9
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,22,55,59,89,81,144,225
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,37,63,67,115,104,178,282
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,8,15,38,84,46,99,145
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,7,3,6,10,13,13,26
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,262,2,262,2,264
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,3,0,0,0,3,3
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,4,7,4,7,11
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,96,89,125,125,221,214,435
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,4,5,8,36,12,41,53
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,8,13,33,78,41,91,132
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,168,102,199,204,367,306,673
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,2,15,29,16,31,47
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,12,30,9,17,21,47,68
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,20,28,17,21,37,49,86
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,0,4,5,5,5,10
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,3,1,18,15,21,16,37
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,13,20,53,61,66,81,147
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,4,1,0,1,4,5
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,11,22,10,15,21,37,58
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,6,11,21,27,27,38,65
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,0,2,0,2,2
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,57,71,47,74,104,145,249
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,17,25,11,22,28,47,75
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,0,0,3,1,3,1,4
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,31,32,21,22,52,54,106
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,525,619,36,51,561,670,1231
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,7,8,7,5,14,13,27
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,1,1,2,1,3,2,5
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-08-01,6,2,12,31,18,33,51
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,3,1,17,27,20,28,48
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,3,5,3,5,8
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,8,13,0,6,8,19,27
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,0,1,0,1,0,1
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2017-09-01,0,1,5,9,5,10,15
