,group,variable,month,DT 4TA DOSIS 5 A 9 - D,DT 4TA DOSIS 5 A 9 - D,DT 4TA DOSIS 5 A 9 - F,DT 4TA DOSIS 5 A 9 - F,DT 4TA DOSIS 10 AÑOS - D,DT 4TA DOSIS 10 AÑOS - D,DT 4TA DOSIS 10 AÑOS - F,DT 4TA DOSIS 10 AÑOS - F,DT 4TA DOSIS 11 AÑOS - D,DT 4TA DOSIS 11 AÑOS - D,DT 4TA DOSIS 11 AÑOS - F,DT 4TA DOSIS 11 AÑOS - F,DT 4TA DOSIS 12 A 20 - D,DT 4TA DOSIS 12 A 20 - D,DT 4TA DOSIS 12 A 20 - F,DT 4TA DOSIS 12 A 20 - F,DT 4TA DOSIS 21 A 59 - D,DT 4TA DOSIS 21 A 59 - D,DT 4TA DOSIS 21 A 59 - F,DT 4TA DOSIS 21 A 59 - F,DT 4TA DOSIS 60 Y MAS - D,DT 4TA DOSIS 60 Y MAS - D,DT 4TA DOSIS 60 Y MAS - F,DT 4TA DOSIS 60 Y MAS - F,TOTALES,TOTALES,TOTALES
TIQUIPAYA,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,11,14,10,8,13,0,0,0,0,23,36,59
TIRAQUE (CBBA),otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,6,0,0,0,0,2,12,14
TOCO,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,4,1,3,0,0,0,0,4,10,14
TOLATA,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
TOLEDO,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,2,5,7
TOMINA,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
TORO TORO,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
TRINIDAD,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,0,4,0,0,0,0,2,11,13
TUPIZA,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,7
UNCIA,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,3
URUBICHA,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,4,0,0,0,0,3,10,13
UYUNI,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,3,4,7
VACAS,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
VIACHA,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3
VILA VILA,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
VILLA CHARCAS,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
VILLA MONTES,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,3
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,5,5
VILLA RIVERO,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,1,0,0,0,0,1,8,9
VILLA TUNARI,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,18,2,12,0,0,0,0,6,31,37
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLAZON,otras vacunaciones,dt 4ta dosis,2024-07-01,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,24,0,0,0,0,0,0,8,26,34
VINTO,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,10,0,17,0,0,0,0,9,30,39
WARNES,otras vacunaciones,dt 4ta dosis,2024-07-01,1,0,0,0,0,0,1,0,0,1,0,1,2,6,0,3,11,34,1,11,6,6,0,0,22,62,84
YACO,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YACUIBA,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,6,2,8
YOTALA,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ZUDAÑEZ,otras vacunaciones,dt 4ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,4,5
ACACIO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ACHACACHI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,5,5
ACHOCALLA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
AIQUILE,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,1,6,7
ALALAY,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
ALTO BENI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ANCORAIMES,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,4,5,9
ANZALDO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
APOLO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,2,8,10
ARANI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,7,0,0,0,1,1,15,16
ARBIETO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,3,0,5,8,31,0,0,0,0,11,42,53
ARQUE,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,1,5,6
ATOCHA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
AYATA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,1,0,0,0,5,0,0,3,1,0,2,22,22,0,1,0,1,0,0,0,0,25,33,58
AYO AYO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,7,3,3,0,0,0,0,6,13,19
BATALLAS,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,1,0,0,0,0,0,2,11,13
BELEN DE ANDAMARCA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BELEN DE URMIRI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BERMEJO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
BETANZOS,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BOLPEBRA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,6,3,9
BOYUIBE,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,8,0,0,0,0,0,69,1,70
CABEZAS,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,1,0,0,0,1,0,0,2,0,0,0,14,16,3,8,49,30,0,0,0,0,68,56,124
CAIROMA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,3
CAJUATA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
CALACOTO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CALAMARCA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
CAMIRI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,5,0,0,0,0,0,0,10,6,16
CAPINOTA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,14,0,0,0,0,8,18,26
CARACOLLO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,3
CARANAVI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,13,2,7,0,0,0,0,6,22,28
CARAPARI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARIPUYO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
CHALLAPATA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,4,2,6
CHAQUI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
CHARAGUA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHARAÑA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
CHAYANTA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CHIMORE,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,8,0,0,0,0,3,13,16
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHUMA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,11,0,0,0,0,4,12,16
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,4
CKOCHAS,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CLIZA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,3,5,8
COBIJA,otras vacunaciones,dt 4ta dosis,2024-08-01,1,1,1,5,0,0,0,0,0,0,0,0,0,5,3,6,14,22,25,39,0,0,0,0,44,78,122
COCAPATA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,1,0,0,0,1,3,0,0,0,3,3,0,0,1,0,4,2,2,0,0,0,0,7,13,20
COCHABAMBA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,2,0,0,0,0,0,1,1,0,1,1,4,6,8,16,80,53,117,0,0,0,0,79,211,290
COLCAPIRHUA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,19,42,0,0,0,0,24,45,69
"COLCHA ""K""",otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,3,5
COLOMI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,14,0,0,0,0,0,0,2,21,23
COLPA BELGICA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,3
COLQUECHACA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLQUIRI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
COMARAPA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CONCEPCION,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,1,0,0,0,4,5,9
CORIPATA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CORO CORO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,1,1,1,1,0,0,0,0,4,15,19
COROICO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,4,0,0,0,0,1,9,10
CORQUE,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTAGAITA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,1,0,0,0,0,0,3,4,7
COTOCA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,1,10,31,6,12,1,0,0,0,22,46,68
CUATRO CAÑADAS,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,87,0,3,5,5,0,1,1,0,60,96,156
CUEVO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CULPINA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,13,9,0,1,8,3,0,0,5,4,1,2,7,9,4,2,5,16,0,0,0,0,43,46,89
CURVA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,2,3,0,0,1,0,0,0,2,3,0,0,11,6,0,0,0,0,0,0,0,0,16,12,28
DESAGUADERO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,3
EL ALTO,otras vacunaciones,dt 4ta dosis,2024-08-01,1,2,1,1,1,1,0,0,0,1,0,1,4,29,35,60,21,144,19,68,0,0,0,0,82,307,389
EL PUENTE(STC),otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,otras vacunaciones,dt 4ta dosis,2024-08-01,1,0,0,0,0,0,0,0,2,0,0,0,5,8,5,2,23,20,9,21,0,2,2,0,47,53,100
EL VILLAR,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,3,4
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,6
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,11,5,20,0,0,0,0,6,39,45
ESCOMA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,0,4
FILADELFIA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,6,5,3,0,0,0,0,11,10,21
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUANAY,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
GUAQUI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,3,2,5
GUAYARAMERIN,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUTIERREZ,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,4,5
HUACARETA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,3,2,5
HUANUNI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,2,5,7
HUARINA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,3
HUATAJATA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
INGAVI (HUMAITA),otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
INQUISIVI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,3,5,8
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,3
IXIAMAS,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,3,4,7
JESUS DE MACHACA,otras vacunaciones,dt 4ta dosis,2024-08-01,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,1,2,1,0,0,0,0,0,7,9,16
LA ASUNTA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,4,4
LA GUARDIA,otras vacunaciones,dt 4ta dosis,2024-08-01,1,2,4,2,0,0,2,1,0,0,3,1,10,22,17,12,57,113,34,80,3,4,2,4,133,241,374
LA PAZ,otras vacunaciones,dt 4ta dosis,2024-08-01,0,1,0,1,1,0,1,0,0,1,0,1,5,14,13,19,35,126,12,73,0,0,0,0,67,236,303
LAGUNILLAS,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
LAJA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,0,3,0,0,0,0,6,14,20
LAS CARRERAS,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LLALLAGUA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,6,0,0,0,0,4,10,14
MACHACAMARCA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MAGDALENA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
MAIRANA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,6,6
MALLA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
MAPIRI,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
MINEROS,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,4,4
MIZQUE,otras vacunaciones,dt 4ta dosis,2024-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,0,1,0,0,0,0,5,7,12
MOJOCOYA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,4,6
MONTERO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,1,5,38,3,14,0,0,0,0,9,61,70
MOROCHATA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,0,0,0,0,1,0,5,5,10
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,4,1,5
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
OKINAWA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,2,4,6
OMEREQUE,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,10,0,1,1,1,0,0,0,0,19,12,31
ORURO,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,13,53,7,15,0,0,0,0,22,73,95
PADILLA,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
PAILON,otras vacunaciones,dt 4ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,5,5,10
