,group,variable,month,SR 5 A 9 - D,SR 5 A 9 - D,SR 5 A 9 - F,SR 5 A 9 - F,SR 10 AÑOS - D,SR 10 AÑOS - D,SR 10 AÑOS - F,SR 10 AÑOS - F,SR 11 AÑOS - D,SR 11 AÑOS - D,SR 11 AÑOS - F,SR 11 AÑOS - F,SR 12 A 20 - D,SR 12 A 20 - D,SR 12 A 20 - F,SR 12 A 20 - F,SR 21 A 59 - D,SR 21 A 59 - D,SR 21 A 59 - F,SR 21 A 59 - F,SR 60 Y MAS - D,SR 60 Y MAS - D,SR 60 Y MAS - F,SR 60 Y MAS - F,TOTALES,TOTALES,TOTALES
DESAGUADERO,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,22,0,22
EL ALTO,otras vacunaciones,sr,2024-09-01,49,50,55,77,8,2,10,4,11,4,5,8,18,13,47,58,15,45,55,78,0,0,0,0,273,339,612
EL CHORO,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,5,2,0,0,7,11,0,0,24,26,0,0,0,1,0,0,0,0,36,40,76
EL PUENTE(STC),otras vacunaciones,sr,2024-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,2,5
EL PUENTE(TJA),otras vacunaciones,sr,2024-09-01,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,5
ENTRE RIOS TRJ,otras vacunaciones,sr,2024-09-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
ESCARA,otras vacunaciones,sr,2024-09-01,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11
ESMERALDA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,sr,2024-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,3
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
GUANAY,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,4
GUAQUI,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
HUACHACALLA,otras vacunaciones,sr,2024-09-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,46,0,0,1,12,1,0,0,0,0,59,3,62
HUANUNI,otras vacunaciones,sr,2024-09-01,2,5,0,2,0,0,0,1,1,1,0,0,7,3,3,1,2,6,4,6,0,0,0,0,19,25,44
HUARINA,otras vacunaciones,sr,2024-09-01,0,0,1,3,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,9,10
HUATAJATA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,4,5
HUAYLLAMARCA,otras vacunaciones,sr,2024-09-01,0,0,0,1,0,0,0,0,0,0,0,0,10,12,1,4,4,7,1,0,0,0,0,0,16,24,40
ICHOCA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,4
ICLA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,2,3,5
INQUISIVI,otras vacunaciones,sr,2024-09-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,5
IRUPANA (VILLA DE LANZA),otras vacunaciones,sr,2024-09-01,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5
IXIAMAS,otras vacunaciones,sr,2024-09-01,6,4,6,6,0,0,0,1,0,0,0,0,2,0,4,9,0,0,0,0,0,0,0,0,18,20,38
LA ASUNTA,otras vacunaciones,sr,2024-09-01,3,3,48,64,0,0,11,6,0,0,4,5,0,0,4,3,0,2,6,9,0,0,0,0,76,92,168
LA PAZ,otras vacunaciones,sr,2024-09-01,52,59,68,90,15,8,12,14,5,11,19,13,35,47,39,62,59,189,22,62,0,0,0,0,326,555,881
LA RIVERA,otras vacunaciones,sr,2024-09-01,0,0,4,1,0,0,2,2,0,0,3,4,0,0,20,18,2,3,2,0,0,0,0,0,33,28,61
LAGUNILLAS,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LAJA,otras vacunaciones,sr,2024-09-01,0,0,25,13,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,30,15,45
LLALLAGUA,otras vacunaciones,sr,2024-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,11,0,0,0,0,4,14,18
MACHACAMARCA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0,0,2,0,0,0,0,0,16,25,41
MAGDALENA,otras vacunaciones,sr,2024-09-01,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15
MAIRANA,otras vacunaciones,sr,2024-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MAPIRI,otras vacunaciones,sr,2024-09-01,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11
MINEROS,otras vacunaciones,sr,2024-09-01,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,12,12
MOCOMOCO,otras vacunaciones,sr,2024-09-01,0,1,5,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,13
MOJOCOYA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,9,10
MONTEAGUDO,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,2,10,12
MONTERO,otras vacunaciones,sr,2024-09-01,2,3,8,50,0,0,0,0,0,0,0,0,0,0,0,0,11,17,3,5,0,0,0,0,24,75,99
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,sr,2024-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
OKINAWA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
OMEREQUE,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
ORURO,otras vacunaciones,sr,2024-09-01,4,6,29,27,2,1,2,0,2,0,5,4,2,10,9,20,29,59,14,46,0,0,0,0,98,173,271
PADCAYA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
PAILON,otras vacunaciones,sr,2024-09-01,0,0,9,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,26
PALCA,otras vacunaciones,sr,2024-09-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,4,6
PAMPA AULLAGAS,otras vacunaciones,sr,2024-09-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
PAPEL PAMPA,otras vacunaciones,sr,2024-09-01,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
PATACAMAYA,otras vacunaciones,sr,2024-09-01,1,2,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,38
POCONA,otras vacunaciones,sr,2024-09-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
POJO (CBBA),otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
POOPO,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,1,1,1,0,0,0,0,19,7,26
PORCO,otras vacunaciones,sr,2024-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PORONGO,otras vacunaciones,sr,2024-09-01,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,8
PORTACHUELO,otras vacunaciones,sr,2024-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3
POTOSI,otras vacunaciones,sr,2024-09-01,3,4,26,31,0,0,0,5,1,0,1,2,21,30,6,15,54,146,8,21,0,0,0,0,120,254,374
PUCARANI,otras vacunaciones,sr,2024-09-01,0,0,1,2,0,0,2,0,0,0,0,0,0,0,18,1,1,0,2,7,0,0,0,0,24,10,34
PUERTO CARABUCO,otras vacunaciones,sr,2024-09-01,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,4,8
PUERTO GONZALO MORENO,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,sr,2024-09-01,0,0,2,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,1,2,0,0,0,0,8,3,11
PUERTO RICO,otras vacunaciones,sr,2024-09-01,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,5,7
PUERTO SUAREZ,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
PUERTO VILLARROEL,otras vacunaciones,sr,2024-09-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PUNATA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
QUIABAYA,otras vacunaciones,sr,2024-09-01,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
QUILLACOLLO,otras vacunaciones,sr,2024-09-01,2,2,4,6,0,0,0,0,0,0,0,0,0,2,1,3,8,16,5,14,0,0,0,0,20,43,63
QUIME,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4
RAVELO,otras vacunaciones,sr,2024-09-01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
REYES,otras vacunaciones,sr,2024-09-01,0,0,20,8,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,9,31
ROBORE,otras vacunaciones,sr,2024-09-01,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,5,5,10
RURRENABAQUE,otras vacunaciones,sr,2024-09-01,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,12,0,0,0,0,0,0,3,17,20
SABAYA,otras vacunaciones,sr,2024-09-01,0,1,5,3,0,0,1,0,0,0,2,2,2,2,1,0,1,7,14,16,0,0,0,0,26,31,57
SACABA,otras vacunaciones,sr,2024-09-01,2,1,2,4,0,1,0,1,0,0,0,0,0,3,0,1,3,14,1,11,0,0,0,0,8,36,44
SACABAMBA,otras vacunaciones,sr,2024-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,sr,2024-09-01,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,2,0,0,0,0,14,10,24
SAN ANDRES DE MACHACA,otras vacunaciones,sr,2024-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN BENITO,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
SAN BORJA,otras vacunaciones,sr,2024-09-01,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,5,9
SAN BUENA VENTURA,otras vacunaciones,sr,2024-09-01,2,3,6,9,0,0,0,0,0,0,1,1,1,0,2,5,8,7,13,26,0,0,0,0,33,51,84
SAN CARLOS,otras vacunaciones,sr,2024-09-01,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,4,10,0,0,0,0,0,0,5,15,20
SAN JOSE DE CHIQUITOS,otras vacunaciones,sr,2024-09-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN LORENZO(PND),otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN LUCAS,otras vacunaciones,sr,2024-09-01,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,15,11,26
SAN PABLO DE LIPEZ,otras vacunaciones,sr,2024-09-01,0,0,0,0,1,0,0,0,0,0,0,0,4,12,0,0,1,2,0,0,0,0,0,0,6,14,20
SAN PEDRO DE BUENA VISTA,otras vacunaciones,sr,2024-09-01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,4
SAN PEDRO DE QUEMES,otras vacunaciones,sr,2024-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,sr,2024-09-01,0,0,0,2,0,0,0,0,0,0,0,1,1,0,14,5,0,1,1,2,0,0,0,0,16,11,27
SAN PEDRO(PND),otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA ANA,otras vacunaciones,sr,2024-09-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,sr,2024-09-01,18,28,27,23,0,2,0,0,0,1,1,0,1,13,3,0,65,148,2,9,0,0,0,0,117,224,341
SANTIAGO DE HUARI,otras vacunaciones,sr,2024-09-01,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,4,6
SANTIAGO DE HUATA,otras vacunaciones,sr,2024-09-01,0,0,16,13,0,0,1,3,0,0,5,4,0,0,2,2,0,0,1,1,0,0,0,0,25,23,48
SANTUARIO DE QUILLACAS,otras vacunaciones,sr,2024-09-01,2,1,6,7,0,0,4,1,0,2,5,6,3,4,1,7,0,0,0,2,0,0,0,0,21,30,51
SAPAHAQUI,otras vacunaciones,sr,2024-09-01,1,0,1,6,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,6,8,14
SENA,otras vacunaciones,sr,2024-09-01,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,10
SHINAOTA,otras vacunaciones,sr,2024-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3
SICA SICA (VILLA AROMA),otras vacunaciones,sr,2024-09-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,6,7
SIPE SIPE,otras vacunaciones,sr,2024-09-01,1,0,9,2,0,0,1,0,0,0,0,0,0,1,10,3,1,3,1,1,0,0,0,0,23,10,33
SORACACHI,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SORATA,otras vacunaciones,sr,2024-09-01,0,1,23,13,0,0,1,1,0,0,0,0,0,0,7,6,2,4,8,3,0,0,0,0,41,28,69
SUCRE,otras vacunaciones,sr,2024-09-01,2,2,1,1,0,0,1,0,0,0,0,0,0,4,3,7,12,26,5,17,0,0,0,0,24,57,81
TACACOMA,otras vacunaciones,sr,2024-09-01,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4,4,8
TACOPAYA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TAPACARI,otras vacunaciones,sr,2024-09-01,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,6,10
TARABUCO,otras vacunaciones,sr,2024-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,2,5
TARACO,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
TARATA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TARIJA,otras vacunaciones,sr,2024-09-01,6,5,4,2,1,0,1,1,1,0,1,1,1,6,6,7,17,36,11,40,0,0,0,0,49,98,147
TARVITA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,12
TEOPONTE,otras vacunaciones,sr,2024-09-01,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
TIPUANI,otras vacunaciones,sr,2024-09-01,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
TIQUIPAYA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,3,2,5
TIRAQUE (CBBA),otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,sr,2024-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,2,5,7
TOCO,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,4,6
TOLATA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOLEDO,otras vacunaciones,sr,2024-09-01,1,6,0,0,0,0,0,0,0,0,0,0,6,4,0,1,1,4,3,2,0,0,0,0,11,17,28
TOTORA(CBBA),otras vacunaciones,sr,2024-09-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,sr,2024-09-01,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,1,8,1,7,0,0,0,0,4,20,24
TRIGAL,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,13,17,30
TRINIDAD,otras vacunaciones,sr,2024-09-01,4,2,6,7,0,0,0,0,2,1,0,0,2,3,0,0,7,10,22,16,0,0,0,0,43,39,82
TUPIZA,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,1,0,0,2,1,0,1,3,3,5,15,0,3,0,0,0,0,10,24,34
TURCO,otras vacunaciones,sr,2024-09-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,5,0,0,0,0,3,13,16
UMALA,otras vacunaciones,sr,2024-09-01,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
UNCIA,otras vacunaciones,sr,2024-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,0,0,0,2,7,9
UYUNI,otras vacunaciones,sr,2024-09-01,1,1,0,0,0,0,0,0,0,0,0,0,0,5,34,20,13,15,12,31,0,0,0,0,60,72,132
VACAS,otras vacunaciones,sr,2024-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VIACHA,otras vacunaciones,sr,2024-09-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4
VILLA CHARCAS,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
VILLA MONTES,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,1,0,0,2,1,31,0,3,2,4,0,0,0,0,0,40,4,44
VILLA TUNARI,otras vacunaciones,sr,2024-09-01,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,21
VILLAZON,otras vacunaciones,sr,2024-09-01,2,1,2,2,0,0,0,0,1,1,0,0,1,2,3,0,3,2,4,7,0,0,0,0,16,15,31
VINTO,otras vacunaciones,sr,2024-09-01,0,2,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,3,2,4,0,0,0,0,3,15,18
WARNES,otras vacunaciones,sr,2024-09-01,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,4,9,13
YACO,otras vacunaciones,sr,2024-09-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
YACUIBA,otras vacunaciones,sr,2024-09-01,2,5,14,12,0,0,5,1,0,0,1,1,5,3,2,0,5,2,5,7,0,0,0,0,39,31,70
YANACACHI,otras vacunaciones,sr,2024-09-01,0,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,2,8,2,4,0,0,0,0,7,16,23
YAPACANI,otras vacunaciones,sr,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
ACHACACHI,otras vacunaciones,sr,2024-10-01,2,0,59,44,3,1,4,9,0,0,5,8,0,3,7,10,1,6,4,10,0,0,0,0,85,91,176
AIQUILE,otras vacunaciones,sr,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,7,8
ALCALA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
ALTO BENI,otras vacunaciones,sr,2024-10-01,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19
ANCORAIMES,otras vacunaciones,sr,2024-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
ANTEQUERA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,3
ANZALDO,otras vacunaciones,sr,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,3,4
APOLO,otras vacunaciones,sr,2024-10-01,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12
ARQUE,otras vacunaciones,sr,2024-10-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,4,6,10
ASCENCION DE GUARAYOS,otras vacunaciones,sr,2024-10-01,0,0,5,3,0,0,0,2,0,0,3,2,0,0,6,2,0,0,3,4,0,0,0,0,17,13,30
ATOCHA,otras vacunaciones,sr,2024-10-01,0,0,1,1,0,0,0,0,0,0,0,3,0,6,0,2,7,16,2,7,0,0,0,0,10,35,45
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,sr,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3
BATALLAS,otras vacunaciones,sr,2024-10-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,2,5,0,0,0,0,7,11,18
BAURES,otras vacunaciones,sr,2024-10-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
BERMEJO,otras vacunaciones,sr,2024-10-01,5,2,11,12,1,1,2,3,0,0,1,3,0,0,0,5,4,10,11,15,0,0,0,0,35,51,86
BOLIVAR,otras vacunaciones,sr,2024-10-01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3,4
BOLPEBRA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
BOYUIBE,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,2,0,2,0,0,0,0,0,27,0,27
BUENA VISTA,otras vacunaciones,sr,2024-10-01,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,2,6,0,0,0,0,0,0,3,11,14
CABEZAS,otras vacunaciones,sr,2024-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAIROMA,otras vacunaciones,sr,2024-10-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"CAIZA ""D""",otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,5,5
CAJUATA,otras vacunaciones,sr,2024-10-01,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
CALACOTO,otras vacunaciones,sr,2024-10-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
CALAMARCA,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
CAMIRI,otras vacunaciones,sr,2024-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2,5,7
CAPINOTA,otras vacunaciones,sr,2024-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
CAQUIAVIRI,otras vacunaciones,sr,2024-10-01,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,4
