,group,variable,month,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,HEPATITIS B 3RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,TOTALES,TOTALES,TOTALES
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,55,0,0,0,2,0,0,19,59,78
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,7,8
SHINAOTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SICA SICA (VILLA AROMA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
SIPE SIPE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,12,20,0,0,1,0,19,39,58
TACOPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TAPACARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,16,0,1,0,0,0,0,4,21,25
TEOPONTE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
TIQUIPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,1,4
TOCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
TOLATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOLEDO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
TRINIDAD,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TUPIZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,2,4,6
VACAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,3,8
VINTO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,2,2,19,0,0,0,0,4,43,47
WARNES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,11
YACUIBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
YANACACHI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
ACHOCALLA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,2,5,7
ANDAMARCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ANZALDO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ARBIETO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
ATOCHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AYO AYO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,0,1,8,9
BOLIVAR,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BOLPEBRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3
CABEZAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CALAMARCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
CARACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
CARANAVI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CARMEN RIVERO TORREZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
CHALLAPATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHARAGUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,0,7,1,8
CHIMORE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CHIPAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CKOCHAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CLIZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,0,0,0,0,3,9,12
COCHABAMBA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,7,13,20
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,4,11,15
COLOMI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
COLQUENCHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
COMARAPA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COROICO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,4
EL ALTO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,21,5,7,0,0,0,0,9,29,38
EL PUENTE(STC),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
EL TORNO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
FILADELFIA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
GUANAY,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
HUANUNI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
INCAHUASI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA ASUNTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
LA PAZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,30,9,7,0,0,0,0,13,38,51
LLALLAGUA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,3,5
LURIBAY,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAIRANA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MAPIRI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MINEROS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,15,0,0,0,0,4,22,26
ORURO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,24,0,1,0,0,0,0,9,26,35
PADCAYA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
PADILLA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
PAILON,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PALCA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PALOS BLANCOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POCONA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
POOPO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,3,2,0,0,0,0,9,18,27
PRESTO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUERTO ACOSTA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO RICO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PUNA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,2,4
PUNATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,4,0,0,0,0,5,19,24
ROBORE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SACABA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,9,16,25
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN BENITO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
SAN BORJA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3
SAN CARLOS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,8,9
SAN LORENZO(PND),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN LUCAS,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,33,6,2,0,0,0,0,12,36,48
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2,5,7
SORATA,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra dosis trabajadores de salud,2024-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,15,22,0,0,4,0,26,42,68
