,group,variable,month,DT 5TA DOSIS 5 A 9 - D,DT 5TA DOSIS 5 A 9 - D,DT 5TA DOSIS 5 A 9 - F,DT 5TA DOSIS 5 A 9 - F,DT 5TA DOSIS 10 AÑOS - D,DT 5TA DOSIS 10 AÑOS - D,DT 5TA DOSIS 10 AÑOS - F,DT 5TA DOSIS 10 AÑOS - F,DT 5TA DOSIS 11 AÑOS - D,DT 5TA DOSIS 11 AÑOS - D,DT 5TA DOSIS 11 AÑOS - F,DT 5TA DOSIS 11 AÑOS - F,DT 5TA DOSIS 12 A 20 - D,DT 5TA DOSIS 12 A 20 - D,DT 5TA DOSIS 12 A 20 - F,DT 5TA DOSIS 12 A 20 - F,DT 5TA DOSIS 21 A 59 - D,DT 5TA DOSIS 21 A 59 - D,DT 5TA DOSIS 21 A 59 - F,DT 5TA DOSIS 21 A 59 - F,DT 5TA DOSIS 60 Y MAS - D,DT 5TA DOSIS 60 Y MAS - D,DT 5TA DOSIS 60 Y MAS - F,DT 5TA DOSIS 60 Y MAS - F,TOTALES,TOTALES,TOTALES
VILLA SERRANO,otras vacunaciones,dt 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
VILLA TUNARI,otras vacunaciones,dt 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,11,17,17,0,0,2,2,22,33,55
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3
VILLAZON,otras vacunaciones,dt 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,13,0,0,1,0,0,0,3,15,18
VINTO,otras vacunaciones,dt 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,8,0,0,0,0,2,12,14
WARNES,otras vacunaciones,dt 5ta dosis,2024-07-01,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,6,15,2,1,1,1,0,2,12,21,33
YACUIBA,otras vacunaciones,dt 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,3
YOTALA,otras vacunaciones,dt 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ZUDAÑEZ,otras vacunaciones,dt 5ta dosis,2024-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,3,5,8
ACHACACHI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,0,1,6,7
ACHOCALLA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
AIQUILE,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,0,0,4,11,15
ALALAY,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
ALCALA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ALTO BENI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ANCORAIMES,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
ANDAMARCA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ANZALDO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
APOLO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,6,6
ARANI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,4,0,2,0,0,1,1,4,10,14
ARBIETO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,16,0,0,0,0,4,17,21
ARQUE,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,7,7
ATOCHA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AYATA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,4,1,0,0,0,0,0,0,0,16,4,20
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,0,0,0,0,1,7,8
AZURDUY,otras vacunaciones,dt 5ta dosis,2024-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4,1,5
BATALLAS,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
BETANZOS,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BOLPEBRA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CABEZAS,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,0,16,14,0,0,0,0,24,22,46
"CAIZA ""D""",otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,1,0,0,0,0,5,2,7
CAJUATA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CAMARGO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
CAMIRI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,1,1,3,2,3,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,10,7,17
CAPINOTA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,5,0,0,0,0,7,11,18
CAQUIAVIRI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
CARANAVI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,1,6,7
CARAPARI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4
CATACORA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHALLAPATA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
CHAQUI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CHARAGUA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,3
CHAYANTA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,6,0,0,0,0,5,10,15
CHOQUE COTA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHUMA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,2,5,7
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
CLIZA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,2,3,5
COBIJA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,8,11,27,0,0,0,0,17,36,53
COCAPATA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,3,0,0,0,0,0,10,10
COCHABAMBA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,10,49,32,60,0,0,0,2,45,113,158
COLCAPIRHUA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,8,0,0,0,0,8,12,20
COLLANA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COLOMI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,13,0,0,0,0,0,0,3,16,19
COLPA BELGICA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLQUENCHA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
COLQUIRI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3
CONCEPCION,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,8,11
CORIPATA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CORO CORO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
COROICO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
CORQUE,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COTAGAITA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,3,2,5
COTOCA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,5,15,1,8,0,0,0,0,8,27,35
CUATRO CAÑADAS,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,1,0,0,0,0,0,0,0,0,2,1,63,61,0,0,3,6,0,0,1,0,69,69,138
CUEVO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
CULPINA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,4,5
CURVA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,8,12,20
DESAGUADERO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
EL ALTO,otras vacunaciones,dt 5ta dosis,2024-08-01,1,0,3,5,0,1,0,0,0,0,1,0,1,10,1,4,19,99,13,30,0,0,0,0,39,149,188
EL PUENTE(STC),otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,otras vacunaciones,dt 5ta dosis,2024-08-01,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,11,3,4,4,2,1,7,17,26,43
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,5,10,0,0,0,0,6,21,27
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
FILADELFIA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,3,4
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
GIA-TIM,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GUANAY,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,4
GUTIERREZ,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
HUACARETA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,0,0,4,3,7
HUANUNI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
HUARINA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
HUATAJATA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
INQUISIVI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
IXIAMAS,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
JESUS DE MACHACA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,2,0,0,0,0,0,0,0,0,0,5,1,5,6,11,3,0,1,0,0,0,0,23,11,34
LA ASUNTA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,2,0,3,1,0,0,7,5,12
LA GUARDIA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,1,0,0,0,0,0,0,0,0,0,0,2,6,2,1,15,32,11,27,2,3,6,9,38,79,117
LA PAZ,otras vacunaciones,dt 5ta dosis,2024-08-01,0,1,0,0,0,0,0,0,0,0,0,0,1,5,6,4,16,102,11,41,0,0,0,0,34,153,187
LAGUNILLAS,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LAJA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,2,0,0,0,0,4,12,16
LAS CARRERAS,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3
LLALLAGUA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,0,0,0,2,9,11
MACHARETI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,3,4
MAIRANA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,3
MALLA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MAPIRI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,6,3,9
MINEROS,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
MIZQUE,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,0,2,0,0,0,0,2,12,14
MONTEAGUDO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,6,3,9
MONTERO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,16,0,6,0,0,0,0,3,24,27
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,7,0,7
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
OKINAWA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
OMEREQUE,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,1,0,0,0,0,14,21,35
ORURO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,17,2,2,0,0,0,0,5,21,26
PAILON,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4
PALCA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PAPEL PAMPA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,5,5
PATACAMAYA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,4,1,5
PELECHUCO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6
POCOATA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
POCONA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,4,4
POJO (CBBA),otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2
POOPO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PORCO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PORONGO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,1,4,2,0,0,9,7,16
PORVENIR,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
POTOSI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,1,0,0,0,0,2,12,14
PRESTO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,3
PUCARANI,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,2,0,1,0,0,0,0,0,15,15
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUERTO QUIJARRO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
PUERTO RICO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,3
PUERTO SUAREZ,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,3
PUERTO VILLARROEL,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,4,52,51,1,7,6,24,0,0,0,0,61,86,147
PUNA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUNATA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
QUILLACOLLO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,8,4,13,2,0,0,0,11,22,33
QUIME,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,3
RAQAYPAMPA(ETA),otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,1,1,0,0,0,0,0,0,5,8,13
RAVELO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,6,0,0,0,3,0,0,0,0,11,9,20
REYES,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
RIBERALTA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,1,14,15
ROBORE,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,6,3,9
RURRENABAQUE,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SACABA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,2,4,18,25,31,0,0,0,0,35,52,87
SACABAMBA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SACACA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAMAIPATA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,4
SAN BENITO,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,1,0,3,0,0,0,0,2,12,14
SAN BORJA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,5,0,5
SAN BUENA VENTURA,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN CARLOS,otras vacunaciones,dt 5ta dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,1,5,6
