,group,variable,month,DT 3RA DOSIS 5 A 9 - D,DT 3RA DOSIS 5 A 9 - D,DT 3RA DOSIS 5 A 9 - F,DT 3RA DOSIS 5 A 9 - F,DT 3RA DOSIS 10 AÑOS - D,DT 3RA DOSIS 10 AÑOS - D,DT 3RA DOSIS 10 AÑOS - F,DT 3RA DOSIS 10 AÑOS - F,DT 3RA DOSIS 11 AÑOS - D,DT 3RA DOSIS 11 AÑOS - D,DT 3RA DOSIS 11 AÑOS - F,DT 3RA DOSIS 11 AÑOS - F,DT 3RA DOSIS 12 A 20 - D,DT 3RA DOSIS 12 A 20 - D,DT 3RA DOSIS 12 A 20 - F,DT 3RA DOSIS 12 A 20 - F,DT 3RA DOSIS 21 A 59 - D,DT 3RA DOSIS 21 A 59 - D,DT 3RA DOSIS 21 A 59 - F,DT 3RA DOSIS 21 A 59 - F,DT 3RA DOSIS 60 Y MAS - D,DT 3RA DOSIS 60 Y MAS - D,DT 3RA DOSIS 60 Y MAS - F,DT 3RA DOSIS 60 Y MAS - F,TOTALES,TOTALES,TOTALES
MACHARETI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2
MAGDALENA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,1,8,5,13
MAIRANA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,1,12,13
MALLA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MAPIRI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
MECAPACA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
MINEROS,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,2,0,0,0,0,0,11,11
MIZQUE,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,5,2,2,1,1,0,0,0,0,4,12,16
MOCOMOCO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
MOJOCOYA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,4,2,0,0,15,15,0,0,0,0,0,0,0,0,19,17,36
MONTEAGUDO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,4,5
MONTERO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,2,0,0,0,1,0,0,0,0,12,0,5,4,49,12,22,0,0,0,0,19,88,107
MOROCHATA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,2,0,0,5,0,0,0,0,2,24,27,5,1,1,1,0,3,0,0,0,0,35,36,71
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,1,6
NAZACARA DE PACAJES,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra dosis,2024-08-01,2,0,2,5,0,0,0,1,0,0,0,0,0,2,2,3,1,1,2,0,0,0,0,0,9,12,21
OCURI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,4
OKINAWA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,0,3,11,4,1,0,0,0,0,8,18,26
OMEREQUE,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,1,3,1,5,0,0,0,0,8,25,33
ORURO,otras vacunaciones,dt 3ra dosis,2024-08-01,1,0,0,0,0,0,0,0,1,0,0,1,4,13,30,11,22,105,30,26,0,0,0,0,88,156,244
PADCAYA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PADILLA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,3,4,7
PAILON,otras vacunaciones,dt 3ra dosis,2024-08-01,2,0,0,0,0,0,0,0,0,0,0,0,4,7,16,9,6,11,6,0,0,0,0,0,34,27,61
PALCA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,4
PALOS BLANCOS,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,0,4,0,0,0,0,0,0,2,14,16
PAPEL PAMPA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,0,0,0,0,5,4,9
PATACAMAYA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,13,4,14,0,0,0,0,4,35,39
PAZÑA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
PELECHUCO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,4
POCOATA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
POCONA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,1,0,4,1,2,0,0,0,0,5,10,15
POJO (CBBA),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,1,7,8
POOPO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,2,0,1,0,0,0,0,10,4,14
PORCO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POROMA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,2,4
PORTACHUELO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,10,0,0,1,0,0,0,3,12,15
PORVENIR,otras vacunaciones,dt 3ra dosis,2024-08-01,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,1,2,0,0,0,0,6,8,14
POTOSI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,17,78,2,9,0,1,0,0,23,99,122
PRESTO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
PUCARANI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,9,0,7,0,5,0,0,0,0,7,22,29
PUERTO ACOSTA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,1,0,0,1,0,0,0,0,11,17,28
PUERTO CARABUCO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,3,0,0,0,0,2,6,8
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
PUERTO PEREZ,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
PUERTO QUIJARRO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,3,5
PUERTO RICO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,2,29,21,2,2,11,9,0,0,0,0,43,34,77
PUERTO SUAREZ,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,8,0,4,0,0,0,0,16,13,29
PUERTO VILLARROEL,otras vacunaciones,dt 3ra dosis,2024-08-01,1,0,0,4,0,0,4,6,0,1,7,3,1,8,52,58,5,21,15,31,0,0,0,0,85,132,217
PUNA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,1,7,8
PUNATA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,4,2,1,5,0,0,0,0,7,11,18
QUIABAYA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,1,0,0,1,1,0,0,2,7,2,9,29,77,25,53,164,221,0,0,0,0,223,369,592
QUIME,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,3
RAQAYPAMPA(ETA),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,3,2,4,0,0,0,0,0,0,6,15,21
RAVELO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,2,0,0,0,0,0,0,0,1,0,1,1,4,8,2,4,0,13,0,0,0,1,10,27,37
REYES,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,0,0,0,0,1,7,8
RIBERALTA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,33,1,0,0,0,0,0,1,47,48
ROBORE,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,1,0,0,0,0,5,3,8
RURRENABAQUE,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,25,1,2,0,0,0,0,1,32,33
SABAYA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
SACABA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,1,0,0,0,1,0,0,0,1,0,1,4,9,26,45,13,52,112,102,0,0,0,0,155,212,367
SACABAMBA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,3,4
SACACA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,3
SAIPINA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,1,7,7,0,0,0,0,12,12,24
SAMAIPATA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,6,6
SAN ANDRES,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
SAN ANDRES DE MACHACA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,7
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2
SAN BENITO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,1,0,0,0,4,2,0,2,4,17,0,6,8,23,0,0,0,0,17,50,67
SAN BORJA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,1,0,0,1,0,0,0,0,2,0,3,6,3,5,7,9,0,0,0,0,16,21,37
SAN BUENA VENTURA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,2,0,0,0,0,4,6,10
SAN CARLOS,otras vacunaciones,dt 3ra dosis,2024-08-01,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,14,0,3,1,0,0,0,6,20,26
SAN IGNACIO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,1,2,2,1,1,0,0,0,0,6,7,13
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,1,0,3,0,0,0,0,1,1,0,11,18,0,1,13,32,3,4,0,0,0,0,32,56,88
SAN JAVIER(STC),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,3,5
SAN JOAQUIN,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,2,2,0,0,0,0,6,7,13
SAN JUAN DE YAPACANI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SAN JULIAN,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,9,3,7,0,0,0,0,7,22,29
SAN LORENZO(PND),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,4,4,1,0,0,0,0,0,0,9,6,15
SAN LORENZO(TJA),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN LUCAS,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
SAN MATIAS,otras vacunaciones,dt 3ra dosis,2024-08-01,0,3,0,1,0,0,1,0,1,0,0,1,0,0,19,30,4,7,3,17,0,0,0,0,28,59,87
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,1,0,0,0,0,0,0,1,8,9
SAN PABLO DE LIPEZ,otras vacunaciones,dt 3ra dosis,2024-08-01,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,5
SAN PEDRO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,5,6
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,9,0,1,0,0,0,0,0,13,13
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,1,2,0,0,0,0,0,0,5,5,10
SAN PEDRO(PND),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
SAN RAFAEL,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN RAMON BENI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2
SAN RAMON SCZ,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,4,35,29,0,1,0,1,0,0,0,0,36,35,71
SANTA ANA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,2,4,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 3ra dosis,2024-08-01,2,3,7,4,4,2,2,5,6,5,3,7,28,134,54,118,347,810,489,559,6,0,2,1,950,1648,2598
SANTA ROSA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,9
SANTA ROSA DEL SARA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,0,1,6,7
SANTIAGO DE CALLAPA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,3,3,6
SANTIAGO DE MACHACA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,1,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,10
SANTIVAÑES,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,2,3,5
SAPAHAQUI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,4
SENA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,7,3,0,0,0,1,0,0,1,2,0,5,3,7,1,5,15,13,0,0,0,0,27,36,63
SHINAOTA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,3,9,20,18,0,0,0,0,40,29,69
SICA SICA (VILLA AROMA),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,0,0,0,0,0,6,8,14
SICAYA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SIPE SIPE,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,1,0,0,1,0,1,0,0,2,2,0,4,7,6,12,25,40,83,0,0,0,0,62,122,184
SORACACHI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SORATA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,4,4
SUCRE,otras vacunaciones,dt 3ra dosis,2024-08-01,1,0,1,0,0,0,0,0,0,1,0,1,7,19,3,12,37,80,14,28,0,0,0,0,63,141,204
TACACHI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
TACACOMA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
TACOBAMBA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TACOPAYA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,2,0,0,0,2,0,0,0,1,1,12,0,11,9,0,0,4,1,0,0,0,0,32,11,43
TAPACARI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,2,0,0,0,1,1,0,0,5,0,1,5,7,2,2,5,5,6,0,0,0,0,23,19,42
TARABUCO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
TARACO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,0,0,4,4,0,0,0,0,6,9,15
TARATA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,1,5,6
TARIJA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,8,16,68,15,58,0,0,1,4,39,148,187
TARVITA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,5,0,5
TEOPONTE,otras vacunaciones,dt 3ra dosis,2024-08-01,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
TIAHUANACU,otras vacunaciones,dt 3ra dosis,2024-08-01,0,4,0,0,0,0,0,0,1,0,1,0,1,2,1,3,2,2,1,0,0,0,0,0,7,11,18
TINGUIPAYA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,5,5
TIPUANI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TIQUIPAYA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,4,2,0,1,2,0,0,0,2,0,4,2,11,10,5,17,41,66,0,0,0,0,69,98,167
TIRAQUE (CBBA),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,1,0,0,0,0,0,0,2,6,16,28,2,5,1,11,0,0,0,0,21,51,72
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,4,2,6
TOCO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,0,0,0,3,7,10
TOLEDO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,2,5,7
TOMINA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,dt 3ra dosis,2024-08-01,1,0,12,12,0,0,5,3,0,0,6,2,0,3,3,1,2,5,13,3,0,0,1,0,43,29,72
TOTORA(ORR),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,2,4,6
TRINIDAD,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,15,10,2,0,0,0,0,17,20,37
TUPIZA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,15,1,1,0,0,0,0,5,17,22
TURCO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,24,0,0,2,5,0,0,0,0,25,30,55
UMALA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
UNCIA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,2,5,7
URUBICHA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,3
UYUNI,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3,0,0,0,0,0,0,9,10,19
VACAS,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,1,9,10
VALLEGRANDE,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,6,10
VIACHA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,10,10,6,0,0,0,0,15,18,33
VILA VILA,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1,6,7
VILLA CHARCAS,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,3,4
VILLA MONTES,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,3,0,2,0,0,0,0,11,7,18
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,1,6,7
VILLA RIVERO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,7,0,1,0,0,0,0,6,10,16
VILLA SERRANO,otras vacunaciones,dt 3ra dosis,2024-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,3
