,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,4,8,0,4,4,12,16
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,6,9,3,4,9,13,22
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,53,32,32,16,85,48,133
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,19,22,2,1,21,23,44
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,42,33,13,14,55,47,102
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,25,28,7,11,32,39,71
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,123,107,0,3,123,110,233
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,10,11,3,2,13,13,26
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,251,173,38,18,289,191,480
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,109,96,15,12,124,108,232
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,37,43,0,1,37,44,81
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,15,26,3,4,18,30,48
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,1,3,0,0,1,3,4
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,84,65,24,67,108,132,240
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,8,11,0,0,8,11,19
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,11,9,9,12,20,21,41
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,4,5,6,8,10,13,23
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,5,8,0,0,5,8,13
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,2,1,0,0,2,1,3
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,4,7,7,5,11,12,23
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,35,33,2,1,37,34,71
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,49,50,2,2,51,52,103
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,0,4,0,1,0,5,5
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,33,27,0,0,33,27,60
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,90,43,1,0,91,43,134
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,42,29,0,0,42,29,71
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,23,22,17,13,40,35,75
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,206,146,4,2,210,148,358
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,333,257,23,12,356,269,625
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,2872,2604,646,670,3518,3274,6792
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,20,51,0,1,20,52,72
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,31,29,3,1,34,30,64
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,7,12,2,1,9,13,22
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,8,9,12,6,20,15,35
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,206,164,30,16,236,180,416
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,8,6,0,0,8,6,14
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,14,17,8,8,22,25,47
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,22,35,8,5,30,40,70
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,9,12,2,0,11,12,23
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,34,22,0,2,34,24,58
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,45,38,2,0,47,38,85
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,27,26,5,5,32,31,63
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,6,7,0,0,6,7,13
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,37,32,13,10,50,42,92
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,30,26,17,2,47,28,75
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,72,85,13,12,85,97,182
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,130,98,2,3,132,101,233
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,18,17,0,1,18,18,36
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,4,2,0,0,4,2,6
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,20,17,1,0,21,17,38
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,87,89,8,13,95,102,197
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,397,460,44,40,441,500,941
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,6,6,1,0,7,6,13
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,27,17,9,4,36,21,57
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,14,8,0,0,14,8,22
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,12,8,0,0,12,8,20
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,40,49,1,0,41,49,90
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,37,48,4,3,41,51,92
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,27,10,2,0,29,10,39
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,1442,1327,495,476,1937,1803,3740
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,91,57,13,17,104,74,178
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,53,30,3,2,56,32,88
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,60,60,3,11,63,71,134
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,39,44,9,6,48,50,98
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,165,152,7,4,172,156,328
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,4,3,0,0,4,3,7
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,21,18,0,0,21,18,39
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,17,14,0,0,17,14,31
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,11,8,0,0,11,8,19
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,47,41,2,3,49,44,93
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,16,16,1,1,17,17,34
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,14,23,1,0,15,23,38
POCOATA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,64,59,1,2,65,61,126
POCONA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,36,29,0,1,36,30,66
POJO (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,30,30,4,1,34,31,65
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,11,21,5,1,16,22,38
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,42,33,1,1,43,34,77
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,54,40,0,0,54,40,94
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,22,14,2,0,24,14,38
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,77,78,42,45,119,123,242
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,11,12,2,1,13,13,26
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,1,2,0,0,1,2,3
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,431,389,56,29,487,418,905
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,45,34,1,0,46,34,80
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,6,6,0,1,6,7,13
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,59,56,3,1,62,57,119
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,19,19,0,0,19,19,38
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,11,8,1,2,12,10,22
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,57,52,7,4,64,56,120
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,12,11,0,0,12,11,23
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,20,27,2,4,22,31,53
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,55,41,5,0,60,41,101
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,3,1,0,0,3,1,4
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,28,40,4,4,32,44,76
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,318,262,24,24,342,286,628
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,35,34,8,5,43,39,82
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,115,116,14,17,129,133,262
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,1,5,5,13,6,18,24
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,532,492,482,504,1014,996,2010
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,22,14,0,0,22,14,36
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,4,3,0,0,4,3,7
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,60,38,0,0,60,38,98
REYES,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,58,58,0,1,58,59,117
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,650,564,67,69,717,633,1350
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,36,30,7,8,43,38,81
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,61,70,9,8,70,78,148
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,13,6,1,3,14,9,23
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,520,407,49,53,569,460,1029
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,16,7,7,4,23,11,34
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,67,65,6,2,73,67,140
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,17,25,0,1,17,26,43
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,26,26,2,1,28,27,55
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,37,28,0,0,37,28,65
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,1,7,0,0,1,7,8
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,53,32,1,0,54,32,86
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,7,6,0,1,7,7,14
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,9,4,0,0,9,4,13
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,18,13,0,0,18,13,31
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,28,34,8,17,36,51,87
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,164,171,40,19,204,190,394
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,36,30,3,2,39,32,71
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,50,37,7,4,57,41,98
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,97,70,16,15,113,85,198
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,139,147,4,12,143,159,302
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,8,10,3,2,11,12,23
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,30,20,0,0,30,20,50
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,32,16,8,2,40,18,58
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,31,43,3,5,34,48,82
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,39,39,5,4,44,43,87
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,220,186,103,66,323,252,575
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,26,19,0,2,26,21,47
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,75,58,3,5,78,63,141
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,92,105,2,5,94,110,204
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,20,37,8,9,28,46,74
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,20,15,2,4,22,19,41
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,12,12,0,0,12,12,24
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,101,65,8,2,109,67,176
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,136,98,1,1,137,99,236
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,17,14,0,1,17,15,32
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,6,2,0,0,6,2,8
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,8,8,5,6,13,14,27
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,9,12,1,0,10,12,22
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,42,50,6,5,48,55,103
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,19,8,1,1,20,9,29
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,34,51,0,3,34,54,88
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,47,27,58,48,105,75,180
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,4846,4340,1190,1117,6036,5457,11493
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,36,21,0,0,36,21,57
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,56,35,5,1,61,36,97
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,11,2,6,4,17,6,23
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,20,17,1,1,21,18,39
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,6,5,0,0,6,5,11
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,7,6,0,0,7,6,13
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,17,18,2,5,19,23,42
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,6,14,1,2,7,16,23
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,21,17,0,1,21,18,39
SENA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,36,24,4,1,40,25,65
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,116,125,17,19,133,144,277
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,37,49,4,0,41,49,90
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,15,16,2,1,17,17,34
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,136,112,8,5,144,117,261
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,32,44,0,1,32,45,77
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,29,18,1,1,30,19,49
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,38,31,3,2,41,33,74
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,1528,1390,404,456,1932,1846,3778
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,1,0,5,2,6,2,8
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,30,31,4,2,34,33,67
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,19,38,4,3,23,41,64
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,20,19,3,2,23,21,44
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,5,4,0,1,5,5,10
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,80,82,0,2,80,84,164
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,58,52,1,0,59,52,111
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,14,4,7,5,21,9,30
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,21,12,6,3,27,15,42
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,1242,1007,302,275,1544,1282,2826
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,93,64,3,4,96,68,164
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,76,63,7,6,83,69,152
TIAWANACU,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,21,29,8,0,29,29,58
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,88,84,0,0,88,84,172
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,34,33,8,13,42,46,88
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,206,180,32,34,238,214,452
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,47,53,1,0,48,53,101
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,2,2,1,0,3,2,5
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,20,10,17,13,37,23,60
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,0,2,0,0,0,2,2
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,17,10,1,6,18,16,34
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,18,13,1,2,19,15,34
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,28,43,1,2,29,45,74
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,33,33,1,0,34,33,67
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,60,46,0,0,60,46,106
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,42,50,8,2,50,52,102
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,13,5,0,1,13,6,19
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,3,5,0,1,3,6,9
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,449,364,106,109,555,473,1028
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,196,204,87,97,283,301,584
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,7,12,1,1,8,13,21
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,29,18,1,1,30,19,49
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,78,66,6,9,84,75,159
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,92,73,18,8,110,81,191
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,24,29,2,0,26,29,55
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,93,83,1,9,94,92,186
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,18,18,2,3,20,21,41
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,54,30,1,6,55,36,91
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,200,151,140,107,340,258,598
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,20,31,1,2,21,33,54
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,71,62,3,1,74,63,137
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,175,178,10,5,185,183,368
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,10,18,0,0,10,18,28
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,45,25,5,1,50,26,76
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,62,41,10,15,72,56,128
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,530,400,16,19,546,419,965
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,23,27,14,5,37,32,69
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,217,140,17,14,234,154,388
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,86,90,51,51,137,141,278
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,23,24,0,0,23,24,47
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,14,9,2,0,16,9,25
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,361,306,18,27,379,333,712
YACO,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,36,31,0,1,36,32,68
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,354,364,93,93,447,457,904
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,28,14,1,1,29,15,44
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,15,16,2,2,17,18,35
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,148,141,19,14,167,155,322
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,20,18,1,1,21,19,40
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,34,23,8,0,42,23,65
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,33,31,3,1,36,32,68
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2015-07-01,40,23,3,1,43,24,67
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,17,14,0,1,17,15,32
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,80,53,32,15,112,68,180
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,54,35,0,1,54,36,90
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,91,75,5,6,96,81,177
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,3,2,3,1,6,3,9
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,15,11,1,1,16,12,28
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,92,95,2,4,94,99,193
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,20,11,1,0,21,11,32
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,7,9,0,3,7,12,19
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,1,1,0,0,1,1,2
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,15,10,9,11,24,21,45
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,76,67,35,39,111,106,217
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,16,10,0,1,16,11,27
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,19,13,3,4,22,17,39
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,61,64,7,9,68,73,141
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,49,37,1,0,50,37,87
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,50,55,2,2,52,57,109
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,33,33,1,5,34,38,72
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,7,6,0,0,7,6,13
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,22,15,0,0,22,15,37
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,11,7,11,9,22,16,38
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,88,87,0,2,88,89,177
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,28,39,0,0,28,39,67
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,26,23,2,1,28,24,52
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,33,13,3,2,36,15,51
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,8,5,0,0,8,5,13
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,9,6,0,0,9,6,15
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,14,12,1,1,15,13,28
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,294,291,46,29,340,320,660
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,90,77,4,4,94,81,175
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,26,17,1,0,27,17,44
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,6,2,0,2,6,4,10
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2015-08-01,13,7,5,3,18,10,28
