,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,104,111,11,15,115,126,241
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,8,2,1,4,9,13
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,8,6,6,8,14,14,28
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,2,0,1,3,3,6
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,1,6,1,7,2,9
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,1,1,1,5,2,7
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,1,1,1,2,2,4
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,7,6,0,1,7,7,14
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,1,1,0,3,1,4
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,1,3,1,4,2,6
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,5,8,0,0,5,8,13
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,46,37,13,14,59,51,110
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,4,6,6,10,10,20
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,12,20,7,3,19,23,42
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,1,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,53,41,55,47,108,88,196
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,3,0,0,1,3,4
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,1,0,0,0,1,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,3,0,1,1,4,5
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,2,4,1,8,3,11
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,6,11,4,5,10,16,26
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,91,99,47,33,138,132,270
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,14,4,2,3,16,7,23
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,18,23,15,24,33,47,80
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,2,0,0,0,2,2
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,77,62,38,37,115,99,214
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,4,0,0,0,4,4
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,10,8,6,3,16,11,27
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,10,4,0,1,10,5,15
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,4,0,1,0,5,5
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,6,4,1,0,7,4,11
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,8,3,13,10,21,13,34
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,0,2,0,3,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,3,4,2,8,5,13
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,5,0,1,3,6,9
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,34,38,38,24,72,62,134
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,0,0,1,0,1,1
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,11,13,0,0,11,13,24
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,6,12,9,8,15,20,35
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,40,26,17,12,57,38,95
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,0,11,9,12,9,21
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,14,10,0,0,14,10,24
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,0,1,0,3,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,10,10,19,9,29,19,48
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,6,0,0,2,6,8
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,24,17,2,2,26,19,45
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,5,2,2,4,7,11
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,7,1,1,4,8,12
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,16,21,11,16,27,37,64
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,6,2,1,1,7,3,10
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,3,2,0,6,3,9
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,1,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,2,1,2,5,4,9
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,11,7,5,5,16,12,28
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,0,0,0,2,0,2
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,5,7,7,8,12,15,27
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,1,1,0,3,1,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,3,0,0,0,3,3
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,0,1,1,1,1,2
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,4,0,0,4,4,8
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,11,7,1,1,12,8,20
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,534,561,33,17,567,578,1145
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,6,4,0,0,6,4,10
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,7,0,0,4,7,11
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,1,0,4,2,5,7
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,1,3,2,3,3,6
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,1,0,0,1,1,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,2,1,0,1,2,3
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,2,0,1,1,3,4
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,0,1,1,3,1,4
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,2,0,1,3,3,6
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,6,0,2,4,8,12
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,19,11,7,6,26,17,43
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,6,4,1,0,7,4,11
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,1,2,0,6,1,7
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,31,41,6,11,37,52,89
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,2,3,2,4,4,8
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,5,1,1,2,6,8
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,5,7,5,9,10,19
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,160,166,11,20,171,186,357
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,3,0,0,2,3,5
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,2,8,3,12,5,17
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,1,2,1,5,2,7
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,0,0,1,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,9,7,6,4,15,11,26
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,7,2,0,5,7,12
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,4,0,0,2,4,6
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,8,5,1,0,9,5,14
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,90,89,25,21,115,110,225
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,3,0,0,1,3,4
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,5,4,1,1,6,5,11
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,7,5,0,0,7,5,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,0,4,10,8,10,18
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,1,2,1,4,2,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,19,21,9,6,28,27,55
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,6,3,7,9,13,12,25
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,2,1,0,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,2,1,0,2,2,4
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,1,1,3,3,4,7
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,1,1,0,2,1,3
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,0,3,0,4,0,4
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,6,8,0,0,6,8,14
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,5,5,12,3,17,8,25
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,7,13,2,4,9,17,26
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,1,1,1,2,2,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,51,34,19,17,70,51,121
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,19,19,0,1,19,20,39
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,3,0,0,2,3,5
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,1,2,1,5,2,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,7,5,3,1,10,6,16
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,10,7,3,1,13,8,21
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,3,0,0,1,3,4
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,13,17,0,0,13,17,30
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,8,3,2,5,10,15
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,1,0,0,3,1,4
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,22,22,1,5,23,27,50
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,0,1,4,3,4,7
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,6,8,6,11,12,23
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,24,21,4,6,28,27,55
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,0,0,2,0,2,0,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,3,0,1,4,4,8
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,6,1,1,3,7,10
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,64,54,11,21,75,75,150
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,6,4,1,0,7,4,11
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,22,17,0,2,22,19,41
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,8,19,24,31,32,50,82
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,4,2,0,0,4,2,6
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,21,17,2,2,23,19,42
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,1,1,1,3,2,5
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,32,37,3,7,35,44,79
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,2,1,5,4,7,11
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,3,3,0,0,3,3,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,9,25,11,16,20,41,61
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,2,1,0,0,2,1,3
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,4,2,3,3,7,10
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,0,1,3,2,3,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-08-01,1,0,1,3,2,3,5
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,2,0,0,0,2,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,7,12,1,3,8,15,23
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,13,7,0,0,13,7,20
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,9,7,7,3,16,10,26
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,1,2,3,3,4,7
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,0,0,2,0,2,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,7,5,1,2,8,7,15
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,5,1,0,2,5,7
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,0,0,3,0,3,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,0,0,0,2,0,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,0,1,0,3,0,3
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,4,4,3,1,7,5,12
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,0,1,0,2,0,2
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,0,1,2,1,2,3
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,6,10,3,4,9,14,23
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,12,9,1,3,13,12,25
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,25,19,1,2,26,21,47
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,2,3,0,5,2,7
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,6,0,0,1,6,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,3,3,3,2,6,5,11
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,2,0,0,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,3,5,3,7,6,13
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,3,5,2,2,5,7,12
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,12,8,0,0,12,8,20
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,0,3,0,3,0,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,15,13,0,1,15,14,29
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,9,10,3,3,12,13,25
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,1,0,0,1,1,2
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,1,0,0,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,4,2,0,2,4,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,7,17,1,7,8,24,32
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,10,10,6,4,16,14,30
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,4,3,0,1,4,4,8
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,6,2,1,1,7,3,10
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,7,7,0,0,7,7,14
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,0,1,1,1,1,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,3,6,2,2,5,8,13
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,3,3,0,1,3,4,7
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,0,0,0,2,0,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,9,10,0,0,9,10,19
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,6,4,2,0,8,4,12
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,4,3,1,1,5,4,9
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,6,5,1,0,7,5,12
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,24,26,3,5,27,31,58
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,4,3,5,5,9,14
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,4,5,1,3,5,8,13
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,2,2,2,2,4,6
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,2,0,0,0,2,2
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,8,11,3,5,11,16,27
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,6,3,0,1,6,4,10
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,5,20,12,22,17,39
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,1,0,2,1,3,4
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,3,3,0,1,3,4,7
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,13,7,1,1,14,8,22
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,0,0,0,1,0,1
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,0,0,0,2,0,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,3,0,1,1,4,5
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,3,0,1,2,4,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,3,1,3,1,6,7
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,4,9,4,9,8,17
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,6,7,2,1,8,8,16
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,20,27,14,17,34,44,78
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,1,4,9,6,10,16
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,195,190,8,1,203,191,394
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,24,8,9,9,33,17,50
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,6,5,3,4,9,9,18
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,1,1,0,2,1,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,8,13,2,3,10,16,26
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,4,2,1,0,5,2,7
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,5,3,1,7,6,10,16
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,5,6,0,0,5,6,11
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,3,9,4,10,7,17
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,2,0,0,0,2,0,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,3,8,2,0,5,8,13
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,12,12,8,7,20,19,39
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,6,4,2,5,8,9,17
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,16,5,0,0,16,5,21
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,1,1,2,4,3,5,8
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,4,1,1,0,5,1,6
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,3,0,0,0,3,3
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,13,11,2,1,15,12,27
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,20,12,6,6,26,18,44
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,10,4,2,1,12,5,17
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2022-09-01,0,1,0,0,0,1,1
