,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,3,6,3,3,6,9,15
TARACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,3,0,0,1,3,4
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,5,3,3,0,8,3,11
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,87,82,11,13,98,95,193
TARVITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,3,1,2,2,5,7
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,3,6,0,3,3,9,12
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,10,3,2,2,12,5,17
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,5,5,8,11,13,16,29
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,1,1,1,2,2,4
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,17,11,8,13,25,24,49
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,7,8,8,9,15,17,32
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,0,1,1
TOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,5,9,1,0,6,9,15
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,0,1,0,0,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,6,3,0,2,6,5,11
TOLEDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,1,0,0,1,1,2
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,4,4,2,3,6,7,13
TOMINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,0,0,1,1,1,2
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,3,5,3,7,6,12,18
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,13,10,1,4,14,14,28
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,2,0,1,1,3,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,38,30,0,2,38,32,70
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,19,18,5,4,24,22,46
TURCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,2,1,1,0,3,1,4
UMALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,2,1,2,0,4,1,5
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,4,5,2,2,6,7,13
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,12,9,1,0,13,9,22
URUBICHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,5,4,0,0,5,4,9
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,16,12,0,0,16,12,28
VACAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,2,1,0,0,2,1,3
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,9,10,1,0,10,10,20
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,24,18,7,4,31,22,53
VILA VILA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,0,0,5,3,5,3,8
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,0,1,1,2,1,3,4
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,11,20,3,3,14,23,37
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,8,0,0,1,8,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,5,2,1,3,6,9
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,57,53,7,7,64,60,124
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,4,3,0,0,4,3,7
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,18,16,2,1,20,17,37
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,17,13,11,22,28,35,63
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,3,2,4,3,7,5,12
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,83,56,2,7,85,63,148
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,3,0,0,1,3,1,4
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,26,21,2,0,28,21,49
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,2,0,0,1,2,3
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,1,0,0,1,1,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,26,14,14,17,40,31,71
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,4,2,3,2,7,4,11
YOTALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,2,1,2,2,4,6
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,1,2,1,2,2,4,6
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-06-01,2,1,3,0,5,1,6
ACACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,0,1,5,2,5,7
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,12,16,1,1,13,17,30
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,15,14,0,0,15,14,29
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,9,7,3,5,12,12,24
ALALAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,0,2,1,2,1,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,0,3,0,3,0,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,4,3,0,0,4,3,7
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,4,0,0,5,4,9
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,0,1,0,2,0,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,1,0,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,4,0,2,2,6,2,8
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,14,13,4,2,18,15,33
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,2,1,1,1,3,4
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,2,0,3,5,5,10
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,6,4,1,6,7,13
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,12,7,0,0,12,7,19
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,26,20,0,0,26,20,46
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,3,4,1,2,4,6,10
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,3,7,0,0,3,7,10
AYATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,4,0,1,1,5,1,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,4,8,0,0,4,8,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,13,9,11,7,24,16,40
AZURDUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,6,5,6,5,12,10,22
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,8,8,0,0,8,8,16
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,3,0,0,0,3,0,3
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,0,1,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,3,2,2,2,5,7
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,12,18,0,0,12,18,30
BETANZOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,8,9,4,6,12,15,27
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,1,0,0,1,1,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,4,1,0,2,4,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,11,7,2,1,13,8,21
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,8,3,3,8,11,19
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,2,1,0,6,2,8
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,4,3,2,3,6,6,12
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,6,2,0,0,6,2,8
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,0,4,0,4,0,4
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,9,2,0,0,9,2,11
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,3,0,0,1,3,4
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,16,10,0,1,16,11,27
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,10,6,2,2,12,8,20
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,0,0,0,2,0,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,7,6,3,1,10,7,17
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,34,29,0,1,34,30,64
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,7,6,1,1,8,7,15
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,4,0,1,5,5,10
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,0,2,2,4,2,6
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,0,0,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,9,9,4,5,13,14,27
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,3,3,1,3,4,7
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,4,7,4,9,8,17
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,0,3,1,3,1,4
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,6,10,3,1,9,11,20
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,13,11,3,4,16,15,31
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,0,0,0,2,0,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,2,0,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,4,0,0,5,4,9
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,3,3,1,4,4,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,3,1,5,8,8,9,17
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,6,5,4,2,10,7,17
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,9,11,1,3,10,14,24
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,29,32,7,7,36,39,75
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,8,6,5,6,13,12,25
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,262,294,6,13,268,307,575
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,13,12,5,3,18,15,33
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,15,7,1,1,16,8,24
COLLANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,1,0,0,2,1,3
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,7,10,0,0,7,10,17
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,2,0,0,1,2,3
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,3,5,4,5,7,12
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,9,3,0,0,9,3,12
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,4,3,3,8,7,15
COMANCHE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,1,0,0,1,1,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,12,6,2,0,14,6,20
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,15,9,7,4,22,13,35
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,2,3,2,8,4,12
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,14,14,1,0,15,14,29
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,0,1,2,3,2,5
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,6,3,1,4,7,11
CORQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,2,0,0,2,2,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,9,8,3,2,12,10,22
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,36,35,6,10,42,45,87
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,13,7,3,3,16,10,26
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,1,0,0,0,1,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,0,0,1,1,1,2
CULPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,12,6,2,4,14,10,24
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,4,0,0,0,4,0,4
CURVA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,4,4,2,1,6,5,11
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,267,283,97,87,364,370,734
EL CHORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,1,0,0,1,1,2
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,8,8,0,0,8,8,16
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,7,2,0,7,7,14
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,29,43,0,0,29,43,72
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,1,3,2,4,3,7
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,10,15,3,1,13,16,29
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,26,25,1,0,27,25,52
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,0,1,2,1,2,3
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,1,0,0,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,1,0,0,2,1,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,3,3,3,6,6,9,15
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,1,2,3,4,4,8
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,0,0,2,1,2,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,10,4,3,9,13,22
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,4,5,2,1,6,6,12
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,7,5,4,4,11,9,20
GUAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,4,1,0,2,4,6
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,11,9,2,1,13,10,23
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,10,0,0,5,10,15
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,7,3,1,1,8,4,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,2,0,1,0,3,3
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,4,3,3,4,7,11
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,2,0,0,0,2,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,1,0,0,2,1,3
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,0,1,1,1,1,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,1,0,0,2,1,3
HUMANATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,0,2,0,4,0,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,2,0,2,1,4,5
ICLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,1,4,1,5,2,7
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,1,5,0,7,1,8
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,2,0,2,0,4,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,1,4,4,9,5,14
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,6,7,3,1,9,8,17
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,4,2,1,4,5,9
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,4,8,2,2,6,10,16
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,32,33,3,4,35,37,72
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,49,52,9,6,58,58,116
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,230,240,5,7,235,247,482
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,3,0,1,1,4,5
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,9,6,1,4,10,10,20
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,1,0,0,0,1,1
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,0,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,6,7,8,3,14,10,24
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,4,1,1,1,5,6
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,1,0,0,0,1,1
LURIBAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,4,1,1,1,5,2,7
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,3,1,0,2,3,5
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,3,1,3,1,6,7
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,7,0,4,0,11,11
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,6,6,2,0,8,6,14
MALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,1,2,1,2,2,4
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,12,6,0,0,12,6,18
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,4,1,1,6,5,11
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,7,2,8,4,15,6,21
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,6,16,1,2,7,18,25
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,9,7,3,3,12,10,22
MOJINETE,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,0,1,0,1,0,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,1,2,0,4,1,5
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,14,12,2,2,16,14,30
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,71,56,24,28,95,84,179
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,2,1,4,4,6,5,11
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,0,1,0,2,0,2
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,1,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,0,0,0,1,0,1,1
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,5,4,5,2,10,6,16
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 4ta. dosis,2022-07-01,6,3,2,1,8,4,12
