,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,48,44,23,19,71,63,134
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,3,5,0,0,3,5,8
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,11,15,1,0,12,15,27
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,0,0,3,10,3,10,13
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,11,17,26,16,37,33,70
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,4,1,2,2,6,8
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,31,35,15,12,46,47,93
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,0,0,4,4,4,4,8
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,9,9,2,0,11,9,20
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,10,7,7,5,17,12,29
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,13,8,4,2,17,10,27
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,4,5,13,6,17,11,28
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,3,0,2,0,5,0,5
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,5,10,10,11,15,26
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,8,8,22,20,30,28,58
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,4,2,3,1,7,3,10
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,4,2,7,5,11,7,18
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,1,0,2,2,3,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,0,0,1,3,1,3,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,3,2,0,4,3,7
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,4,1,2,4,6,5,11
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,11,7,0,0,11,7,18
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,14,15,0,0,14,15,29
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,919,797,15,16,934,813,1747
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,7,3,2,1,9,4,13
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,12,5,2,1,14,6,20
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,0,0,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,2,1,0,3,2,5
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,3,2,0,4,3,7
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,3,3,0,0,3,3,6
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,4,3,0,0,4,3,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,2,1,1,2,3,5
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,4,2,1,2,5,4,9
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,6,7,6,4,12,11,23
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,20,20,4,5,24,25,49
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,10,10,4,1,14,11,25
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,32,51,5,5,37,56,93
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,0,4,1,6,1,7
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,3,3,6,3,9,6,15
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,4,2,4,4,8,6,14
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,167,168,6,5,173,173,346
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,1,0,0,1,1,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,3,2,0,5,3,7,10
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,1,7,5,8,6,14
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,0,1,3,3,3,6
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,10,6,5,2,15,8,23
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,11,2,5,3,16,19
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,4,0,0,2,4,6
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,10,11,2,1,12,12,24
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,104,104,10,13,114,117,231
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,3,2,0,0,3,2,5
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,7,5,2,4,9,9,18
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,6,3,0,3,6,6,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,3,7,5,6,8,13,21
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,6,3,0,3,6,6,12
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,17,20,11,7,28,27,55
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,6,9,9,8,15,17,32
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,2,1,0,2,2,4
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,3,3,3,0,6,3,9
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,0,2,2,3,2,5
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,0,1,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,1,3,5,5,6,11
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,2,3,1,4,3,7
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,3,7,6,8,9,17
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,7,14,2,2,9,16,25
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,0,0,0,1,0,1
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,79,76,8,8,87,84,171
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,27,21,5,9,32,30,62
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,2,4,4,6,6,12
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,4,3,2,1,6,4,10
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,8,8,4,5,12,13,25
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,7,7,3,5,10,12,22
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,8,3,0,0,8,3,11
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,17,16,2,0,19,16,35
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,0,0,6,4,6,4,10
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,6,11,0,1,6,12,18
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,24,23,8,5,32,28,60
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,6,4,6,7,12,11,23
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,29,24,7,10,36,34,70
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,0,1,0,1,0,2,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,5,4,2,1,7,5,12
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,2,0,1,2,3,5
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,64,58,3,1,67,59,126
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,5,2,0,1,5,3,8
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,20,23,2,0,22,23,45
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,16,29,22,10,38,39,77
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,6,6,1,1,7,7,14
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,2,0,0,2,2,4
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,91,92,9,2,100,94,194
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,2,3,0,5,2,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,23,40,10,17,33,57,90
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,4,1,1,0,5,1,6
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,3,2,0,0,3,2,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,28,24,26,19,54,43,97
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,2,5,0,0,2,5,7
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,1,2,3,0,4,2,6
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,0,1,0,0,0,1,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-06-01,0,2,1,5,1,7,8
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,1,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,16,14,3,4,19,18,37
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,13,7,0,0,13,7,20
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,4,14,9,5,13,19,32
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,1,0,0,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,3,6,1,0,4,6,10
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,3,4,0,0,3,4,7
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,3,1,3,4
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,2,0,1,0,3,3
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,14,10,7,3,21,13,34
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,1,5,0,6,1,7
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,4,4,2,3,6,7,13
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,10,6,2,2,12,8,20
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,11,3,4,1,15,4,19
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,23,15,1,0,24,15,39
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,5,0,0,1,5,6
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,6,1,0,0,6,1,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,4,2,0,3,4,7
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,4,4,0,1,4,5,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,7,16,6,8,13,24,37
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,6,4,0,1,6,5,11
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,8,14,2,1,10,15,25
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,0,1,0,1
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,0,2,1,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,0,3,0,3,0,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,14,12,3,0,17,12,29
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,21,10,4,7,25,17,42
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,2,1,1,3,3,4,7
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,3,1,3,4
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,2,3,0,1,2,4,6
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,11,10,1,1,12,11,23
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,8,4,14,18,22,22,44
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,6,4,0,0,6,4,10
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,5,7,0,2,5,9,14
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,10,19,0,0,10,19,29
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,1,2,2,2,3,5
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,5,4,1,2,6,6,12
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,6,5,1,0,7,5,12
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,1,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,3,5,0,0,3,5,8
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,9,6,0,2,9,8,17
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,8,2,0,0,8,2,10
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,4,5,1,3,5,8,13
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,32,36,3,0,35,36,71
CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,2,0,0,0,2,0,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,5,2,4,3,9,5,14
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,5,4,1,1,6,5,11
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,0,2,3,2,3,5
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,16,17,14,5,30,22,52
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,4,3,3,1,7,4,11
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,13,9,23,25,36,34,70
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,1,1,1,2
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,7,5,2,4,9,9,18
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,16,16,6,12,22,28,50
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,3,1,0,0,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,7,11,0,3,7,14,21
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,4,1,1,3,5,4,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,2,0,0,2,2,2,4
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,5,5,5,5,10,10,20
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,10,9,4,6,14,15,29
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,31,22,16,14,47,36,83
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,6,3,13,7,19,10,29
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,379,353,10,6,389,359,748
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,0,1,0,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,29,25,3,2,32,27,59
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,14,6,0,1,14,7,21
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,3,0,3,0,6,0,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,11,17,0,1,11,18,29
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,6,6,0,0,6,6,12
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,5,2,6,7,11,9,20
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,2,6,7,4,9,10,19
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,11,7,4,4,15,11,26
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,2,3,0,0,2,3,5
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,15,7,3,2,18,9,27
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,0,1,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,11,21,6,4,17,25,42
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,2,2,2,2,4,6
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,9,6,3,1,12,7,19
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,1,0,2,1,3,4
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,9,6,3,2,12,8,20
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,6,3,0,0,6,3,9
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,6,7,3,3,9,10,19
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,49,55,8,13,57,68,125
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,19,7,1,5,20,12,32
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,2,0,1,1,3,4
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,2,7,1,5,3,12,15
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,2,0,0,1,2,3
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,0,1,2,1,2,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,487,451,142,113,629,564,1193
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,0,1,0,1
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,3,3,5,5,8,8,16
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,2,2,0,3,2,5,7
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,39,34,0,0,39,34,73
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,3,1,0,1,3,2,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,11,11,2,0,13,11,24
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,27,27,1,1,28,28,56
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,3,3,2,0,5,3,8
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,5,4,0,0,5,4,9
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,1,0,0,1,1,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,7,5,12,6,19,25
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,3,3,4,3,7,10
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,1,1,0,2,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,4,12,5,3,9,15,24
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,8,1,3,3,11,4,15
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,4,6,8,6,12,12,24
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,3,4,0,1,3,5,8
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,23,23,2,7,25,30,55
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,6,5,3,2,9,7,16
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,2,2,1,0,3,2,5
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,0,2,0,2,0,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,5,6,3,1,8,7,15
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,0,1,0,1
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,9,3,0,0,9,3,12
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,1,0,0,0,1,0,1
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,2,0,2,2,4,2,6
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,2,1,1,1,3,4
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,0,2,2,1,2,3,5
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-07-01,5,1,7,2,12,3,15
