,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,7,4,1,2,8,6,14
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,1,2,4,5,5,10
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,1,0,2,0,2
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,2,0,0,1,2,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,1,1,2,1,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,0,1,0,1,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,1,0,1,1,2
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,0,1,0,1,1
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,1,0,0,1,1,2
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,4,2,1,0,5,2,7
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,2,0,1,1,3,1,4
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,1,1,1,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,2,0,1,0,3,3
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,1,0,0,1,1,2
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,15,16,2,0,17,16,33
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,4,0,1,1,5,1,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,3,1,2,2,5,3,8
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,2,0,1,1,3,4
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,1,0,2,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,2,1,3,1,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,1,0,1,1,2
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,1,0,2,0,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,0,1,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,3,2,3,2,6,4,10
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,1,0,1,1,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,17,13,32,33,49,46,95
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,2,0,0,0,2,0,2
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,1,1,0,2,1,3
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,0,2,0,2,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,0,1,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,0,2,0,2,2
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,1,0,0,1,1,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,3,2,1,0,4,2,6
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,3,4,3,3,6,7,13
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,16,6,1,0,17,6,23
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,1,0,2,2
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,1,0,0,1,1,2
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,1,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,3,2,3,1,6,3,9
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,8,15,0,0,8,15,23
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,2,17,24,17,26,43
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,3,0,0,0,3,0,3
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,0,1,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,2,0,0,0,2,0,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,1,1,1,2
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,2,0,2,3,4,3,7
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,11,3,1,2,12,5,17
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,1,0,0,1,1,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,0,1,0,1,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,2,0,3,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,2,0,0,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,1,5,6,6,7,13
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,2,0,0,0,2,2
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,2,1,0,0,2,1,3
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,3,0,0,0,3,3
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,3,1,2,0,5,1,6
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,3,2,0,2,3,4,7
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,2,0,0,0,2,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,1,0,1,1,2,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,3,0,0,0,3,3
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,2,3,2,3,5
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,3,2,3,7,6,9,15
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,58,55,59,43,117,98,215
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,2,0,2,1,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,2,1,0,0,2,1,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,4,0,0,1,4,5
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,4,4,0,0,4,4,8
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,0,1,0,1,1
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,3,1,1,2,4,6
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,4,1,3,1,7,2,9
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,2,0,0,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,8,5,1,1,9,6,15
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,1,0,0,1,1,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,0,0,0,1,1
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,0,1,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,2,1,4,2,6,3,9
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,2,2,1,2,3,5
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,2,3,1,1,3,4,7
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,1,1,1,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,2,0,0,2,2,2,4
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,0,0,1,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,8,5,0,5,8,10,18
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,0,1,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,1,6,1,0,2,6,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-12-01,0,1,1,0,1,1,2
