municipality,group,variable,month,Nº de actividades de educación en Salud Oral,TOTAL
SAN MIGUEL DE VELASCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,98,98
SAN PEDRO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,5,5
SAN PEDRO DE BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,20,20
SAN PEDRO DE CURAHUARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,6,6
SAN PEDRO DE TIQUINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,11,11
SAN RAMON BENI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,10,10
SAN RAMON SCZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,10,10
SANTA ANA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,158,158
SANTA CRUZ DE LA SIERRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,991,991
SANTA ROSA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,540,540
SANTIAGO DE CALLAPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,3,3
SANTIAGO DE HUARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,13,13
SANTIAGO DE HUATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,5,5
SANTIAGO DE MACHACA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,3,3
SANTIVAÑES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,6,6
SANTUARIO DE QUILLACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,4,4
SAPAHAQUI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,6,6
SENA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,18,18
SICA SICA (VILLA AROMA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,8,8
SICAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,7,7
SIPE SIPE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,19,19
SORACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,16,16
SORATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,37,37
SUCRE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,813,813
TACACOMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,5,5
TACOPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,75,75
TAHUA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,1,1
TAPACARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,118,118
TARABUCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,32,32
TARACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,40,40
TARATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,1,1
TARIJA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,438,438
TARVITA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,7,7
TEOPONTE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,1,1
TIAWANACU,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,5,5
TINGUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,3,3
TIQUIPAYA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,650,650
TIRAQUE (CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,11,11
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,3,3
TOCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,2,2
TOLATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,5,5
TOLEDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,4,4
TOMAVE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,13,13
TOMINA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,175,175
TORO TORO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,5,5
TOTORA(CBBA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,306,306
TOTORA(ORR),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,7,7
TRIGAL,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,22,22
TRINIDAD,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,778,778
TUPIZA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,63,63
TURCO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,23,23
UMALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,1,1
UNCIA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,18,18
URIONDO (A. CONCEPCION),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,125,125
UYUNI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,38,38
VACAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,42,42
VALLEGRANDE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,329,329
VIACHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,4,4
VILA VILA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,3,3
VILLA CHARCAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,6,6
VILLA MONTES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,149,149
VILLA SERRANO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,13,13
VILLA TUNARI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,151,151
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,2,2
VILLAZON,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,32,32
VINTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,3,3
VITICHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,2,2
WARNES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,18,18
YACO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,14,14
YACUIBA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,577,577
YAMPARAEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,20,20
YAPACANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,124,124
YOTALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,2,2
YUNCHARA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,23,23
ZUDAÑEZ,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-07-01,7,7
ACACIO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,19,19
ACHACACHI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,37,37
ACHOCALLA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,38,38
AIQUILE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,2835,2835
ALALAY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,71,71
ALCALA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,9,9
ALTO BENI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,462,462
ANCORAIMES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,40,40
ANDAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,26,26
ANZALDO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,4,4
APOLO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,1,1
ARAMPAMPA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,7,7
ARANI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,3,3
ARBIETO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,12,12
ARQUE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,6,6
ATOCHA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,1,1
AYATA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,12,12
AYO AYO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,24,24
AZURDUY,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,9,9
BATALLAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,2,2
BAURES,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,32,32
BERMEJO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,28,28
BETANZOS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,9,9
BOLIVAR,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,6,6
BOLPEBRA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,4,4
BOYUIBE,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,7,7
BUENA VISTA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,2,2
CABEZAS,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,8,8
CAIROMA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,54,54
"CAIZA ""D""",atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,2,2
CALACOTO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,3,3
CALAMARCA,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,5,5
CAMARGO,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,8,8
CAMATAQUI (C. VILLA ABECIA),atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,4,4
CAMIRI,atencion odontologica no de actividades,no de actividades de educacion en salud oral,2010-08-01,9,9
