,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,11,17,11,10,22,27,49
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,6,5,6,5,11
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,17,13,32,17,49,66
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,27,38,31,85,58,123,181
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,1,5,1,5,6
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,3,0,0,0,3,3
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,2,2,3,3,6
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,0,0,1,1,2
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,3,8,10,9,13,22
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,13,26,6,18,19,44,63
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,2,1,0,1,2,3
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,7,23,30,25,37,62
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,3,5,21,9,24,33
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,1,1,1,1,2,3
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,27,43,27,34,54,77,131
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,1,1,1,1,2
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,3,12,23,12,26,38
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,8,4,14,14,22,18,40
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,6,7,2,8,8,16
CARIPUYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,1,0,1,0,1
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,1,49,7,51,8,59
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,6,6,6,6,12
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,6,8,23,22,29,30,59
CHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,0,1,0,1,1
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,3,1,3,5,6,11
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,27,25,7,14,34,39,73
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,29,25,302,209,331,234,565
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,17,53,83,104,100,157,257
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,0,6,0,6,6
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,3,5,8,26,11,31,42
CKOCHAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,20,20,17,12,37,32,69
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,7,4,8,6,15,10,25
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,25,23,18,51,43,74,117
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,153,176,499,573,652,749,1401
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,0,0,0,2,0,2
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,7,7,19,8,26,15,41
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,3,3,32,20,35,23,58
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,0,2,1,3,1,4
COLQUECHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,6,8,22,64,28,72,100
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,6,0,0,0,6,6
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,7,89,106,91,113,204
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,1,2,2,3,5
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,19,75,0,0,19,75,94
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,0,2,0,2,2
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,1,1,1,1,2
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,6,9,23,19,29,28,57
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,1,2,0,2,1,3
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,6,8,19,21,25,29,54
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,1,1,5,1,6,7
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,31,27,46,43,77,70,147
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,10,25,0,8,10,33,43
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,3,3,4,8,7,11,18
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,5,25,33,26,38,64
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,0,1,3,2,3,5
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,14,3,14,3,17
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,621,785,242,451,863,1236,2099
EL PUENTE(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,4,7,6,8,10,18
EL PUENTE(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,13,11,0,7,13,18,31
EL TORNO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,2,0,0,1,2,3
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,2,9,6,9,8,17
ENTRE RIOS CBBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,25,123,586,519,611,642,1253
ESCOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,7,9,1,2,8,11,19
FERNANDEZ ALONSO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,2,1,1,1,3,4
FILADELFIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,1,1,1,1,2,3
GENERAL SAAVEDRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,4,0,0,2,4,6
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,1,13,10,17,11,28
GUANAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,2,21,18,21,20,41
GUAYARAMERIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,3,4,3,8,6,14
GUTIERREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,0,0,1,1,2
HUACARETA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,1,2,6,2,7,9
HUACHACALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,5,1,39,3,44,4,48
HUANUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,0,8,0,8,8
HUARACAJE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,1,0,0,0,1,1
HUARINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,5,14,46,16,51,67
HUMANATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,0,0,1,1,2
ICHOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,5,34,17,38,22,60
ICLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,6,8,0,1,6,9,15
INCAHUASI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,15,9,0,0,15,9,24
INQUISIVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,8,12,27,38,35,50,85
IRUPANA (VILLA DE LANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,5,4,34,32,39,36,75
IXIAMAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,0,6,5,7,5,12
JESUS DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,14,23,14,23,37
LA ASUNTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,99,79,195,174,294,253,547
LA GUARDIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,235,359,98,117,333,476,809
LA PAZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,330,555,105,147,435,702,1137
LAJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,10,11,0,2,10,13,23
LAS CARRERAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,10,4,2,6,12,10,22
LURIBAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,0,4,1,5,6
MACHACAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,13,14,13,14,27
MACHARETI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,27,3,3,12,30,15,45
MAGDALENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,0,9,10,11,10,21
MAIRANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,7,30,56,53,63,83,146
MAPIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,83,89,84,90,174
MECAPACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,10,10,30,25,40,35,75
MINEROS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,3,1,0,0,3,1,4
MIZQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,5,2,17,31,22,33,55
MOCOMOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,9,4,10,7,19,11,30
MONTEAGUDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,71,70,62,71,133,141,274
MONTERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,18,17,15,22,33,39,72
MORO MORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,1,2,1,2,3
MOROCHATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,6,16,23,39,29,55,84
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,3,2,4,3,7
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,0,2,0,2,2
OKINAWA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,0,0,1,1,2
OMEREQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,0,1,0,1,1
ORURO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,59,123,294,485,353,608,961
PADCAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,0,5,3,9,3,12
PADILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,6,13,4,2,10,15,25
PAILON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,55,72,56,73,129
PALCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,9,15,27,51,36,66,102
PALOS BLANCOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,17,7,10,11,27,38
PAMPA AULLAGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,5,19,1,23,6,29
PATACAMAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,7,4,0,0,7,4,11
POCOATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,1,0,1,0,1
POCONA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,3,3,5,5,8,13
POJO (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,3,2,25,27,28,29,57
PORCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,11,36,75,77,86,113,199
POROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,4,5,7,9,11,20
PORONGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,2,3,3,5,5,10
PORTACHUELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,5,3,5,4,10,14
PORVENIR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,1,0,0,0,1,1
POSTRER VALLE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,1,0,1,0,2,2
POTOSI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,74,121,565,814,639,935,1574
PUCARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,0,48,44,50,44,94
PUERTO ACOSTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,1,16,15,16,16,32
PUERTO CARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,2,3,2,3,5
PUERTO GONZALO MORENO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,0,1,0,1,1
PUERTO PEREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,8,1,8,1,9
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,10,4,0,0,10,4,14
PUERTO RICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,11,8,0,0,11,8,19
PUERTO SUAREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,2,9,3,8,5,17,22
PUERTO VILLARROEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,19,15,19,15,34
PUNA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,8,10,7,11,15,26
PUNATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,39,20,0,1,39,21,60
QUILLACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,29,35,12,18,41,53,94
QUIME,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,5,1,36,17,41,18,59
RAVELO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,6,6,6,6,12
REYES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,4,7,76,84,80,91,171
RIBERALTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,12,19,201,207,213,226,439
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,1,0,0,1,1,2
RURRENABAQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,11,10,143,111,154,121,275
SACABA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,31,53,530,500,561,553,1114
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,12,12,48,15,60,27,87
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,7,11,42,67,49,78,127
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,3,3,4,4,7,11
SAN ANDRES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,4,0,0,1,4,5
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,10,0,1,0,11,0,11
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,0,0,0,2,0,2,2
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,14,11,58,62,72,73,145
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-08-01,1,4,0,0,1,4,5
