,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
MOROCHATA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
OKINAWA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ORURO,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,21.0,13.0,181.0,221.0,202.0,234.0,436.0
PADILLA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
PAILON,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,5.0,8.0,1.0,0.0,6.0,8.0,14.0
PUERTO QUIJARRO,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,3.0,0.0,3.0,0.0,6.0,6.0
SACABA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,8.0,13.0,0.0,0.0,8.0,13.0,21.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,17.0,15.0,0.0,1.0,17.0,16.0,33.0
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
SHINAOTA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,1.0,0.0,1.0,1.0,2.0,3.0
TOLEDO,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,5.0,6.0,0.0,0.0,5.0,6.0,11.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,0.0,14.0,6.0,14.0,6.0,20.0
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
WARNES,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,2.0,16.0,0.0,0.0,2.0,16.0,18.0
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,1.0,1.0,0.0,1.0,1.0,2.0
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,4.0,23.0,0.0,0.0,4.0,23.0,27.0
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,1.0,1.0,4.0,2.0,5.0,3.0,8.0
COLLANA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,13.0,25.0,9.0,13.0,22.0,38.0,60.0
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,1.0,2.0,2.0,4.0,3.0,6.0,9.0
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,5.0,8.0,31.0,44.0,36.0,52.0,88.0
MAGDALENA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
ORURO,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,40.0,75.0,0.0,0.0,40.0,75.0,115.0
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,3.0,10.0,0.0,0.0,3.0,10.0,13.0
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,3.0,5.0,0.0,0.0,3.0,5.0,8.0
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SABAYA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,0.0,4.0,4.0,4.0,4.0,8.0
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,7.0,53.0,0.0,0.0,7.0,53.0,60.0
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,0.0,1.0,3.0,1.0,3.0,4.0
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
WARNES,otras vacunaciones,influenza estacional a personal de salud,2018-12-01,6.0,7.0,0.0,0.0,6.0,7.0,13.0
