municipality,group,variable,month,Nuevas en personas de 60 años o más -Hombre,Nuevas en personas de 60 años o más -Mujer,TOTAL-H,TOTAL-M,TOTAL
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,14,19,14,19,33
SAN PEDRO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,32,20,32,20,52
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,43,66,43,66,109
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,7,21,7,21,28
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,1,4,1,4,5
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,20,30,20,30,50
SAN PEDRO(PND),consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,2,1,2,1,3
SAN RAFAEL,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,14,12,14,12,26
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,73,93,73,93,166
SAN RAMON,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,9,15,9,15,24
SANTA ANA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,99,120,99,120,219
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,4844,6368,4844,6368,11212
SANTA ROSA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,69,54,69,54,123
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,31,22,31,22,53
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,16,16,16,16,32
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,48,31,48,31,79
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,13,13,13,13,26
SANTIVAÑES,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,24,39,24,39,63
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,2,3,2,3,5
SAPAHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,25,26,25,26,51
SENA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,10,5,10,5,15
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,42,38,42,38,80
SICAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,6,6,6,6,12
SIPE SIPE,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,21,27,21,27,48
SOPACHUY,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,10,22,10,22,32
SORACACHI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,9,11,9,11,20
SORATA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,44,41,44,41,85
SUCRE,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,2150,3174,2150,3174,5324
TACACHI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,4,9,4,9,13
TACACOMA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,8,11,8,11,19
TACOBAMBA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,16,24,16,24,40
TACOPAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,10,20,10,20,30
TAHUA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,10,6,10,6,16
TAPACARI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,66,68,66,68,134
TARABUCO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,62,121,62,121,183
TARACO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,15,18,15,18,33
TARATA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,27,9,27,9,36
TARIJA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,1580,1750,1580,1750,3330
TARVITA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,84,119,84,119,203
TEOPONTE,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,29,24,29,24,53
TIAWANACU,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,18,26,18,26,44
TINGUIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,24,41,24,41,65
TIPUANI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,13,9,13,9,22
TIQUIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,12,15,12,15,27
TIRAQUE (CBBA),consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,62,63,62,63,125
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,17,14,17,14,31
TOCO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,7,8,7,8,15
TOLATA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,5,13,5,13,18
TOLEDO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,20,26,20,26,46
TOMAVE,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,30,44,30,44,74
TOMINA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,32,48,32,48,80
TORO TORO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,43,45,43,45,88
TOTORA(CBBA),consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,20,32,20,32,52
TOTORA(ORR),consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,11,11,11,11,22
TRIGAL,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,25,19,25,19,44
TRINIDAD,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,343,315,343,315,658
TUPIZA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,400,561,400,561,961
TURCO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,51,45,51,45,96
UMALA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,3,8,3,8,11
UNCIA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,104,160,104,160,264
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,53,89,53,89,142
URUBICHA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,10,11,10,11,21
UYUNI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,167,174,167,174,341
VACAS,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,19,49,19,49,68
VALLEGRANDE,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,215,256,215,256,471
VIACHA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,230,208,230,208,438
VILA VILA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,9,9,9,9,18
VILLA MONTES,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,75,84,75,84,159
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,5,4,5,4,9
VILLA RIVERO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,18,19,18,19,37
VILLA SERRANO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,50,55,50,55,105
VILLA TUNARI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,75,67,75,67,142
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,44,73,44,73,117
VILLAZON,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,183,282,183,282,465
VINTO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,24,24,24,24,48
VITICHI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,59,104,59,104,163
WALDO BALLIVIAN,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,2,3,2,3,5
WARNES,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,61,77,61,77,138
YACO,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,10,9,10,9,19
YACUIBA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,429,569,429,569,998
YAMPARAEZ,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,27,64,27,64,91
YANACACHI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,37,21,37,21,58
YAPACANI,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,126,98,126,98,224
YOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,39,53,39,53,92
YOTALA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,24,43,24,43,67
YUNCHARA,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,1,16,1,16,17
ZUDAÑEZ,consulta externa,nuevas en personas de 60 anos o mas,2005-07-01,24,35,24,35,59
ACACIO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,26,50,26,50,76
ACHACACHI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,152,164,152,164,316
ACHOCALLA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,16,17,16,17,33
AIQUILE,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,100,126,100,126,226
ALALAY,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,4,11,4,11,15
ALCALA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,24,32,24,32,56
ANCORAIMES,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,27,26,27,26,53
ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,19,21,19,21,40
ANTEQUERA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,3,9,3,9,12
ANZALDO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,22,27,22,27,49
APOLO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,42,48,42,48,90
ARAMPAMPA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,10,23,10,23,33
ARANI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,10,16,10,16,26
ARBIETO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,15,40,15,40,55
ARQUE,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,8,20,8,20,28
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,20,19,20,19,39
ATOCHA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,95,120,95,120,215
AUCAPATA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,15,15,15,15,30
AYATA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,23,31,23,31,54
AYO AYO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,7,10,7,10,17
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,56,70,56,70,126
AZURDUY,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,65,83,65,83,148
BATALLAS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,36,40,36,40,76
BAURES,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,25,33,25,33,58
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,8,5,8,5,13
BELEN DE URMIRI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,23,25,23,25,48
BELLA FLOR,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,4,5,4,5,9
BERMEJO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,283,268,283,268,551
BETANZOS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,184,245,184,245,429
BOLIVAR,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,16,21,16,21,37
BOLPEBRA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,5,2,5,2,7
BOYUIBE,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,7,11,7,11,18
BUENA VISTA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,104,86,104,86,190
CABEZAS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,39,42,39,42,81
CAIROMA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,28,21,28,21,49
"CAIZA ""D""",consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,68,100,68,100,168
CAJUATA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,38,16,38,16,54
CALACOTO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,52,50,52,50,102
CALAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,20,18,20,18,38
CAMARGO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,167,302,167,302,469
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,22,49,22,49,71
CAMIRI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,502,827,502,827,1329
CAPINOTA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,48,49,48,49,97
CAQUIAVIRI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,47,49,47,49,96
CARACOLLO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,47,39,47,39,86
CARANAVI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,177,90,177,90,267
CARANGAS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,3,1,3,1,4
CARAPARI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,44,59,44,59,103
CARIPUYO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,16,14,16,14,30
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,38,52,38,52,90
CATACORA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,5,3,5,3,8
CHACARILLA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,1,0,1,0,1
CHALLAPATA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,125,74,125,74,199
CHAQUI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,33,70,33,70,103
CHARAGUA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,57,91,57,91,148
CHARAÑA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,2,9,2,9,11
CHAYANTA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,53,111,53,111,164
CHIMORE,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,20,9,20,9,29
CHIPAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,1,0,1,0,1
CHOQUE COTA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,4,9,4,9,13
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,54,45,54,45,99
CHUMA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,44,37,44,37,81
CLIZA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,23,27,23,27,50
COBIJA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,137,227,137,227,364
COCHABAMBA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,4056,5012,4056,5012,9068
COIPASA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,3,0,3,0,3
COLCAPIRHUA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,108,172,108,172,280
"COLCHA ""K""",consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,81,105,81,105,186
COLLANA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,18,12,18,12,30
COLOMI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,17,14,17,14,31
COLPA BELGICA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,10,10,10,10,20
COLQUECHACA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,116,106,116,106,222
COLQUENCHA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,23,30,23,30,53
COLQUIRI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,68,33,68,33,101
COMANCHE,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,11,11,11,11,22
COMARAPA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,158,139,158,139,297
COMBAYA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,9,14,9,14,23
CONCEPCION,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,63,72,63,72,135
COPACABANA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,25,27,25,27,52
CORIPATA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,31,34,31,34,65
CORO CORO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,40,60,40,60,100
COROICO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,54,40,54,40,94
CORQUE,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,39,31,39,31,70
COTAGAITA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,253,414,253,414,667
COTOCA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,73,56,73,56,129
CUATRO CAÑADAS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,25,24,25,24,49
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,7,5,7,5,12
CUEVO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,16,31,16,31,47
CULPINA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,61,112,61,112,173
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,51,65,51,65,116
CURVA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,14,16,14,16,30
DESAGUADERO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,24,26,24,26,50
EL ALTO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,1377,1447,1377,1447,2824
EL CHORO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,16,33,16,33,49
EL PUENTE(STC),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,9,24,9,24,33
EL PUENTE(TJA),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,23,46,23,46,69
EL TORNO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,184,189,184,189,373
EL VILLAR,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,28,70,28,70,98
ENTRE RIOS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,83,88,83,88,171
ENTRE RIOS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,15,3,15,3,18
EUCALIPTUS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,37,29,37,29,66
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,1,0,1,0,1
EXALTACION,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,6,8,6,8,14
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,13,24,13,24,37
FILADELFIA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,5,3,5,3,8
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,40,23,40,23,63
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,18,34,18,34,52
GUANAY,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,69,55,69,55,124
GUAQUI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,27,22,27,22,49
GUAYARAMERIN,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,317,471,317,471,788
GUTIERREZ,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,48,60,48,60,108
HUACARETA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,45,48,45,48,93
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,8,11,8,11,19
HUACHACALLA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,11,13,11,13,24
HUANUNI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,108,105,108,105,213
HUARACAJE,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,11,3,11,3,14
HUAYLLAMARCA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,21,26,21,26,47
ICHOCA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,21,19,21,19,40
ICLA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,22,52,22,52,74
INCAHUASI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,67,171,67,171,238
INGAVI (HUMAITA),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,1,1,1,1,2
INQUISIVI,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,41,33,41,33,74
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,50,60,50,60,110
IXIAMAS,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,50,42,50,42,92
JESUS DE MACHACA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,49,72,49,72,121
LA ASUNTA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,33,9,33,9,42
LA GUARDIA,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,34,27,34,27,61
LA PAZ,consulta externa,nuevas en personas de 60 anos o mas,2005-08-01,7611,9002,7611,9002,16613
