municipality,group,variable,month,Repetidas en menores de 5 años -Hombre,Repetidas en menores de 5 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
CARMEN RIVERO TORREZ,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,0,1,0,1
CHALLAPATA,consulta externa,repetidas en menores de 5 anos,2005-08-01,29,18,29,18,47
CHAQUI,consulta externa,repetidas en menores de 5 anos,2005-08-01,0,4,0,4,4
CHARAGUA,consulta externa,repetidas en menores de 5 anos,2005-08-01,72,71,72,71,143
CHARAÑA,consulta externa,repetidas en menores de 5 anos,2005-08-01,0,3,0,3,3
CHAYANTA,consulta externa,repetidas en menores de 5 anos,2005-08-01,11,11,11,11,22
CHIMORE,consulta externa,repetidas en menores de 5 anos,2005-08-01,28,27,28,27,55
CHIPAYA,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,0,1,0,1
CHOQUE COTA,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,2,4,2,6
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en menores de 5 anos,2005-08-01,14,9,14,9,23
CHUMA,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,2,4,2,6
CLIZA,consulta externa,repetidas en menores de 5 anos,2005-08-01,8,16,8,16,24
COBIJA,consulta externa,repetidas en menores de 5 anos,2005-08-01,243,280,243,280,523
COCHABAMBA,consulta externa,repetidas en menores de 5 anos,2005-08-01,2574,2356,2574,2356,4930
COLCAPIRHUA,consulta externa,repetidas en menores de 5 anos,2005-08-01,150,139,150,139,289
"COLCHA ""K""",consulta externa,repetidas en menores de 5 anos,2005-08-01,9,8,9,8,17
COLOMI,consulta externa,repetidas en menores de 5 anos,2005-08-01,5,8,5,8,13
COLPA BELGICA,consulta externa,repetidas en menores de 5 anos,2005-08-01,32,20,32,20,52
COLQUECHACA,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,7,3,7,10
COLQUENCHA,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,5,4,5,9
COLQUIRI,consulta externa,repetidas en menores de 5 anos,2005-08-01,27,11,27,11,38
COMANCHE,consulta externa,repetidas en menores de 5 anos,2005-08-01,0,2,0,2,2
COMARAPA,consulta externa,repetidas en menores de 5 anos,2005-08-01,79,78,79,78,157
COMBAYA,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,0,2,0,2
CONCEPCION,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,2,3,2,5
COPACABANA,consulta externa,repetidas en menores de 5 anos,2005-08-01,0,2,0,2,2
CORIPATA,consulta externa,repetidas en menores de 5 anos,2005-08-01,11,3,11,3,14
CORO CORO,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,1,1,1,2
COROICO,consulta externa,repetidas en menores de 5 anos,2005-08-01,20,39,20,39,59
CORQUE,consulta externa,repetidas en menores de 5 anos,2005-08-01,18,12,18,12,30
COTAGAITA,consulta externa,repetidas en menores de 5 anos,2005-08-01,20,20,20,20,40
COTOCA,consulta externa,repetidas en menores de 5 anos,2005-08-01,13,6,13,6,19
CUATRO CAÑADAS,consulta externa,repetidas en menores de 5 anos,2005-08-01,19,18,19,18,37
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en menores de 5 anos,2005-08-01,2,0,2,0,2
CUEVO,consulta externa,repetidas en menores de 5 anos,2005-08-01,5,4,5,4,9
CULPINA,consulta externa,repetidas en menores de 5 anos,2005-08-01,67,47,67,47,114
CURAHUARA DE CARANGAS,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,4,1,4,5
CURVA,consulta externa,repetidas en menores de 5 anos,2005-08-01,5,4,5,4,9
DESAGUADERO,consulta externa,repetidas en menores de 5 anos,2005-08-01,0,2,0,2,2
EL ALTO,consulta externa,repetidas en menores de 5 anos,2005-08-01,2447,2254,2447,2254,4701
EL CHORO,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,0,1,0,1
EL PUENTE(STC),consulta externa,repetidas en menores de 5 anos,2005-08-01,5,6,5,6,11
EL PUENTE(TJA),consulta externa,repetidas en menores de 5 anos,2005-08-01,30,29,30,29,59
EL TORNO,consulta externa,repetidas en menores de 5 anos,2005-08-01,103,120,103,120,223
EL VILLAR,consulta externa,repetidas en menores de 5 anos,2005-08-01,6,4,6,4,10
ENTRE RIOS,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,6,4,6,10
ENTRE RIOS,consulta externa,repetidas en menores de 5 anos,2005-08-01,57,48,57,48,105
EUCALIPTUS,consulta externa,repetidas en menores de 5 anos,2005-08-01,13,1,13,1,14
EXALTACION,consulta externa,repetidas en menores de 5 anos,2005-08-01,9,4,9,4,13
FERNANDEZ ALONSO,consulta externa,repetidas en menores de 5 anos,2005-08-01,9,15,9,15,24
FILADELFIA,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,3,2,3,5
GENERAL SAAVEDRA,consulta externa,repetidas en menores de 5 anos,2005-08-01,17,20,17,20,37
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en menores de 5 anos,2005-08-01,5,3,5,3,8
GUANAY,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,0,1,0,1
GUAQUI,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,0,1,0,1
GUAYARAMERIN,consulta externa,repetidas en menores de 5 anos,2005-08-01,105,92,105,92,197
GUTIERREZ,consulta externa,repetidas en menores de 5 anos,2005-08-01,125,117,125,117,242
HUACARETA,consulta externa,repetidas en menores de 5 anos,2005-08-01,17,29,17,29,46
HUACAYA (VILLA DE HUACAYA),consulta externa,repetidas en menores de 5 anos,2005-08-01,1,3,1,3,4
HUANUNI,consulta externa,repetidas en menores de 5 anos,2005-08-01,84,84,84,84,168
HUARACAJE,consulta externa,repetidas en menores de 5 anos,2005-08-01,11,8,11,8,19
HUAYLLAMARCA,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,8,3,8,11
ICHOCA,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,0,3,0,3
ICLA,consulta externa,repetidas en menores de 5 anos,2005-08-01,6,10,6,10,16
INCAHUASI,consulta externa,repetidas en menores de 5 anos,2005-08-01,11,25,11,25,36
INGAVI (HUMAITA),consulta externa,repetidas en menores de 5 anos,2005-08-01,4,2,4,2,6
INQUISIVI,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,2,2,2,4
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en menores de 5 anos,2005-08-01,7,6,7,6,13
IXIAMAS,consulta externa,repetidas en menores de 5 anos,2005-08-01,14,11,14,11,25
JESUS DE MACHACA,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,4,2,4,6
LA ASUNTA,consulta externa,repetidas en menores de 5 anos,2005-08-01,7,3,7,3,10
LA GUARDIA,consulta externa,repetidas en menores de 5 anos,2005-08-01,157,133,157,133,290
LA PAZ,consulta externa,repetidas en menores de 5 anos,2005-08-01,4338,4463,4338,4463,8801
LAGUNILLAS,consulta externa,repetidas en menores de 5 anos,2005-08-01,28,22,28,22,50
LAJA,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,4,1,4,5
LAS CARRERAS,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,61,4,61,65
LICOMA PAMPA,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,1,1,1,2
LLALLAGUA,consulta externa,repetidas en menores de 5 anos,2005-08-01,55,54,55,54,109
LLICA,consulta externa,repetidas en menores de 5 anos,2005-08-01,0,1,0,1,1
LORETO,consulta externa,repetidas en menores de 5 anos,2005-08-01,9,9,9,9,18
LURIBAY,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,0,1,0,1
MACHACAMARCA,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,1,1,1,2
MACHARETI,consulta externa,repetidas en menores de 5 anos,2005-08-01,7,5,7,5,12
MAGDALENA,consulta externa,repetidas en menores de 5 anos,2005-08-01,18,25,18,25,43
MAIRANA,consulta externa,repetidas en menores de 5 anos,2005-08-01,7,5,7,5,12
MALLA,consulta externa,repetidas en menores de 5 anos,2005-08-01,6,4,6,4,10
MAPIRI,consulta externa,repetidas en menores de 5 anos,2005-08-01,6,3,6,3,9
MECAPACA,consulta externa,repetidas en menores de 5 anos,2005-08-01,19,19,19,19,38
MINEROS,consulta externa,repetidas en menores de 5 anos,2005-08-01,10,16,10,16,26
MIZQUE,consulta externa,repetidas en menores de 5 anos,2005-08-01,47,39,47,39,86
MOCOMOCO,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,3,1,3,4
MOJINETE,consulta externa,repetidas en menores de 5 anos,2005-08-01,13,13,13,13,26
MOJOCOYA,consulta externa,repetidas en menores de 5 anos,2005-08-01,16,10,16,10,26
MONTEAGUDO,consulta externa,repetidas en menores de 5 anos,2005-08-01,91,66,91,66,157
MONTERO,consulta externa,repetidas en menores de 5 anos,2005-08-01,519,488,519,488,1007
MORO MORO,consulta externa,repetidas en menores de 5 anos,2005-08-01,0,1,0,1,1
MOROCHATA,consulta externa,repetidas en menores de 5 anos,2005-08-01,120,112,120,112,232
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,repetidas en menores de 5 anos,2005-08-01,2,1,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en menores de 5 anos,2005-08-01,1,0,1,0,1
OCURI,consulta externa,repetidas en menores de 5 anos,2005-08-01,5,6,5,6,11
OKINAWA,consulta externa,repetidas en menores de 5 anos,2005-08-01,13,14,13,14,27
OMEREQUE,consulta externa,repetidas en menores de 5 anos,2005-08-01,40,21,40,21,61
ORURO,consulta externa,repetidas en menores de 5 anos,2005-08-01,493,437,493,437,930
PADCAYA,consulta externa,repetidas en menores de 5 anos,2005-08-01,21,25,21,25,46
PADILLA,consulta externa,repetidas en menores de 5 anos,2005-08-01,6,7,6,7,13
PAILON,consulta externa,repetidas en menores de 5 anos,2005-08-01,25,8,25,8,33
PALCA,consulta externa,repetidas en menores de 5 anos,2005-08-01,6,4,6,4,10
PALOS BLANCOS,consulta externa,repetidas en menores de 5 anos,2005-08-01,19,15,19,15,34
PAMPA AULLAGAS,consulta externa,repetidas en menores de 5 anos,2005-08-01,0,1,0,1,1
PAMPA GRANDE,consulta externa,repetidas en menores de 5 anos,2005-08-01,28,14,28,14,42
PAPEL PAMPA,consulta externa,repetidas en menores de 5 anos,2005-08-01,0,3,0,3,3
PASORAPA,consulta externa,repetidas en menores de 5 anos,2005-08-01,27,21,27,21,48
PATACAMAYA,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,4,4,4,8
PAZÑA,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,1,1,1,2
PELECHUCO,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,3,1,3,4
POCOATA,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,1,2,1,3
POCONA,consulta externa,repetidas en menores de 5 anos,2005-08-01,11,16,11,16,27
POJO (CBBA),consulta externa,repetidas en menores de 5 anos,2005-08-01,12,8,12,8,20
POOPO,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,2,1,2,3
PORCO,consulta externa,repetidas en menores de 5 anos,2005-08-01,8,8,8,8,16
POROMA,consulta externa,repetidas en menores de 5 anos,2005-08-01,11,5,11,5,16
PORONGO,consulta externa,repetidas en menores de 5 anos,2005-08-01,11,9,11,9,20
PORTACHUELO,consulta externa,repetidas en menores de 5 anos,2005-08-01,50,58,50,58,108
PORVENIR,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,2,2,2,4
POSTRER VALLE,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,2,4,2,6
POTOSI,consulta externa,repetidas en menores de 5 anos,2005-08-01,377,341,377,341,718
PRESTO,consulta externa,repetidas en menores de 5 anos,2005-08-01,6,7,6,7,13
PUCARA,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,0,2,0,2
PUCARANI,consulta externa,repetidas en menores de 5 anos,2005-08-01,10,1,10,1,11
PUERTO ACOSTA,consulta externa,repetidas en menores de 5 anos,2005-08-01,25,34,25,34,59
PUERTO CARABUCO,consulta externa,repetidas en menores de 5 anos,2005-08-01,5,2,5,2,7
PUERTO GONZALO MORENO,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,13,4,13,17
PUERTO PEREZ,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,2,3,2,5
PUERTO QUIJARRO,consulta externa,repetidas en menores de 5 anos,2005-08-01,14,12,14,12,26
PUERTO RICO,consulta externa,repetidas en menores de 5 anos,2005-08-01,15,10,15,10,25
PUERTO SUAREZ,consulta externa,repetidas en menores de 5 anos,2005-08-01,18,15,18,15,33
PUERTO VILLARROEL,consulta externa,repetidas en menores de 5 anos,2005-08-01,69,46,69,46,115
PUNA,consulta externa,repetidas en menores de 5 anos,2005-08-01,24,16,24,16,40
PUNATA,consulta externa,repetidas en menores de 5 anos,2005-08-01,39,43,39,43,82
QUILLACOLLO,consulta externa,repetidas en menores de 5 anos,2005-08-01,188,190,188,190,378
QUIME,consulta externa,repetidas en menores de 5 anos,2005-08-01,9,8,9,8,17
RAVELO,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,2,1,2,3
REYES,consulta externa,repetidas en menores de 5 anos,2005-08-01,26,24,26,24,50
RIBERALTA,consulta externa,repetidas en menores de 5 anos,2005-08-01,374,390,374,390,764
ROBORE,consulta externa,repetidas en menores de 5 anos,2005-08-01,13,14,13,14,27
RURRENABAQUE,consulta externa,repetidas en menores de 5 anos,2005-08-01,134,106,134,106,240
SABAYA,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,1,1,1,2
SACABA,consulta externa,repetidas en menores de 5 anos,2005-08-01,162,146,162,146,308
SACABAMBA,consulta externa,repetidas en menores de 5 anos,2005-08-01,42,42,42,42,84
SACACA,consulta externa,repetidas en menores de 5 anos,2005-08-01,12,9,12,9,21
SAIPINA,consulta externa,repetidas en menores de 5 anos,2005-08-01,16,21,16,21,37
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,4,3,4,7
SAMAIPATA,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,1,3,1,4
SAN AGUSTIN,consulta externa,repetidas en menores de 5 anos,2005-08-01,5,3,5,3,8
SAN ANDRES,consulta externa,repetidas en menores de 5 anos,2005-08-01,15,16,15,16,31
SAN ANDRES DE MACHACA,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,1,1,1,2
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,4,3,4,7
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,0,2,0,2
SAN BENITO,consulta externa,repetidas en menores de 5 anos,2005-08-01,44,45,44,45,89
SAN BORJA,consulta externa,repetidas en menores de 5 anos,2005-08-01,99,65,99,65,164
SAN BUENA VENTURA,consulta externa,repetidas en menores de 5 anos,2005-08-01,15,24,15,24,39
SAN CARLOS,consulta externa,repetidas en menores de 5 anos,2005-08-01,15,13,15,13,28
SAN IGNACIO,consulta externa,repetidas en menores de 5 anos,2005-08-01,110,99,110,99,209
SAN IGNACIO DE VELASCO,consulta externa,repetidas en menores de 5 anos,2005-08-01,147,141,147,141,288
SAN JAVIER(BNI),consulta externa,repetidas en menores de 5 anos,2005-08-01,6,8,6,8,14
SAN JAVIER(STC),consulta externa,repetidas en menores de 5 anos,2005-08-01,16,24,16,24,40
SAN JOAQUIN,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en menores de 5 anos,2005-08-01,20,30,20,30,50
SAN JUAN DE YAPACANI,consulta externa,repetidas en menores de 5 anos,2005-08-01,20,17,20,17,37
SAN JULIAN,consulta externa,repetidas en menores de 5 anos,2005-08-01,65,70,65,70,135
SAN LORENZO(PND),consulta externa,repetidas en menores de 5 anos,2005-08-01,8,7,8,7,15
SAN LORENZO(TJA),consulta externa,repetidas en menores de 5 anos,2005-08-01,54,40,54,40,94
SAN LUCAS,consulta externa,repetidas en menores de 5 anos,2005-08-01,25,24,25,24,49
SAN MATIAS,consulta externa,repetidas en menores de 5 anos,2005-08-01,20,18,20,18,38
SAN MIGUEL DE VELASCO,consulta externa,repetidas en menores de 5 anos,2005-08-01,45,32,45,32,77
SAN PABLO DE LIPEZ,consulta externa,repetidas en menores de 5 anos,2005-08-01,8,7,8,7,15
SAN PEDRO,consulta externa,repetidas en menores de 5 anos,2005-08-01,76,65,76,65,141
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,5,3,5,8
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en menores de 5 anos,2005-08-01,7,3,7,3,10
SAN PEDRO DE TIQUINA,consulta externa,repetidas en menores de 5 anos,2005-08-01,0,3,0,3,3
SAN PEDRO(PND),consulta externa,repetidas en menores de 5 anos,2005-08-01,5,5,5,5,10
SAN RAFAEL,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,7,4,7,11
SAN RAMON,consulta externa,repetidas en menores de 5 anos,2005-08-01,7,8,7,8,15
SAN RAMON,consulta externa,repetidas en menores de 5 anos,2005-08-01,12,12,12,12,24
SANTA ANA,consulta externa,repetidas en menores de 5 anos,2005-08-01,36,24,36,24,60
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en menores de 5 anos,2005-08-01,4092,3884,4092,3884,7976
SANTA ROSA,consulta externa,repetidas en menores de 5 anos,2005-08-01,40,41,40,41,81
SANTA ROSA DEL SARA,consulta externa,repetidas en menores de 5 anos,2005-08-01,23,25,23,25,48
SANTIAGO DE CALLAPA,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,1,1,1,2
SANTIAGO DE HUARI,consulta externa,repetidas en menores de 5 anos,2005-08-01,16,15,16,15,31
SANTIAGO DE MACHACA,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,1,1,1,2
SANTIVAÑES,consulta externa,repetidas en menores de 5 anos,2005-08-01,7,17,7,17,24
SANTUARIO DE QUILLACAS,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,2,4,2,6
SENA,consulta externa,repetidas en menores de 5 anos,2005-08-01,6,4,6,4,10
SICA SICA (VILLA AROMA),consulta externa,repetidas en menores de 5 anos,2005-08-01,19,10,19,10,29
SICAYA,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,2,1,2,3
SIPE SIPE,consulta externa,repetidas en menores de 5 anos,2005-08-01,105,99,105,99,204
SOPACHUY,consulta externa,repetidas en menores de 5 anos,2005-08-01,7,6,7,6,13
SORACACHI,consulta externa,repetidas en menores de 5 anos,2005-08-01,1,4,1,4,5
SORATA,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,1,2,1,3
SUCRE,consulta externa,repetidas en menores de 5 anos,2005-08-01,890,862,890,862,1752
TACACHI,consulta externa,repetidas en menores de 5 anos,2005-08-01,12,17,12,17,29
TACACOMA,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,2,2,2,4
TACOBAMBA,consulta externa,repetidas en menores de 5 anos,2005-08-01,2,2,2,2,4
TACOPAYA,consulta externa,repetidas en menores de 5 anos,2005-08-01,32,24,32,24,56
TAHUA,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,0,3,0,3
TAPACARI,consulta externa,repetidas en menores de 5 anos,2005-08-01,30,28,30,28,58
TARABUCO,consulta externa,repetidas en menores de 5 anos,2005-08-01,211,230,211,230,441
TARATA,consulta externa,repetidas en menores de 5 anos,2005-08-01,9,10,9,10,19
TARIJA,consulta externa,repetidas en menores de 5 anos,2005-08-01,704,633,704,633,1337
TARVITA,consulta externa,repetidas en menores de 5 anos,2005-08-01,52,34,52,34,86
TEOPONTE,consulta externa,repetidas en menores de 5 anos,2005-08-01,10,7,10,7,17
TIAWANACU,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,5,4,5,9
TINGUIPAYA,consulta externa,repetidas en menores de 5 anos,2005-08-01,7,0,7,0,7
TIPUANI,consulta externa,repetidas en menores de 5 anos,2005-08-01,8,3,8,3,11
TIQUIPAYA,consulta externa,repetidas en menores de 5 anos,2005-08-01,313,253,313,253,566
TIRAQUE (CBBA),consulta externa,repetidas en menores de 5 anos,2005-08-01,103,72,103,72,175
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en menores de 5 anos,2005-08-01,0,1,0,1,1
TOCO,consulta externa,repetidas en menores de 5 anos,2005-08-01,5,3,5,3,8
TOLATA,consulta externa,repetidas en menores de 5 anos,2005-08-01,6,10,6,10,16
TOLEDO,consulta externa,repetidas en menores de 5 anos,2005-08-01,3,5,3,5,8
TOMAVE,consulta externa,repetidas en menores de 5 anos,2005-08-01,8,8,8,8,16
TOMINA,consulta externa,repetidas en menores de 5 anos,2005-08-01,19,24,19,24,43
TORO TORO,consulta externa,repetidas en menores de 5 anos,2005-08-01,17,10,17,10,27
TOTORA(CBBA),consulta externa,repetidas en menores de 5 anos,2005-08-01,7,12,7,12,19
TOTORA(ORR),consulta externa,repetidas en menores de 5 anos,2005-08-01,6,10,6,10,16
TRIGAL,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,1,4,1,5
TRINIDAD,consulta externa,repetidas en menores de 5 anos,2005-08-01,424,350,424,350,774
TUPIZA,consulta externa,repetidas en menores de 5 anos,2005-08-01,98,100,98,100,198
TURCO,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,2,4,2,6
UMALA,consulta externa,repetidas en menores de 5 anos,2005-08-01,4,1,4,1,5
UNCIA,consulta externa,repetidas en menores de 5 anos,2005-08-01,48,57,48,57,105
URIONDO (A. CONCEPCION),consulta externa,repetidas en menores de 5 anos,2005-08-01,35,20,35,20,55
URUBICHA,consulta externa,repetidas en menores de 5 anos,2005-08-01,7,13,7,13,20
UYUNI,consulta externa,repetidas en menores de 5 anos,2005-08-01,15,16,15,16,31
VACAS,consulta externa,repetidas en menores de 5 anos,2005-08-01,60,51,60,51,111
VALLEGRANDE,consulta externa,repetidas en menores de 5 anos,2005-08-01,22,24,22,24,46
