,group,variable,month,ANTI AMARÍLICA,ANTI AMARÍLICA,TOTALES,TOTALES,TOTALES
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,0,2,0,2
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,31,53,31,53,84
LLICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,5,0,5,0,5
LORETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,18,1,18,19
LURIBAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,13,9,13,9,22
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,5,0,5,5
MAIRANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,29,3,29,3,32
MALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,3,5,3,5,8
MAPIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,23,44,23,44,67
MECAPACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,11,6,11,6,17
MINEROS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,42,18,42,18,60
MIZQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,35,44,35,44,79
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,9,21,9,21,30
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,9,2,9,11
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,14,26,14,26,40
MONTERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,181,68,181,68,249
MORO MORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,5,2,5,7
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,11,27,11,27,38
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,0,1,0,1
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,5,0,5,5
OCURI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,10,21,10,21,31
OKINAWA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,8,8,8,8,16
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,10,0,10,10
ORURO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,448,5,448,5,453
PADCAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,18,2,18,20
PADILLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,8,5,8,5,13
PAILON,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,34,73,34,73,107
PALCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,11,2,11,13
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,22,27,22,27,49
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,12,6,12,6,18
PASORAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,4,1,4,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,33,4,33,4,37
PAZÑA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,8,1,8,9
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,13,0,13,13
POCOATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,6,49,6,49,55
POCONA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,5,0,5,5
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,4,40,4,40,44
PORCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,3,31,3,31,34
POROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,7,9,7,9,16
PORONGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,15,3,15,3,18
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,11,2,11,2,13
PORVENIR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,5,8,5,8,13
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,3,5,3,5,8
POTOSI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,379,18,379,18,397
PRESTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,12,2,12,14
PUCARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,18,1,18,19
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,15,0,15,15
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,4,31,4,31,35
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,2,0,2,2
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,4,0,4,4
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,7,2,7,2,9
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,65,4,65,4,69
PUNA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,13,29,13,29,42
PUNATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,51,12,51,12,63
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,6,0,6,6
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,269,12,269,12,281
QUIME,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,13,0,13,13
RAVELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,6,0,6,6
REYES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,10,0,10,0,10
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,140,113,140,113,253
ROBORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,3,23,3,23,26
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,14,20,14,20,34
SABAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,271,29,271,29,300
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,4,2,4,2,6
SACACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,6,11,6,11,17
SAIPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,13,2,13,15
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,4,16,4,16,20
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,15,1,15,16
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,7,11,7,11,18
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,12,0,12,12
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,4,2,4,6
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,13,17,13,17,30
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,35,29,35,29,64
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,6,5,6,5,11
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,33,25,33,25,58
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,4,0,4,0,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,70,26,70,26,96
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,2,0,2,2
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,26,0,26,0,26
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,4,22,4,22,26
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,30,8,30,8,38
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,3,11,3,11,14
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,60,44,60,44,104
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,7,2,7,9
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,17,27,17,27,44
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,30,33,30,33,63
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,12,25,12,25,37
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,14,21,14,21,35
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,26,0,26,0,26
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,33,1,33,34
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,5,5,5,5,10
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,8,0,8,8
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,4,17,4,17,21
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,5,11,5,11,16
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,18,0,18,0,18
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,77,23,77,23,100
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2580,214,2580,214,2794
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,10,0,10,0,10
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,3,0,3,0,3
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,18,0,18,18
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,3,2,3,5
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,4,0,4,4
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,9,1,9,10
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,9,6,9,6,15
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,31,10,31,10,41
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,14,2,14,2,16
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,78,29,78,29,107
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,9,4,9,4,13
SORACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,3,0,3,3
SORATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,8,2,8,10
SUCRE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,441,104,441,104,545
TACACOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,9,4,9,4,13
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,17,0,17,17
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,12,3,12,3,15
TAHUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,7,2,7,9
TAPACARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,8,14,8,14,22
TARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,8,17,8,17,25
TARATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,20,2,20,2,22
TARIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,328,14,328,14,342
TARVITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,5,12,5,12,17
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,3,7,3,7,10
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,5,11,5,11,16
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,4,40,4,40,44
TIPUANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,10,9,10,9,19
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,100,32,100,32,132
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,19,19,19,19,38
TOLATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,9,14,9,14,23
TOLEDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,10,6,10,6,16
TOMINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,9,0,9,9
TORO TORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,7,9,7,9,16
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,14,22,14,22,36
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,3,1,3,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,1,2,1,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,161,49,161,49,210
TUPIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,60,24,60,24,84
TURCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,6,0,6,6
UMALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,7,0,7,7
UNCIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,7,12,7,12,19
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,10,0,10,10
URUBICHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,12,0,12,12
UYUNI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,2,2,2,4
VACAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,14,1,14,15
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,33,1,33,1,34
VIACHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,96,1,96,1,97
VILA VILA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,15,1,15,16
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,14,5,14,5,19
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,48,9,48,9,57
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,0,2,0,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,5,15,5,15,20
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,2,28,2,28,30
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,106,58,106,58,164
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,24,4,24,4,28
VILLAZON,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,160,42,160,42,202
VINTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,46,3,46,3,49
VITICHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,18,10,18,10,28
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,3,0,3,3
WARNES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,35,24,35,24,59
YACO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,0,8,0,8,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,107,38,107,38,145
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,4,9,4,9,13
YANACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,6,4,6,4,10
YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,82,61,82,61,143
YOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,4,4,4,4,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,8,10,8,10,18
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,1,3,1,3,4
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-07-01,6,6,6,6,12
ACACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,5,8,5,8,13
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,16,15,16,15,31
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,8,0,8,8
AIQUILE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,23,9,23,9,32
ALALAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,2,3,2,3,5
ALCALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,8,0,8,0,8
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,23,24,23,24,47
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,2,10,2,10,12
ANZALDO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,6,0,6,0,6
APOLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,23,6,23,6,29
ARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,5,12,5,12,17
ARBIETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,5,27,5,27,32
ARQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,24,4,24,4,28
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,53,7,53,7,60
ATOCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,9,0,9,9
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,5,0,5,5
AYATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,4,20,4,20,24
AYO AYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,17,27,17,27,44
AZURDUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,8,15,8,15,23
BATALLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,4,0,4,4
BAURES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,7,6,7,6,13
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,2,2,2,2,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,26,65,26,65,91
BETANZOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,4,39,4,39,43
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,15,0,15,15
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,2,9,2,9,11
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,10,0,10,10
CABEZAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,30,0,30,30
CAIROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,1,4,1,4,5
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,27,0,27,27
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,3,6,3,6,9
CAMARGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,19,10,19,10,29
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,3,1,3,1,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,10,0,10,0,10
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,24,15,24,15,39
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,5,0,5,5
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,32,0,32,0,32
CARANAVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,73,28,73,28,101
CARANGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,1,0,1,0,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,2,3,2,3,5
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,43,0,43,43
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,7,0,7,7
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,1,8,1,8,9
CHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,1,5,1,5,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,11,33,11,33,44
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,1,15,1,15,16
CHIMORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,32,11,32,11,43
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,13,5,13,5,18
CHUMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,4,9,4,9,13
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,14,6,14,6,20
CLIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,25,11,25,11,36
COBIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,29,20,29,20,49
COCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,3,0,3,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,1107,26,1107,26,1133
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,7,6,7,6,13
COLLANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,1,5,1,5,6
COLOMI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,11,34,11,34,45
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,3,4,3,4,7
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,14,19,14,19,33
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,9,0,9,9
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,18,0,18,18
COMARAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,18,21,18,21,39
COMBAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,2,14,2,14,16
COPACABANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,2,15,2,15,17
CORIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,29,0,29,0,29
COROICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,9,35,9,35,44
CORQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,4,0,4,4
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,12,43,12,43,55
COTOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,7,0,7,0,7
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,17,27,17,27,44
CUEVO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,3,0,3,3
CULPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,53,30,53,30,83
CURVA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,0,2,0,2,2
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,5,4,5,4,9
EL ALTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,937,5,937,5,942
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,8,6,8,6,14
EL TORNO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-08-01,54,13,54,13,67
