,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
SAN JOAQUIN,vih,no de personas con prueba rapida,2023-08-01,3,20,23
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2023-08-01,4,1,5
SAN JULIAN,vih,no de personas con prueba rapida,2023-08-01,72,113,185
SAN LORENZO(PND),vih,no de personas con prueba rapida,2023-08-01,0,10,10
SAN LUCAS,vih,no de personas con prueba rapida,2023-08-01,24,95,119
SAN MATIAS,vih,no de personas con prueba rapida,2023-08-01,8,11,19
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2023-08-01,5,4,9
SAN PEDRO,vih,no de personas con prueba rapida,2023-08-01,26,71,97
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2023-08-01,9,32,41
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2023-08-01,1,3,4
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2023-08-01,20,7,27
SAN RAFAEL,vih,no de personas con prueba rapida,2023-08-01,2,1,3
SAN RAMON BENI,vih,no de personas con prueba rapida,2023-08-01,0,3,3
SAN RAMON SCZ,vih,no de personas con prueba rapida,2023-08-01,0,5,5
SANTA ANA,vih,no de personas con prueba rapida,2023-08-01,16,27,43
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2023-08-01,1898,2928,4826
SANTA ROSA,vih,no de personas con prueba rapida,2023-08-01,7,9,16
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2023-08-01,2,2,4
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2023-08-01,10,13,23
SANTIAGO DE MACHACA,vih,no de personas con prueba rapida,2023-08-01,0,1,1
SANTIVAÑES,vih,no de personas con prueba rapida,2023-08-01,0,1,1
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2023-08-01,0,7,7
SAPAHAQUI,vih,no de personas con prueba rapida,2023-08-01,2,3,5
SENA,vih,no de personas con prueba rapida,2023-08-01,0,15,15
SHINAOTA,vih,no de personas con prueba rapida,2023-08-01,46,72,118
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2023-08-01,5,23,28
SICAYA,vih,no de personas con prueba rapida,2023-08-01,2,8,10
SIPE SIPE,vih,no de personas con prueba rapida,2023-08-01,33,53,86
SOPACHUY,vih,no de personas con prueba rapida,2023-08-01,25,34,59
SORATA,vih,no de personas con prueba rapida,2023-08-01,1,29,30
SUCRE,vih,no de personas con prueba rapida,2023-08-01,368,561,929
TACACOMA,vih,no de personas con prueba rapida,2023-08-01,17,11,28
TACOPAYA,vih,no de personas con prueba rapida,2023-08-01,3,6,9
TAPACARI,vih,no de personas con prueba rapida,2023-08-01,10,14,24
TARABUCO,vih,no de personas con prueba rapida,2023-08-01,11,40,51
TARATA,vih,no de personas con prueba rapida,2023-08-01,0,1,1
TARIJA,vih,no de personas con prueba rapida,2023-08-01,102,289,391
TARVITA,vih,no de personas con prueba rapida,2023-08-01,5,29,34
TEOPONTE,vih,no de personas con prueba rapida,2023-08-01,5,4,9
TIAHUANACU,vih,no de personas con prueba rapida,2023-08-01,10,20,30
TINGUIPAYA,vih,no de personas con prueba rapida,2023-08-01,1,1,2
TIPUANI,vih,no de personas con prueba rapida,2023-08-01,1,2,3
TIQUIPAYA,vih,no de personas con prueba rapida,2023-08-01,32,79,111
TITO YUPANQUI (PARQUIPUJIO),vih,no de personas con prueba rapida,2023-08-01,1,3,4
TOCO,vih,no de personas con prueba rapida,2023-08-01,1,2,3
TOLATA,vih,no de personas con prueba rapida,2023-08-01,6,0,6
TOMINA,vih,no de personas con prueba rapida,2023-08-01,0,1,1
TORO TORO,vih,no de personas con prueba rapida,2023-08-01,8,21,29
TOTORA(CBBA),vih,no de personas con prueba rapida,2023-08-01,49,11,60
TRINIDAD,vih,no de personas con prueba rapida,2023-08-01,206,208,414
TUPIZA,vih,no de personas con prueba rapida,2023-08-01,23,41,64
TURCO,vih,no de personas con prueba rapida,2023-08-01,0,1,1
UMALA,vih,no de personas con prueba rapida,2023-08-01,7,17,24
UNCIA,vih,no de personas con prueba rapida,2023-08-01,8,45,53
URUBICHA,vih,no de personas con prueba rapida,2023-08-01,26,67,93
UYUNI,vih,no de personas con prueba rapida,2023-08-01,1,26,27
VACAS,vih,no de personas con prueba rapida,2023-08-01,3,6,9
VALLEGRANDE,vih,no de personas con prueba rapida,2023-08-01,10,33,43
VIACHA,vih,no de personas con prueba rapida,2023-08-01,41,19,60
VILA VILA,vih,no de personas con prueba rapida,2023-08-01,0,5,5
VILLA CHARCAS,vih,no de personas con prueba rapida,2023-08-01,1,14,15
VILLA MONTES,vih,no de personas con prueba rapida,2023-08-01,102,130,232
VILLA SERRANO,vih,no de personas con prueba rapida,2023-08-01,9,20,29
VILLA TUNARI,vih,no de personas con prueba rapida,2023-08-01,127,222,349
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2023-08-01,3,10,13
VILLAZON,vih,no de personas con prueba rapida,2023-08-01,137,93,230
VINTO,vih,no de personas con prueba rapida,2023-08-01,56,86,142
WARNES,vih,no de personas con prueba rapida,2023-08-01,121,179,300
YACUIBA,vih,no de personas con prueba rapida,2023-08-01,146,181,327
YAMPARAEZ,vih,no de personas con prueba rapida,2023-08-01,2,6,8
YAPACANI,vih,no de personas con prueba rapida,2023-08-01,108,213,321
YOTALA,vih,no de personas con prueba rapida,2023-08-01,0,1,1
YUNCHARA,vih,no de personas con prueba rapida,2023-08-01,1,2,3
ZUDAÑEZ,vih,no de personas con prueba rapida,2023-08-01,0,9,9
ACACIO,vih,no de personas con prueba rapida,2023-09-01,0,1,1
ACHACACHI,vih,no de personas con prueba rapida,2023-09-01,1,1,2
AIQUILE,vih,no de personas con prueba rapida,2023-09-01,43,46,89
ALCALA,vih,no de personas con prueba rapida,2023-09-01,5,4,9
ANCORAIMES,vih,no de personas con prueba rapida,2023-09-01,1,0,1
ANTEQUERA,vih,no de personas con prueba rapida,2023-09-01,8,27,35
ANZALDO,vih,no de personas con prueba rapida,2023-09-01,13,23,36
APOLO,vih,no de personas con prueba rapida,2023-09-01,2,1,3
ARBIETO,vih,no de personas con prueba rapida,2023-09-01,5,2,7
ARQUE,vih,no de personas con prueba rapida,2023-09-01,21,15,36
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2023-09-01,62,162,224
ATOCHA,vih,no de personas con prueba rapida,2023-09-01,3,6,9
AYATA,vih,no de personas con prueba rapida,2023-09-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2023-09-01,5,22,27
AZURDUY,vih,no de personas con prueba rapida,2023-09-01,5,27,32
BELLA FLOR,vih,no de personas con prueba rapida,2023-09-01,0,2,2
BERMEJO,vih,no de personas con prueba rapida,2023-09-01,28,22,50
BETANZOS,vih,no de personas con prueba rapida,2023-09-01,10,28,38
BOLIVAR,vih,no de personas con prueba rapida,2023-09-01,0,2,2
BOYUIBE,vih,no de personas con prueba rapida,2023-09-01,1,0,1
BUENA VISTA,vih,no de personas con prueba rapida,2023-09-01,2,3,5
CABEZAS,vih,no de personas con prueba rapida,2023-09-01,7,11,18
CALAMARCA,vih,no de personas con prueba rapida,2023-09-01,1,14,15
CAMARGO,vih,no de personas con prueba rapida,2023-09-01,14,42,56
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2023-09-01,1,3,4
CAMIRI,vih,no de personas con prueba rapida,2023-09-01,24,14,38
CAPINOTA,vih,no de personas con prueba rapida,2023-09-01,11,34,45
CARACOLLO,vih,no de personas con prueba rapida,2023-09-01,1,10,11
CARANAVI,vih,no de personas con prueba rapida,2023-09-01,99,81,180
CARANGAS,vih,no de personas con prueba rapida,2023-09-01,16,9,25
CARAPARI,vih,no de personas con prueba rapida,2023-09-01,5,5,10
CARIPUYO,vih,no de personas con prueba rapida,2023-09-01,2,2,4
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2023-09-01,7,13,20
CHALLAPATA,vih,no de personas con prueba rapida,2023-09-01,21,45,66
CHAQUI,vih,no de personas con prueba rapida,2023-09-01,0,1,1
CHARAGUA,vih,no de personas con prueba rapida,2023-09-01,9,11,20
CHIMORE,vih,no de personas con prueba rapida,2023-09-01,42,78,120
CHIPAYA,vih,no de personas con prueba rapida,2023-09-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2023-09-01,21,15,36
CHUMA,vih,no de personas con prueba rapida,2023-09-01,1,2,3
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2023-09-01,5,24,29
CKOCHAS,vih,no de personas con prueba rapida,2023-09-01,1,8,9
CLIZA,vih,no de personas con prueba rapida,2023-09-01,11,26,37
COBIJA,vih,no de personas con prueba rapida,2023-09-01,135,84,219
COCAPATA,vih,no de personas con prueba rapida,2023-09-01,3,0,3
COCHABAMBA,vih,no de personas con prueba rapida,2023-09-01,1739,2722,4461
COLCAPIRHUA,vih,no de personas con prueba rapida,2023-09-01,98,123,221
"COLCHA ""K""",vih,no de personas con prueba rapida,2023-09-01,1,9,10
COLOMI,vih,no de personas con prueba rapida,2023-09-01,2,14,16
COLPA BELGICA,vih,no de personas con prueba rapida,2023-09-01,10,11,21
COLQUECHACA,vih,no de personas con prueba rapida,2023-09-01,6,6,12
COLQUENCHA,vih,no de personas con prueba rapida,2023-09-01,7,15,22
COLQUIRI,vih,no de personas con prueba rapida,2023-09-01,3,1,4
COMARAPA,vih,no de personas con prueba rapida,2023-09-01,9,13,22
CONCEPCION,vih,no de personas con prueba rapida,2023-09-01,8,9,17
COPACABANA,vih,no de personas con prueba rapida,2023-09-01,1,4,5
COROICO,vih,no de personas con prueba rapida,2023-09-01,50,29,79
COTAGAITA,vih,no de personas con prueba rapida,2023-09-01,7,4,11
COTOCA,vih,no de personas con prueba rapida,2023-09-01,51,358,409
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2023-09-01,26,68,94
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2023-09-01,2,1,3
CUEVO,vih,no de personas con prueba rapida,2023-09-01,2,10,12
CULPINA,vih,no de personas con prueba rapida,2023-09-01,6,27,33
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2023-09-01,0,1,1
CURVA,vih,no de personas con prueba rapida,2023-09-01,0,3,3
DESAGUADERO,vih,no de personas con prueba rapida,2023-09-01,1,7,8
EL ALTO,vih,no de personas con prueba rapida,2023-09-01,1125,1842,2967
EL PUENTE(STC),vih,no de personas con prueba rapida,2023-09-01,12,28,40
EL PUENTE(TJA),vih,no de personas con prueba rapida,2023-09-01,0,1,1
EL TORNO,vih,no de personas con prueba rapida,2023-09-01,82,69,151
EL VILLAR,vih,no de personas con prueba rapida,2023-09-01,0,1,1
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2023-09-01,10,51,61
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2023-09-01,79,190,269
ESCARA,vih,no de personas con prueba rapida,2023-09-01,7,0,7
ESCOMA,vih,no de personas con prueba rapida,2023-09-01,1,3,4
ESMERALDA,vih,no de personas con prueba rapida,2023-09-01,1,2,3
EUCALIPTUS,vih,no de personas con prueba rapida,2023-09-01,0,1,1
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2023-09-01,7,20,27
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2023-09-01,0,1,1
GUANAY,vih,no de personas con prueba rapida,2023-09-01,9,28,37
GUAYARAMERIN,vih,no de personas con prueba rapida,2023-09-01,56,69,125
HUACAYA (VILLA DE HUACAYA),vih,no de personas con prueba rapida,2023-09-01,0,1,1
HUANUNI,vih,no de personas con prueba rapida,2023-09-01,90,109,199
HUAYLLAMARCA,vih,no de personas con prueba rapida,2023-09-01,3,14,17
HUMANATA,vih,no de personas con prueba rapida,2023-09-01,7,6,13
ICLA,vih,no de personas con prueba rapida,2023-09-01,3,8,11
INCAHUASI,vih,no de personas con prueba rapida,2023-09-01,7,28,35
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2023-09-01,8,20,28
IXIAMAS,vih,no de personas con prueba rapida,2023-09-01,17,13,30
JESUS DE MACHACA,vih,no de personas con prueba rapida,2023-09-01,6,17,23
LA GUARDIA,vih,no de personas con prueba rapida,2023-09-01,61,124,185
LA PAZ,vih,no de personas con prueba rapida,2023-09-01,2235,2356,4591
LA RIVERA,vih,no de personas con prueba rapida,2023-09-01,1,1,2
LAJA,vih,no de personas con prueba rapida,2023-09-01,0,9,9
LAS CARRERAS,vih,no de personas con prueba rapida,2023-09-01,6,2,8
LICOMA PAMPA,vih,no de personas con prueba rapida,2023-09-01,0,1,1
LLALLAGUA,vih,no de personas con prueba rapida,2023-09-01,27,32,59
LLICA,vih,no de personas con prueba rapida,2023-09-01,0,6,6
LURIBAY,vih,no de personas con prueba rapida,2023-09-01,2,1,3
MACHACAMARCA,vih,no de personas con prueba rapida,2023-09-01,1,8,9
MACHARETI,vih,no de personas con prueba rapida,2023-09-01,0,2,2
MAIRANA,vih,no de personas con prueba rapida,2023-09-01,2,41,43
MAPIRI,vih,no de personas con prueba rapida,2023-09-01,5,10,15
MINEROS,vih,no de personas con prueba rapida,2023-09-01,10,8,18
MIZQUE,vih,no de personas con prueba rapida,2023-09-01,40,31,71
MOJOCOYA,vih,no de personas con prueba rapida,2023-09-01,0,8,8
MONTEAGUDO,vih,no de personas con prueba rapida,2023-09-01,32,57,89
MONTERO,vih,no de personas con prueba rapida,2023-09-01,121,170,291
MORO MORO,vih,no de personas con prueba rapida,2023-09-01,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2023-09-01,0,1,1
OCURI,vih,no de personas con prueba rapida,2023-09-01,5,8,13
OKINAWA,vih,no de personas con prueba rapida,2023-09-01,2,3,5
OMEREQUE,vih,no de personas con prueba rapida,2023-09-01,76,57,133
ORURO,vih,no de personas con prueba rapida,2023-09-01,400,1097,1497
PADCAYA,vih,no de personas con prueba rapida,2023-09-01,1,1,2
PADILLA,vih,no de personas con prueba rapida,2023-09-01,10,18,28
PAILON,vih,no de personas con prueba rapida,2023-09-01,12,25,37
PALCA,vih,no de personas con prueba rapida,2023-09-01,1,0,1
PALOS BLANCOS,vih,no de personas con prueba rapida,2023-09-01,46,85,131
PAMPA GRANDE,vih,no de personas con prueba rapida,2023-09-01,1,5,6
PASORAPA,vih,no de personas con prueba rapida,2023-09-01,1,0,1
PATACAMAYA,vih,no de personas con prueba rapida,2023-09-01,20,31,51
PAZÑA,vih,no de personas con prueba rapida,2023-09-01,7,7,14
PELECHUCO,vih,no de personas con prueba rapida,2023-09-01,0,4,4
POCOATA,vih,no de personas con prueba rapida,2023-09-01,44,45,89
POCONA,vih,no de personas con prueba rapida,2023-09-01,1,332,333
POJO (CBBA),vih,no de personas con prueba rapida,2023-09-01,12,3,15
POOPO,vih,no de personas con prueba rapida,2023-09-01,11,21,32
PORCO,vih,no de personas con prueba rapida,2023-09-01,3,4,7
POROMA,vih,no de personas con prueba rapida,2023-09-01,3,2,5
PORONGO,vih,no de personas con prueba rapida,2023-09-01,3,9,12
PORTACHUELO,vih,no de personas con prueba rapida,2023-09-01,4,5,9
PORVENIR,vih,no de personas con prueba rapida,2023-09-01,1,3,4
POSTRER VALLE,vih,no de personas con prueba rapida,2023-09-01,2,3,5
POTOSI,vih,no de personas con prueba rapida,2023-09-01,14,22,36
PRESTO,vih,no de personas con prueba rapida,2023-09-01,8,9,17
PUCARANI,vih,no de personas con prueba rapida,2023-09-01,1,7,8
PUERTO CARABUCO,vih,no de personas con prueba rapida,2023-09-01,1,1,2
PUERTO PEREZ,vih,no de personas con prueba rapida,2023-09-01,12,24,36
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2023-09-01,8,10,18
PUERTO SUAREZ,vih,no de personas con prueba rapida,2023-09-01,25,48,73
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2023-09-01,293,326,619
PUNATA,vih,no de personas con prueba rapida,2023-09-01,77,130,207
QUILLACOLLO,vih,no de personas con prueba rapida,2023-09-01,993,879,1872
QUIME,vih,no de personas con prueba rapida,2023-09-01,2,2,4
QUIRUSILLAS,vih,no de personas con prueba rapida,2023-09-01,1,1,2
RAVELO,vih,no de personas con prueba rapida,2023-09-01,2,6,8
REYES,vih,no de personas con prueba rapida,2023-09-01,5,9,14
RIBERALTA,vih,no de personas con prueba rapida,2023-09-01,388,558,946
ROBORE,vih,no de personas con prueba rapida,2023-09-01,8,14,22
RURRENABAQUE,vih,no de personas con prueba rapida,2023-09-01,34,43,77
SABAYA,vih,no de personas con prueba rapida,2023-09-01,36,70,106
SACABA,vih,no de personas con prueba rapida,2023-09-01,239,478,717
SACABAMBA,vih,no de personas con prueba rapida,2023-09-01,0,5,5
SACACA,vih,no de personas con prueba rapida,2023-09-01,1,7,8
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2023-09-01,6,4,10
SAMAIPATA,vih,no de personas con prueba rapida,2023-09-01,16,97,113
SAN ANDRES,vih,no de personas con prueba rapida,2023-09-01,6,0,6
SAN ANTONIO DE LOMERIO,vih,no de personas con prueba rapida,2023-09-01,2,1,3
SAN BENITO,vih,no de personas con prueba rapida,2023-09-01,2,4,6
SAN BORJA,vih,no de personas con prueba rapida,2023-09-01,63,94,157
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2023-09-01,8,9,17
SAN CARLOS,vih,no de personas con prueba rapida,2023-09-01,20,47,67
SAN IGNACIO,vih,no de personas con prueba rapida,2023-09-01,33,46,79
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2023-09-01,21,42,63
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2023-09-01,4,3,7
SAN JAVIER(STC),vih,no de personas con prueba rapida,2023-09-01,1,1,2
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2023-09-01,1,1,2
SAN JULIAN,vih,no de personas con prueba rapida,2023-09-01,63,96,159
SAN LORENZO(PND),vih,no de personas con prueba rapida,2023-09-01,0,2,2
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2023-09-01,1,0,1
SAN LUCAS,vih,no de personas con prueba rapida,2023-09-01,9,70,79
SAN MATIAS,vih,no de personas con prueba rapida,2023-09-01,8,22,30
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2023-09-01,1,2,3
SAN PEDRO,vih,no de personas con prueba rapida,2023-09-01,31,45,76
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2023-09-01,9,19,28
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2023-09-01,0,2,2
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2023-09-01,1,0,1
SAN RAFAEL,vih,no de personas con prueba rapida,2023-09-01,1,1,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2023-09-01,4,4,8
SAN RAMON SCZ,vih,no de personas con prueba rapida,2023-09-01,1,3,4
SANTA ANA,vih,no de personas con prueba rapida,2023-09-01,32,64,96
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2023-09-01,1732,3067,4799
SANTA ROSA,vih,no de personas con prueba rapida,2023-09-01,3,2,5
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2023-09-01,12,7,19
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2023-09-01,11,13,24
SANTIAGO DE MACHACA,vih,no de personas con prueba rapida,2023-09-01,13,14,27
SANTIVAÑES,vih,no de personas con prueba rapida,2023-09-01,0,1,1
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2023-09-01,1,0,1
SENA,vih,no de personas con prueba rapida,2023-09-01,1,11,12
SHINAOTA,vih,no de personas con prueba rapida,2023-09-01,70,134,204
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2023-09-01,7,27,34
SICAYA,vih,no de personas con prueba rapida,2023-09-01,4,10,14
SIPE SIPE,vih,no de personas con prueba rapida,2023-09-01,13,25,38
SOPACHUY,vih,no de personas con prueba rapida,2023-09-01,6,3,9
SORATA,vih,no de personas con prueba rapida,2023-09-01,3,6,9
SUCRE,vih,no de personas con prueba rapida,2023-09-01,332,735,1067
TACACOMA,vih,no de personas con prueba rapida,2023-09-01,2,2,4
TACOPAYA,vih,no de personas con prueba rapida,2023-09-01,0,5,5
TAPACARI,vih,no de personas con prueba rapida,2023-09-01,9,18,27
TARABUCO,vih,no de personas con prueba rapida,2023-09-01,11,34,45
TARATA,vih,no de personas con prueba rapida,2023-09-01,1,3,4
TARIJA,vih,no de personas con prueba rapida,2023-09-01,113,112,225
TARVITA,vih,no de personas con prueba rapida,2023-09-01,14,38,52
TEOPONTE,vih,no de personas con prueba rapida,2023-09-01,4,2,6
TIAHUANACU,vih,no de personas con prueba rapida,2023-09-01,12,25,37
TINGUIPAYA,vih,no de personas con prueba rapida,2023-09-01,0,1,1
TIPUANI,vih,no de personas con prueba rapida,2023-09-01,2,3,5
TIQUIPAYA,vih,no de personas con prueba rapida,2023-09-01,3,4,7
TITO YUPANQUI (PARQUIPUJIO),vih,no de personas con prueba rapida,2023-09-01,4,5,9
TOCO,vih,no de personas con prueba rapida,2023-09-01,0,3,3
TODOS SANTOS,vih,no de personas con prueba rapida,2023-09-01,3,0,3
TOLATA,vih,no de personas con prueba rapida,2023-09-01,0,3,3
TOLEDO,vih,no de personas con prueba rapida,2023-09-01,0,4,4
TOMINA,vih,no de personas con prueba rapida,2023-09-01,1,2,3
TORO TORO,vih,no de personas con prueba rapida,2023-09-01,7,15,22
TOTORA(CBBA),vih,no de personas con prueba rapida,2023-09-01,13,55,68
TOTORA(ORR),vih,no de personas con prueba rapida,2023-09-01,0,1,1
TRINIDAD,vih,no de personas con prueba rapida,2023-09-01,163,187,350
TUPIZA,vih,no de personas con prueba rapida,2023-09-01,27,53,80
UMALA,vih,no de personas con prueba rapida,2023-09-01,15,4,19
UNCIA,vih,no de personas con prueba rapida,2023-09-01,15,35,50
