,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
SABAYA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,20,30,5,13,25,43,68
SACABA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,1641,1632,289,284,1930,1916,3846
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,33,34,25,36,58,70,128
SACACA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,209,183,2,4,211,187,398
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,82,78,19,11,101,89,190
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,85,97,3,3,88,100,188
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,121,113,41,28,162,141,303
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2023-08-01,22,23,0,0,22,23,45
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2023-08-01,197,187,27,31,224,218,442
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,32,23,7,6,39,29,68
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,23,16,1,1,24,17,41
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,68,92,0,1,68,93,161
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,236,114,21,67,257,181,438
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,681,683,160,159,841,842,1683
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,136,167,0,6,136,173,309
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2023-08-01,241,229,15,25,256,254,510
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,408,358,14,17,422,375,797
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,727,612,32,39,759,651,1410
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2023-08-01,64,56,11,15,75,71,146
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2023-08-01,101,86,1,1,102,87,189
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2023-08-01,37,48,4,5,41,53,94
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2023-08-01,212,223,12,12,224,235,459
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,142,109,2,8,144,117,261
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2023-08-01,606,604,110,125,716,729,1445
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2023-08-01,93,117,4,6,97,123,220
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2023-08-01,338,397,13,19,351,416,767
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2023-08-01,496,444,33,23,529,467,996
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2023-08-01,160,132,6,2,166,134,300
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,156,124,7,4,163,128,291
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2023-08-01,41,30,0,0,41,30,71
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,405,401,26,37,431,438,869
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,268,257,2,4,270,261,531
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,62,45,1,0,63,45,108
SAN PEDRO DE MACHA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,176,164,1,0,177,164,341
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2023-08-01,9,15,0,0,9,15,24
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,35,30,12,15,47,45,92
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2023-08-01,40,33,1,1,41,34,75
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2023-08-01,156,134,36,30,192,164,356
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,44,54,5,4,49,58,107
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2023-08-01,87,83,0,1,87,84,171
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,257,193,54,59,311,252,563
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,15972,14872,3677,3396,19649,18268,37917
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,197,134,2,10,199,144,343
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,364,291,12,8,376,299,675
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,33,31,2,2,35,33,68
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,95,72,10,7,105,79,184
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,17,19,14,6,31,25,56
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,21,16,3,6,24,22,46
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2023-08-01,97,81,8,8,105,89,194
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2023-08-01,29,26,1,4,30,30,60
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,93,74,7,12,100,86,186
SENA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,111,117,11,4,122,121,243
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,502,449,29,36,531,485,1016
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2023-08-01,127,106,7,8,134,114,248
SICAYA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,41,48,11,13,52,61,113
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2023-08-01,682,612,174,161,856,773,1629
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2023-08-01,147,130,4,14,151,144,295
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,90,68,2,2,92,70,162
SORATA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,172,164,74,55,246,219,465
SUCRE,consulta externa,ninos  de 1 a 4 anos,2023-08-01,3724,3222,782,451,4506,3673,8179
TACACHI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,9,3,1,0,10,3,13
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,121,124,25,20,146,144,290
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,86,74,0,0,86,74,160
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,72,49,2,2,74,51,125
TAHUA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,18,5,0,0,18,5,23
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,185,148,17,14,202,162,364
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,271,253,4,0,275,253,528
TARACO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,44,44,6,5,50,49,99
TARATA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,70,62,24,14,94,76,170
TARIJA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,2833,2586,784,724,3617,3310,6927
TARVITA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,324,288,6,1,330,289,619
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2023-08-01,135,121,18,4,153,125,278
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2023-08-01,43,55,31,38,74,93,167
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,144,146,3,3,147,149,296
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,135,95,30,39,165,134,299
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,822,761,86,98,908,859,1767
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2023-08-01,153,139,111,100,264,239,503
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2023-08-01,15,7,1,0,16,7,23
TOCO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,52,56,20,14,72,70,142
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2023-08-01,4,5,0,0,4,5,9
TOLATA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,60,62,23,25,83,87,170
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,41,30,3,0,44,30,74
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2023-08-01,84,85,1,1,85,86,171
TOMINA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,156,149,6,7,162,156,318
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,141,130,1,0,142,130,272
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2023-08-01,115,123,32,33,147,156,303
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2023-08-01,40,31,3,2,43,33,76
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2023-08-01,26,32,0,3,26,35,61
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2023-08-01,1328,1079,295,253,1623,1332,2955
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,520,504,49,58,569,562,1131
TURCO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,24,26,0,2,24,28,52
UMALA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,55,52,23,27,78,79,157
UNCIA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,224,176,16,12,240,188,428
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2023-08-01,257,251,34,45,291,296,587
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,81,90,2,1,83,91,174
UYUNI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,272,267,12,12,284,279,563
VACAS,consulta externa,ninos  de 1 a 4 anos,2023-08-01,121,108,34,31,155,139,294
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2023-08-01,164,183,60,66,224,249,473
VIACHA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,602,624,211,153,813,777,1590
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,40,35,0,0,40,35,75
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2023-08-01,180,157,7,0,187,157,344
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2023-08-01,684,721,52,68,736,789,1525
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2023-08-01,40,56,1,0,41,56,97
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,90,72,25,36,115,108,223
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,168,205,62,93,230,298,528
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,1884,1790,212,203,2096,1993,4089
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2023-08-01,142,126,13,12,155,138,293
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2023-08-01,417,422,38,90,455,512,967
VINTO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,720,650,108,91,828,741,1569
VITICHI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,85,68,0,0,85,68,153
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2023-08-01,23,22,0,5,23,27,50
WARNES,consulta externa,ninos  de 1 a 4 anos,2023-08-01,1783,1727,187,173,1970,1900,3870
YACO,consulta externa,ninos  de 1 a 4 anos,2023-08-01,78,94,13,7,91,101,192
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,1300,1287,322,278,1622,1565,3187
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2023-08-01,130,106,17,10,147,116,263
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,39,52,3,9,42,61,103
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2023-08-01,838,797,188,121,1026,918,1944
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,75,58,1,1,76,59,135
YOTALA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,131,104,17,11,148,115,263
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2023-08-01,80,99,3,4,83,103,186
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2023-08-01,3,0,0,0,3,0,3
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2023-08-01,103,108,4,6,107,114,221
ACACIO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,30,41,0,0,30,41,71
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,136,150,51,61,187,211,398
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,157,127,29,20,186,147,333
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2023-09-01,184,178,49,65,233,243,476
ALALAY,consulta externa,ninos  de 1 a 4 anos,2023-09-01,7,22,4,4,11,26,37
ALCALA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,42,36,2,3,44,39,83
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,215,179,6,1,221,180,401
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2023-09-01,48,38,16,17,64,55,119
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,26,31,7,5,33,36,69
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,19,30,2,4,21,34,55
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,57,56,15,8,72,64,136
APOLO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,182,173,82,75,264,248,512
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,38,21,1,0,39,21,60
ARANI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,50,57,4,3,54,60,114
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,328,276,43,30,371,306,677
ARQUE,consulta externa,ninos  de 1 a 4 anos,2023-09-01,123,101,0,0,123,101,224
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,190,226,7,9,197,235,432
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,151,142,16,10,167,152,319
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,52,60,1,0,53,60,113
AYATA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,46,54,4,7,50,61,111
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,55,42,18,11,73,53,126
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2023-09-01,317,306,12,12,329,318,647
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2023-09-01,229,181,22,24,251,205,456
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,56,63,46,34,102,97,199
BAURES,consulta externa,ninos  de 1 a 4 anos,2023-09-01,64,81,1,3,65,84,149
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,11,5,3,2,14,7,21
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,15,10,0,0,15,10,25
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2023-09-01,77,93,14,16,91,109,200
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,770,726,71,74,841,800,1641
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,275,215,7,5,282,220,502
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2023-09-01,28,35,16,20,44,55,99
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,16,21,2,0,18,21,39
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2023-09-01,75,74,20,13,95,87,182
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,152,147,8,2,160,149,309
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,323,291,13,12,336,303,639
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,109,91,6,3,115,94,209
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2023-09-01,103,113,3,0,106,113,219
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,114,129,13,15,127,144,271
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,38,47,1,1,39,48,87
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,60,50,18,17,78,67,145
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,174,130,18,11,192,141,333
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2023-09-01,50,38,3,5,53,43,96
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,331,304,46,49,377,353,730
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,186,176,20,21,206,197,403
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,88,81,14,14,102,95,197
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,243,235,15,14,258,249,507
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,639,541,145,106,784,647,1431
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,5,1,0,0,5,1,6
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,256,255,25,25,281,280,561
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,56,59,3,1,59,60,119
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2023-09-01,57,52,7,11,64,63,127
CATACORA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,14,11,1,8,15,19,34
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,16,6,0,0,16,6,22
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,146,183,19,18,165,201,366
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,52,57,1,1,53,58,111
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,446,427,90,100,536,527,1063
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,20,16,2,6,22,22,44
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,133,125,0,1,133,126,259
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2023-09-01,473,461,82,49,555,510,1065
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,8,8,0,0,8,8,16
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,9,4,2,0,11,4,15
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,4,12,29,32,33,44,77
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2023-09-01,141,120,15,9,156,129,285
CHUMA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,89,70,7,3,96,73,169
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,70,51,9,7,79,58,137
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,119,100,0,0,119,100,219
CLIZA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,174,146,64,45,238,191,429
COBIJA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,753,598,256,200,1009,798,1807
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,389,373,8,8,397,381,778
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,6978,6305,2186,1867,9164,8172,17336
COIPASA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,15,6,0,0,15,6,21
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,322,259,156,183,478,442,920
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2023-09-01,168,152,13,13,181,165,346
COLLANA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,28,11,10,4,38,15,53
COLOMI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,209,188,23,21,232,209,441
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,101,88,22,9,123,97,220
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,105,100,2,0,107,100,207
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,110,81,30,22,140,103,243
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,119,101,20,18,139,119,258
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2023-09-01,12,9,3,1,15,10,25
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,162,196,20,20,182,216,398
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,15,8,2,0,17,8,25
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2023-09-01,160,161,18,24,178,185,363
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,41,39,4,1,45,40,85
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,200,139,19,13,219,152,371
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,61,79,12,5,73,84,157
COROICO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,157,157,35,40,192,197,389
CORQUE,consulta externa,ninos  de 1 a 4 anos,2023-09-01,41,44,1,3,42,47,89
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,232,213,25,15,257,228,485
COTOCA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,970,837,52,59,1022,896,1918
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,206,189,34,37,240,226,466
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2023-09-01,23,25,2,3,25,28,53
CUEVO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,47,44,25,24,72,68,140
CULPINA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,164,137,2,3,166,140,306
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,18,17,9,5,27,22,49
CURVA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,27,43,1,0,28,43,71
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,22,24,6,7,28,31,59
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,6087,5487,2151,2010,8238,7497,15735
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,21,26,0,0,21,26,47
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2023-09-01,141,101,2,1,143,102,245
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2023-09-01,113,118,6,10,119,128,247
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,870,780,245,200,1115,980,2095
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2023-09-01,70,68,1,0,71,68,139
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2023-09-01,307,308,16,6,323,314,637
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,593,495,42,13,635,508,1143
ESCARA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,0,2,0,0,0,2,2
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,48,46,0,0,48,46,94
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,1,2,0,1,1,3,4
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,37,20,2,2,39,22,61
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2023-09-01,23,31,0,0,23,31,54
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2023-09-01,27,36,5,11,32,47,79
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2023-09-01,233,191,23,26,256,217,473
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,173,140,0,2,173,142,315
GAIOC JATUN AYLLU YURA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,49,42,0,0,49,42,91
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,319,292,35,34,354,326,680
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2023-09-01,99,103,11,9,110,112,222
GUANAY,consulta externa,ninos  de 1 a 4 anos,2023-09-01,95,83,69,79,164,162,326
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,32,32,9,10,41,42,83
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2023-09-01,404,413,18,23,422,436,858
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2023-09-01,228,223,3,8,231,231,462
HUACARAJE,consulta externa,ninos  de 1 a 4 anos,2023-09-01,44,43,16,15,60,58,118
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,99,78,20,20,119,98,217
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2023-09-01,56,31,8,6,64,37,101
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,9,12,3,8,12,20,32
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,175,157,119,58,294,215,509
HUARINA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,49,45,27,31,76,76,152
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,7,3,12,6,19,9,28
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,34,27,9,8,43,35,78
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,17,15,9,17,26,32,58
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,47,61,2,1,49,62,111
ICLA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,93,112,45,44,138,156,294
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,213,216,15,2,228,218,446
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2023-09-01,47,38,1,1,48,39,87
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2023-09-01,141,117,4,9,145,126,271
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2023-09-01,196,153,29,18,225,171,396
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,155,142,17,23,172,165,337
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,74,64,35,25,109,89,198
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,453,440,19,11,472,451,923
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,1331,1092,544,456,1875,1548,3423
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2023-09-01,6263,5767,1939,1641,8202,7408,15610
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,3,7,1,2,4,9,13
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,114,113,11,18,125,131,256
LAJA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,96,94,42,28,138,122,260
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2023-09-01,38,38,1,0,39,38,77
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2023-09-01,28,31,0,0,28,31,59
