,group,variable,month,PERSONAS DE 21 A 59 AÑOS NUEVOS,PERSONAS DE 21 A 59 AÑOS NUEVOS,PERSONAS DE 21 A 59 AÑOS REPETIDOS,PERSONAS DE 21 A 59 AÑOS REPETIDOS,TOTALES,TOTALES,TOTALES
TARACO,consulta externa,personas de 21 a 59 anos,2009-07-01,27,64,1,4,28,68,96
TARATA,consulta externa,personas de 21 a 59 anos,2009-07-01,38,60,1,11,39,71,110
TARIJA,consulta externa,personas de 21 a 59 anos,2009-07-01,6846,13781,3564,4651,10410,18432,28842
TARVITA,consulta externa,personas de 21 a 59 anos,2009-07-01,256,687,5,9,261,696,957
TEOPONTE,consulta externa,personas de 21 a 59 anos,2009-07-01,68,110,7,6,75,116,191
TIAWANACU,consulta externa,personas de 21 a 59 anos,2009-07-01,47,131,5,3,52,134,186
TINGUIPAYA,consulta externa,personas de 21 a 59 anos,2009-07-01,158,388,10,19,168,407,575
TIPUANI,consulta externa,personas de 21 a 59 anos,2009-07-01,132,195,9,17,141,212,353
TIQUIPAYA,consulta externa,personas de 21 a 59 anos,2009-07-01,195,463,17,172,212,635,847
TIRAQUE (CBBA),consulta externa,personas de 21 a 59 anos,2009-07-01,282,625,11,326,293,951,1244
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 21 a 59 anos,2009-07-01,24,43,3,1,27,44,71
TOCO,consulta externa,personas de 21 a 59 anos,2009-07-01,30,40,4,3,34,43,77
TODOS SANTOS,consulta externa,personas de 21 a 59 anos,2009-07-01,10,9,2,0,12,9,21
TOLATA,consulta externa,personas de 21 a 59 anos,2009-07-01,48,97,5,6,53,103,156
TOLEDO,consulta externa,personas de 21 a 59 anos,2009-07-01,55,89,2,6,57,95,152
TOMAVE,consulta externa,personas de 21 a 59 anos,2009-07-01,173,354,7,8,180,362,542
TOMINA,consulta externa,personas de 21 a 59 anos,2009-07-01,163,386,3,8,166,394,560
TORO TORO,consulta externa,personas de 21 a 59 anos,2009-07-01,128,220,1,1,129,221,350
TOTORA(CBBA),consulta externa,personas de 21 a 59 anos,2009-07-01,63,94,8,9,71,103,174
TOTORA(ORR),consulta externa,personas de 21 a 59 anos,2009-07-01,48,88,0,0,48,88,136
TRIGAL,consulta externa,personas de 21 a 59 anos,2009-07-01,40,73,2,4,42,77,119
TRINIDAD,consulta externa,personas de 21 a 59 anos,2009-07-01,1036,2346,354,834,1390,3180,4570
TUPIZA,consulta externa,personas de 21 a 59 anos,2009-07-01,1496,2076,122,155,1618,2231,3849
TURCO,consulta externa,personas de 21 a 59 anos,2009-07-01,121,129,7,5,128,134,262
UMALA,consulta externa,personas de 21 a 59 anos,2009-07-01,42,113,18,2,60,115,175
UNCIA,consulta externa,personas de 21 a 59 anos,2009-07-01,144,545,1,1,145,546,691
URIONDO (A. CONCEPCION),consulta externa,personas de 21 a 59 anos,2009-07-01,512,1036,11,25,523,1061,1584
URUBICHA,consulta externa,personas de 21 a 59 anos,2009-07-01,48,111,1,0,49,111,160
UYUNI,consulta externa,personas de 21 a 59 anos,2009-07-01,435,781,47,36,482,817,1299
VACAS,consulta externa,personas de 21 a 59 anos,2009-07-01,72,156,5,11,77,167,244
VALLEGRANDE,consulta externa,personas de 21 a 59 anos,2009-07-01,232,433,26,466,258,899,1157
VIACHA,consulta externa,personas de 21 a 59 anos,2009-07-01,424,919,135,330,559,1249,1808
VILA VILA,consulta externa,personas de 21 a 59 anos,2009-07-01,38,47,0,0,38,47,85
VILLA MONTES,consulta externa,personas de 21 a 59 anos,2009-07-01,910,1253,119,280,1029,1533,2562
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 21 a 59 anos,2009-07-01,31,87,2,3,33,90,123
VILLA RIVERO,consulta externa,personas de 21 a 59 anos,2009-07-01,30,81,4,10,34,91,125
VILLA SERRANO,consulta externa,personas de 21 a 59 anos,2009-07-01,158,404,1,3,159,407,566
VILLA TUNARI,consulta externa,personas de 21 a 59 anos,2009-07-01,528,1542,83,150,611,1692,2303
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 21 a 59 anos,2009-07-01,156,300,9,62,165,362,527
VILLAZON,consulta externa,personas de 21 a 59 anos,2009-07-01,653,1848,35,125,688,1973,2661
VINTO,consulta externa,personas de 21 a 59 anos,2009-07-01,166,314,58,239,224,553,777
VITICHI,consulta externa,personas de 21 a 59 anos,2009-07-01,152,296,18,27,170,323,493
WALDO BALLIVIAN,consulta externa,personas de 21 a 59 anos,2009-07-01,12,30,0,3,12,33,45
WARNES,consulta externa,personas de 21 a 59 anos,2009-07-01,477,814,24,108,501,922,1423
YACO,consulta externa,personas de 21 a 59 anos,2009-07-01,77,131,8,6,85,137,222
YACUIBA,consulta externa,personas de 21 a 59 anos,2009-07-01,2542,4909,469,1072,3011,5981,8992
YAMPARAEZ,consulta externa,personas de 21 a 59 anos,2009-07-01,99,184,7,11,106,195,301
YANACACHI,consulta externa,personas de 21 a 59 anos,2009-07-01,76,60,2,3,78,63,141
YAPACANI,consulta externa,personas de 21 a 59 anos,2009-07-01,438,898,77,248,515,1146,1661
YOCALLA,consulta externa,personas de 21 a 59 anos,2009-07-01,59,159,0,0,59,159,218
YOTALA,consulta externa,personas de 21 a 59 anos,2009-07-01,105,204,10,39,115,243,358
YUNCHARA,consulta externa,personas de 21 a 59 anos,2009-07-01,210,378,6,2,216,380,596
ZUDAÑEZ,consulta externa,personas de 21 a 59 anos,2009-07-01,109,216,4,19,113,235,348
ACACIO,consulta externa,personas de 21 a 59 anos,2009-08-01,104,194,1,1,105,195,300
ACHACACHI,consulta externa,personas de 21 a 59 anos,2009-08-01,329,671,39,51,368,722,1090
ACHOCALLA,consulta externa,personas de 21 a 59 anos,2009-08-01,15,50,0,1,15,51,66
AIQUILE,consulta externa,personas de 21 a 59 anos,2009-08-01,260,457,23,70,283,527,810
ALALAY,consulta externa,personas de 21 a 59 anos,2009-08-01,15,37,0,0,15,37,52
ALCALA,consulta externa,personas de 21 a 59 anos,2009-08-01,88,243,4,7,92,250,342
ANCORAIMES,consulta externa,personas de 21 a 59 anos,2009-08-01,101,132,16,15,117,147,264
ANDAMARCA,consulta externa,personas de 21 a 59 anos,2009-08-01,55,76,7,6,62,82,144
ANTEQUERA,consulta externa,personas de 21 a 59 anos,2009-08-01,24,60,1,3,25,63,88
ANZALDO,consulta externa,personas de 21 a 59 anos,2009-08-01,49,95,1,6,50,101,151
APOLO,consulta externa,personas de 21 a 59 anos,2009-08-01,65,161,1,0,66,161,227
ARAMPAMPA,consulta externa,personas de 21 a 59 anos,2009-08-01,48,100,2,0,50,100,150
ARANI,consulta externa,personas de 21 a 59 anos,2009-08-01,33,76,0,1,33,77,110
ARBIETO,consulta externa,personas de 21 a 59 anos,2009-08-01,48,130,15,24,63,154,217
ARQUE,consulta externa,personas de 21 a 59 anos,2009-08-01,89,212,0,0,89,212,301
ASCENCION DE GUARAYOS,consulta externa,personas de 21 a 59 anos,2009-08-01,160,188,10,9,170,197,367
ATOCHA,consulta externa,personas de 21 a 59 anos,2009-08-01,101,342,1,2,102,344,446
AUCAPATA,consulta externa,personas de 21 a 59 anos,2009-08-01,81,94,2,7,83,101,184
AYATA,consulta externa,personas de 21 a 59 anos,2009-08-01,135,181,1,6,136,187,323
AYO AYO,consulta externa,personas de 21 a 59 anos,2009-08-01,40,75,9,4,49,79,128
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 21 a 59 anos,2009-08-01,200,404,3,18,203,422,625
AZURDUY,consulta externa,personas de 21 a 59 anos,2009-08-01,254,526,2,2,256,528,784
BATALLAS,consulta externa,personas de 21 a 59 anos,2009-08-01,88,125,4,3,92,128,220
BAURES,consulta externa,personas de 21 a 59 anos,2009-08-01,55,89,9,10,64,99,163
BELEN DE ANDAMARCA,consulta externa,personas de 21 a 59 anos,2009-08-01,23,28,1,6,24,34,58
BELEN DE URMIRI,consulta externa,personas de 21 a 59 anos,2009-08-01,70,71,2,1,72,72,144
BELLA FLOR,consulta externa,personas de 21 a 59 anos,2009-08-01,32,37,0,0,32,37,69
BERMEJO,consulta externa,personas de 21 a 59 anos,2009-08-01,1725,3035,321,414,2046,3449,5495
BETANZOS,consulta externa,personas de 21 a 59 anos,2009-08-01,640,1190,39,64,679,1254,1933
BOLIVAR,consulta externa,personas de 21 a 59 anos,2009-08-01,24,51,0,0,24,51,75
BOLPEBRA,consulta externa,personas de 21 a 59 anos,2009-08-01,59,62,8,8,67,70,137
BOYUIBE,consulta externa,personas de 21 a 59 anos,2009-08-01,65,185,7,13,72,198,270
BUENA VISTA,consulta externa,personas de 21 a 59 anos,2009-08-01,106,215,9,15,115,230,345
CABEZAS,consulta externa,personas de 21 a 59 anos,2009-08-01,334,491,16,38,350,529,879
CAIROMA,consulta externa,personas de 21 a 59 anos,2009-08-01,121,172,5,6,126,178,304
"CAIZA ""D""",consulta externa,personas de 21 a 59 anos,2009-08-01,251,368,20,27,271,395,666
CAJUATA,consulta externa,personas de 21 a 59 anos,2009-08-01,132,235,2,23,134,258,392
CALACOTO,consulta externa,personas de 21 a 59 anos,2009-08-01,56,134,7,7,63,141,204
CALAMARCA,consulta externa,personas de 21 a 59 anos,2009-08-01,74,217,6,24,80,241,321
CAMARGO,consulta externa,personas de 21 a 59 anos,2009-08-01,246,575,20,59,266,634,900
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 21 a 59 anos,2009-08-01,56,141,11,9,67,150,217
CAMIRI,consulta externa,personas de 21 a 59 anos,2009-08-01,1107,1805,76,325,1183,2130,3313
CAPINOTA,consulta externa,personas de 21 a 59 anos,2009-08-01,406,321,104,96,510,417,927
CAQUIAVIRI,consulta externa,personas de 21 a 59 anos,2009-08-01,57,106,0,2,57,108,165
CARACOLLO,consulta externa,personas de 21 a 59 anos,2009-08-01,97,137,8,12,105,149,254
CARANAVI,consulta externa,personas de 21 a 59 anos,2009-08-01,612,1164,13,25,625,1189,1814
CARANGAS,consulta externa,personas de 21 a 59 anos,2009-08-01,6,11,0,2,6,13,19
CARAPARI,consulta externa,personas de 21 a 59 anos,2009-08-01,590,954,0,9,590,963,1553
CARIPUYO,consulta externa,personas de 21 a 59 anos,2009-08-01,126,212,1,1,127,213,340
CARMEN RIVERO TORREZ,consulta externa,personas de 21 a 59 anos,2009-08-01,66,57,0,3,66,60,126
CATACORA,consulta externa,personas de 21 a 59 anos,2009-08-01,25,60,1,6,26,66,92
CHACARILLA,consulta externa,personas de 21 a 59 anos,2009-08-01,4,34,1,6,5,40,45
CHALLAPATA,consulta externa,personas de 21 a 59 anos,2009-08-01,217,582,25,29,242,611,853
CHAQUI,consulta externa,personas de 21 a 59 anos,2009-08-01,162,221,8,5,170,226,396
CHARAGUA,consulta externa,personas de 21 a 59 anos,2009-08-01,195,414,15,28,210,442,652
CHARAÑA,consulta externa,personas de 21 a 59 anos,2009-08-01,63,56,1,3,64,59,123
CHAYANTA,consulta externa,personas de 21 a 59 anos,2009-08-01,149,298,1,3,150,301,451
CHIMORE,consulta externa,personas de 21 a 59 anos,2009-08-01,149,227,2,14,151,241,392
CHIPAYA,consulta externa,personas de 21 a 59 anos,2009-08-01,29,30,0,0,29,30,59
CHOQUE COTA,consulta externa,personas de 21 a 59 anos,2009-08-01,27,49,0,2,27,51,78
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 21 a 59 anos,2009-08-01,162,289,14,33,176,322,498
CHUMA,consulta externa,personas de 21 a 59 anos,2009-08-01,147,225,9,12,156,237,393
CLIZA,consulta externa,personas de 21 a 59 anos,2009-08-01,54,156,4,26,58,182,240
COBIJA,consulta externa,personas de 21 a 59 anos,2009-08-01,887,1521,267,557,1154,2078,3232
COCHABAMBA,consulta externa,personas de 21 a 59 anos,2009-08-01,11222,21902,9358,19308,20580,41210,61790
COIPASA,consulta externa,personas de 21 a 59 anos,2009-08-01,8,16,0,2,8,18,26
COLCAPIRHUA,consulta externa,personas de 21 a 59 anos,2009-08-01,369,570,334,391,703,961,1664
"COLCHA ""K""",consulta externa,personas de 21 a 59 anos,2009-08-01,162,290,4,4,166,294,460
COLLANA,consulta externa,personas de 21 a 59 anos,2009-08-01,31,52,2,7,33,59,92
COLOMI,consulta externa,personas de 21 a 59 anos,2009-08-01,71,156,2,6,73,162,235
COLPA BELGICA,consulta externa,personas de 21 a 59 anos,2009-08-01,47,159,2,18,49,177,226
COLQUECHACA,consulta externa,personas de 21 a 59 anos,2009-08-01,207,474,5,2,212,476,688
COLQUENCHA,consulta externa,personas de 21 a 59 anos,2009-08-01,129,216,9,11,138,227,365
COLQUIRI,consulta externa,personas de 21 a 59 anos,2009-08-01,146,251,3,7,149,258,407
COMANCHE,consulta externa,personas de 21 a 59 anos,2009-08-01,39,55,4,15,43,70,113
COMARAPA,consulta externa,personas de 21 a 59 anos,2009-08-01,203,554,36,69,239,623,862
COMBAYA,consulta externa,personas de 21 a 59 anos,2009-08-01,28,86,11,6,39,92,131
CONCEPCION,consulta externa,personas de 21 a 59 anos,2009-08-01,63,72,1,3,64,75,139
COPACABANA,consulta externa,personas de 21 a 59 anos,2009-08-01,96,177,1,7,97,184,281
CORIPATA,consulta externa,personas de 21 a 59 anos,2009-08-01,112,205,7,6,119,211,330
CORO CORO,consulta externa,personas de 21 a 59 anos,2009-08-01,79,117,4,1,83,118,201
COROICO,consulta externa,personas de 21 a 59 anos,2009-08-01,165,300,54,70,219,370,589
CORQUE,consulta externa,personas de 21 a 59 anos,2009-08-01,109,145,10,8,119,153,272
COTAGAITA,consulta externa,personas de 21 a 59 anos,2009-08-01,566,868,8,12,574,880,1454
COTOCA,consulta externa,personas de 21 a 59 anos,2009-08-01,299,683,6,23,305,706,1011
CUATRO CAÑADAS,consulta externa,personas de 21 a 59 anos,2009-08-01,227,421,13,25,240,446,686
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 21 a 59 anos,2009-08-01,18,42,1,5,19,47,66
CUEVO,consulta externa,personas de 21 a 59 anos,2009-08-01,89,134,7,8,96,142,238
CULPINA,consulta externa,personas de 21 a 59 anos,2009-08-01,249,599,1,4,250,603,853
CURAHUARA DE CARANGAS,consulta externa,personas de 21 a 59 anos,2009-08-01,69,135,0,1,69,136,205
CURVA,consulta externa,personas de 21 a 59 anos,2009-08-01,27,60,0,1,27,61,88
DESAGUADERO,consulta externa,personas de 21 a 59 anos,2009-08-01,42,45,1,2,43,47,90
EL ALTO,consulta externa,personas de 21 a 59 anos,2009-08-01,6211,14893,2804,7660,9015,22553,31568
EL CHORO,consulta externa,personas de 21 a 59 anos,2009-08-01,61,98,2,1,63,99,162
EL PUENTE(STC),consulta externa,personas de 21 a 59 anos,2009-08-01,140,255,0,3,140,258,398
EL PUENTE(TJA),consulta externa,personas de 21 a 59 anos,2009-08-01,342,855,6,47,348,902,1250
EL TORNO,consulta externa,personas de 21 a 59 anos,2009-08-01,837,1285,65,91,902,1376,2278
EL VILLAR,consulta externa,personas de 21 a 59 anos,2009-08-01,211,298,8,16,219,314,533
ENTRE RIOS,consulta externa,personas de 21 a 59 anos,2009-08-01,250,354,23,20,273,374,647
ENTRE RIOS,consulta externa,personas de 21 a 59 anos,2009-08-01,889,1426,14,26,903,1452,2355
ESCARA,consulta externa,personas de 21 a 59 anos,2009-08-01,3,7,0,0,3,7,10
ESMERALDA,consulta externa,personas de 21 a 59 anos,2009-08-01,2,6,2,0,4,6,10
EUCALIPTUS,consulta externa,personas de 21 a 59 anos,2009-08-01,62,86,3,1,65,87,152
EUREKA (SANTOS MERCADO),consulta externa,personas de 21 a 59 anos,2009-08-01,10,19,0,0,10,19,29
EXALTACION,consulta externa,personas de 21 a 59 anos,2009-08-01,11,35,0,1,11,36,47
FERNANDEZ ALONSO,consulta externa,personas de 21 a 59 anos,2009-08-01,142,312,1,16,143,328,471
FILADELFIA,consulta externa,personas de 21 a 59 anos,2009-08-01,85,103,13,9,98,112,210
GENERAL SAAVEDRA,consulta externa,personas de 21 a 59 anos,2009-08-01,180,361,4,8,184,369,553
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 21 a 59 anos,2009-08-01,161,224,2,8,163,232,395
GUANAY,consulta externa,personas de 21 a 59 anos,2009-08-01,86,132,32,25,118,157,275
GUAQUI,consulta externa,personas de 21 a 59 anos,2009-08-01,44,72,4,7,48,79,127
GUAYARAMERIN,consulta externa,personas de 21 a 59 anos,2009-08-01,1103,1673,206,338,1309,2011,3320
GUTIERREZ,consulta externa,personas de 21 a 59 anos,2009-08-01,174,345,6,6,180,351,531
HUACARETA,consulta externa,personas de 21 a 59 anos,2009-08-01,229,414,18,31,247,445,692
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 21 a 59 anos,2009-08-01,82,174,0,16,82,190,272
HUACHACALLA,consulta externa,personas de 21 a 59 anos,2009-08-01,30,29,0,0,30,29,59
HUANUNI,consulta externa,personas de 21 a 59 anos,2009-08-01,1158,957,397,337,1555,1294,2849
HUARACAJE,consulta externa,personas de 21 a 59 anos,2009-08-01,35,93,5,11,40,104,144
HUAYLLAMARCA,consulta externa,personas de 21 a 59 anos,2009-08-01,20,35,0,2,20,37,57
ICHOCA,consulta externa,personas de 21 a 59 anos,2009-08-01,35,76,0,1,35,77,112
ICLA,consulta externa,personas de 21 a 59 anos,2009-08-01,186,449,7,17,193,466,659
INCAHUASI,consulta externa,personas de 21 a 59 anos,2009-08-01,345,663,3,11,348,674,1022
INGAVI (HUMAITA),consulta externa,personas de 21 a 59 anos,2009-08-01,7,16,2,1,9,17,26
INQUISIVI,consulta externa,personas de 21 a 59 anos,2009-08-01,54,114,0,0,54,114,168
IRUPANA (VILLA DE LANZA),consulta externa,personas de 21 a 59 anos,2009-08-01,210,343,5,27,215,370,585
IXIAMAS,consulta externa,personas de 21 a 59 anos,2009-08-01,128,164,2,8,130,172,302
JESUS DE MACHACA,consulta externa,personas de 21 a 59 anos,2009-08-01,113,319,7,32,120,351,471
LA ASUNTA,consulta externa,personas de 21 a 59 anos,2009-08-01,168,283,18,23,186,306,492
LA GUARDIA,consulta externa,personas de 21 a 59 anos,2009-08-01,507,1043,44,86,551,1129,1680
LA PAZ,consulta externa,personas de 21 a 59 anos,2009-08-01,13945,29589,8834,19550,22779,49139,71918
LA RIVERA,consulta externa,personas de 21 a 59 anos,2009-08-01,2,8,0,0,2,8,10
LAGUNILLAS,consulta externa,personas de 21 a 59 anos,2009-08-01,124,182,2,13,126,195,321
LAJA,consulta externa,personas de 21 a 59 anos,2009-08-01,67,137,22,27,89,164,253
LAS CARRERAS,consulta externa,personas de 21 a 59 anos,2009-08-01,84,193,7,17,91,210,301
LICOMA PAMPA,consulta externa,personas de 21 a 59 anos,2009-08-01,31,71,1,0,32,71,103
LLALLAGUA,consulta externa,personas de 21 a 59 anos,2009-08-01,242,813,31,18,273,831,1104
LLICA,consulta externa,personas de 21 a 59 anos,2009-08-01,144,178,9,8,153,186,339
LORETO,consulta externa,personas de 21 a 59 anos,2009-08-01,86,225,1,12,87,237,324
LURIBAY,consulta externa,personas de 21 a 59 anos,2009-08-01,148,180,3,13,151,193,344
MACHACAMARCA,consulta externa,personas de 21 a 59 anos,2009-08-01,69,71,14,10,83,81,164
MACHARETI,consulta externa,personas de 21 a 59 anos,2009-08-01,228,317,9,46,237,363,600
MAGDALENA,consulta externa,personas de 21 a 59 anos,2009-08-01,71,200,56,97,127,297,424
MAIRANA,consulta externa,personas de 21 a 59 anos,2009-08-01,72,203,0,9,72,212,284
MALLA,consulta externa,personas de 21 a 59 anos,2009-08-01,28,40,0,2,28,42,70
MAPIRI,consulta externa,personas de 21 a 59 anos,2009-08-01,146,214,3,1,149,215,364
MECAPACA,consulta externa,personas de 21 a 59 anos,2009-08-01,107,125,3,8,110,133,243
MINEROS,consulta externa,personas de 21 a 59 anos,2009-08-01,102,238,2,32,104,270,374
MIZQUE,consulta externa,personas de 21 a 59 anos,2009-08-01,114,352,6,12,120,364,484
MOCOMOCO,consulta externa,personas de 21 a 59 anos,2009-08-01,208,245,21,22,229,267,496
MOJINETE,consulta externa,personas de 21 a 59 anos,2009-08-01,18,33,1,0,19,33,52
MOJOCOYA,consulta externa,personas de 21 a 59 anos,2009-08-01,146,296,7,20,153,316,469
MONTEAGUDO,consulta externa,personas de 21 a 59 anos,2009-08-01,844,1336,83,310,927,1646,2573
MONTERO,consulta externa,personas de 21 a 59 anos,2009-08-01,1271,2781,496,777,1767,3558,5325
MORO MORO,consulta externa,personas de 21 a 59 anos,2009-08-01,25,71,1,1,26,72,98
MOROCHATA,consulta externa,personas de 21 a 59 anos,2009-08-01,82,225,7,25,89,250,339
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 21 a 59 anos,2009-08-01,393,196,29,6,422,202,624
NAZACARA DE PACAJES,consulta externa,personas de 21 a 59 anos,2009-08-01,3,12,0,0,3,12,15
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 21 a 59 anos,2009-08-01,57,54,8,4,65,58,123
OCURI,consulta externa,personas de 21 a 59 anos,2009-08-01,161,434,0,8,161,442,603
OKINAWA,consulta externa,personas de 21 a 59 anos,2009-08-01,173,349,19,68,192,417,609
OMEREQUE,consulta externa,personas de 21 a 59 anos,2009-08-01,107,146,10,7,117,153,270
ORURO,consulta externa,personas de 21 a 59 anos,2009-08-01,5392,9546,1660,3255,7052,12801,19853
PADCAYA,consulta externa,personas de 21 a 59 anos,2009-08-01,999,1783,15,24,1014,1807,2821
PADILLA,consulta externa,personas de 21 a 59 anos,2009-08-01,387,688,14,31,401,719,1120
PAILON,consulta externa,personas de 21 a 59 anos,2009-08-01,206,236,3,23,209,259,468
PALCA,consulta externa,personas de 21 a 59 anos,2009-08-01,95,121,3,1,98,122,220
PALOS BLANCOS,consulta externa,personas de 21 a 59 anos,2009-08-01,418,552,48,37,466,589,1055
PAMPA AULLAGAS,consulta externa,personas de 21 a 59 anos,2009-08-01,23,38,3,2,26,40,66
PAMPA GRANDE,consulta externa,personas de 21 a 59 anos,2009-08-01,44,140,3,9,47,149,196
PAPEL PAMPA,consulta externa,personas de 21 a 59 anos,2009-08-01,90,137,2,2,92,139,231
PASORAPA,consulta externa,personas de 21 a 59 anos,2009-08-01,61,145,0,0,61,145,206
PATACAMAYA,consulta externa,personas de 21 a 59 anos,2009-08-01,212,238,7,11,219,249,468
PAZÑA,consulta externa,personas de 21 a 59 anos,2009-08-01,49,81,1,15,50,96,146
PELECHUCO,consulta externa,personas de 21 a 59 anos,2009-08-01,131,139,0,1,131,140,271
POCOATA,consulta externa,personas de 21 a 59 anos,2009-08-01,202,388,4,3,206,391,597
POCONA,consulta externa,personas de 21 a 59 anos,2009-08-01,120,195,2,4,122,199,321
POJO (CBBA),consulta externa,personas de 21 a 59 anos,2009-08-01,64,106,1,0,65,106,171
POOPO,consulta externa,personas de 21 a 59 anos,2009-08-01,73,83,5,8,78,91,169
PORCO,consulta externa,personas de 21 a 59 anos,2009-08-01,138,210,3,6,141,216,357
POROMA,consulta externa,personas de 21 a 59 anos,2009-08-01,230,662,5,16,235,678,913
PORONGO,consulta externa,personas de 21 a 59 anos,2009-08-01,88,122,36,109,124,231,355
